time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1981.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1982.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1983.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1984.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1985.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1986.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1987.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1988.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1989.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1990.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1991.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1992.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1993.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1994.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1995.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1996.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1997.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1998.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
1999.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
2000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
2001.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0,86390628000.0
2002.0,86390494000.0,86390565000.0,86390489000.0,86390471000.0,86390545000.0,86390528000.0
2003.0,86390592000.0,86390708000.0,86390587000.0,86390626000.0,86390662000.0,86390636000.0
2004.0,86388172000.0,86389201000.0,86388341000.0,86388196000.0,86388733000.0,86388407000.0
2005.0,86386807000.0,86388410000.0,86387051000.0,86387089000.0,86387691000.0,86387177000.0
2006.0,86368492000.0,86377688000.0,86377507000.0,86374371000.0,86351394000.0,86377120000.0
2007.0,86395033000.0,86387753000.0,86387822000.0,86386482000.0,86409564000.0,86390190000.0
2008.0,86414104000.0,86403089000.0,86402313000.0,86396202000.0,86404287000.0,86403368000.0
2009.0,86482583000.0,86455079000.0,86468600000.0,86460359000.0,86527707000.0,86464397000.0
2010.0,86357052000.0,86336698000.0,86348581000.0,86344900000.0,86365001000.0,86348983000.0
