time,CCSM4,CESM1-CAM5
2000.0,15366525000000.0,15366526000000.0
2001.0,15334372000000.0,15334373000000.0
2002.0,15304924000000.0,15304924000000.0
2003.0,15238639000000.0,15238640000000.0
2004.0,15135494000000.0,15135495000000.0
2005.0,15089762000000.0,15089763000000.0
2006.0,15048774000000.0,15048775000000.0
2007.0,15033531000000.0,15033532000000.0
2008.0,14993157000000.0,14993158000000.0
2009.0,14941121000000.0,14941122000000.0
2010.0,14858799000000.0,14858800000000.0
2011.0,14780388000000.0,14780389000000.0
2012.0,14745512000000.0,14745513000000.0
2013.0,14719414000000.0,14719415000000.0
2014.0,14706074000000.0,14706075000000.0
2015.0,14670907000000.0,14670908000000.0
2016.0,14681766000000.0,14681767000000.0
2017.0,14647619000000.0,14647620000000.0
2018.0,14631925000000.0,14631926000000.0
2019.0,14667742000000.0,14667744000000.0
2020.0,14583515000000.0,14583516000000.0
2021.0,14569398000000.0,14517872000000.0
2022.0,14527668000000.0,14428383000000.0
2023.0,14519042000000.0,14346706000000.0
2024.0,14460526000000.0,14261941000000.0
2025.0,14438939000000.0,14145665000000.0
2026.0,14384370000000.0,14041144000000.0
2027.0,14386098000000.0,13948180000000.0
2028.0,14386304000000.0,13819195000000.0
2029.0,14362369000000.0,13689673000000.0
2030.0,14328178000000.0,13562922000000.0
2031.0,14322602000000.0,13432798000000.0
2032.0,14302000000000.0,13317641000000.0
2033.0,14292407000000.0,13202287000000.0
2034.0,14253334000000.0,13082103000000.0
2035.0,14222435000000.0,12944891000000.0
2036.0,14259727000000.0,12857130000000.0
2037.0,14229726000000.0,12708988000000.0
2038.0,14207642000000.0,12561292000000.0
2039.0,14123668000000.0,12462069000000.0
2040.0,14088384000000.0,12350147000000.0
2041.0,14056288000000.0,12214687000000.0
2042.0,13964482000000.0,12065696000000.0
2043.0,13887000000000.0,11962723000000.0
2044.0,13851008000000.0,11897941000000.0
2045.0,13771311000000.0,11832232000000.0
2046.0,13696552000000.0,11718389000000.0
2047.0,13689496000000.0,11552676000000.0
2048.0,13646520000000.0,11463666000000.0
2049.0,13552672000000.0,11362594000000.0
2050.0,13463389000000.0,11229838000000.0
2051.0,13402431000000.0,11094431000000.0
2052.0,13355104000000.0,10950817000000.0
2053.0,13275609000000.0,10791741000000.0
2054.0,13177037000000.0,10693746000000.0
2055.0,13082446000000.0,10555122000000.0
2056.0,13041145000000.0,10395865000000.0
2057.0,12961401000000.0,10224027000000.0
2058.0,12877543000000.0,10100916000000.0
2059.0,12782870000000.0,9963667000000.0
2060.0,12689729000000.0,9800863000000.0
2061.0,12611515000000.0,9687287000000.0
2062.0,12503880000000.0,9537369000000.0
2063.0,12401089000000.0,9362253000000.0
2064.0,12290897000000.0,9188883000000.0
2065.0,12163235000000.0,8995759000000.0
2066.0,12081893000000.0,8770794000000.0
2067.0,11998252000000.0,8598473700000.0
2068.0,11912567000000.0,8452318400000.0
2069.0,11830796000000.0,8283636000000.0
2070.0,11790381000000.0,8114967000000.0
2071.0,11677673000000.0,7995381500000.0
2072.0,11617502000000.0,7853996000000.0
2073.0,11530953000000.0,7741992000000.0
2074.0,11484480000000.0,7597761000000.0
2075.0,11422809000000.0,7443023000000.0
2076.0,11308259000000.0,7299157500000.0
2077.0,11210656000000.0,7144028500000.0
2078.0,11099790000000.0,7027788600000.0
2079.0,11016543000000.0,6896292000000.0
2080.0,10951751000000.0,6758001000000.0
2081.0,10907614000000.0,6631377600000.0
2082.0,10784381000000.0,6518465400000.0
2083.0,10691430000000.0,6352508300000.0
2084.0,10588754000000.0,6200143400000.0
2085.0,10465919000000.0,6057069000000.0
2086.0,10395402000000.0,5933345300000.0
2087.0,10297657000000.0,5776934400000.0
2088.0,10222997000000.0,5635057400000.0
2089.0,10158235000000.0,5506798700000.0
2090.0,10092413000000.0,5406657600000.0
2091.0,9997476000000.0,5277790000000.0
2092.0,9910588000000.0,5139761000000.0
2093.0,9839832000000.0,5010802300000.0
2094.0,9725783000000.0,4912896300000.0
2095.0,9639145000000.0,4797263000000.0
2096.0,9546695000000.0,4715162600000.0
2097.0,9466747000000.0,4599871000000.0
2098.0,9404061000000.0,4478728000000.0
2099.0,9334287000000.0,4370415700000.0
2100.0,9273258000000.0,4244549000000.0
2101.0,9203481000000.0,4144160600000.0
2102.0,9150941000000.0,4035168000000.0
2103.0,9044375000000.0,3948189800000.0
2104.0,8978148000000.0,3850104200000.0
2105.0,8864001000000.0,3737743300000.0
2106.0,8778874400000.0,3640890000000.0
2107.0,8705940000000.0,3544082500000.0
2108.0,8616133000000.0,3446247300000.0
2109.0,8526811400000.0,3360980700000.0
2110.0,8449581000000.0,3270380400000.0
2111.0,8354854300000.0,3187356500000.0
2112.0,8336993000000.0,3115456400000.0
2113.0,8265195000000.0,3040059900000.0
2114.0,8233564000000.0,2959219000000.0
2115.0,8141151400000.0,2877053000000.0
2116.0,8058832400000.0,2813529000000.0
2117.0,8027715000000.0,2754729200000.0
2118.0,7988171500000.0,2688871000000.0
2119.0,7919260000000.0,2630162300000.0
2120.0,7833894500000.0,2577893400000.0
2121.0,7757522500000.0,2508144800000.0
2122.0,7688993400000.0,2457194700000.0
2123.0,7609358000000.0,2393287700000.0
2124.0,7541783000000.0,2338277600000.0
2125.0,7478397000000.0,2279755500000.0
2126.0,7373279700000.0,2225159300000.0
2127.0,7294169400000.0,2174349300000.0
2128.0,7233597300000.0,2128666800000.0
2129.0,7141713000000.0,2070937100000.0
2130.0,7076477700000.0,2015946100000.0
2131.0,6986323000000.0,1947134300000.0
2132.0,6906337300000.0,1897537100000.0
2133.0,6805240400000.0,1850804400000.0
