time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,19678393000000.0,19678393000000.0,19678393000000.0
2001.0,19717343000000.0,19717343000000.0,19717343000000.0
2002.0,19695190000000.0,19695190000000.0,19695190000000.0
2003.0,19648534000000.0,19648534000000.0,19648534000000.0
2004.0,19586007000000.0,19586007000000.0,19586007000000.0
2005.0,19500292000000.0,19500292000000.0,19500292000000.0
2006.0,19422685000000.0,19422685000000.0,19422685000000.0
2007.0,19375195000000.0,19375195000000.0,19375195000000.0
2008.0,19291357000000.0,19291357000000.0,19291357000000.0
2009.0,19311054000000.0,19311054000000.0,19311054000000.0
2010.0,19226641000000.0,19226641000000.0,19226641000000.0
2011.0,19144064000000.0,19144064000000.0,19144064000000.0
2012.0,19099110000000.0,19099110000000.0,19099110000000.0
2013.0,19055122000000.0,19055122000000.0,19055122000000.0
2014.0,18956840000000.0,18956840000000.0,18956840000000.0
2015.0,18872220000000.0,18872220000000.0,18872220000000.0
2016.0,18794953000000.0,18794953000000.0,18794953000000.0
2017.0,18614567000000.0,18614567000000.0,18614567000000.0
2018.0,18489675000000.0,18489675000000.0,18489675000000.0
2019.0,18371087000000.0,18371087000000.0,18371087000000.0
2020.0,18190128000000.0,18190128000000.0,18190128000000.0
2021.0,18099454000000.0,18072627000000.0,18108203000000.0
2022.0,18004520000000.0,17940429000000.0,17972236000000.0
2023.0,17830173000000.0,17807387000000.0,17829714000000.0
2024.0,17739817000000.0,17614707000000.0,17696727000000.0
2025.0,17634435000000.0,17590870000000.0,17536465000000.0
2026.0,17496487000000.0,17509092000000.0,17455160000000.0
2027.0,17400582000000.0,17356278000000.0,17291723000000.0
2028.0,17250332000000.0,17284255000000.0,17149505000000.0
2029.0,17120755000000.0,17165655000000.0,16895601000000.0
2030.0,16987113000000.0,16979533000000.0,16793961000000.0
2031.0,16897003000000.0,16865544000000.0,16594727000000.0
2032.0,16807452000000.0,16732363000000.0,16402549000000.0
2033.0,16583451000000.0,16613718000000.0,16256253000000.0
2034.0,16345050000000.0,16479252000000.0,16123255000000.0
2035.0,16219202000000.0,16368702000000.0,16038739000000.0
2036.0,16082198000000.0,16159785000000.0,15863680000000.0
2037.0,15978129000000.0,16026166000000.0,15743994000000.0
2038.0,15824929000000.0,15964657000000.0,15577627000000.0
2039.0,15620340000000.0,15799253000000.0,15374485000000.0
2040.0,15332433000000.0,15717634000000.0,15159886000000.0
2041.0,15221531000000.0,15605337000000.0,14984908000000.0
2042.0,15046172000000.0,15448928000000.0,14833587000000.0
2043.0,14798133000000.0,15339803000000.0,14695534000000.0
2044.0,14591390000000.0,15165774000000.0,14527969000000.0
2045.0,14431421000000.0,15013300000000.0,14222892000000.0
2046.0,14312766000000.0,14929297000000.0,14104162000000.0
2047.0,14187418000000.0,14783071000000.0,13964585000000.0
2048.0,14024455000000.0,14644554000000.0,13802292000000.0
2049.0,13826395000000.0,14512627000000.0,13705812000000.0
2050.0,13723907000000.0,14340335000000.0,13566258000000.0
2051.0,13660065000000.0,14184080000000.0,13537247000000.0
2052.0,13478642000000.0,14080117000000.0,13449093000000.0
2053.0,13247799000000.0,13988645000000.0,13323338000000.0
2054.0,13115536000000.0,13893262000000.0,13186426000000.0
2055.0,13071160000000.0,13765081000000.0,13003478000000.0
2056.0,12918013000000.0,13677168000000.0,12888713000000.0
2057.0,12738012000000.0,13614607000000.0,12794048000000.0
2058.0,12611646000000.0,13507095000000.0,12693273000000.0
2059.0,12480581000000.0,13345519000000.0,12629555000000.0
2060.0,12332148000000.0,13224547000000.0,12523568000000.0
2061.0,12212582000000.0,13101854000000.0,12408405000000.0
2062.0,12032677000000.0,13046145000000.0,12284116000000.0
2063.0,11947430000000.0,12966170000000.0,12130579000000.0
2064.0,11881427000000.0,12950378000000.0,11956997000000.0
2065.0,11712073000000.0,12846304000000.0,11874711000000.0
2066.0,11552871000000.0,12755747000000.0,11782558000000.0
2067.0,11447378000000.0,12580112000000.0,11703407000000.0
2068.0,11282605000000.0,12433912000000.0,11512471000000.0
2069.0,11111053000000.0,12374462000000.0,11359272000000.0
2070.0,10980570000000.0,12330906000000.0,11301682000000.0
2071.0,10824764000000.0,12237276000000.0,11250949000000.0
2072.0,10651961000000.0,12168881000000.0,11157851000000.0
2073.0,10587478000000.0,12068044000000.0,11017426000000.0
2074.0,10442182000000.0,12018188000000.0,10881719000000.0
2075.0,10298504000000.0,12014740000000.0,10759859000000.0
2076.0,10106181000000.0,11996141000000.0,10657029000000.0
2077.0,10030837000000.0,11948392000000.0,10584023000000.0
2078.0,9891130000000.0,11912139000000.0,10528493000000.0
2079.0,9715968000000.0,11899518000000.0,10481167000000.0
2080.0,9619088000000.0,11795112000000.0,10380326000000.0
2081.0,9572159000000.0,11774288000000.0,10301042000000.0
2082.0,9495762000000.0,11731697000000.0,10241729000000.0
2083.0,9392085000000.0,11640902000000.0,10213137000000.0
2084.0,9273000000000.0,11616750000000.0,10176318000000.0
2085.0,9177946000000.0,11549778000000.0,10096015000000.0
2086.0,9103463000000.0,11490886000000.0,10062026000000.0
2087.0,8986946000000.0,11461459000000.0,9980350000000.0
2088.0,8889635000000.0,11433676000000.0,9941669000000.0
2089.0,8869801000000.0,11365734000000.0,9903489000000.0
2090.0,8765560600000.0,11287140000000.0,9875901000000.0
2091.0,8654897000000.0,11214565000000.0,9831318000000.0
2092.0,8532358300000.0,11181860000000.0,9816282000000.0
2093.0,8477800000000.0,11152892000000.0,9729493000000.0
2094.0,8395601500000.0,11098240000000.0,9667924000000.0
2095.0,8306672000000.0,11053758000000.0,9590441000000.0
2096.0,8239686600000.0,10966682000000.0,9565998000000.0
2097.0,8189213000000.0,10909367000000.0,9530952000000.0
2098.0,8112119000000.0,10860960000000.0,9493689000000.0
2099.0,8038684600000.0,10760578000000.0,9458774000000.0
2100.0,8026146700000.0,10681057000000.0,9398976000000.0
2101.0,7989004000000.0,10619195000000.0,9366839000000.0
2102.0,7927547000000.0,10587517000000.0,9305123000000.0
2103.0,7812164400000.0,10558856000000.0,9258485000000.0
2104.0,7681148500000.0,10505070000000.0,9183547000000.0
2105.0,7656707000000.0,10458636000000.0,9093996000000.0
2106.0,7639199600000.0,10381853000000.0,9052140000000.0
2107.0,7594892600000.0,10337071000000.0,9042378000000.0
2108.0,7484399000000.0,10292861000000.0,8942204000000.0
2109.0,7386429000000.0,10229745000000.0,8849731000000.0
2110.0,7274956000000.0,10188545000000.0,8774123000000.0
2111.0,7174137000000.0,10150594000000.0,8721220500000.0
2112.0,7124378000000.0,10129385000000.0,8676275400000.0
2113.0,7084493500000.0,10099772000000.0,8623784700000.0
2114.0,7022840000000.0,10051810000000.0,8539051000000.0
2115.0,6989487000000.0,10033833000000.0,8467402700000.0
2116.0,6879516300000.0,9985835000000.0,8422746000000.0
2117.0,6800838500000.0,9991643000000.0,8347884500000.0
2118.0,6734175300000.0,9983559000000.0,8276988700000.0
2119.0,6636526600000.0,9962014000000.0,8224379000000.0
2120.0,6592102000000.0,9985332000000.0,8201570400000.0
2121.0,6550909400000.0,9969779000000.0,8179313000000.0
2122.0,6532850000000.0,9985021000000.0,8159791400000.0
2123.0,6473571000000.0,9940076000000.0,8118516300000.0
2124.0,6440830000000.0,9941620000000.0,8096330500000.0
