time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,39894095000.0,39894095000.0,39894095000.0,39894095000.0,39894095000.0,39894095000.0
1981.0,39893529000.0,39893017000.0,39893490000.0,39893904000.0,39893293000.0,39893146000.0
1982.0,39895082000.0,39894546000.0,39895125000.0,39895810000.0,39893947000.0,39894840000.0
1983.0,39893416000.0,39893006000.0,39893567000.0,39893806000.0,39890507000.0,39893358000.0
1984.0,39895290000.0,39894152000.0,39894785000.0,39896092000.0,39890133000.0,39894572000.0
1985.0,39892304000.0,39891676000.0,39892675000.0,39892037000.0,39883361000.0,39892775000.0
1986.0,39893615000.0,39892330000.0,39894093000.0,39893398000.0,39879275000.0,39894251000.0
1987.0,39900162000.0,39898153000.0,39899274000.0,39898503000.0,39885693000.0,39899541000.0
1988.0,39898167000.0,39895355000.0,39897346000.0,39897205000.0,39881756000.0,39897451000.0
1989.0,39896438000.0,39892981000.0,39896745000.0,39895530000.0,39877736000.0,39896820000.0
1990.0,39896051000.0,39892056000.0,39896640000.0,39895490000.0,39876094000.0,39896442000.0
1991.0,39896138000.0,39891838000.0,39897646000.0,39895716000.0,39875821000.0,39897441000.0
1992.0,39894513000.0,39889980000.0,39896450000.0,39893790000.0,39868362000.0,39896315000.0
1993.0,39897617000.0,39892924000.0,39898853000.0,39896835000.0,39873826000.0,39898742000.0
1994.0,39896273000.0,39891406000.0,39898084000.0,39894841000.0,39869946000.0,39898050000.0
1995.0,39897415000.0,39891908000.0,39898997000.0,39896590000.0,39871976000.0,39898450000.0
1996.0,39896706000.0,39890083000.0,39898497000.0,39895261000.0,39867213000.0,39897146000.0
1997.0,39903178000.0,39896620000.0,39905262000.0,39901488000.0,39873616000.0,39903312000.0
1998.0,39904834000.0,39897681000.0,39907471000.0,39902384000.0,39870219000.0,39905210000.0
1999.0,39898929000.0,39889758000.0,39900603000.0,39896389000.0,39853770000.0,39899987000.0
2000.0,39903731000.0,39895155000.0,39905496000.0,39901106000.0,39862011000.0,39905125000.0
2001.0,39882210000.0,39870513000.0,39887115000.0,39885174000.0,39840296000.0,39883334000.0
2002.0,39826719000.0,39803801000.0,39852865000.0,39843112000.0,39792542000.0,39849975000.0
2003.0,39810291000.0,39779946000.0,39819732000.0,39829083000.0,39755973000.0,39807693000.0
2004.0,39714016000.0,39673269000.0,39747448000.0,39723987000.0,39608822000.0,39735200000.0
2005.0,39719233000.0,39677739000.0,39725874000.0,39737601000.0,39617857000.0,39703053000.0
2006.0,39692422000.0,39645620000.0,39702053000.0,39706891000.0,39561681000.0,39680699000.0
2007.0,39545597000.0,39457446000.0,39586508000.0,39597237000.0,39387937000.0,39556733000.0
2008.0,39421352000.0,39305246000.0,39477953000.0,39502128000.0,39231789000.0,39435140000.0
2009.0,39257766000.0,39139769000.0,39347387000.0,39299911000.0,38961910000.0,39306817000.0
2010.0,39089548000.0,38941511000.0,39213461000.0,39139063000.0,38750970000.0,39178326000.0
2011.0,38875251000.0,38666609000.0,39041022000.0,38934271000.0,38400641000.0,38987392000.0
2012.0,38760286000.0,38562513000.0,38945054000.0,38833399000.0,38226643000.0,38894563000.0
2013.0,38468386000.0,38220928000.0,38698484000.0,38489176000.0,37774028000.0,38654561000.0
2014.0,38568066000.0,38347681000.0,38748375000.0,38586426000.0,37881521000.0,38699427000.0
2015.0,38359570000.0,38126963000.0,38578179000.0,38386511000.0,37685318000.0,38534268000.0
2016.0,38401322000.0,38193094000.0,38583191000.0,38384112000.0,37715244000.0,38549403000.0
2017.0,38042927000.0,37723760000.0,38279391000.0,38054537000.0,37227650000.0,38222017000.0
2018.0,38170661000.0,37876090000.0,38330874000.0,38143813000.0,37374095000.0,38258937000.0
2019.0,38108417000.0,37811371000.0,38257297000.0,38069736000.0,37301646000.0,38184971000.0
2020.0,37923977000.0,37667302000.0,37954270000.0,37855004000.0,37363284000.0,38130458000.0
2021.0,37798982000.0,37573358000.0,38066686000.0,37824665000.0,37300429000.0,38041036000.0
2022.0,37335870000.0,37519470000.0,37895461000.0,37599904000.0,37040308000.0,37968067000.0
2023.0,37411225000.0,37334312000.0,37772429000.0,37364571000.0,36731129000.0,37549803000.0
2024.0,37278440000.0,37260062000.0,37764369000.0,37077083000.0,36701741000.0,37424491000.0
2025.0,37136780000.0,37050149000.0,37491585000.0,36480126000.0,36554897000.0,37268264000.0
2026.0,37186823000.0,36946154000.0,37197622000.0,36516403000.0,36278447000.0,37037721000.0
2027.0,36881750000.0,36829752000.0,37167597000.0,36080792000.0,36250646000.0,36937707000.0
2028.0,36721419000.0,36638767000.0,36989297000.0,35785367000.0,35999797000.0,36803289000.0
2029.0,36521219000.0,36538710000.0,37031002000.0,35394397000.0,35861188000.0,36618380000.0
2030.0,36226872000.0,36514963000.0,36873760000.0,35276135000.0,35690129000.0,36529801000.0
2031.0,36174454000.0,36485845000.0,36817875000.0,35098008000.0,35610382000.0,36575299000.0
2032.0,35887651000.0,36286619000.0,36775880000.0,34891255000.0,35171870000.0,36304655000.0
2033.0,35787209000.0,36164398000.0,36385990000.0,34465479000.0,35178422000.0,36149663000.0
2034.0,35710187000.0,35784048000.0,36287446000.0,34251179000.0,34917740000.0,35776527000.0
2035.0,35356724000.0,35794760000.0,36004705000.0,34033007000.0,34887586000.0,35717595000.0
2036.0,35073583000.0,35603645000.0,35633426000.0,33638305000.0,34828218000.0,35663671000.0
2037.0,34801953000.0,35479976000.0,35533315000.0,33425577000.0,34742103000.0,35443689000.0
2038.0,34748667000.0,35415994000.0,35235628000.0,33071662000.0,34596323000.0,35097179000.0
2039.0,34430105000.0,35279329000.0,34882793000.0,32779659000.0,34571157000.0,34997208000.0
2040.0,34415205000.0,35156240000.0,34478000000.0,32540978000.0,34543754000.0,34938244000.0
2041.0,34287037000.0,35045627000.0,34230815000.0,32252151000.0,34366495000.0,34691740000.0
2042.0,33911708000.0,34816649000.0,33668758000.0,32071577000.0,34199801000.0,34685187000.0
2043.0,33797881000.0,34705566000.0,33406970000.0,31729970000.0,34011726000.0,34420754000.0
2044.0,33475193000.0,34612861000.0,32627970000.0,31207241000.0,33756700000.0,33994949000.0
2045.0,33366372000.0,34451214000.0,32389229000.0,30922506000.0,33571833000.0,33753770000.0
2046.0,33173709000.0,34303973000.0,31955837000.0,30591553000.0,33310949000.0,32800995000.0
2047.0,32905442000.0,33896345000.0,31758614000.0,30238080000.0,33119127000.0,32542953000.0
2048.0,32546688000.0,33765820000.0,31602785000.0,29745144000.0,32837638000.0,31674218000.0
2049.0,32478773000.0,33755093000.0,31198641000.0,29270319000.0,32476059000.0,31233446000.0
2050.0,32081095000.0,33550650000.0,30771466000.0,28756582000.0,31921043000.0,30801779000.0
