time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215
2001,28614234792891.547,28616800400935.812,28629886772356.3,28627200725525.117,28556441303639.88,28616763851050.633
2002,28586703890312.4,28577806032428.387,28608757263949.332,28624143561344.957,28540259468150.48,28593561436780.11
2003,28547492393364.08,28549846042179.28,28546193223448.746,28596661957895.72,28503012770717.3,28551602983882.332
2004,28533828446427.867,28531229136332.336,28509409185808.027,28552640383367.05,28496810223607.96,28551245425312.723
2005,28516856514437.504,28492624410780.0,28503345629899.184,28527384706504.03,28481238139952.406,28517974540627.863
2006,28483532027275.926,28478980281388.48,28473177845511.29,28503732748931.27,28430516312077.22,28521519671939.105
2007,28426315597458.1,28451366893037.793,28439003123787.55,28479418984445.383,28419621035248.03,28495077136784.2
2008,28376822626035.605,28428815139007.336,28386565555264.0,28443571087048.723,28369491582913.555,28441057518259.027
2009,28322725958659.26,28394915248012.516,28327376289740.938,28423775094714.45,28316711671213.527,28396277108832.875
2010,28279661989618.09,28286930336916.812,28258410198987.008,28378310858852.973,28276690089136.742,28372433205239.406
2011,28239702327884.35,28257968470121.812,28196867947277.418,28351606624476.85,28216060548799.863,28336881490425.207
2012,28189183233932.973,28201098945675.516,28139165700390.78,28298398676949.473,28181692829269.527,28247157581924.91
2013,28108645466255.496,28159747638960.777,28100246758052.87,28271493826415.7,28139076503967.387,28189290041211.77
2014,28069167096785.574,28125034537513.02,28052108959521.184,28252644067179.16,28087514730857.246,28146869201845.68
2015,28039676566526.62,28095173017480.805,27974839926975.527,28182145411452.17,28026941294909.22,28093138134710.773
2016,27997550817059.594,28052244267929.215,27978337849247.08,28143857597966.355,27957493327533.332,28032175621281.195
2017,27949631026641.277,28000115927946.285,27949922727172.664,28085049415378.945,27939722380097.883,27948266439244.234
2018,27911074204298.39,27946685910560.38,27936861390581.51,28013766477826.027,27913293216684.668,27875903905551.51
2019,27882896871371.656,27903067938934.645,27898936745218.117,27905073695388.75,27887081702089.555,27856431845882.258
2020,27856748420376.96,27861199131351.184,27853872286710.086,27865630544642.645,27877231910497.836,27838364266291.88
2021,27817677925405.055,27842464352681.457,27810542947911.0,27836046238404.59,27844880283209.46,27845317198906.4
2022,27756814977037.41,27824284220627.32,27797954464640.945,27769344031147.46,27762978660666.293,27839078330838.76
2023,27714381146563.027,27771475553361.246,27763805887442.766,27732932409867.594,27669588687539.01,27771883509364.87
2024,27674052886971.48,27716839514580.688,27741247170067.098,27699749530687.23,27655780301466.74,27719348687126.836
2025,27597135691763.117,27649414462407.52,27682989914848.32,27569924385721.93,27582530778978.23,27699811970184.414
2026,27557036359333.793,27589819332329.2,27641466221082.27,27550575819005.535,27484082086231.934,27683252245745.29
2027,27453408808098.31,27540740039879.066,27604568110528.266,27519606374586.617,27437055447858.094,27646665090865.168
2028,27434554031606.547,27495020809196.797,27589870576453.496,27434252717138.62,27379342745891.18,27592396539272.055
2029,27385760811545.88,27434332772393.676,27505041711180.707,27349679136758.36,27308315612715.32,27551440905138.74
2030,27323731592794.086,27406709483817.508,27464805726445.26,27329619002494.652,27275430019120.484,27479917962459.43
2031,27274350288869.234,27351157260673.367,27457071981998.516,27304268745361.152,27222974110953.832,27452233032396.96
2032,27225660749102.51,27324678373629.043,27419167394285.117,27240390210541.97,27160549704245.59,27382270279465.023
2033,27198848139332.94,27260537894962.027,27351134800559.74,27174612125776.4,27115247607656.81,27355334655186.83
2034,27131887472382.258,27191701552302.992,27302110667711.348,27105847422858.49,27043624167098.164,27281735302655.574
2035,27038777875110.473,27153782651028.28,27251985255486.43,27044029832043.527,27020890371570.29,27250523570759.062
