time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2039,27002115364228.15,26784155933186.94,26843050774715.457,27054179580190.69
2040,26898417519631.117,26730446847065.293,26803549453463.008,27012806996606.395
2041,26815270086017.055,26654094394454.156,26799616344417.883,27006362861467.723
2042,26776233258387.375,26554069240388.77,26762849796484.168,26954710335116.61
2043,26706576008930.68,26483521954315.3,26665281688689.926,26859888719867.117
2044,26584580328992.477,26363548530457.062,26570831529791.703,26787916589723.742
2045,26546324993674.883,26310103816324.734,26511280522209.61,26624180976038.492
2046,26472018252800.133,26251998601797.67,26407413339005.625,26529131867183.023
2047,26403472839043.26,26195256676592.93,26346621536043.938,26442791601437.98
2048,26339859005030.098,26120350461314.254,26225056933122.363,26409879610356.01
2049,26265403127841.22,26031373599567.17,26050573315075.008,26292362360108.3
2050,26141323263911.156,25973911405988.75,25980846556416.58,26173622201137.59
2051,26105123442769.363,25896422360188.996,25925603658562.484,26094058979264.715
2052,25990393069786.92,25787918599830.06,25865397369263.82,26009088123740.742
2053,25937675436593.977,25672917514072.215,25820737578662.56,25786683964484.613
2054,25840330691734.797,25560863553199.555,25739832450767.76,25595784808039.246
2055,25762725976446.95,25447812158826.617,25684660590725.836,25548727236524.74
2056,25703982919699.89,25367271642903.09,25584982135131.16,25465044643651.54
2057,25638891706249.195,25243114752097.543,25512980762514.816,25409948509818.42
2058,25490458630941.45,25132404627570.293,25380926744292.48,25285362133287.18
2059,25368508794721.54,25043992930537.867,25279473505663.91,25091944421796.582
2060,25296952109398.883,24927540419476.617,25122763413649.746,25032007213845.645
2061,25161899474510.03,24834747898197.715,24961773079513.254,24863920614908.168
2062,25090145348852.07,24692451664065.875,24885887701819.445,24792075340426.098
2063,24959669638070.637,24602007250759.844,24751493678771.574,24746108869717.863
2064,24772579630063.035,24508793031951.926,24708392255135.438,24603652269060.17
2065,24582807409774.254,24440703359615.293,24665310635753.496,24515591888979.684
2066,24506919730707.008,24338576603648.133,24520304920210.473,24411445146758.137
2067,24359528912315.035,24274883790049.004,24400174980286.46,24381769186099.74
2068,24103442855528.375,24197228212354.35,24211614555440.062,24367263409982.547
2069,23987442230299.35,24046776676555.086,24026161904876.87,24332005597651.04
2070,23862175504918.902,23979559228572.03,23885999493721.645,24203386849467.18
2071,23771661164448.64,23915020858388.71,23735452983502.902,24121160308317.03
2072,23701115808263.043,23853629122913.637,23687735219139.617,24054644765693.527
2073,23577076862152.35,23744381173411.11,23625407540140.957,23974392691999.51
2074,23447652203056.137,23706714955087.754,23502825292670.57,23849568070595.656
2075,23425860492985.87,23566049182111.44,23428443310604.816,23755446318835.625
2076,23175735252430.465,23408308434343.82,23197638505556.04,23698556266968.906
2077,23135741993336.71,23302715918826.355,23167869829328.54,23552928328702.2
2078,22955576744449.586,23226496685470.01,23076004913858.215,23493977442692.95
2079,22834051136518.234,23140898276714.477,23015552941292.74,23431524370545.01
2080,22722584913084.91,23059650527968.688,22939079099935.777,23300172390224.074
2081,22534428592905.73,22944388012543.023,22883317794613.957,23127335151625.94
2082,22510021575790.094,22861320314678.125,22842977394437.785,23056724522295.797
2083,22389615860913.594,22755631474167.332,22772977614638.99,22947024116492.414
2084,22287289478175.8,22618062676678.867,22703426404344.67,22868277942379.957
2085,22228699533827.754,22544872077065.133,22570275326536.062,22800641001346.773
2086,22217143304393.36,22492737266407.18,22456165592807.23,22768871394532.574
2087,22171444634072.035,22397897590081.94,22330027792649.203,22755044402383.395
2088,21966269253023.96,22341067089853.555,22274493678871.23,22737451075585.637
2089,21850000074513.24,22218169920590.12,22220575619063.605,22713192802858.23
2090,21737516976598.51,22121877137648.656,22081726916988.67,22684044849338.477
2091,21630611495232.484,22020788920108.633,21998411454069.07,22603035112527.816
2092,21582323745267.94,21974553360039.777,21923877652516.04,22457201319539.395
2093,21477386941458.11,21941409117168.44,21858872867141.414,22404788155251.195
2094,21328319191573.07,21843909680838.84,21761916949450.977,22278846642969.746
2095,21141896122320.414,21803448261816.668,21725095063706.035,22252450037932.023
2096,21003480915820.31,21653686792941.895,21682002625526.902,22208406329955.457
2097,20930919311838.74,21592318887128.9,21656489865167.867,22202041637788.504
2098,20774356438478.625,21512338647555.508,21576726537431.297,22138121450219.97
2099,20720777617988.39,21425699505638.938,21518187075348.98,22084572726722.133
2100,20710457759990.71,21324263353727.844,21413377254923.168,22036789692016.12
2101,20647492470275.863,21261726412772.293,21325326657300.297,21990373253993.203
2102,20539126272347.574,21186707081505.395,21239287860294.957,21979783907544.59
2103,20399776540016.54,21151714313177.938,21153812873791.645,21963842781325.625
2104,20288728402539.492,21077741176721.625,21098015359356.617,21947889546556.78
2105,20253779540044.746,21038904337543.86,20999231720374.38,21951225810597.543
2106,20234961798647.64,20904670142550.836,20916869254049.23,21950016676019.27
2107,20213710260007.12,20849744250276.207,20777424576455.066,21920788481805.207
2108,20163080942738.812,20740287444463.066,20745512327448.207,21869467386149.094
2109,20059108172828.31,20706368530591.645,20679053019043.902,21836508633399.17
2110,20001798166867.69,20651043966602.07,20638061270976.906,21804460383615.938
2111,19969823726797.043,20536544959209.57,20574626599205.574,21798558283030.277
2112,19850462605778.977,20470825457646.875,20572084921787.0,21745198259292.258
2113,19770054221556.703,20395307822280.492,20519328144506.258,21689565395624.406
2114,19663094729870.65,20321686655393.78,20401838578367.6,21675827874876.074
2115,19620612945641.266,20242745532240.41,20355738531620.06,21645862601832.246
2116,19520639011322.152,20206096465531.35,20258348359894.734,21591450139919.07
2117,19427191936911.26,20178633411940.46,20236787987519.707,21553895061849.934
2118,19333982981572.668,20156486141297.062,20158884312295.117,21522956771401.062
2119,19221606937301.414,20106451832188.707,20085132799238.312,21502796977795.3
2120,19124591229302.348,20038759349418.793,20019146809757.504,21451618226815.043
2121,19072440951752.254,19982305462865.164,19947262343479.555,21386387020469.96
2122,19033485377620.312,19910842377379.58,19886305172866.56,21373578598941.062
2123,18962736410006.418,19875433750402.168,19833362865867.004,21289924400760.16
2124,18968891627755.82,19805960156718.355,19757799685640.348,21225333440104.59
2125,18944294840848.367,19778104185935.26,19722432655533.414,21213521116309.992
2126,18925312401201.324,19727525059320.46,19651762198724.883,21198781219027.58
2127,18893362838512.812,19640936236992.027,19554705554659.36,21150842245635.12
2128,18802915141711.734,19571822745471.965,19510727472816.438,21135947525639.637
2129,18736799730208.637,19487935783327.38,19430077713539.008,21122344380625.59
2130,18701577425253.13,19406838264957.23,19392729149826.89,21079723847741.355
2131,18627653922097.85,19306992598845.973,19368657593478.188,21079719957088.14
2132,18619107471996.023,19253610413564.105,19316105962585.086,21069372007945.39
2133,18620390530026.82,19221389030459.49,19257862247340.01,21055624045100.363
2134,18568984048096.152,19178510138973.125,19206310552480.895,21039374566344.594
2135,18524718776082.25,19160031102349.836,19148462361155.414,21022025397606.043
2136,18484805883918.684,19081652237232.59,19130395348423.543,21017929587898.613
2137,18426620622892.367,19046381330252.51,19105028184040.617,20993138941750.0
2138,18349460660263.793,19032058651407.605,19076438148595.434,20960701800213.207
2139,18324809553555.125,18980488878741.168,19017674935458.85,20938911973823.86
2140,18270875641335.586,18900584040419.348,18959926238052.953,20910928205102.51
2141,18226068189901.395,18823265632801.996,18888449402531.0,20898207464592.055
2142,18160176409244.85,18788301558082.438,18853790246563.875,20847802061577.75
2143,18118271464378.156,18770222129941.12,18839383365292.68,20813906384287.195
2144,17984035825591.992,18706013368595.465,18809689955877.11,20811803079224.523
2145,17968299437841.047,18651063315326.473,18751254565449.49,20802400863463.586
2146,17945926274066.027,18581154992742.266,18704500535055.188,20791492026509.08
2147,17926629525871.285,18543000491852.875,18662978708130.27,20782419825026.453
2148,17894940565633.61,18485654799860.816,18601148506942.36,20776899712141.65
2149,17848981672592.645,18438182650295.03,18548013173476.285,20765316909239.688
2150,17824661744828.77,18410003849869.113,18445497677852.09,20747948052544.04
2151,17811386997579.266,18381730891534.33,18362341260600.594,20719134552200.13
2152,17806690052111.223,18344841396883.777,18302868323845.293,20699268982688.254
2153,17725409657819.367,18289981364465.473,18234267300501.3,20690608542444.797
2154,17676411868457.58,18226435226611.15,18187219150771.855,20650799442265.73
2155,17584539145668.225,18143720313548.934,18143974138527.375,20638591118399.223
2156,17528640664081.387,18097847575986.383,18112508809970.535,20619401505637.39
2157,17513838106215.998,18071344332518.44,18065187273702.59,20600385668905.805
2158,17414303563274.246,18056854151000.555,18044023796450.74,20600773609932.074
2159,17358605967262.465,18024600698203.29,18018961587088.76,20592259769283.934
2160,17348532897831.45,17973781423785.344,17970860833174.42,20556755851809.062
2161,17315297359202.242,17944000920883.57,17952211927110.598,20532203608156.234
2162,17269244090640.322,17922134189167.867,17943007301439.88,20502161907898.54
2163,17216369045919.947,17885752450944.156,17888234352285.254,20473476585519.496
2164,17217754592841.154,17865495679319.594,17821293062852.387,20469710445527.344
2165,17194606320927.29,17816351101233.332,17787333799631.266,20441238354174.77
2166,17164981074499.707,17775556840044.215,17777992903710.816,20450919158024.734
2167,17135108393129.809,17746505367033.973,17728426776025.37,20443515060227.18
2168,17109686970988.205,17652881000266.566,17689391415590.797,20418681778367.43
2169,17060333563824.326,17609137027493.91,17630740551038.75,20400207222487.74
2170,17004170474679.14,17575637057272.258,17527367852631.55,20395417944362.44
2171,16963069253534.408,17534006793155.197,17491227526859.97,20350501104884.46
2172,16926129334116.562,17516314015614.805,17467152914935.824,20347274834641.31
2173,16905373532947.574,17489587061795.107,17419844667432.725,20350003110607.383
2174,16864227276290.22,17434534350149.145,17395254335675.06,20338866936096.94
2175,16841577509773.816,17370954806536.893,17378699248854.28,20332974756922.184
2176,16733392744983.479,17346210152088.975,17325543896929.883,20338798281194.785
2177,16730074121984.225,17309547276285.13,17276623666705.342,20338765668518.12
2178,16723526383837.908,17282863655849.594,17247843931934.225,20318465621996.84
2179,16670701384640.998,17244430384638.615,17177844194312.955,20301771000243.043
2180,16573532537425.945,17212828665631.97,17141905876684.781,20287857047167.707
2181,16568002035899.387,17181756042758.902,17095982597123.504,20267502303194.94
2182,16524289278277.414,17135720152213.367,17090681762472.756,20265062765267.812
2183,16503828171143.8,17107695602033.559,17053677442301.566,20246231912135.258
2184,16368581801193.043,17054204309951.512,17009896829153.068,20246676920354.18
2185,16353188903230.867,17000278689995.695,16965357671254.406,20230202223987.355
2186,16270329331018.012,16946243022486.568,16935121261996.246,20199145461526.223
2187,16238085633139.467,16873408168380.285,16872354566495.113,20150364979907.55
2188,16190392634869.54,16839943888407.254,16853811985351.648,20121825572372.14
2189,16097066372649.207,16807522545042.082,16824389434567.367,20098675140397.117
2190,16095019567768.145,16788607215810.473,16818293016373.82,20076860044519.06
2191,16070071910189.729,16758563464345.332,16776292515484.084,20060102777615.957
2192,16064376085488.635,16732719975443.744,16725803108096.578,20065371338138.562
2193,16057635719534.166,16705212659877.68,16708318837179.242,20042652980877.523
2194,16046708671117.258,16681653960580.615,16686582955907.312,20028948507466.77
2195,16021837415598.57,16659527624325.633,16656269354211.484,20039115989321.383
2196,16020731566796.902,16643178620244.275,16591380183665.18,20024647545864.52
2197,15992656017285.361,16618751955377.963,16526390009425.973,20007554896103.043
2198,15968523320739.611,16580255073772.092,16485106824997.41,20002530982628.906
2199,15923197910602.12,16536946268275.82,16426479395353.383,19993859442770.77
2200,15867972740251.037,16533776769310.654,16407378154007.416,19983549819145.49
2201,15868941904777.195,16504929459053.707,16377765182171.975,19963807220514.414
2202,15863065125980.475,16444476389339.658,16315886664481.855,19923170112475.08
2203,15813280230719.213,16428357174453.455,16283820715349.361,19902307148746.203
2204,15810060833040.62,16378723287546.424,16276685166156.89,19909131058426.137
2205,15764364878651.146,16333647580229.184,16256934474752.154,19885970411718.027
2206,15727956527755.385,16286205324177.453,16222692956228.924,19895192903754.598
2207,15723367065621.768,16251302654492.773,16176857203434.07,19899887366433.535
2208,15716299353346.514,16222095555382.434,16127963988311.16,19886902484683.332
2209,15694460625818.295,16196221139764.822,16061924803532.463,19872844292005.05
2210,15682532418661.893,16129962597002.268,15974031881048.053,19843718332641.42
2211,15620698758127.6,16105972794087.7,15911867054191.95,19839138693099.293
2212,15555374872235.213,16082920151184.736,15893600623380.555,19805820477562.13
2213,15519953266794.271,16060555458690.752,15863779009817.607,19758770484877.61
2214,15469799156231.268,16026073028468.467,15818312181071.447,19712338644121.902
2215,15432452787122.758,15981560639633.062,15819250619760.338,19694061022368.086
2216,15422441572588.2,15970135798210.81,15792261303265.994,19674826812580.605
2217,15381052166854.373,15937031140157.463,15753344129708.732,19660906704619.094
2218,15297058532179.197,15902908544045.543,15709162079711.197,19637540467016.996
2219,15253927552158.172,15890991693111.195,15690096337985.86,19607035125092.234
2220,15219853348519.408,15871735245159.965,15683804247824.365,19586358758317.21
2221,15133706377262.668,15823420320225.479,15655618423196.865,19579574290717.51
2222,15111772987192.785,15806408083982.736,15644048756457.965,19565731504578.133
2223,15104080471666.615,15774742983524.154,15588145371917.404,19564275804632.46
2224,15023262948949.693,15702694454170.082,15532377726745.713,19569020207193.844
2225,15005166994952.066,15663662059212.37,15499965421815.953,19561561106130.27
2226,14972662790383.85,15597230534697.963,15436549070119.828,19555884509909.42
2227,14955306516026.934,15541680149673.08,15381421693576.506,19544286033485.113
2228,14906307896941.3,15498864956968.19,15348735582334.24,19528250965870.844
2229,14864109794801.146,15448882050357.35,15291746350289.246,19507703595940.98
2230,14781187235983.777,15446105546541.021,15274197154904.43,19502889282162.73
2231,14740179116103.7,15427590661035.906,15224511817293.852,19479696401955.188
2232,14664343238778.629,15416599878904.785,15225975446868.373,19473303826927.523
2233,14659196606852.059,15346842090067.336,15188106628743.154,19463058605444.664
2234,14602658440546.148,15326804057518.55,15179484404075.203,19461271494116.297
2235,14577925505281.172,15306410988255.08,15152026992715.188,19438236912897.695
2236,14515154760435.422,15286415899333.78,15124546155084.582,19434970705037.945
2237,14502542474288.941,15270820496653.758,15109427484971.82,19392607628243.68
2238,14468598928832.957,15241631647890.068,15102951276445.793,19354065397552.656
2239,14447739150633.537,15204933628250.81,15046823487415.463,19347086664244.656
2240,14447615151944.564,15177473652049.164,14985053478634.582,19320088963623.797
2241,14418401204164.867,15150277962477.09,14972898199526.932,19320796650680.81
2242,14385655670941.521,15122334702930.547,14930637127919.2,19299440295811.496
2243,14343288838454.615,15096869904464.28,14890307422093.336,19299249200708.684
2244,14332526711022.223,15082177073992.0,14831723701713.934,19295556090660.812
2245,14247097378765.197,15050143478450.334,14820044934298.125,19267360475215.59
2246,14189705535532.12,15007575057841.854,14802453014457.031,19260624375094.957
2247,14103128459868.668,14966999916682.574,14783434669596.57,19252206305757.117
2248,14028762228202.96,14905846769866.762,14719596412240.303,19233266212763.56
2249,14021331900276.422,14899933943021.094,14677029904726.746,19222390959498.805
2250,13995739915638.598,14867365829645.11,14665861017040.275,19220144518308.45
2251,13981953914144.287,14812320718040.44,14639940211401.582,19204335344963.55
2252,13928045033793.838,14794422943499.76,14601753423883.941,19186604763625.824
2253,13873847439926.291,14774914359040.82,14559500548984.516,19181235222722.875
2254,13849562245551.678,14761668479002.678,14518260701865.834,19174960706121.65
2255,13820741593488.547,14736104171004.893,14482609000589.12,19171081257923.21
2256,13733852627306.19,14704553327528.447,14479239572614.229,19169059728810.68
2257,13711809209243.115,14673742726677.967,14438643754017.629,19159026741920.03
2258,13651261191480.389,14667798017676.71,14400876648005.938,19146798453863.35
2259,13581338926217.107,14632221141395.676,14371204008378.213,19117811951868.203
2260,13558740696590.773,14618450840679.293,14360130749313.85,19114877211677.82
2261,13523989955552.28,14575292383688.139,14330880082559.736,19114567996491.875
2262,13449578391589.24,14527936681694.1,14314910479968.729,19096525384181.223
2263,13401938307435.777,14505434407172.838,14297921333040.15,19079483968127.246
2264,13357141173431.674,14483637120664.705,14249133536096.51,19052887698382.28
2265,13260565235532.004,14470453518985.055,14244135950281.803,19038765723618.133
2266,13217052700130.56,14447074176570.736,14224824181332.791,19020551530705.594
2267,13199091203089.68,14439038274388.203,14192240956982.123,18986135313226.766
2268,13137568416929.432,14392991886514.303,14157453437699.615,18966468806611.965
2269,13082041914106.084,14371076139573.795,14146026195583.326,18951209567974.98
2270,13046728666873.723,14351119516226.473,14107705438333.682,18934840540497.383
2271,13002504240538.566,14330504400978.441,14084569549535.223,18920846024098.824
2272,12955004726183.117,14315877241152.248,14060968254452.143,18890554926610.848
2273,12932952383154.707,14311571914845.09,14032104300100.668,18893520487950.625
2274,12897786865249.02,14295710522159.953,14014120889084.352,18880801035438.492
2275,12858478220219.387,14266432506220.355,13979944488917.076,18843630762912.027
2276,12826649974900.826,14254706156563.344,13922746558176.795,18838608593877.49
2277,12814561177540.045,14210293619261.736,13870835393200.066,18820405541386.367
2278,12784849511040.723,14178795421032.584,13861827394004.197,18828681199400.496
2279,12756902087971.5,14157339719852.504,13836492017926.268,18821625895505.598
2280,12741477560214.732,14146596608159.691,13780386580011.887,18801109866012.508
2281,12691158141473.092,14135709701712.607,13722903181391.68,18808014673806.125
2282,12619914166967.465,14097110003148.53,13666826389501.03,18803465995986.22
2283,12587296143867.727,14059092558720.883,13656300750209.65,18802054630407.695
2284,12565750796306.666,13985825337491.195,13635974036373.158,18794150507426.45
2285,12542669189384.582,13959971488567.582,13626247113408.666,18773808600019.26
2286,12452197910473.12,13933535682246.393,13618587654898.361,18735535744172.766
2287,12396494153151.418,13867704469273.42,13587966458043.135,18682876812040.758
2288,12345632088209.787,13817757353634.043,13564190046579.756,18671606182433.883
2289,12349595505538.004,13800609664213.904,13539121426101.01,18646127196303.86
2290,12333923907577.945,13793732544646.973,13534884388016.7,18624321615650.008
2291,12293164819934.805,13779814876435.941,13514754151222.434,18605231519263.99
2292,12268898063992.209,13754090326800.828,13506828179084.426,18598221749658.6
2293,12241329687850.064,13732728471608.904,13484990800168.455,18577732120482.164
2294,12194241745734.346,13703517223194.92,13462778672152.07,18558821569837.523
2295,12109254580652.406,13681627451800.7,13452217968211.43,18538479955649.684
2296,12058944270730.96,13667185638953.328,13444561511162.479,18541361402825.72
2297,11997524494622.842,13648177875407.514,13421458128277.832,18537336959548.723
2298,11950751777941.828,13633215404879.402,13397277269095.178,18520976344366.32
2299,11930552414175.371,13587527616128.285,13378355707431.578,18501718441147.723
2300,11883870389230.56,13573587020419.455,13336366158626.287,18482282870988.227
