time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215,28635624535341.215
2001,28614358551460.32,28615779528008.562,28631942491773.383,28627954730406.684,28562864003976.684,28618123089404.332
2002,28587887530775.35,28576937093250.73,28613527031240.35,28625434413626.223,28546582850327.74,28597450812855.89
2003,28550342244059.797,28546578857375.742,28549303975596.637,28594422270214.754,28511026118398.445,28559440079634.668
2004,28538357702231.777,28525867052679.492,28516550259611.28,28540404765512.707,28504435822545.637,28560357480211.71
2005,28523708997324.02,28487957083870.73,28514937578965.24,28513212127855.96,28489924246764.523,28528167930395.035
2006,28491849643883.3,28473071512242.246,28488345501217.8,28486869267436.9,28441709251812.81,28532011311174.816
2007,28436375503057.54,28443541537498.28,28458756848831.49,28458294817083.035,28429115004894.82,28504620359390.74
2008,28390536475910.664,28422835586160.293,28410508498053.03,28414439500084.844,28376786319726.14,28451747439952.18
2009,28341387460141.324,28390917473931.668,28358308900557.84,28391722978995.78,28323553054462.117,28412893061235.312
2010,28301323275028.18,28290466404928.023,28295056513558.223,28335118583081.266,28284989988406.25,28391109353010.254
2011,28265821277694.48,28263761242873.11,28236330282940.41,28301171520080.312,28225936467572.332,28359830663578.312
2012,28218494784380.543,28210861155878.51,28185154495057.426,28228813056524.43,28195001546522.477,28274982736814.293
2013,28142032100853.73,28173848380174.87,28153669647671.496,28190825511848.78,28157176181353.582,28224284575630.094
2014,28105619893358.39,28141160103517.81,28112307099064.54,28166763037732.832,28109761387047.844,28187922450946.42
2015,28078521205430.465,28114563006732.496,28044489714442.895,28077688680437.07,28048982057027.793,28143409452872.504
2016,28032052098881.645,28107155556211.926,28018476818182.594,28046602486984.51,28041400232676.207,28101747475913.58
2017,27999240234568.992,28054119867743.555,27948219000375.473,28023854531547.777,28004815101216.12,28072042567927.117
2018,27959608108786.18,28013120757530.11,27923763487122.207,27955418691438.22,27925649724931.746,28019666486026.85
2019,27943042797222.805,27965163566342.49,27885799421725.94,27894988537074.906,27915347321888.52,27925119446459.062
2020,27890290065255.254,27908070891590.91,27866488719962.82,27860970429348.734,27896733362199.38,27906158672759.54
2021,27839925806543.363,27863128980331.348,27826916073169.61,27832585396470.254,27790376730077.16,27808804834771.227
2022,27764941291299.324,27803846269227.074,27789118981196.156,27787137365644.11,27728476618415.676,27782458024672.875
2023,27716671975301.438,27725945191299.39,27797913648214.207,27752054045955.22,27631587307197.156,27716788401355.78
