time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2070,11752739519.573639,15714522026.424541,13729776405.685312
2071,11912745254.825024,15598038723.437927,12948811957.97163
2072,11596669057.77614,15444039501.49912,12135519573.7118
2073,10647598237.141344,15340486925.885538,11739880231.16124
2074,10320503800.507385,15651259509.18371,12009420766.922283
2075,9851333150.234573,15478858971.502645,11031211773.354109
2076,9260944372.325335,15018872201.354347,10627957663.090181
2077,8730148977.828594,13891842538.716858,10638699326.92203
2078,8142077707.265997,13383358939.050583,10714733020.37376
2079,7659869515.343135,13240531930.17354,10780376585.258692
2080,7194903205.50742,13187182029.718763,10314529627.00769
2081,7065793716.735868,12610380781.222685,9649518454.608883
2082,6810109858.818996,12239978580.667755,8643788981.521748
2083,6531016248.800697,11969560356.232132,8476835689.435082
2084,5970106072.059325,11822905983.455582,7850793563.271545
2085,5759024230.441139,11251008824.559826,7633274138.704947
2086,5239007072.224789,11132341804.982233,7199401581.950956
2087,5054564547.443682,11347251643.507053,6961855635.724122
2088,4659064495.983032,11584378963.960884,6964012348.12082
2089,4452722530.408764,11638002872.082191,6902164664.998627
2090,4255674422.6305394,11429375087.378849,6371430043.489727
2091,3866158192.8770785,11459166937.557234,6215295839.909645
2092,3564388622.4517827,10576990418.20958,6133856966.378065
2093,3379985564.430326,10395102511.065855,6077623384.027148
2094,3274721030.675271,10505754637.242174,5813164404.670148
2095,3178949470.6899495,10019380939.342422,5571086449.437643
2096,3186551892.695652,10006435339.853577,5002313019.194439
2097,2919862757.837742,9378631902.610052,4868633276.626388
2098,2795113448.5636697,9072941007.346035,4575086658.926087
2099,2830351276.400358,8262735219.864612,4354671999.426005
2100,2778284539.760417,7868048338.251962,3979064129.6604195
2101,2671408173.489399,7904267786.02458,3650142071.568096
2102,2540231188.416646,7770764581.096548,3431648307.5004873
2103,2525410145.6567817,7375163709.5076685,3388713220.542343
2104,2488478256.357976,7031801645.822384,3215691352.54989
2105,2406988633.8863134,6647659563.930136,3047222393.0380096
2106,2238356781.374046,6309359627.19213,2779185842.5845995
2107,2078951267.0546582,6366987205.943551,2728261767.9812126
2108,1942090743.7816374,5970452710.45469,2746331697.2175083
2109,1836736173.1665137,5587918177.342468,2625669883.4576726
2110,1739557635.3554544,5855324220.808248,2393611919.7797174
2111,1668389476.3332956,5781769795.001683,2435390212.5860987
2112,1625557977.7729769,5377440849.389477,2355591657.388812
2113,1515761009.10339,5169286982.510088,2213097583.9065604
2114,1502141622.1386797,4797019980.507998,2065985294.7184782
2115,1429001278.7639499,4569417517.310374,1929240102.637346
2116,1373391171.2124996,4502211257.662856,1928463327.417843
2117,1377983318.7724705,4403530847.931807,1831151822.0504777
2118,1298011135.3594189,4220873597.724531,1824845728.9154847
2119,1254815567.0106425,4042308513.486005,1791813122.0017543
2120,1211719724.3110387,3716874602.5917506,1761420777.109402
2121,1133404321.8352997,3850547515.7238393,1786581526.3188381
2122,1099438285.2310474,3742753041.1845946,1759665041.8898191
2123,1113501456.1291776,3652362094.456379,1707196918.9419591
2124,1060756016.1408031,3592009396.431464,1575636722.3198457
2125,1063571874.9045869,3548380171.392268,1535219613.7659543
2126,1033049680.5264413,3388841133.768366,1488076752.394757
2127,964021259.5570056,3229186208.59264,1429091031.6065147
2128,940813477.1700805,3020212423.3515115,1295547507.854382
2129,855991828.6971773,2913044780.2273383,1276467217.440233
2130,827603121.8105359,3063338621.4820905,1171999692.5490754
2131,821257508.9503808,3131817387.1910796,1038015671.1882614
2132,791574310.310201,2848149355.6869564,971437821.0611709
2133,772621032.553059,2764010092.382635,952671226.7115782
2134,763232560.6553249,2610571769.1308975,878082060.135954
2135,756134448.029596,2363683734.761099,823482522.5051912
2136,731990636.1370767,2146975345.4108455,803512492.2935371
2137,736824593.2448695,2049731317.613496,791933995.7189684
2138,745241697.8593898,1922484189.6103656,724940870.7212842
2139,714143743.5455333,1829072173.949778,711701073.7990036
2140,712440690.909645,1812835876.8845553,694150148.6365973
2141,698543957.5513561,1683620275.5176277,695133077.9322071
2142,697263702.9578835,1565553861.458109,685265439.235366
2143,673720054.3058563,1466257684.3631074,653787217.0710765
2144,636140523.0704007,1454320432.4002516,626672624.0101898
2145,652626303.3049978,1405106587.9135857,629174837.5871354
2146,632630860.2427108,1365601369.6562414,582500405.4349039
2147,619613915.7214583,1295508934.0289261,602400054.7320362
2148,595405918.6238096,1328218891.297814,612495629.6262313
2149,563964138.9269388,1305297401.2994058,618092292.3763523
2150,540576152.2603211,1306088293.2684443,593169440.5155737
2151,532049224.1581932,1256685815.6846101,564987552.4382833
2152,528574288.91594434,1237891042.1914287,598368394.3166983
2153,523172898.47691876,1256342794.338329,600067514.1300948
2154,519859340.5288756,1166043597.309781,584049765.6307006
2155,510878717.45245314,1207821447.4716585,594864565.4452581
2156,516289157.71909267,1135298574.5917332,590177148.8996617
2157,524189406.8372201,1069092558.2075635,578692836.5653719
2158,514906116.33280087,1031815906.0707645,585366414.1717235
2159,515686042.7933641,1016907273.8279413,590606663.4721895
2160,505627230.47510844,963997973.3933613,551426161.0105423
2161,493549267.66318965,924680305.7389485,555348721.6207883
2162,502370067.43461895,886174125.9118427,538273416.1660163
2163,486364261.5104411,847582852.4110315,509793795.7216262
2164,486443018.04488623,844784267.7500699,504445058.19715047
2165,472189946.38376886,835274043.2928208,510867489.38498485
2166,462649036.4611482,829801275.3215296,507497828.54653895
2167,440158797.34360677,787797436.6515995,508810797.76171625
2168,446669385.8442384,736234345.4842846,510574373.03960013
2169,435670346.5319601,654790224.7100532,514504326.56206536
2170,425715468.5507393,609050403.6631823,499445069.8100797
2171,411619257.4235256,610969088.5594431,487132082.17755085
2172,390215149.7479877,593621529.2373171,470797046.4834549
2173,382562595.21941143,566793578.9548066,482388522.53420657
2174,381023647.1121505,588040286.3949074,457752053.40861034
2175,364403808.64574164,565245185.163985,453595796.6766134
2176,357379076.0711616,549946248.7119906,446143005.91323966
2177,341091263.8912245,551087732.3667963,449844761.2824003
2178,331296934.3801192,530588122.458964,453971667.49272716
2179,334963704.4437364,528494044.7053009,438744456.12637264
2180,329428671.3151848,537883648.8407314,429489022.69988704
2181,332995921.858183,534936786.41556114,427523348.65911245
2182,331287067.5348038,504820228.46261996,421145103.94902927
2183,330300953.6412248,477183501.4626784,406900822.00335145
2184,318333563.9837922,468298398.9202954,397417178.9566101
2185,306676369.8929232,447648719.87426317,387341498.9269419
2186,302946225.1778962,433091218.8442857,372786668.52992094
2187,295332751.8236131,418248763.82433695,355874902.0051019
2188,287426057.54324216,407156525.9987405,337174626.30756736
2189,280320580.38251543,392180687.0500464,329409390.2705799
2190,270093267.19260824,383090654.41274273,339177933.01844275
2191,262123106.4562189,376065924.00730705,331425384.05932194
2192,252474452.90687472,372642009.6126343,316557243.8463597
2193,243153206.75064638,352711056.58261806,298288097.3224754
2194,229625563.21949884,342339238.88245565,300189330.5334754
2195,218943794.38514805,335007329.85337377,305641431.8987664
2196,212701864.0974565,329670763.10779285,298428732.37279505
2197,206646776.04805586,323776739.22749233,296728907.79222316
2198,193787338.9925358,328414547.2026681,282234075.66676784
2199,178136430.3357301,318860405.1894531,271332857.0984521
2200,159874540.85797617,302745066.3337853,263796061.16951632
2201,159103603.40033662,275713832.2032898,261168320.7995173
2202,156659236.86281386,264727929.12131706,253557370.11481395
2203,156528467.08943284,243338666.62606943,247776274.9761618
2204,157127347.6748957,223555029.04806697,236866910.31735793
2205,157371986.14790782,207794997.90503946,230594826.34341717
2206,156806164.95020318,194047331.5089064,223106618.65388852
2207,156292300.27497223,187037777.38234898,214842933.19417208
2208,157028564.04391125,178837827.5232078,205856290.96130693
2209,157904058.93493107,176722159.7812834,193259446.7634443
2210,156622918.4807019,170521974.15834323,187749025.9658556
2211,155546111.65609568,169367267.29400766,183850565.84086308
2212,156034304.57823935,169434703.5709935,186766574.11258012
2213,158758078.7276788,169329122.7351236,183350598.60810262
2214,159808088.92418343,163506536.70879674,175752778.88196883
2215,157960133.4441819,162029349.1279512,170535520.43031073
2216,157024666.02436352,160049924.44724393,170982586.40812296
2217,156794343.84743938,156826220.41609913,166498806.31727338
2218,155763391.61803284,155036132.37083435,163155663.68148604
2219,153296249.71881133,150314807.5137872,163747715.02760074
2220,152128281.4352691,148230043.91236904,164220145.9657783
2221,151510050.167178,148535534.7320173,160083407.04005313
2222,150463819.3250203,146802496.3843799,158269628.60637513
2223,147877331.38490263,144860464.76329228,157613847.48825943
2224,147457933.66183043,144601209.73963886,156346968.4555731
2225,147143454.44158703,139902231.43579242,154741490.87655708
2226,145075457.63197657,140049070.42624423,153283930.72095326
2227,145312663.3362915,135693442.12737,151781296.48259404
2228,143720313.88244894,134187279.67441005,152864400.11937636
2229,145836148.38082412,133152401.25435099,153312792.42283043
2230,145099352.98454258,130698950.4708417,153537649.09518757
2231,142652300.5463966,131735417.92336677,152767408.313121
2232,140835024.25787458,128014492.37294799,152399047.79016244
2233,139447054.33999825,127671459.71044463,152838779.24791417
2234,140069359.79363522,129337343.78857556,149396864.88214368
2235,140500678.4028988,127794256.33023757,147079198.58864886
2236,140036440.72148654,127004896.86057843,147917478.58817738
2237,138493979.3913075,126871048.09995064,148446332.8427968
2238,136888600.18960062,127261934.89657415,149455155.01340508
2239,137214663.86663675,125759444.54336622,148477532.39885136
2240,138051293.42896894,127240142.75174639,146881200.4011732
2241,137028707.73465952,126692723.2104756,143303077.0021202
2242,134634519.49074602,125629084.18292011,139196973.39579183
2243,134808549.6747702,126363288.4838236,139727841.33856577
2244,135003620.46643183,126048725.99544598,142498074.15177393
2245,135277628.99896848,125670711.44606039,138140798.4419106
2246,132623642.72944961,124563243.65446086,136258165.08385724
2247,130907636.71881475,123661296.44182122,135439953.63439992
2248,130392152.7055435,122031796.79392044,137111334.76350728
2249,129353573.7013806,123147832.31858785,139433404.8347151
2250,127740576.8014002,122928958.67383708,138831274.71637303
2251,128345403.5041198,121619956.69035119,139100474.56931326
2252,129165453.53035007,121512193.50160405,137886354.43106475
2253,127446952.88012257,121970719.54166885,138205822.7679383
2254,128704916.42252655,121937449.03587592,138585694.8257329
2255,128835087.4097604,122307174.81805502,137806232.3105772
2256,128772889.99482891,121669129.72463009,135532898.19596806
2257,128135805.72794959,120617767.86310442,136463791.06598303
2258,130002019.47947791,120848331.0919239,136301857.78359884
2259,128430049.30960974,120068143.95824848,136629668.92271203
2260,128723409.96344638,120489798.62400275,136032651.22290272
2261,128598722.8646093,120789029.53144884,138276995.54414535
2262,128405417.27024524,121163737.68248518,137845115.61041725
2263,128127715.26103587,120986494.0281409,138066258.85933086
2264,128354770.18907216,120214171.24087338,138873935.17165533
2265,129417151.81511998,120233818.92282128,138802327.0511038
2266,130093592.05878247,120038990.29919091,138538052.6072041
2267,129558725.44553107,120079639.41100226,138190214.78765926
2268,129735130.99904557,120550733.66555703,137662672.1376993
2269,128941419.60006501,119807901.58429258,137394106.52007216
2270,128589020.71282576,119641423.5990605,136657609.25865412
2271,127229400.51541048,120383175.62455139,137524206.83325574
2272,128005537.16698726,120301235.57889186,135860739.1048747
2273,128738994.19473785,119739592.9240074,136639677.64739323
2274,128509215.84284048,119423171.26684116,136229512.7857541
2275,129070549.02110398,119724610.08276513,137109015.13138878
2276,129441624.37709895,119776042.65421441,135156217.472479
2277,129256182.35978772,118907183.50127071,135648677.44553238
2278,128039649.14670548,117475115.40941253,135752010.42834112
2279,128180812.73614216,118745404.56934579,134061018.65799588
2280,127268441.56101763,118816768.85500123,134861751.79418388
2281,125506341.60034706,118406935.07202718,135560962.5344025
2282,125558927.35275008,117771390.00307035,136134173.72537887
2283,126822341.68442936,118227300.15935425,135464099.25133833
2284,126672496.54679592,118000329.9565444,135917460.98230812
2285,126679275.09682764,117504269.99581093,135907830.37646377
2286,125850902.46383606,117432953.67090817,134615249.97884297
2287,127030170.9571135,119004097.56433746,132936637.23181124
2288,127520910.78633882,118429136.52155504,132635209.17537485
2289,126856496.84902482,118511951.12374893,130461246.18285406
2290,126464083.99428812,119162431.20765394,129766064.72611314
2291,126951097.9791786,119205910.91343668,128198432.90375018
2292,126156262.75410998,118176620.20214057,126806614.93675247
2293,125206408.81173037,118051342.88655853,127299662.42882305
2294,126309214.86509778,118315051.5112897,127535502.40247172
2295,125981310.49905981,118656852.85474423,126726612.78556204
2296,123937891.45786549,118781373.9658425,126640752.62524197
2297,125163175.46854433,116865672.87224409,127098166.88178906
2298,125898406.7682714,117739224.50950915,127937950.1828043
2299,125578977.26166515,118443265.9065643,128354687.59578356
2300,125451617.60877675,116463716.3631227,128845304.3652736
