time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,53050526725682.52,53050526725682.52,53050526725682.52,53050526725682.52,53050526725682.52,53050526725682.52
2001,53021252286334.875,53035823765500.52,53030318173590.0,53009880411304.65,53012120320127.56,53019776607349.625
2002,52964862007825.914,52989368907682.53,53011828171976.375,52988770926597.02,52990705438350.984,52988347716759.99
2003,52934780407958.24,52963097993526.44,52967759020526.37,52952918473272.67,52974513154717.875,52942303707126.47
2004,52883575729197.04,52934318458167.48,52919728565037.22,52915220856187.66,52934501616046.016,52869533316572.84
2005,52847349345197.29,52912586900559.57,52880165570625.01,52874863912292.89,52895379852044.695,52798098097435.266
2006,52805778358040.945,52871071684294.81,52828181008198.36,52842373891209.086,52854920141620.88,52764719503632.33
2007,52745739734941.33,52835844728760.125,52803873441966.234,52823689018922.766,52831727617215.79,52723472047043.73
2008,52727140127042.14,52809576433415.61,52796627634925.1,52805103378717.02,52804473216781.234,52725257997124.8
2009,52701545995903.21,52743848208218.82,52736827723599.08,52787356684152.375,52761347611394.28,52679336934404.36
2010,52675606349680.64,52683297374750.016,52663354064850.17,52750857576680.8,52717393539497.445,52667506267690.664
2011,52635620563419.12,52642349462821.02,52617505103169.914,52691126640493.57,52664369359213.02,52648642433379.24
2012,52600815197645.09,52604593067018.51,52563869226424.44,52629814745283.28,52613816158169.61,52606162368670.39
2013,52550097659585.07,52555380485793.94,52516841409663.14,52579939956556.016,52541890537513.25,52553710058017.414
2014,52481430099048.44,52494587106771.3,52445376856497.16,52524929593114.46,52502156831835.12,52485065823732.586
2015,52448990090038.65,52438606164078.305,52401973813653.805,52460269912663.625,52458858098566.81,52465850436044.67
2016,52384237045730.266,52389681692604.45,52361398447573.05,52413628504394.66,52406991653925.82,52413066020436.234
2017,52323811029184.99,52331071527799.23,52289952106628.76,52366297061625.17,52330013148328.9,52368523939857.766
2018,52258047552800.71,52275001896636.0,52264431198787.22,52294182131386.73,52273933323232.92,52318754586312.18
2019,52215651469624.24,52235031009143.64,52204614751374.945,52245486369869.62,52212911150329.305,52261942686984.54
2020,52162977223681.79,52185407654255.22,52152092095979.68,52174402241548.33,52175659961430.75,52184393215327.984
2021,52064016605906.53,52111048447913.164,52103233779178.13,52110184105411.42,52114911082531.28,52095654764922.19
2022,51990964681512.65,51983256445676.81,52055432920918.11,52074918913280.91,52052014327496.04,52042187028567.68
2023,51934533274842.266,51913361092918.3,52004422274911.03,52012958564586.234,51987407286624.79,51957755379116.96
2024,51863955362662.57,51856626522663.305,51935518060086.78,51930466767996.76,51900075358693.67,51869149534147.82
2025,51799424745519.4,51800440460917.445,51859617761907.48,51872217355137.23,51817012260896.44,51754980451410.414
2026,51766008586729.89,51737917581371.4,51755501693980.83,51763893467835.73,51735135503046.25,51679307324776.67
2027,51716695438769.9,51702416472704.67,51660668198828.3,51689543390330.375,51669491519174.91,51613022551362.56
2028,51613068380387.38,51612800931575.21,51567527407670.75,51598898838093.52,51557076529213.164,51564603884591.28
2029,51532852833270.0,51536305284018.336,51512930050325.87,51536938193111.48,51458690252358.64,51495596475032.63
2030,51476863107352.43,51472644039290.195,51462059369768.73,51469926685968.25,51404250204807.83,51425451385699.35
2031,51358332191145.3,51409648763576.375,51407053203003.17,51408594507987.766,51302964960906.336,51340071919141.96
2032,51293072253517.52,51337663753218.875,51334796421096.97,51344301901407.266,51180361253630.64,51251053964163.33
2033,51223016197366.86,51206272172383.68,51256027583324.234,51232135468330.62,51099286926272.516,51154868683154.75
2034,51148842362471.4,51125496756268.836,51169859977858.85,51138943792137.31,50965594115025.27,51058911576533.34
2035,51084568791591.3,51025579233233.125,51091637186878.664,51055709580489.11,50884711227328.86,50925584226755.04
2036,50988291921411.25,50906920073916.734,50960750917466.664,50987817061196.7,50820844983517.49,50819610725996.766
2037,50935430384122.1,50801791045884.75,50838054215694.49,50893064319079.305,50761656689853.734,50738722695053.35
2038,50873448439405.305,50689300656175.33,50763435452047.02,50808022193840.6,50686680652285.555,50649656330553.93
2039,50748782850762.13,50605360048527.5,50627441949269.33,50730020507381.68,50582043439793.055,50595039541630.28
2040,50652542416004.64,50547851366799.695,50520409431347.734,50638382251729.375,50495122239703.57,50541910851879.31
2041,50565770839973.95,50468575194054.99,50423696210114.266,50553895656838.625,50418055926281.95,50439549660017.53
