time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2077,44479011434589.92,45740306588295.46,45943663294839.36,45693286602255.445
2078,44322761241904.6,45553817222072.695,45800082751355.086,45550409529536.66
2079,44154237030202.32,45367810560265.29,45692452716802.48,45362755372601.31
2080,43938074202212.836,45271062235367.22,45597028538243.89,45230508574466.055
2081,43794638795522.39,45145539799415.19,45528768322059.61,45083535024232.34
2082,43664911610370.34,44991569080883.5,45441954416154.41,44937169925430.28
2083,43507125281818.05,44849413076442.59,45324799475329.41,44801148004837.055
2084,43274770816896.2,44630479634632.26,45202765581039.6,44623300373029.98
2085,43136920437726.84,44459661165025.75,45110148646304.07,44434604620293.11
2086,43017109356933.36,44312464993650.86,44998959570521.84,44304620531145.125
2087,42883922668817.24,44211891043005.92,44876026877841.04,44227816746248.14
2088,42739790300961.84,44085859076476.414,44800812505217.85,44151888190550.53
2089,42562178018249.03,43931200351811.15,44705263919655.46,44052587954113.35
2090,42379861703875.945,43792917047749.98,44572988247411.62,43883213881988.5
2091,42149328002907.6,43662114967366.06,44469029361051.38,43790624267245.19
2092,41937240522315.88,43554001629821.84,44364404207649.99,43663929193615.484
2093,41765341689237.64,43405752928993.586,44216435251801.49,43543286990573.555
2094,41601258168595.18,43255645669540.22,44128616307875.54,43406195233855.42
2095,41398073844048.414,43097196688807.555,44004647914680.21,43273625019740.836
2096,41188468147835.55,42890123584419.164,43889966575452.336,43162291476223.68
2097,41005648023194.664,42719363459598.26,43799490608592.664,43062427984730.01
2098,40809292754093.6,42594762366692.58,43680506592517.53,43007124249909.48
2099,40639197954214.75,42437255439954.234,43593618000841.05,42945073258030.83
2100,40403278482494.63,42276437114133.8,43502391017562.49,42837567203477.27
2101,40213033762553.54,42135886061079.16,43393378211098.79,42720809258970.234
2102,40004948002677.266,42044263833685.086,43291680471515.28,42602033644084.63
2103,39815427930871.17,41893183296139.12,43189492476005.54,42481795425225.14
2104,39707438473373.43,41786415895039.414,43103655760995.01,42364107258004.0
2105,39583551311424.96,41684183479989.4,43021062122420.625,42250914058045.51
2106,39468156481839.266,41555964787809.7,42926541138220.875,42141001717383.2
2107,39300600407852.14,41448658014854.07,42816572238807.41,42034314292117.98
2108,39143354407767.375,41316627310462.52,42719160121663.07,41876737472606.69
2109,38945969691535.9,41204832661787.78,42598216649874.766,41742149641175.09
2110,38764342502614.68,41020957248018.52,42506697473180.69,41636606574131.87
2111,38638413912164.63,40934432638852.9,42449183765899.33,41519452563799.86
2112,38499447819691.96,40804211180798.06,42380851419134.44,41406995353421.07
2113,38287149078189.66,40658070773847.87,42302310247621.766,41304418347273.15
2114,38142230243782.27,40583889745580.67,42225191302291.61,41169006634446.734
2115,37959309451420.49,40499127751203.69,42187132534920.016,41016541213948.41
2116,37824093765761.38,40399184692847.85,42098849861444.46,40906810962501.01
2117,37675415366178.87,40336893120624.85,42031583607177.24,40849413988783.484
2118,37492775512397.07,40234716607030.08,41982122720101.27,40734448598158.77
2119,37345938765203.08,40176840123167.445,41897810740563.07,40621079051449.55
2120,37241035784622.445,40066735892257.586,41808710562627.875,40496370205558.52
2121,37109523632904.766,39976024398694.18,41718556030678.1,40369881205346.83
2122,36994775806811.22,39890181593727.695,41589892038485.695,40240940779888.11
2123,36864756882493.24,39759086229978.164,41487498244406.24,40145398883530.22
2124,36764526674364.6,39676034566106.36,41386127089950.08,40044704426058.25
2125,36617256888168.4,39602481360176.66,41301903645723.86,39919687205064.695
2126,36467003530904.234,39517838427912.31,41254660428157.47,39822845738888.52
2127,36367648766379.086,39439545378194.125,41180335281834.125,39745571624568.13
2128,36216260110116.48,39345876567895.87,41026275807132.82,39658622341088.38
2129,36074208367347.01,39254303122468.62,40907195158532.266,39591776995884.13
2130,35940713756822.75,39178446578060.19,40805264442064.06,39473050548834.3
2131,35850564388160.04,39104624311455.234,40754115926102.91,39339042699216.2
2132,35732479893739.08,38989528481539.57,40677417688926.6,39232932836215.97
2133,35581198971586.484,38895499554828.99,40583516548093.01,39111942703752.85
2134,35480455839794.62,38821205782300.98,40478730356586.75,38940918794478.734
2135,35363685267305.08,38743412168600.34,40383930394030.0,38833146233767.95
2136,35200968412451.08,38675538499988.81,40265782872073.7,38721355028202.86
2137,35039339935908.41,38606943192408.445,40210747880466.89,38606305964958.1
2138,34919183147248.17,38524880508542.81,40161700246312.62,38547270578879.2
2139,34777402049188.31,38440015046027.04,40079482740462.43,38481441153171.61
2140,34675377628265.254,38388295532279.32,40012057718021.51,38424535935633.43
2141,34574998152303.355,38333904979151.95,39948112001693.46,38291730346773.48
2142,34470588394283.06,38278410738958.85,39900070776735.59,38182727737751.13
2143,34391338675933.426,38226965948575.6,39837416625278.164,38083724837318.336
2144,34300771409303.07,38118853378490.42,39767708706010.47,38015535550035.26
2145,34229807233958.96,38043141576964.22,39728183140283.85,37910839756167.586
2146,34110405512222.22,37955073462152.31,39657272536456.336,37806219616584.82
2147,34030197894591.39,37898583205136.28,39581425930929.32,37693026733690.336
2148,33895877826020.55,37858541614688.5,39498952588101.6,37625218471093.15
2149,33799392110142.96,37785889240330.984,39431175038306.875,37544313381668.25
2150,33697009776738.01,37700724355173.43,39285835443761.18,37450090390609.71
2151,33579205311517.98,37662433741393.51,39190487119417.6,37353369995930.88
2152,33474531377649.496,37580116745830.445,39139228586911.61,37282032255009.43
2153,33316395157462.605,37523903944960.33,39089486026337.85,37212876645792.73
2154,33218310812278.16,37473879225184.18,39042796676137.6,37150039535264.48
2155,33094188168711.08,37421179383624.28,38981126242446.625,37048264590422.82
2156,32985229980553.203,37365754976453.76,38916916249362.56,36959460542161.92
2157,32877775735606.49,37325535616739.59,38840430537428.71,36905792562670.92
2158,32765676781692.363,37287422259099.46,38780461205217.734,36828588197429.44
2159,32638384398232.203,37245659831647.055,38666457622625.43,36709552864280.33
2160,32490965140992.18,37203117275979.83,38604698089003.305,36623746230259.05
2161,32388352314016.805,37147169409132.5,38550597250252.086,36550439763443.2
2162,32256209451173.617,37063894591223.6,38503655814163.586,36453995926340.016
2163,32183731700609.59,36991694842674.04,38452603031878.08,36360141025543.59
2164,32091613133601.387,36920359338984.68,38390780319652.43,36310497992917.58
2165,32004232830544.457,36844997421367.86,38314010366322.6,36242331742634.18
2166,31925650108345.297,36769657584769.836,38245105366525.266,36114313244332.56
2167,31868283770380.88,36714391790056.62,38162909748239.44,36000279675179.49
2168,31782014611460.094,36638992764112.266,38099084583115.336,35898182355309.43
2169,31669228599395.9,36555524306577.52,38014766250028.19,35821947055225.664
2170,31508029856123.07,36482772198744.445,37946286862024.72,35752032812114.39
2171,31378938504726.035,36467944869303.6,37863942859393.14,35669606262609.01
2172,31283631627979.08,36426264792465.16,37787885803057.73,35555567219580.65
2173,31217511368394.38,36359837669135.695,37726380040812.31,35429355084571.93
2174,31093807961914.797,36296838573365.46,37660111860564.56,35351685280159.45
2175,31006852515168.0,36257262931073.61,37603754270981.625,35285141489177.51
2176,30932614378100.02,36219558835013.984,37559036152340.664,35209410288017.125
2177,30830180730057.93,36126904219131.4,37494093760290.99,35107946331231.266
2178,30699866024833.324,36058236006614.04,37419306640966.34,35039948258189.91
2179,30597282243047.117,36003901565666.86,37344333457671.945,34922114786004.098
2180,30519632721025.645,35927528865336.59,37294347005968.44,34820882192658.13
2181,30365221419799.133,35870936602889.38,37258753870890.25,34764439146570.25
2182,30272523004847.223,35827141807220.01,37202330720702.66,34686764686983.24
2183,30217449888330.332,35770340697858.05,37148206277920.914,34590822456507.62
2184,30003524289930.75,35681442937307.12,37096750971844.27,34518920487472.51
2185,29868620560815.504,35633925323753.36,37011830854598.016,34420084228210.55
2186,29778441615471.97,35598752087977.73,36940770775567.75,34300688761731.734
2187,29688493402839.863,35563721155346.266,36877403431395.875,34225039658493.57
2188,29628624327970.613,35515577576688.984,36843815741631.6,34134106688140.023
2189,29554654313673.746,35460960507446.7,36795900109651.234,34036253335406.617
2190,29462324852763.0,35402242926459.51,36731577809590.805,33944348291392.58
2191,29399778639885.895,35356442878698.75,36671621707858.38,33842065888848.895
2192,29325182877221.152,35322462498840.53,36599248209412.734,33770254543471.633
2193,29224177813080.934,35274343141571.945,36552259246260.95,33680934682424.027
2194,29121148957636.355,35247836989362.266,36496991904113.88,33610908460601.508
2195,29016031173980.164,35165434854297.18,36450777265506.96,33535331160298.863
2196,28938446958303.89,35078734438478.51,36398076166638.72,33469471333525.715
2197,28849833921855.344,35032893349012.043,36356461075741.85,33369698646649.9
2198,28767191234327.312,34973231812758.613,36291314159199.055,33301644130402.344
2199,28703968705324.832,34917079257535.625,36205080917180.625,33249594601229.91
2200,28643871030662.664,34878827229637.883,36133808290870.49,33172356257534.785
2201,28573058056244.664,34830240120003.73,36030085549055.75,33093834174293.48
2202,28515953288827.656,34780013694054.56,36011123124523.164,33011400954973.676
2203,28430239626206.902,34742872720564.633,35981438004499.695,32955990310972.277
2204,28286570813400.285,34685680906382.68,35940532430297.695,32871671501279.668
2205,28205442368993.22,34644002972318.227,35853261448144.84,32711573469302.438
2206,28094414351450.668,34573899311065.1,35790626700251.28,32593243943695.746
2207,27997878911777.27,34508848580199.1,35759603027021.53,32510919206928.688
2208,27920577229594.67,34459929496242.453,35728774643500.29,32439650001575.348
2209,27848847596938.223,34416363332550.977,35696069116496.15,32351553129594.023
2210,27744225903864.215,34361028580428.8,35644909688046.1,32230479124052.32
2211,27662173987515.363,34297627085406.055,35622619367521.055,32136500512971.336
2212,27581071348526.938,34263669050776.48,35586424403526.2,32078108565487.05
2213,27489611923660.633,34224892839786.914,35550984195862.61,32000754398679.633
2214,27409826120431.965,34195012108947.363,35509176206070.555,31937424767944.613
2215,27343917574566.766,34148380584569.277,35471941346121.2,31845818597158.72
2216,27259416524427.934,34114438778371.707,35445908178290.95,31758138715179.117
2217,27212572151717.406,34048478491922.94,35411403895731.79,31700650708238.605
2218,27135138736581.414,34010062438442.777,35373040429283.29,31613761400974.926
2219,27033173476395.656,33987003132250.67,35346273969640.81,31519316606982.645
2220,26910200616125.438,33938421763006.57,35335063248106.125,31421282558665.477
2221,26839386767984.867,33843990119092.38,35312298823539.48,31361494658691.594
2222,26775534706583.613,33781005386225.555,35286954381541.52,31288083372393.92
2223,26664999203147.875,33691129982351.074,35260212871422.48,31234678349660.867
2224,26509618401764.23,33585787828914.76,35226903870649.79,31124018158527.645
2225,26375186497337.82,33550685994263.773,35188906035567.055,31072456568377.152
2226,26274871565500.613,33497691876455.51,35163018631692.02,31036832074160.85
2227,26172245930731.05,33422777556991.676,35126684182468.96,30965221676175.03
2228,26087466987971.977,33380156433050.99,35097546271556.617,30894283533181.344
2229,26009941242734.195,33321980075494.883,35066729943852.586,30802182613928.35
2230,25942086132795.676,33244122925894.06,35040385860432.355,30708973210709.875
2231,25857811089997.586,33188265560037.348,35010732847242.492,30631499374274.75
2232,25803894406959.07,33143551995146.426,34983761802647.055,30556954946517.42
2233,25730774969651.188,33110948965970.88,34956649940984.965,30445868855892.25
2234,25648341269372.055,33042959888250.137,34917424940653.32,30384867355109.78
2235,25539657012318.812,32996757936820.715,34867962218987.426,30266259641946.035
2236,25444121743950.39,32959309032928.87,34854918946431.81,30141040080624.2
2237,25367955469983.96,32919061379775.195,34809522994459.438,30063864738428.027
2238,25279154419924.85,32880610988986.516,34748127762903.184,30010162735901.0
2239,25149729068735.92,32843753334078.766,34700402301616.426,29964230952426.023
2240,25024664102000.43,32811726115835.184,34635200317650.41,29913325148641.703
2241,24916275606471.004,32769043238082.645,34591076535127.785,29838280685908.527
2242,24824106319030.906,32718372004845.48,34536884799080.715,29754383464444.39
2243,24730846932511.26,32660734722691.164,34475102991243.754,29697276806059.594
2244,24626674891643.766,32615916973941.363,34405249552105.254,29658542929984.258
2245,24532252477052.867,32589342206583.883,34324341824168.31,29611560801776.14
2246,24454573473359.89,32524168503125.254,34252652444187.31,29577768204127.332
2247,24342219029947.2,32481708666759.38,34206297711035.195,29517020719449.29
2248,24229323822059.98,32443075545316.656,34156575833933.715,29489721621046.008
2249,24137934587816.543,32396641837271.387,34088553212435.38,29417085282868.715
2250,24054161829986.41,32361824898955.08,34058980812076.355,29339404853419.85
2251,24009247342692.285,32324468983492.977,34036923739366.332,29301167705490.562
2252,23948476954390.773,32286011981824.48,33996357806830.56,29223605880672.863
2253,23869819327025.773,32245225840592.562,33958279854907.152,29148523941883.664
2254,23798144060705.87,32189136585955.0,33914159562428.38,29033801506898.71
2255,23737455251756.508,32151528168948.51,33868671231318.977,28962213678708.367
2256,23680725687828.246,32106289903575.848,33846680072690.9,28890996175006.637
2257,23618453467733.367,32063995732001.71,33799402305638.06,28798889653205.008
2258,23533519953050.465,32013528740993.723,33760117785111.28,28707750586458.656
2259,23463815243264.535,31936521556442.664,33724527502492.355,28631757246484.418
2260,23363398870946.418,31908497514945.48,33697422896084.195,28574818067600.383
2261,23301186549975.18,31853727629981.45,33635836635926.516,28507523874301.387
2262,23248332658591.84,31834367863163.348,33578323983814.934,28428425323688.836
2263,23159319879202.07,31809799813051.805,33513831772238.934,28285327242223.77
2264,23090779097603.203,31778970635159.812,33465518213790.96,28175505847683.184
2265,23002963798348.54,31762718799119.336,33420683883390.61,28097340369433.02
2266,22899376698531.71,31706042488180.438,33393028075346.77,28049135744824.6
2267,22811981102692.84,31649176920887.395,33356244731355.996,27963127167543.934
2268,22743086304744.035,31599727318872.223,33335851149391.656,27855272852119.387
2269,22705126585212.445,31580077465508.277,33278875887065.11,27769059380848.29
2270,22634820999452.164,31530488040081.41,33193914314559.1,27720571029235.316
2271,22579649613979.39,31479028346068.652,33152279337178.84,27660370053859.688
2272,22508267538726.035,31458866937241.86,33092415195793.94,27620994333651.914
2273,22418193276959.312,31435206562618.51,33043467628018.004,27559805503614.844
2274,22321022741197.938,31380676092470.02,33014236841477.055,27478298202650.742
2275,22220633494107.69,31336299824121.062,32964882302827.684,27441912135326.363
2276,22128572866659.207,31286230748977.227,32929980209049.684,27389907972357.45
2277,22065533814388.7,31208956152017.613,32884737952165.86,27330923056017.234
2278,21997134761802.793,31177414358689.84,32845371319715.457,27266929115053.074
2279,21914046605262.36,31152831558477.996,32808722847519.875,27182308729698.664
2280,21839677653737.496,31100009305918.38,32792871176555.22,27125823553701.89
2281,21736543572039.535,31064175987317.38,32754139993058.89,27053733017561.484
2282,21684437121777.703,31034900064686.87,32710613549163.15,26981201959513.965
2283,21618946275437.52,30946625669423.49,32660753939607.832,26898065434799.89
2284,21573399096416.35,30909250662316.062,32625461787063.68,26813141763631.09
2285,21515952345402.633,30857540161591.965,32593729597626.07,26738913774100.28
2286,21455110373754.65,30816686606988.27,32566743375496.85,26688690416051.996
2287,21406321427380.055,30801518179802.65,32541747861515.457,26627692695043.055
2288,21324025643431.684,30776141429436.203,32472486918017.746,26592117744321.38
2289,21282844972522.24,30725429951894.367,32428227404001.72,26523976497624.297
2290,21228338569506.906,30697644920177.61,32403378453062.418,26452867351937.61
2291,21173610760870.59,30677295048596.684,32368518586328.3,26390383455404.055
2292,21138026957418.133,30626931903182.676,32353359629879.816,26333027965308.395
2293,21091858843558.867,30596014557579.48,32315731535089.117,26267101456233.67
2294,21037295519037.38,30573302846824.035,32278712427280.27,26193725742684.05
2295,20960594770164.895,30545062227124.45,32253419650919.508,26139719000382.0
2296,20889892953847.336,30508028674865.363,32240768899952.78,26115669690114.344
2297,20792017580577.195,30478881957597.54,32215091251781.418,26072324652684.15
2298,20664599066869.543,30463172684190.324,32196395853756.26,26007091019897.367
2299,20596668181557.52,30426251635841.28,32184700468690.44,25987712144323.812
2300,20551018814076.07,30396274693757.613,32127008007745.51,25932619022414.645
