time,CCSM4,CESM1-CAM5
2000.0,3655101800000.0,3655101800000.0
2001.0,3639392900000.0,3639392900000.0
2002.0,3628705800000.0,3628705800000.0
2003.0,3626129000000.0,3626129000000.0
2004.0,3614964000000.0,3614964000000.0
2005.0,3601469000000.0,3601469000000.0
2006.0,3594644400000.0,3594644400000.0
2007.0,3587332000000.0,3587332000000.0
2008.0,3585891400000.0,3585891400000.0
2009.0,3567340500000.0,3567340500000.0
2010.0,3561680300000.0,3561680300000.0
2011.0,3537502200000.0,3537502200000.0
2012.0,3538741000000.0,3538741000000.0
2013.0,3538263500000.0,3538263500000.0
2014.0,3536535200000.0,3536535200000.0
2015.0,3525031800000.0,3525031800000.0
2016.0,3523243700000.0,3523243700000.0
2017.0,3505864800000.0,3505864800000.0
2018.0,3488422600000.0,3488422600000.0
2019.0,3483754800000.0,3483754800000.0
2020.0,3460928400000.0,3460928400000.0
2021.0,3445128000000.0,3445579000000.0
2022.0,3422409200000.0,3418241600000.0
2023.0,3416373300000.0,3399394000000.0
2024.0,3407675000000.0,3379127600000.0
2025.0,3385006500000.0,3355019600000.0
2026.0,3369689700000.0,3338471000000.0
2027.0,3349903300000.0,3305337800000.0
2028.0,3334650200000.0,3270770700000.0
2029.0,3312950400000.0,3241978400000.0
2030.0,3277069500000.0,3207342600000.0
2031.0,3258719400000.0,3186890600000.0
2032.0,3241714400000.0,3159995700000.0
2033.0,3231291300000.0,3130878900000.0
2034.0,3210286500000.0,3112232000000.0
2035.0,3186728600000.0,3089029400000.0
2036.0,3169670100000.0,3073884600000.0
2037.0,3136105000000.0,3049330300000.0
2038.0,3117771700000.0,3027926800000.0
2039.0,3102437000000.0,3005399400000.0
2040.0,3077532500000.0,2985586600000.0
2041.0,3044146700000.0,2960629000000.0
2042.0,3036123000000.0,2939172000000.0
2043.0,3013718800000.0,2920506200000.0
2044.0,2985591300000.0,2907249300000.0
2045.0,2968775600000.0,2877468200000.0
2046.0,2950976800000.0,2845244400000.0
2047.0,2934760500000.0,2820567200000.0
2048.0,2918774200000.0,2790605000000.0
2049.0,2906530500000.0,2751947600000.0
2050.0,2885566900000.0,2718788000000.0
2051.0,2866045000000.0,2683436300000.0
2052.0,2843890700000.0,2662375600000.0
2053.0,2825531000000.0,2643369100000.0
2054.0,2789464300000.0,2620954800000.0
2055.0,2767446000000.0,2593614000000.0
2056.0,2753161600000.0,2570273200000.0
2057.0,2726309100000.0,2545857300000.0
2058.0,2696576200000.0,2524359400000.0
2059.0,2677395700000.0,2502055000000.0
2060.0,2658422000000.0,2473941300000.0
2061.0,2634438100000.0,2455202200000.0
2062.0,2612796300000.0,2435058800000.0
2063.0,2595273000000.0,2411793500000.0
2064.0,2570371000000.0,2392383300000.0
2065.0,2539165300000.0,2351451600000.0
