time,CCSM4,CESM1-CAM5
2000.0,8731455700000.0,8731455700000.0
2001.0,8702151000000.0,8702151000000.0
2002.0,8675032000000.0,8675032000000.0
2003.0,8655382500000.0,8655382500000.0
2004.0,8624700700000.0,8624700700000.0
2005.0,8607442000000.0,8607442000000.0
2006.0,8605370000000.0,8605370000000.0
2007.0,8578066300000.0,8578066300000.0
2008.0,8537507000000.0,8537507000000.0
2009.0,8501300600000.0,8501300600000.0
2010.0,8462647000000.0,8462647000000.0
2011.0,8419587700000.0,8419587700000.0
2012.0,8386572700000.0,8386572700000.0
2013.0,8360661000000.0,8360661000000.0
2014.0,8338154000000.0,8338154000000.0
2015.0,8298234000000.0,8298234000000.0
2016.0,8260712000000.0,8260712000000.0
2017.0,8221308000000.0,8221308000000.0
2018.0,8202588000000.0,8202588000000.0
2019.0,8176226300000.0,8176226300000.0
2020.0,8139182000000.0,8139182000000.0
2021.0,8124333000000.0,8083002600000.0
2022.0,8108573700000.0,8025819000000.0
2023.0,8074122000000.0,7965670600000.0
2024.0,8039782400000.0,7900902700000.0
2025.0,8004783000000.0,7822062400000.0
2026.0,7967243000000.0,7743255000000.0
2027.0,7937464000000.0,7694302300000.0
2028.0,7896591000000.0,7629932000000.0
2029.0,7857168000000.0,7550912700000.0
2030.0,7813981500000.0,7481667000000.0
2031.0,7793375000000.0,7395947300000.0
2032.0,7758942000000.0,7331756000000.0
2033.0,7738367000000.0,7259321500000.0
2034.0,7698227700000.0,7183475400000.0
2035.0,7660304300000.0,7101374000000.0
2036.0,7626994000000.0,7032527000000.0
2037.0,7585937000000.0,6945844500000.0
2038.0,7571204700000.0,6864829400000.0
2039.0,7525965500000.0,6775454000000.0
2040.0,7494472000000.0,6694239700000.0
2041.0,7469824000000.0,6613402400000.0
2042.0,7420213500000.0,6540019000000.0
2043.0,7384109400000.0,6454890000000.0
2044.0,7341865400000.0,6376705000000.0
2045.0,7289475000000.0,6291430300000.0
2046.0,7236608300000.0,6204158000000.0
2047.0,7209136700000.0,6096139000000.0
2048.0,7162821600000.0,5996268000000.0
2049.0,7106623000000.0,5914960600000.0
2050.0,7048442000000.0,5828876700000.0
2051.0,7010734000000.0,5721511400000.0
2052.0,6952475000000.0,5618561700000.0
2053.0,6884365000000.0,5520269000000.0
2054.0,6807765400000.0,5441696000000.0
2055.0,6763084000000.0,5356905000000.0
2056.0,6704818000000.0,5259453000000.0
2057.0,6643701000000.0,5162189000000.0
2058.0,6594646500000.0,5098509000000.0
2059.0,6538144500000.0,5009720000000.0
2060.0,6475510400000.0,4917002500000.0
2061.0,6424216000000.0,4829699000000.0
2062.0,6352953000000.0,4732242000000.0
2063.0,6285867000000.0,4646170000000.0
2064.0,6241922000000.0,4560616700000.0
2065.0,6188979000000.0,4473253500000.0
2066.0,6115390000000.0,4378003800000.0
2067.0,6055558000000.0,4272895800000.0
2068.0,6005527000000.0,4175437200000.0
2069.0,5957480000000.0,4088638500000.0
2070.0,5904978700000.0,3990279700000.0
2071.0,5857223000000.0,3894135800000.0
2072.0,5798775000000.0,3806920400000.0
2073.0,5758365000000.0,3730284700000.0
2074.0,5716215600000.0,3649080100000.0
2075.0,5668372000000.0,3558324600000.0
2076.0,5610185000000.0,3480242400000.0
2077.0,5534715000000.0,3414870700000.0
2078.0,5466293300000.0,3331068800000.0
2079.0,5411258000000.0,3247171200000.0
2080.0,5366685000000.0,3162334000000.0
2081.0,5312170400000.0,3085562000000.0
2082.0,5264987700000.0,3014788600000.0
2083.0,5207800400000.0,2934475300000.0
2084.0,5140822600000.0,2858646200000.0
2085.0,5071498000000.0,2785096200000.0
2086.0,5014803000000.0,2708873700000.0
2087.0,4959305000000.0,2639027800000.0
2088.0,4908328000000.0,2558598000000.0
2089.0,4862149400000.0,2484681300000.0
2090.0,4812762000000.0,2409087000000.0
2091.0,4745398000000.0,2330749600000.0
2092.0,4678270600000.0,2265242700000.0
2093.0,4620596000000.0,2191913900000.0
2094.0,4567139000000.0,2122296100000.0
2095.0,4502414400000.0,2055108200000.0
2096.0,4442340500000.0,1993099600000.0
2097.0,4374246200000.0,1930546800000.0
2098.0,4334344200000.0,1862252600000.0
2099.0,4271498300000.0,1797544200000.0
2100.0,4215571200000.0,1732259000000.0
2101.0,4152474700000.0,1670584200000.0
2102.0,4092757500000.0,1612164600000.0
2103.0,4046574600000.0,1554667700000.0
2104.0,4006727000000.0,1504382600000.0
2105.0,3949164200000.0,1457033600000.0
2106.0,3895112200000.0,1402141300000.0
2107.0,3851547600000.0,1344837000000.0
2108.0,3797365000000.0,1297066100000.0
2109.0,3738519000000.0,1248269400000.0
2110.0,3671977000000.0,1204381700000.0
2111.0,3616689000000.0,1158629300000.0
2112.0,3563033000000.0,1113185300000.0
2113.0,3514062900000.0,1074167000000.0
2114.0,3468409000000.0,1034300950000.0
2115.0,3425606000000.0,997959600000.0
2116.0,3384970600000.0,960282560000.0
2117.0,3349967500000.0,923979500000.0
2118.0,3321555800000.0,892845500000.0
2119.0,3274964700000.0,862992900000.0
2120.0,3235910300000.0,828074160000.0
2121.0,3180758600000.0,792499700000.0
2122.0,3123419800000.0,761785100000.0
2123.0,3077978700000.0,731033900000.0
2124.0,3034411000000.0,699229600000.0
2125.0,3000231800000.0,672764130000.0
2126.0,2959560400000.0,645189900000.0
2127.0,2907215200000.0,615550800000.0
2128.0,2867779600000.0,585223900000.0
2129.0,2819968500000.0,558899270000.0
2130.0,2765514000000.0,531144970000.0
2131.0,2706500500000.0,504986760000.0
2132.0,2657970600000.0,482406600000.0
2133.0,2611152700000.0,458435460000.0
2134.0,2556856000000.0,432008630000.0
2135.0,2510146500000.0,410133860000.0
2136.0,2460982000000.0,387048960000.0
2137.0,2401775400000.0,363930000000.0
2138.0,2351270200000.0,342222400000.0
2139.0,2304882500000.0,323307630000.0
2140.0,2264998600000.0,302830520000.0
2141.0,2234359200000.0,284977170000.0
2142.0,2202253000000.0,269462750000.0
2143.0,2156317200000.0,253597500000.0
2144.0,2125649800000.0,238818440000.0
2145.0,2088861800000.0,226778380000.0
2146.0,2053284700000.0,215564440000.0
2147.0,2013714600000.0,203890380000.0
2148.0,1972003900000.0,191258850000.0
2149.0,1939987900000.0,179863110000.0
2150.0,1917015800000.0,170434850000.0
2151.0,1891496900000.0,161354380000.0
2152.0,1864928900000.0,151886480000.0
2153.0,1842025000000.0,143104490000.0
2154.0,1818594100000.0,135164720000.0
2155.0,1788772900000.0,127015715000.0
2156.0,1754955600000.0,121073630000.0
2157.0,1726149700000.0,115061146000.0
2158.0,1693202400000.0,109520350000.0
2159.0,1663728600000.0,103460640000.0
2160.0,1635525500000.0,97999210000.0
2161.0,1605448900000.0,92864815000.0
2162.0,1576980000000.0,88675030000.0
2163.0,1547786900000.0,84664476000.0
2164.0,1513474900000.0,80721440000.0
2165.0,1482009700000.0,77230420000.0
2166.0,1450876900000.0,73346654000.0
2167.0,1419476500000.0,69825315000.0
2168.0,1389824600000.0,66559263000.0
2169.0,1359361100000.0,63196307000.0
2170.0,1337569700000.0,60708233000.0
2171.0,1310392800000.0,58123280000.0
2172.0,1284173000000.0,55864770000.0
2173.0,1254652900000.0,53366768000.0
