time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,872513100000.0,872513100000.0,872513100000.0
1981.0,872513100000.0,872513100000.0,872513100000.0
1982.0,872513100000.0,872513100000.0,872513100000.0
1983.0,872513100000.0,872513100000.0,872513100000.0
1984.0,872513100000.0,872513100000.0,872513100000.0
1985.0,872513100000.0,872513100000.0,872513100000.0
1986.0,872513100000.0,872513100000.0,872513100000.0
1987.0,872513100000.0,872513100000.0,872513100000.0
1988.0,872513100000.0,872513100000.0,872513100000.0
1989.0,872513100000.0,872513100000.0,872513100000.0
1990.0,872513100000.0,872513100000.0,872513100000.0
1991.0,872513100000.0,872513100000.0,872513100000.0
1992.0,872513100000.0,872513100000.0,872513100000.0
1993.0,872513100000.0,872513100000.0,872513100000.0
1994.0,872513100000.0,872513100000.0,872513100000.0
1995.0,872513100000.0,872513100000.0,872513100000.0
1996.0,872513100000.0,872513100000.0,872513100000.0
1997.0,872513100000.0,872513100000.0,872513100000.0
1998.0,872513100000.0,872513100000.0,872513100000.0
1999.0,872513100000.0,872513100000.0,872513100000.0
2000.0,872444900000.0,872441400000.0,872447500000.0
2001.0,872107500000.0,872110400000.0,872090600000.0
2002.0,869409100000.0,869614600000.0,869389600000.0
2003.0,868253400000.0,867841600000.0,867941300000.0
2004.0,864484300000.0,863829100000.0,864364300000.0
2005.0,860208100000.0,858632400000.0,860119800000.0
2006.0,858488100000.0,856494400000.0,858366500000.0
2007.0,848870800000.0,847267800000.0,848463000000.0
2008.0,840476100000.0,839325900000.0,840347900000.0
2009.0,832362900000.0,831258400000.0,832128700000.0
2010.0,820364200000.0,819235900000.0,820028700000.0
2011.0,816977200000.0,815469600000.0,816672700000.0
2012.0,813600900000.0,809649300000.0,814011300000.0
2013.0,807640300000.0,802491400000.0,808001300000.0
2014.0,797238900000.0,791111800000.0,797732700000.0
2015.0,787476200000.0,779561400000.0,787673300000.0
2016.0,782738800000.0,771497400000.0,783580600000.0
2017.0,767226600000.0,754415800000.0,768517500000.0
2018.0,750231600000.0,736990900000.0,751511000000.0
2019.0,726608400000.0,712606200000.0,727168600000.0
2020.0,720672000000.0,697243400000.0,723493000000.0
2021.0,706584500000.0,677404300000.0,700238900000.0
2022.0,685836300000.0,662700200000.0,688873100000.0
2023.0,663874600000.0,635357900000.0,671881600000.0
2024.0,648608600000.0,609143200000.0,659038600000.0
2025.0,625877800000.0,593617000000.0,645061900000.0
2026.0,611521500000.0,571804000000.0,632077100000.0
2027.0,595708400000.0,551126900000.0,615414800000.0
2028.0,585777800000.0,533421600000.0,597144600000.0
2029.0,568467200000.0,517039700000.0,585482200000.0
2030.0,558765700000.0,496085000000.0,562518400000.0
2031.0,542611700000.0,479621300000.0,544821600000.0
2032.0,530120700000.0,457616600000.0,530568200000.0
2033.0,514870800000.0,435434700000.0,512637800000.0
2034.0,500060900000.0,418198800000.0,494332000000.0
2035.0,493189000000.0,392055000000.0,475752500000.0
2036.0,486107900000.0,379762100000.0,454751900000.0
2037.0,470859200000.0,366984100000.0,448325400000.0
2038.0,459663400000.0,345329300000.0,437552800000.0
2039.0,444956700000.0,324478900000.0,421844600000.0
2040.0,431712200000.0,317550300000.0,412729500000.0
2041.0,424824400000.0,303571000000.0,389823200000.0
2042.0,411015500000.0,290466400000.0,378777900000.0
2043.0,393185800000.0,270856100000.0,364008400000.0
2044.0,378773500000.0,258979500000.0,351729400000.0
2045.0,370563300000.0,245000500000.0,338516500000.0
2046.0,354941400000.0,231550200000.0,319392600000.0
2047.0,345368900000.0,220460000000.0,304960100000.0
2048.0,329757300000.0,213790000000.0,285865000000.0
