time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862
2001,127385466587.48134,128905244726.2445,127871788968.08026,128590540472.1468,128016678785.2734,128703248460.75984
2002,128004838225.80351,128007176146.20332,126397666218.2279,128434078570.62408,128596420156.44226,128362466612.93074
2003,127177562821.80887,126508710511.57443,125190880783.86789,126017788790.75642,128647455510.52078,127439325066.20284
2004,126775172009.0963,124904882615.62587,123771346923.52754,124517733301.91093,125867089300.62099,127336015466.94685
2005,126109274314.32451,123306709017.93509,123601760151.96861,122299387417.66318,124409691944.54082,125499300388.91057
2006,125645162156.74486,121915967102.17404,122818967038.4059,121356596447.56378,123731885124.62924,123769707538.10522
2007,124196730958.28923,122001048614.09906,121931791380.69168,121204217876.02324,122104751082.81442,122418029213.03162
2008,123765720843.67097,120508563594.2578,119650938406.07433,120694993470.71605,120208083456.17267,120680817876.5132
2009,122439366945.1496,119289432693.19014,118129307340.34912,119647949077.09254,117988962583.42607,119333168740.07294
2010,121282444247.37938,117890267368.63472,118036142403.42961,118620456242.56993,115751538725.7074,118366755070.03145
2011,119438079477.29417,116723755163.03159,116883790520.42754,117262831193.35374,114387021405.94923,116482094716.29387
2012,117834212127.57993,114112181850.3972,115894938466.04068,115596848905.00943,113668650763.16476,117014548216.14236
2013,115642871574.30057,112930904922.2166,115102938428.48264,114751962645.50621,112053931932.25096,116086251933.8594
2014,113317823574.8376,112274623720.26225,112588387416.25388,112244360224.46687,109360002929.79308,114506154926.84311
2015,111795456673.8113,112052420928.51872,110899136859.49458,109232191450.63873,108203916966.20966,112356935608.33368
2016,110480130646.25806,109390798145.7719,109477120807.30785,107996349815.06906,106700345316.5435,109008863777.19025
2017,107892183927.24965,107426231702.03815,107753983849.02733,106248077090.78435,104596627608.37332,107548233064.99391
2018,105434073387.77869,104782996956.39311,105093846318.0207,102807313839.53476,103439916891.74675,105423305483.23157
2019,102860968097.94582,101806074046.40807,102773444639.08366,101813956634.39226,101361693059.61739,101865819788.90495
2020,99628686372.13972,100224768531.68065,100325410030.8843,99897867917.94232,100360197104.44406,100011282310.72446
2021,97253987723.50537,97971760539.89304,98518531292.05629,97988913792.16115,98720375403.6758,97398549613.00786
2022,94356142790.17915,95853679336.02957,96607620122.6186,95570985827.95113,97928032738.95367,95257854813.78003
2023,91092210952.7269,93148327819.22873,93346217623.95132,93116468874.76105,95276387652.44754,92159400594.67091
2024,88474981393.6566,90755102082.2795,90831854925.19441,89344035080.46686,93623868840.17676,89061541163.3258
2025,85282930211.11539,87263741131.33887,89312858628.67757,85699779080.58113,90692529822.30095,86538680881.66423
2026,81258443476.34402,85032359637.2959,86260735293.76093,82968540276.86043,88652758887.09474,84824835344.50137
2027,79352621472.83347,83015252703.22722,84514814538.64713,80228713894.80278,86181427487.67911,81986887388.65155
2028,76428118939.3074,79420959607.83504,82429462665.5203,77972425775.0025,85746670807.48055,81013756721.58896
2029,74273194727.16605,77945902552.94609,80747584746.12067,74136154092.44714,84878025120.7365,77803277132.25111
2030,72210939369.39066,74282055111.04288,78750019095.75462,71139995359.5865,83639750920.58128,75417898519.90349
2031,70742868541.13023,71872969323.4766,76994120103.36058,68037163040.102104,81489168733.83481,73544227289.78137
2032,69190085502.5469,69950049740.0729,74832305520.10565,66194415704.04918,79292290305.52979,71272776168.29442
2033,66757753054.10722,67838508248.23916,73984289718.43814,63640452609.57011,77456402399.57033,69779046613.14406
2034,63066742200.968445,64922905726.19264,71944134551.83708,60582196405.8284,74535718660.60837,67245540824.55999
2035,61124152051.610634,62576113060.883385,70444919521.53632,57443437344.35921,71697780840.11554,64968459712.32189
