time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862,128710418898.97862
2001,127237594557.04565,128816258828.53636,127290447678.81075,128591289982.46535,128091384717.60338,128748936670.56755
2002,127762280263.28908,127907629126.46996,125356880329.7691,128486780598.7094,128666789660.39917,128451894593.04599
2003,126768838995.63007,126293375109.05283,123521227526.75577,126107384257.41336,128723881737.51495,127593420011.8124
2004,126157978252.70152,124618654497.034,121364618759.45901,124531032321.88954,125932315916.77359,127634545462.05748
2005,125302164651.55981,122901157045.07326,120607149827.92365,122428754798.9952,124496826812.2957,125886869723.45912
2006,124690622522.9632,121327783748.83429,119417776932.6004,121541750724.33961,123829405772.08765,124253122009.79218
2007,123280022104.64445,121274104305.73123,118036473218.38397,121546858771.35362,122196138877.66888,122935859691.20012
2008,122728497085.63242,119700124923.27354,115477449690.56491,121100448595.0568,120188781217.18591,121273009335.3346
2009,121222003414.68976,118430212893.91125,113569215049.12886,120135017454.69568,117895565739.9671,119885376885.31287
2010,119945923587.21786,116940433998.05478,113012823603.31274,119407477931.41505,115546001995.33069,119013764595.60393
2011,118005223192.19054,115720518183.09135,111469620330.24825,118065283158.40376,114198346490.73882,117223325491.2821
2012,116323772023.49545,113091937640.84169,110095223629.77774,116531440737.07741,113233020176.74825,117623830121.75998
2013,114055785730.1013,111774880542.62889,108838799262.62285,115560240720.48135,111677379686.45972,116823791433.53088
2014,111418294497.62552,110896055777.21487,105974283325.525,112975626178.16492,109045250551.06378,115202824813.81172
2015,109841488913.26779,110577445910.0523,103910281598.32361,110093545603.45595,107925413104.08665,112994376548.55049
2016,107474303818.44446,108331617499.43192,102322332274.3021,107443884002.30182,106020927455.6219,110325770910.67754
2017,105791136775.62485,105390149216.85493,102527689691.72144,104474321256.45175,104468856858.11815,107834227837.68387
2018,103670774178.03703,102839846467.66003,101293460977.17137,102071362025.39624,102854571200.4381,105459048788.31224
2019,102090817240.55367,101758710499.425,100477509843.84392,100068392110.16147,100132843208.45686,102619927636.59198
2020,98832127152.59947,99399218927.74707,98567840668.69945,98972827528.22429,99029044373.08592,99222039288.26778
2021,96682469608.97386,97101067444.05907,96601506718.37036,97169329309.62881,97607032439.3125,96656065169.46448
2022,93703894645.20723,93354143164.9748,96825793188.53108,94539612225.19388,95416398287.6142,93695149676.71983
2023,92037678327.24142,90875627221.0526,95466279112.7201,92710873014.57527,94232349999.69687,89997888965.08687
2024,89594085491.96124,88229516119.90622,93992762905.01434,90848920806.3088,91622094551.7085,87453114573.60265
2025,86420928308.5052,84954013235.06523,92010937336.48517,88399896645.95439,89393437214.33623,83254797117.40259
2026,82971997471.91446,81046371524.52733,88687275761.93242,85812443602.54985,86667317496.92764,79099108335.48071
2027,79730845340.84976,77692454242.03091,85539605568.2224,83202984919.70602,84515071627.34148,75482773670.31146
2028,76750576389.4326,75002375347.8203,82031715410.74614,80797700847.14679,81108465085.41772,72494383758.69118
2029,73966454542.96379,72186655686.65205,79866712690.23543,77748920592.07109,78185437404.9647,68975363934.93112
2030,71799915341.91382,69281976492.38411,77245654251.3089,74717897620.8044,75487764524.1667,66802151783.040596
2031,68511353918.423325,67236596602.527534,75166913890.41203,71307371045.16269,72840737303.17622,64257910601.696846
2032,64686049903.60028,64219204313.564354,73335541325.08969,68124352863.02426,71812246027.54332,60380562945.34745
2033,62212399391.22326,61149266359.556526,71929799743.6089,64901953072.22783,68866448960.91222,57536858259.60811
2034,59939118014.04497,58587982536.62712,69128454634.55585,62328075455.636284,65535624421.89882,55188886632.16531
2035,56901174230.57514,55144314081.73742,66539966765.07072,60692455802.90969,62194636464.11006,52543401821.03522
2036,53655388656.653755,52566336740.19335,64012306590.3501,58491837476.211136,60213332776.0821,51378466969.31045
2037,51067258759.042885,50936723601.70636,61089561447.60438,54902970075.13002,58476864178.63674,49065271659.30395
2038,47981187841.61859,48018992999.5288,59113002072.82035,51852040611.36137,56919026949.04207,45827849457.151634
2039,44558119818.64636,45653988189.07089,56923767191.69038,49968324675.683235,54349785554.51926,42636070729.19325
2040,42509970506.2526,42536476848.70603,54113569686.275024,47707586113.84999,51767891892.8475,40558437327.123505
2041,40168725715.81906,39960883652.61015,51541140763.810905,44968775778.19272,48771529970.17263,38766236615.230484
2042,38088272737.770744,38007938515.05045,48780305054.70191,42187018711.70804,46869003656.516464,37462565325.04254
2043,35869292892.184555,35271148552.037895,46891920099.06154,40516468095.81075,44939323239.8116,35719577764.315994
2044,34390498223.789246,33824602252.48042,44198715248.5569,38104140359.30346,42450826227.582344,34319762513.61432
2045,32529295278.70724,31758203121.844765,41693127064.15928,36562418967.198906,40754053302.408325,32905089183.689213
2046,31800782734.82749,30238381030.892452,39049325435.86258,35139515955.919044,38667870798.78681,31165320407.940575
2047,30047283352.163994,28538127461.80865,37391569517.201324,33194607841.34278,36582591657.111885,29408158807.6758
2048,28496795767.220287,26836556774.744007,35396122047.591385,30406143236.75084,34744818233.51545,28097447879.83405
2049,26660371397.72933,25312290983.369682,33583177029.29045,28726144480.21437,32497505455.767097,26978159319.803234
2050,25473422493.307045,23746996063.97722,31809912151.71828,27100513820.10673,30399359373.857574,26197250263.26885
2051,24032488464.609333,22635139616.88259,30089536674.365353,25443567250.194565,28461960499.563347,25377985008.242332
2052,22214934522.35456,21850160135.533424,28465564176.71339,23794864701.151215,26608771302.27604,24608095123.982906
2053,21133630640.936398,20724050602.179974,26548294412.94969,22187453862.117607,25037854083.54748,23929510591.718884
2054,20204579759.903374,19511969208.305782,25067296157.694347,20715311169.440647,23498690709.551384,23319577111.977238
2055,19038094689.282246,18681318099.196644,23615211242.885048,19551674886.85234,22060738375.667496,22756295924.612732
2056,17688335764.02021,17571581739.100166,22291143822.08591,18397704919.938232,20684774607.403385,22004422608.54703
2057,16491232343.800344,16748585410.196152,21073844722.97864,17252376729.030155,19320824505.552746,21200685045.720837
2058,15594704021.088299,16057339394.730545,19712692615.28997,15976142727.465027,18162221804.7087,20471572084.08111
2059,14788478476.479687,15378877483.95135,18478549284.035355,15051854702.966146,16816912611.529232,19446444751.172287
2060,13892961662.688354,14567152649.706875,17707036709.295177,13892780383.644913,15729138262.043179,18469455757.67951
2061,12930244456.623514,13917716685.179789,16735268519.406952,12991702378.709698,14657837816.354984,17875935484.914333
2062,12145912981.869955,13297458540.012533,15797855336.549292,12334749701.737822,13974827012.62713,17076571206.681662
2063,11404250693.100973,12674368805.130184,15031429575.184885,11492772144.880527,12793664031.64399,16384033324.035063
2064,10892043217.229965,11962064921.666721,14032066940.245955,10850791452.937101,11912842705.91783,15848861245.88355
2065,10261739684.265432,11550805191.66223,12974828312.709372,10405181524.645544,11367273002.607372,15531427576.681826
2066,9680379009.706793,11126198046.02539,12500086215.875595,10051163656.390856,10854726540.186817,15225599616.646568
2067,9237712754.654902,10737503594.474516,11907791575.979494,9493741332.886328,10340583810.64637,14721283358.504839
2068,8751653306.865797,10318377389.940918,11311916054.609095,9137962223.020535,9893346283.320507,14233828262.453552
2069,8568331361.9014635,10052285279.212004,10608040064.864193,8786527186.872164,9262510142.268797,13870975514.716825
2070,8156028231.227738,9737618739.663616,10171278074.938993,8379927106.011248,8871834117.682775,13265656743.146128
2071,7758932185.4426565,9325582851.295126,9776093132.425074,8080935686.924138,8370334714.816365,12828239651.158382
2072,7394060841.151031,8913809089.870243,9292822769.800598,7765499947.607916,7936593287.637618,12784878715.648031
2073,7212008837.867312,8402362045.3002405,8944285195.868036,7411298940.928209,7519930302.37778,12284075136.877321
2074,6979987539.243748,8047019707.180183,8543482846.9231,7071171403.613555,7148841797.610628,11984515863.734388
2075,6692882754.684681,7657669576.771382,8151515822.923602,6760800809.516782,6910734245.26968,11750941491.32609
2076,6486447530.453195,7341683270.870123,7635258316.737532,6444609165.797439,6664174589.212043,11596722551.083672
2077,6318067857.077188,7093032934.099788,7236537514.640954,6190064289.669034,6338191339.991055,11297144433.992939
2078,6081341542.884367,6852227786.795376,7026068391.003189,5912353632.109324,6117301701.343985,10872782586.46733
2079,5943920329.223766,6658716828.9771,6824752413.969427,5694977451.336503,5831572121.63802,10600157131.714466
2080,5694309954.421292,6498040438.074534,6563672111.589566,5445576189.343218,5580367798.090004,10214164914.948315
2081,5560367008.441338,6298618783.275754,6324873920.6068735,5226177707.355444,5314333282.97491,9800032687.53397
2082,5385736010.920262,6032201417.811006,6066715799.343322,4978419405.666966,5141531640.048951,9479088612.775724
2083,5237022339.526787,5877676753.513474,5788319850.061368,4759067285.623305,4837246538.867757,9200544764.267086
2084,5068579078.298584,5653964215.568984,5563199482.059397,4499276998.856786,4614538968.335191,8858401203.644552
2085,4715254765.889519,5524223552.236892,5417784865.039044,4370456156.92097,4395272162.434558,8529497763.954652
2086,4583133708.662821,5292727617.025703,5190849974.019933,4142915526.8476486,4173936392.4422607,8315493154.076419
2087,4433716299.849585,5158568105.419218,4921910820.3470125,3919832011.8675256,3979535295.8984013,8019635298.474599
2088,4253814698.221927,4957998335.010887,4709368061.496173,3760512101.837764,3789247297.5387464,7786828594.924631
2089,4055355604.1784973,4839529211.147471,4460117007.352007,3580531188.1706433,3626787649.8848343,7696935242.429244
2090,3941206887.1608114,4757236311.945464,4245939951.7329125,3437056943.785856,3423845639.385654,7555281192.835715
2091,3811839453.169915,4626903451.4344425,4038079169.06608,3293942555.872972,3277036472.7232337,7388769632.285446
2092,3728729774.092518,4486869416.860382,3889313560.6186705,3145691344.8010225,3143202545.7393394,7133297615.355262
2093,3595118021.3604155,4330167620.03859,3740326667.641029,2985559149.862318,2998386256.4538646,7026356522.713563
2094,3425559291.195327,4160637837.8636107,3631433031.085313,2831304806.044002,2885248175.5539002,6865509184.349515
2095,3305239621.835972,4070877129.3938856,3506521872.6558633,2700245204.3526964,2737084756.9445553,6640365034.350492
2096,3217821759.503947,3973883964.6322956,3348700739.2109966,2496541088.0700283,2642186855.7484107,6501893986.964387
2097,3070837936.2897844,3913995360.1121893,3228483373.184801,2352810083.460432,2444311593.2490754,6315555021.848075
2098,2933984052.6721196,3856170076.649129,3123148251.9671154,2227609147.7033253,2293422734.7943816,6125413033.368165
2099,2780625478.2555127,3760476579.192134,2982889599.1031156,2067538393.365138,2171380347.133074,5954243787.803079
2100,2599025628.734106,3655444307.134536,2898495509.000426,1889568204.580915,2041009466.1151748,5911243835.3491335
2101,2391123398.854304,3495109120.694394,2742064823.531381,1770750189.1057646,1891075433.7208698,5778047405.258198
2102,2201877599.7901936,3339476848.862772,2624331462.5874076,1638891058.5646052,1751059035.9662156,5558903582.126692
2103,2043614579.0831118,3270856786.586822,2529803285.0328693,1524339135.7228067,1625746173.1869254,5375366678.400635
2104,1879782955.8019512,3190234724.845704,2433105678.0354867,1405786209.9477587,1503978124.629458,5228044240.913844
2105,1700785511.2860465,3063266360.2529745,2304775229.0722814,1295952825.6012037,1377056879.3664625,5162188473.54503
2106,1549943052.773107,2938615613.799036,2195137117.956649,1200887048.0381477,1284685010.868935,5017623073.603881
2107,1432533148.6793497,2849354969.5574074,2091378522.154945,1064311325.0923332,1176878117.6443322,4880236519.484682
2108,1290469333.851685,2733026966.9621925,1978206961.8838367,932565795.5375694,1079735549.4942493,4747722631.643868
2109,1164292177.240842,2607293918.53572,1868473593.9262688,812168721.5944358,985469559.3241898,4696477645.749474
2110,1055418630.2796794,2488391003.5775785,1808608719.8755238,704636429.1958122,909790114.9603796,4539742628.566384
2111,931011754.2116617,2378327572.9108024,1742973262.6670158,634450530.9228257,836560238.3437173,4432224479.977746
2112,840940778.5013971,2253474966.718678,1653048638.742651,563920915.9064782,763978865.6317172,4353975529.303782
2113,738440899.8823291,2119856750.8608146,1568936562.7486136,488564720.2555189,653348260.5058846,4183342571.666078
2114,643130848.6610631,2039301014.7218447,1463838376.0524356,418580114.9990753,569151072.2963092,4052343646.1999106
2115,551795796.5456306,1943773727.475663,1364501378.056517,354703039.6682459,510581395.03024834,3968356950.143113
2116,499709913.2045737,1797985002.7772138,1273814892.5176346,310463911.59049773,444564221.2376768,3945485524.925195
2117,422232361.4010708,1705363042.5006523,1178130556.079392,265532095.6134327,393643728.68385184,3762530466.013063
2118,364494366.72628456,1626857267.7868025,1133930935.386488,222523176.7219866,355831700.43693185,3648517812.1412745
2119,325911159.1346797,1545475391.1848402,1044817818.3320873,201074457.55047822,326457011.71145403,3526672531.195313
2120,268156420.82965216,1443708737.8057966,955949043.6799722,172143664.30245465,296151562.98436004,3411771346.237336
2121,243230929.08748212,1358719013.8879275,863888724.0910097,153509097.56557634,270868045.34833896,3291643410.196022
2122,213668933.9883618,1298889669.465897,775543030.640347,137915677.7717004,243399968.85676655,3210401864.848923
2123,185655322.60775912,1248939899.7039266,703460881.4333316,123005826.10059242,221742937.68080878,3086679204.931718
2124,170369065.09542868,1158657078.1851203,636679395.4053111,110518553.77331848,200213429.29889563,2988887745.132765
2125,141666083.1525448,1091106027.3867328,595709672.9903451,94228497.5377513,176727871.3972708,2890703858.535498
2126,118654113.7247605,1027125518.1270317,531916541.4303371,79547509.38535535,153187057.44724697,2795479328.492125
2127,99851166.44466533,922057897.3807209,488473386.2666792,65520579.73023962,137148790.24415466,2739001557.273348
2128,81235919.36826931,850247226.4453005,454605997.96867114,55773180.62958465,118830441.46455346,2660352494.5022216
2129,69935209.90827718,798830637.7103932,416466098.4558432,46586016.54498652,104879567.77890092,2581004338.515949
2130,61252975.87136794,726679930.0289414,391260549.8635519,37670983.08204843,92412656.12358229,2495115370.1894693
2131,47465901.43011584,667801669.4550072,362192455.26794094,29987493.439799305,77907541.55323239,2441934345.054706
2132,37615124.88347389,627355053.0430701,330183715.3015069,22059374.418119237,66951021.113649,2352049878.0016246
2133,29213758.82876219,600622381.6673774,304270271.4318881,15340739.57692945,56939290.00381329,2274280550.4474926
2134,23835908.72205522,552182158.8399972,269733011.4762345,11196226.328249348,48131051.97195074,2187282767.699157
2135,13895491.18744445,492235485.425004,240847636.47225696,8359130.600750587,40831791.00758908,2116183169.3942628
2136,8816909.309340335,452864873.1394608,230688610.238359,5762762.63977003,31910673.22827081,2059595808.4685416
2137,4793223.119537375,420958332.86075723,209995379.4293473,5022344.713481649,21549588.69028553,2002058603.2223454
2138,3937941.9921793113,387932301.42943615,188415397.85098952,4828172.17522654,14652549.60801765,1922319740.9911697
2139,3889170.228913675,360773732.6106606,174823149.25684473,4665047.564739062,11212465.232491149,1915925779.381382
2140,3805854.9110972597,317974626.8035034,158951226.05273095,4490433.2756106565,7547080.085079534,1844983274.2671928
2141,3800715.10382552,305285703.3365098,148177459.12411913,4231345.5647036135,4990873.893847099,1761658126.1871405
2142,3793405.660520277,283044544.28445536,128350763.02096263,4130165.3163508526,4726133.61335077,1707167373.0848992
2143,3704905.763512841,274995199.38440007,114846629.32792059,3993503.849239057,4501556.300079405,1629494321.8212676
2144,3653016.1430171533,255031356.87879732,103668079.13123325,3986945.4124379237,4347429.022638127,1544912804.3544335
2145,3558028.099160795,247159744.74697366,94547752.67759418,3935047.8046428766,4275419.850936215,1486910554.413005
2146,3532140.009269431,223743835.68745768,83622137.88989016,3800135.7851823424,4202456.5362393055,1406363385.3145638
2147,3511986.2348344685,210205186.4896135,74181082.1629169,3739617.973384952,4112572.75895741,1362904991.2675898
2148,3489933.3411826435,193712737.97040576,64454267.57165134,3706245.997509741,4052655.696671164,1292734830.7266448
2149,3443539.7199346465,186743461.2306472,57757701.858291455,3514410.1724733617,4025535.5689350804,1218074371.0531316
2150,3407061.7065717545,166107075.84439278,48952196.65126706,3436506.3778912555,4074437.58238128,1188014539.1526742
2151,3427328.03799762,152619575.9216795,41372380.569025084,3389250.834986492,3874788.491318017,1130904875.4027624
2152,3432311.8214749843,135370380.6025327,33357894.5776205,3352522.35896909,3786576.4829008663,1078841638.3837337
2153,3456097.0494676754,133136470.67320754,26035132.79843454,3348833.6449597967,3722371.0562765403,1013661000.8128073
2154,3425906.274635679,125411395.19488856,21242799.44089017,3256747.510919313,3698414.852986561,950337084.6899278
2155,3431586.681435329,111391397.39227933,14865518.915654588,3260183.0644580014,3719061.685402702,896242217.549685
2156,3444571.3644921393,104112746.05720972,11208013.184391314,3174810.9702962018,3656471.529307159,864728284.9801061
2157,3394604.9136596327,93695582.74975158,8901966.086671574,3108514.101324006,3634131.636502178,817142867.2413505
2158,3400676.28781079,86933682.86977014,8084569.721916665,3031724.7418112513,3622495.5506710666,762372792.4605399
2159,3457997.1836152473,78551079.13315448,6984091.1439896915,3000424.277141307,3591869.6671971073,714927981.9679818
2160,3396661.7739070724,69674647.43529235,5772521.378362071,2946984.17833445,3510544.7763899444,690033377.5579935
2161,3343526.4241008423,61966215.900881514,5558136.983455952,2801638.2518016486,3493290.0819109683,654306225.1739578
2162,3313649.428347825,54824850.0910022,5305124.432767332,2609258.361416902,3465431.1459382987,621449891.4254398
