time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2087,5765614572457.685,7093368379383.748,6977861259629.468
2088,5612286602198.648,6984244341933.728,6836846811947.408
2089,5478110185577.927,6860954275931.898,6678919719628.436
2090,5307909697077.259,6737821797545.631,6587807861756.723
2091,5176737948501.11,6637873240177.139,6476033836576.678
2092,5082603651335.564,6508023293194.495,6359050909429.327
2093,5002523040843.386,6386624203202.547,6257183082142.389
2094,4919559216840.6875,6250489260146.848,6151431485779.545
2095,4844747110921.496,6125101142540.36,6032069294762.17
2096,4731269818673.119,6048196558951.73,5943728879913.547
2097,4634408912621.239,5913759209349.613,5867309867516.22
2098,4565939336688.937,5813166811361.502,5791471139636.5625
2099,4474437146258.535,5741502033117.011,5705871173627.473
2100,4405355003477.346,5642637048988.017,5639860837817.212
2101,4325460298591.296,5544170195870.129,5561004930788.227
2102,4216927169577.0083,5418529614911.281,5502143467440.981
2103,4142031659790.3394,5296048388282.056,5412989770197.815
2104,4039911954721.2725,5195162997095.2,5330380111903.365
2105,3932978031399.0454,5089422333778.476,5256645360294.198
2106,3882997918088.3296,4958408461184.538,5175854111792.955
2107,3799932998685.942,4826410224334.688,5048255700400.049
2108,3741110141113.8965,4720638493936.484,4966122277153.841
2109,3670261676288.6475,4598877871756.417,4900361405626.079
2110,3604014337271.7344,4463033784099.87,4835144971007.805
2111,3524968979101.988,4359097737685.09,4757256178508.699
2112,3448571245474.7554,4240809714446.985,4706060135753.814
2113,3360169576412.618,4144333467876.845,4602950310082.031
2114,3296734602661.3306,4043444886946.125,4558639048902.368
2115,3227520005854.958,3919798130361.3896,4492980448103.371
2116,3158833064978.0366,3817079323471.8574,4439283250328.806
2117,3055432469257.8774,3699386902413.671,4391667566758.1265
2118,2959269051231.105,3618998320269.9033,4332341557743.745
2119,2888783831102.3374,3528017112797.4062,4278332207018.141
2120,2799872697719.279,3466190925414.403,4198062127020.465
2121,2736591696236.1157,3388196777706.872,4135842383539.6226
2122,2652873465161.848,3318949238236.356,4068911306448.6094
2123,2570248702868.32,3225189106588.7524,4020269522135.5806
2124,2528684678484.5776,3146824509482.343,3969946525429.283
2125,2460963620275.5107,3058130998344.754,3925831412865.8823
2126,2409039440735.0146,2968278047601.1206,3868908557842.5576
2127,2336331609800.3843,2891420852520.1294,3798610924073.7607
2128,2265286997721.7227,2819337072150.9785,3748617931748.4707
2129,2194569693391.1274,2718691373003.888,3687666873654.226
2130,2120251401182.1533,2652558941573.6665,3613740604588.1133
2131,2054661468923.687,2574654883152.378,3567050084166.0674
2132,2000506191615.4214,2511467762267.064,3521627281266.753
2133,1920377550528.5273,2459796656131.7104,3469048278239.836
2134,1853133212975.413,2394275343676.6953,3429637765426.7847
2135,1795044424634.2336,2326046984987.4946,3404729789679.5
2136,1735228148926.4966,2267737015615.3525,3375478650499.221
2137,1685476017284.6772,2201020417848.4243,3313658346803.864
2138,1642632007922.5498,2145999007398.7024,3275851950905.352
2139,1581587017775.3787,2090219464516.0059,3230987400228.685
2140,1544419267345.3623,2035507872245.6863,3168500926121.53
2141,1495866248830.466,1975032107041.265,3109418005346.525
2142,1450478087346.8838,1922258674169.3552,3073182325117.1343
2143,1403772545941.8083,1845546639447.1887,3020453745783.043
2144,1356673373932.0376,1774019436045.5464,2967730093177.9634
2145,1317341408050.692,1702713081334.4675,2928591522613.363
2146,1265272796935.6746,1633048464531.988,2875610927270.5674
2147,1213147682797.7292,1576534650373.7317,2839174877249.0776
2148,1180375438886.6096,1501455716680.498,2792611747374.3276
2149,1141579690280.2505,1421351211724.3286,2756156297532.1577
2150,1104359692020.0066,1348215325944.1943,2720706974965.376
2151,1066657079793.7128,1285146090252.2434,2675961048319.282
2152,1039518727848.2118,1215386676638.1553,2631971192436.0938
2153,1004478382917.611,1162735529206.7554,2585285150859.0186
2154,963452574402.3687,1089526702646.0282,2556136552738.081
2155,921691982620.0505,1029510881331.7507,2520359825119.969
2156,883921865419.5471,980850031239.7128,2485744283578.977
2157,847488612743.7479,931519126814.3931,2444808149909.956
2158,813661267855.1777,882103359524.8007,2412353856393.7524
2159,785915337041.8751,824025840094.5585,2378514969042.4995
2160,755721581832.4707,781238706596.4279,2357396264988.517
2161,728707744837.9196,732115795093.6438,2332894569318.595
2162,701813947449.5999,688005483402.5065,2300990237092.6206
2163,678296541686.2284,651532318591.1302,2274736783223.2646
2164,650244583656.8689,616426767358.8271,2246999828599.1807
2165,625077055107.35,591795381518.0789,2213090610456.8765
2166,601168755657.4768,562117211560.1111,2186341842958.1787
2167,573616940584.5076,538473049077.9562,2161255360218.19
2168,546379674884.2753,513328092622.0681,2129888028812.7742
2169,524705971417.4109,493560513641.8362,2103768868200.0693
2170,501628484385.17535,468408523402.0447,2077624070688.0637
2171,488585714712.8641,445581599598.5167,2071500936138.162
2172,472011908633.0258,429296017123.82214,2053183532707.4268
2173,450961209688.0537,405882108252.30206,2037413234979.37
2174,431846938254.40875,386849377193.4989,2029005713874.5017
2175,411811152377.162,362915634692.12695,2025824554777.8406
2176,396522797116.3987,347507867870.30566,2007144269018.6523
2177,383680086701.5875,325693895078.8432,1997373239544.2354
2178,366627269676.99023,313713048343.4597,1983628879710.8245
2179,353906291063.75085,300384793837.8897,1969530081383.645
2180,343447006384.42535,287509412081.5558,1960631772365.7214
2181,333535377771.4352,276799742083.82904,1947750091603.4155
2182,316166813657.4502,263102075806.9644,1933808053679.9624
2183,302231560627.86255,253348196979.64157,1922185932920.8425
2184,290684098539.5615,246132809755.39786,1909788285976.4165
2185,272573136772.67484,240329841868.71213,1898246532179.3293
2186,262313059637.89474,230453135218.0226,1886806471258.127
2187,251082084064.1974,219948683649.62646,1875436020153.9858
2188,243991706817.74335,211059191169.70422,1864810255797.1697
2189,228300268421.9451,201010678789.83517,1857785907587.9617
2190,216830886904.8861,190838349285.37222,1848423447789.4531
2191,204182341425.81445,184695177588.6079,1837891611625.8833
2192,198197635551.02606,179878311402.79645,1831471837791.5095
2193,187574847316.57767,173727533149.56384,1828467968876.6895
2194,177710042290.5957,167485870178.4775,1815675915086.0725
2195,171570737740.94278,163381215126.21375,1807966334552.5098
2196,168619545541.66592,157107234420.6953,1796359127606.0388
2197,163531990117.15775,149785096998.76614,1789413987187.4421
2198,163659367859.76883,145181720369.59854,1782996883862.6953
2199,160846033895.5961,139299693144.55502,1779451258593.02
2200,159082890972.0042,133474611439.53293,1770219066802.4697
2201,155209055783.92343,126952986542.02441,1765699970039.711
2202,150191066624.06036,124262809760.97446,1760585397863.5159
2203,149522755816.50772,118764675424.83989,1751716369234.202
2204,149438789844.77097,115776755024.16795,1741591480551.6384
2205,148554572178.2236,113320969640.66896,1734509849236.6626
2206,149768474486.93472,111260545688.70444,1725643391496.6538
2207,146917184950.349,107318879248.396,1719146125155.3308
2208,142210227938.93137,104321561958.66856,1713877541113.1516
2209,138045999072.81833,101322394156.20532,1708477566724.0527
2210,133726875262.28479,98559891610.87743,1705263811697.0933
2211,133050508144.29623,96232778589.24216,1700541280874.6526
2212,130091727615.88632,93794560038.48708,1693106381836.9075
2213,128111910409.24484,90172270385.47559,1683787385880.818
2214,128511431102.16788,87075611338.14984,1683963515606.9136
2215,127161814893.47711,84109800084.79584,1676743399307.8906
2216,125729697885.16234,80874321492.83693,1669571346011.484
2217,121440120301.12189,76920449490.9766,1667525408963.0063
2218,118444071278.82257,75386872349.50078,1661291315465.31
2219,115834489371.66422,70715157710.78966,1654121717333.2058
2220,113996280246.71336,68016825499.98881,1641434262845.549
2221,112224450916.71,66035633746.160225,1638312099588.36
2222,112043555832.4505,64543395297.22668,1634107555469.766
2223,109415994687.60388,63673194110.900856,1628377627524.859
2224,108303815856.80318,62303770733.7742,1615360049568.3381
2225,108769838565.94785,60775065103.62554,1607898125836.6377
2226,106550279790.03174,58992904975.821556,1600056893518.1853
2227,103835405239.42322,57279506169.630554,1592254493424.3838
2228,102264424790.45888,56265118683.84843,1584365991412.3625
2229,101269095754.2662,54767880606.50594,1577559274944.3225
2230,99913036421.29785,53736146038.50865,1573885967300.1619
2231,100566226794.5009,52898366852.742775,1564255947293.5176
2232,100176660101.16054,52289746529.270386,1557278634906.7302
2233,99520169648.40219,50006616078.92906,1550990858358.5007
2234,97395087671.68503,49050110081.34009,1538854147851.3118
2235,95945419603.44543,49119054651.91547,1527535016813.5017
2236,95273135618.32385,48143693340.50836,1516775608625.117
2237,94663038970.81815,46972906834.19712,1506061873289.6655
2238,92272372779.69244,46452527337.72306,1496271703762.2178
2239,90542995839.75436,46041812817.528,1489250791086.7917
2240,90349964112.2341,45543695082.573845,1480430585422.4832
2241,90145323405.5709,45492806337.966965,1474501633452.1558
2242,88720648669.7164,44537839248.69993,1471101221369.1917
2243,86155417070.57715,43799547923.07661,1465999296602.1594
2244,85182200487.62648,43552178488.54219,1459771117650.6519
2245,83762820918.32394,43248612782.13708,1455799306062.41
2246,81864078725.33955,41799642792.98519,1453428117379.2847
2247,80981475329.7978,42065024805.27091,1448470814995.7825
2248,80967862111.04463,42177481105.32465,1441434703494.6406
2249,80295608049.80972,42000808425.570885,1441291841520.291
2250,78813668143.61858,41357908030.064026,1435275937649.0852
2251,77132072947.15945,41040252471.89898,1424512824184.185
2252,76164767225.68767,41325407883.56678,1421888146390.9177
2253,76154988504.58011,40651518924.14472,1418983260957.949
2254,75852616481.70827,40517624084.45537,1408714786275.324
2255,75786362332.9755,40326494197.656555,1401359679437.0344
2256,74473190834.02428,40000421678.270706,1396022796675.2688
2257,73611237154.39613,40103871238.06483,1392939807371.0366
2258,71846146180.101,39599400660.36699,1388374476493.2683
2259,70718012658.54889,40308966307.439476,1386741902023.6284
2260,72019938634.72769,40370341608.92551,1375860627464.9038
2261,70924731153.32385,40030069082.69279,1372164005834.7605
2262,69840197919.4774,39524243703.52306,1369438846592.4019
2263,69433396232.41336,38565255963.53005,1360422381949.9968
2264,68917697072.39601,38673023830.762085,1357140111159.5398
2265,68241003561.71124,37898947238.50664,1356126677730.784
2266,67304283250.000755,37666309603.84446,1349790706172.1438
2267,67614072456.64075,37835076653.93643,1346578208280.5242
2268,68301204278.65126,38225348221.136894,1342014577839.6829
2269,69078001436.22034,37463483937.36686,1336311427113.945
2270,69069647450.05905,36497534104.50262,1329157028763.667
2271,69289925559.05482,34929597085.950676,1315732015863.9524
2272,68811588535.96916,34994984702.64077,1307356307621.3638
2273,68159643586.85747,34916727763.920296,1303646836091.5686
2274,67831355752.765686,34742068876.21281,1296897022523.204
2275,67464527774.82473,34002768771.542088,1292828107902.4097
2276,68146431896.65494,33860856364.785667,1287315140895.6873
2277,67562500489.89367,34023199656.0206,1284396285866.6243
2278,67313224507.95847,33349601720.097527,1277561425626.9436
2279,66723486601.1989,32723012772.788055,1275928924613.2932
2280,66644029138.98583,32161145391.523018,1270284748448.8508
2281,66425936135.96169,31976660180.123947,1265708151314.9597
2282,65559871798.94583,32008339684.480965,1266409817437.0933
2283,65961186720.25821,31944867980.629974,1260453352800.4995
2284,66095666761.51278,31542392883.421963,1256784266635.7053
2285,65484680267.01271,31155937031.20602,1251374360918.7886
2286,65179652252.04286,30504897389.323444,1249560620027.583
2287,64768709814.15003,29885926504.867214,1246387246065.47
2288,64790668196.99995,28674746650.0356,1242194957606.6135
2289,64410393331.54567,27967839571.066605,1238520924143.1394
2290,63223581358.33905,27897208640.116848,1237638138408.3281
2291,62267784854.069214,27856790245.35031,1231166592057.9797
2292,62243064858.82384,27687592029.650818,1224356069407.5579
2293,62527051007.93383,27537419441.63045,1219311382055.1538
2294,62663333310.10657,26845787565.236057,1215335472989.4033
2295,61861646231.2357,26670236417.46874,1212356581771.574
2296,61041124998.7778,25928853244.99161,1206834623671.0803
2297,60153531519.58777,25631406846.838516,1199579012376.1067
2298,59432819792.38717,24940084991.329277,1194453211049.5234
2299,60150456767.81867,25085891556.05964,1191300848708.55
2300,59787408501.62254,25144622202.78244,1185272885555.3716
