time,CCSM4,CESM1-CAM5
2000,19397068179680.883,19397068179680.883
2001,19294658127504.527,19335788777112.9
2002,19115608660980.37,19174081592500.86
2003,18893932614244.465,19053656087118.844
2004,18851656401233.69,18961679721703.797
2005,18807908892929.184,18830461620393.637
2006,18780635238099.562,18663218752853.293
2007,18657733411863.527,18568819564774.57
2008,18549845617386.598,18479146339334.535
2009,18544148290648.13,18487337006090.566
2010,18459552885411.914,18374917210854.285
2011,18383239853291.906,18225605905588.77
2012,18304260872321.457,18155380140800.465
2013,18199518714967.65,18025626397377.715
2014,18029178247549.15,17970509261771.65
2015,17908386056374.375,17839109142889.48
2016,17848698179588.664,17734417969437.96
2017,17671845023011.15,17722985822767.52
2018,17445700953741.295,17666672668230.168
2019,17368409428116.79,17509301267008.146
2020,17264315182414.58,17298782693948.592
2021,17129662230906.4,17069976739422.61
2022,17040512364812.613,16938399242178.182
2023,16885678343081.195,16926050668232.271
2024,16806169747917.6,16788149720635.344
2025,16722752313179.703,16660719886982.86
2026,16645397782365.594,16583139762390.59
2027,16564149808443.564,16418664588574.873
2028,16495306532621.9,16247207800781.129
2029,16350461883919.574,16085927830332.078
2030,16190276552371.77,15934324513536.11
2031,16112354188255.744,15852785572215.068
2032,15986097468658.764,15639234618090.488
2033,15874008096823.406,15396312726272.418
2034,15724092129980.594,15258538915152.645
2035,15693006250359.402,15137978061870.648
2036,15569039182910.406,15063073019904.451
2037,15426419125929.281,14966475304182.277
2038,15401294508453.53,14806074524589.482
2039,15251776901969.525,14641131083068.957
2040,15132311699163.53,14427577502802.719
2041,15032905850765.861,14198248432701.143
2042,14892942010086.344,14090975596230.094
2043,14779494667655.52,13955609020765.307
2044,14617887012257.951,13780652284288.264
2045,14596016974077.078,13585282027733.354
2046,14488791327634.791,13462018669998.19
2047,14304050003009.705,13302974091275.184
2048,14153258382611.77,13214652292321.316
2049,13993690758765.373,13065988565388.04
2050,13835670748239.07,12776710488361.156
2051,13720644513092.91,12564059398648.646
2052,13521079142545.096,12420346867799.74
2053,13440497212433.916,12232429583132.092
2054,13353737261952.777,12052953791459.115
2055,13231854463021.432,11865895865040.611
2056,13104896350348.322,11682949623327.96
2057,12987749787942.967,11554401544930.496
2058,12825811050385.324,11380767234805.035
2059,12706593846469.406,11144472145095.195
2060,12584289700621.71,10954940210581.693
2061,12492421858101.574,10857351157865.926
2062,12391839125253.184,10685031373805.475
2063,12221056582256.994,10563838715296.37
2064,12065195525989.01,10336089628292.375
2065,11940850607674.184,10118762718074.463
2066,11813753046565.756,9883296544471.764
2067,11766848617478.553,9724632406085.717
2068,11655320293325.666,9570210733669.066
2069,11561143735882.955,9367409004780.22
2070,11423030829532.182,9239819836354.486
2071,11236137883178.2,9060039925691.453
2072,11096852392257.332,8868094525621.71
2073,10974294703904.033,8692213447419.461
2074,10741617446685.822,8564701393364.019
2075,10570061939592.111,8458384877063.002
2076,10387012534437.828,8265174091375.349
2077,10272013655807.23,8065382380426.605
2078,10120777207153.207,7899150227092.603
2079,9926881822383.816,7741174124517.675
2080,9809247886860.957,7610747513240.121
2081,9701807680592.014,7447773488741.791
2082,9598827576258.91,7243800113840.378
2083,9497451741230.467,7131228617518.34
2084,9346511785909.836,7011148517421.252
2085,9233055051895.32,6919193259908.196
2086,9088691463221.27,6759454224491.129
2087,8880941368477.523,6598811285660.328
2088,8712590556629.426,6423869826381.848
2089,8581983951213.624,6319313702006.441
2090,8432269200160.941,6198221090604.078
2091,8259585616926.566,6059067618304.793
2092,8142546375978.788,5970341896179.465
2093,7994574053383.434,5901375374027.386
2094,7878801800988.263,5799437613153.235
2095,7758609636248.475,5663681786121.638
2096,7641525728075.178,5575158239389.52
2097,7591465164055.063,5510713299898.619
2098,7509306375708.8545,5411631805051.218
2099,7428008178264.581,5277260232468.031
2100,7341404891202.282,5206491705894.376
2101,7241726575653.763,5145985528695.933
2102,7167797807112.136,5066593223518.255
2103,7095931762963.742,5007355474579.368
2104,6978139185703.45,4916736655830.659
2105,6899287574137.848,4840337754103.114
2106,6783415348145.987,4762090241831.156
2107,6704555631812.283,4722026033566.204
2108,6667105448369.13,4685817920056.639
2109,6637127044053.919,4603477369322.014
2110,6533826590685.442,4523103570233.578
2111,6454015718439.084,4468898041143.933
2112,6395196246422.543,4428619499014.965
2113,6366647940457.249,4376294381808.545
2114,6326851536350.168,4319067116630.677
2115,6255449780999.828,4213337967091.8984
2116,6207581879745.372,4159664902957.6787
2117,6141394309500.637,4108681943324.281
2118,6054019639128.271,4067876562170.174
2119,5955500668449.757,4014487821838.36
2120,5877448519887.719,3947002001508.6733
2121,5834675240902.541,3880781425880.7686
2122,5764644887451.8545,3840434371822.963
2123,5698788038545.951,3788791053169.313
2124,5624479536802.412,3716934648459.144
2125,5587211044876.611,3649618780331.4805
2126,5532322400248.788,3602693986738.7407
2127,5493735839149.573,3567208425669.4604
2128,5404582428783.003,3508446806761.975
2129,5342364519836.8545,3447748529517.276
2130,5295236923866.355,3381939981054.7305
2131,5257681787167.348,3347823775234.4355
2132,5235433932269.548,3297366685616.77
2133,5178544964943.241,3254800822899.7188
2134,5125220499485.395,3217722271966.62
2135,5072079730981.876,3152852163169.1084
2136,5039869300102.279,3108899333893.901
2137,5027364173432.753,3082531561503.5874
2138,4999523621258.034,3035072669900.5254
2139,4985851006745.988,2960369015647.708
2140,4947921592690.421,2904547634608.174
2141,4897018121973.021,2887166047848.4233
2142,4845131077127.618,2855048849396.606
2143,4818754777658.841,2780709483303.5854
2144,4754612799565.634,2739372215912.747
2145,4740678631705.486,2687975699442.775
2146,4715484559038.579,2640557115424.238
2147,4680325321423.3545,2605543056410.96
2148,4671473066303.102,2585183479358.464
2149,4640036596306.704,2557938747338.9077
2150,4612396105584.185,2504143586233.156
2151,4598635510540.099,2466294803563.297
2152,4572149306863.898,2458495922038.525
2153,4531179791146.027,2429414148896.8677
2154,4505209956656.788,2383570344705.3726
2155,4462233979322.607,2349563896599.3774
2156,4410311449436.58,2315738363328.9624
2157,4358246979932.6934,2286961941783.1235
2158,4330267876619.9927,2241018395524.997
2159,4313405598228.855,2211073087830.673
