time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2042,56450904391.13532,49633144766.58144,53435237530.839615
2043,55194720252.34037,48429518158.98569,51978521065.56246
2044,54325030724.08927,47523897258.9873,50410073057.11135
2045,51864860673.72958,45507986478.82237,48830468993.28296
2046,49913331977.41271,44612850179.23293,47160321989.11177
2047,48351383835.220856,42872207748.53466,45501597903.60355
2048,47334423580.94773,41144671717.15079,43968339648.728226
2049,46219376051.134834,39787891029.468124,42777017245.07966
2050,44431474398.599625,38500039679.841156,41324967545.96836
2051,43590043940.03602,37354435726.69565,40292162128.329216
2052,42563132288.5295,36230927145.35144,39026685805.98444
2053,40853716766.97018,35603035549.63468,38674732883.630775
2054,39523404352.50889,34903078378.76995,37833263655.735054
2055,39051659211.52472,34340965046.081364,37297175671.65637
2056,38722456036.989395,33631747902.087368,36089021802.37718
2057,36928486510.416306,32773333496.583607,36093936542.06563
2058,36094641471.90281,31546520392.8561,35710120845.519585
2059,34980332540.260376,31317064966.358807,35234508613.88145
2060,34120448017.280464,29559042044.099792,34697515282.62792
2061,33446585080.05031,28716109272.852943,34253834708.63822
2062,32726559568.876972,27476230067.859074,33759585003.026386
2063,32269635633.543148,26838391847.897125,32718196729.254093
2064,31233693346.08657,26080805454.024315,31867760260.101093
2065,30699112617.776623,25668135557.27835,31746416737.74504
2066,29770139304.68136,24894029379.565014,31633466330.25333
2067,29082131303.697926,24347163165.010624,31066155180.354492
2068,28257883562.092533,23730099872.884,30884997904.350716
2069,28412420760.20916,23282516136.37825,30629060779.53568
2070,27293679561.904087,22746957677.511627,30389903196.49849
2071,26893438176.378067,22719873104.621696,30315963754.60112
2072,26423052847.20833,22771182043.47068,30070386838.827938
2073,26089430904.52883,22621035979.733345,30604056340.650673
2074,25669651563.891903,22201062252.217823,30356817666.69089
2075,25647892464.88787,21796585838.868553,30026981019.249092
2076,25504069856.69531,21639970129.804276,29593420564.154774
2077,24916641260.47253,21304523914.987328,29679290934.621918
2078,24767026769.10595,21127845872.00842,29181127988.376217
2079,24853538703.64872,21087172119.149006,29195658128.19737
2080,24829358045.134556,21042997855.811153,29369886533.228065
2081,24199651937.314976,20712867342.950302,28863143444.486557
2082,24216372078.450256,20556937848.560146,28889041682.41009
2083,23838445935.923264,20209358047.491467,29129599596.505207
2084,23527650087.722984,20083369855.295166,28941771275.95447
2085,23623354806.311848,19905703886.110447,28902621622.94346
2086,23244295117.39082,19779743013.111557,28405900857.39813
2087,22575702313.458683,19485668620.62735,28260782411.041748
2088,22351661222.59447,18987425616.582695,28553317604.7456
2089,22148760599.062973,18889294158.441208,28042543300.15777
2090,21917488865.0636,18775976315.97032,27970630202.210682
2091,21392680516.79709,18464276686.444077,27841580203.309937
2092,20836777595.72547,18340744017.652287,27832662984.35973
2093,20824732137.36448,18217332359.457157,27767327188.40492
2094,20618386663.57283,18296890607.177887,27353999583.84784
2095,20658375994.734085,18214219712.77465,27414773067.09308
2096,20423466855.618713,18229479125.259552,27592482589.446964
2097,20183040855.5111,18071042602.68406,27618354508.04974
2098,20068701629.98926,17929208790.832558,28015080349.885376
2099,20204281011.76212,17896265882.703102,27940419578.372005
2100,20284600990.104053,17833064384.554523,28100593894.81753
2101,20216685813.54947,17904462169.526024,27914502807.279007
2102,19998926270.4112,18002865213.263634,27411083350.258186
2103,19847640216.661995,17977398085.684597,27391649847.55371
2104,19611833785.64051,18071445622.44635,27322188381.02125
2105,19249967113.608727,17877798801.003193,27413140536.65117
2106,19242965337.337708,17780862810.011147,27112035550.563217
2107,19196935879.185146,17804887993.657467,26825897526.478523
2108,19250884525.777493,17782980545.934586,26807114401.49894
2109,19313063546.212967,17535247631.179916,26817910524.800507
2110,19207152841.191174,17542479873.98978,26672447981.207565
2111,19089123624.1679,17675373033.40685,26680846160.412113
2112,19014440157.933445,17645602708.816414,26907949162.281033
2113,19195299445.994175,17820022569.87685,26799781332.484955
2114,19301487281.06296,17757515749.224552,27112241052.214622
2115,19244895668.896442,17640542661.68649,27105875468.27868
2116,19302635036.50044,17640286198.911797,27229053569.722958
2117,19390751689.237946,17450493973.438435,27097046382.66774
2118,19316292389.720886,17408741448.001698,27416187313.714027
2119,19331322218.38444,17320086802.946392,27354070483.416508
2120,19519748637.76825,17380204157.41682,27037196785.791424
2121,19302196627.65196,17090931981.476723,27167310047.760796
2122,19211685481.726166,17211422746.438076,27192443127.175762
2123,19614173275.371403,17032017315.0907,27267639707.26295
2124,19810466519.564514,16959296578.648937,27421278158.43082
2125,19791156004.585747,16988668567.7539,27363197179.17791
2126,19984484734.945683,16898306236.00236,27513529931.00713
2127,20076377508.08304,16823341132.597092,27673519618.036457
2128,20039405342.7367,16786549975.971268,27750193366.50298
2129,19917789700.068504,16723828335.166645,27381505822.547127
2130,20077174431.076366,16814216482.534527,27360402421.99223
2131,20023090020.334034,16658258558.467207,26949960621.104137
2132,20006169228.467674,16814843973.18345,26559286463.87387
2133,19870275109.507248,16898356035.477966,26521895040.839436
2134,20042657652.4136,16788366637.653103,26330313980.632362
2135,19973690885.642715,16707054920.538527,26415449924.29002
2136,20132978324.75989,17144465308.779207,26348069375.18343
2137,20294181097.85042,16866434182.969116,26324987019.633926
2138,20171481079.878906,16913010842.713078,26763229492.641026
2139,20113742048.319935,16925677801.712105,26852691627.370743
2140,20288718405.883053,17259965260.280945,26795885578.761795
2141,20110859146.11379,17491894453.49629,27203507030.6961
2142,20153020998.76106,17507715059.77464,27134974641.53109
2143,20033686718.188984,17530747382.781006,26986859073.092613
2144,19997676994.200706,17866028424.17364,27381682877.554424
2145,19867110494.54433,18049690162.450756,27401117092.66504
2146,19835221254.725,18211089943.299503,27319396836.668022
2147,19471522215.699554,18123673056.733685,27283096843.716698
2148,19217674072.36115,17999589604.140293,27804884012.81597
2149,18806329545.58309,18173913240.753326,28028416804.821564
2150,18878662183.865143,18321319978.264557,27897759267.184635
2151,18985545816.005062,18376175082.6584,27710452264.11883
2152,19012689426.935368,18364820245.543156,27719310207.38284
2153,19206715299.065388,18387190323.105965,27717998883.456882
2154,19273216020.73018,18477360274.408035,27616760578.80327
2155,19251763142.197742,18612801644.36775,27721574059.897247
2156,19267238384.39739,18798940667.698776,27849923227.96121
2157,19401235937.380714,18779223834.722855,28394897585.9219
2158,19411126588.1999,18910737920.201046,28007860846.076405
2159,19265701568.44719,18860819026.484562,27867314566.076897
2160,19591138193.42266,18764213841.273834,28128037604.355274
2161,19438184223.145943,18893539017.16494,28149537625.657944
2162,19411748744.515125,18769829707.776806,28258359057.102676
2163,19443612707.31574,18887275345.62026,28627934207.508614
2164,19473585231.872723,18763441043.92287,28755526452.02028
2165,19550174551.697063,19024446931.534397,28573056505.352726
2166,19576020859.63907,19001416243.06818,28771391901.232536
2167,19383253980.345745,18988417064.161003,28736091714.20784
2168,19304219892.67275,19187954172.302498,28789960741.498104
2169,19128950362.071228,19299261763.37825,28528262218.97966
2170,18967874060.04973,19187056618.62718,28541016421.704346
2171,18706486682.32635,19434763536.67719,28512814751.20603
2172,18541188369.873806,19240786490.81721,29023092614.919773
2173,18643818051.642338,19174045705.00243,29423932613.732094
2174,18609005942.351555,19103155835.30874,29260589623.595745
2175,18598742001.625946,19066787250.71504,29129336973.70605
2176,18349380490.64299,18910089821.4503,29031451508.132298
2177,18401525054.410686,19046578078.54635,28992152475.28828
2178,18421307189.7396,19249404483.23052,29224931517.19787
2179,18549416831.9305,19350605464.26721,29041260997.69601
2180,18440491457.481953,19398385916.7813,29183169083.365738
2181,18393254925.27802,19415969666.18669,29063092878.98703
2182,18510244835.34433,19525626975.687305,29084737656.620308
2183,18581199575.963093,19485655185.76202,28938972404.8001
2184,18868443223.719063,19619872704.704266,29350791439.7406
2185,18763961027.991726,19817711358.837288,29581178406.30428
2186,18684891579.08643,19941996808.331047,30076150417.91557
2187,18908894582.78331,19760809035.3017,29928517702.392597
2188,18998339220.44792,20107916959.46961,30136133739.65286
2189,18919916843.529964,20011750785.312252,30271097526.274216
2190,18951176143.101616,20196315074.082153,30484517517.799328
2191,19018683542.626286,20461701311.123405,30337854893.174377
2192,18988448070.473526,20258113156.25273,30146992309.475197
2193,18837587542.97477,20455451346.217274,30313499092.415314
2194,18870437240.175415,20422323545.553596,30335508579.729145
2195,18843612029.318565,20297602827.490902,30400586224.8537
2196,18921104913.554886,20504016506.27201,30422848006.900143
2197,19123977626.44566,20720165604.71535,30275707527.091576
2198,19024390293.804836,20892184008.011868,30241073849.85321
2199,19298457397.18254,20959038272.964993,30046605879.235725
2200,19420543532.256744,21023067229.19894,30538995715.220535
2201,19545476354.670166,21198896443.43708,30747098380.357567
2202,19375912620.631443,21171597380.892174,31299608892.89979
2203,19302143227.1311,21047281326.148792,31616176852.12859
2204,19510424527.607643,20812814245.966583,31679531093.3536
2205,19481600460.79573,20980843708.687325,31901482436.75056
2206,19499927089.579098,21095666867.18228,31932664753.083702
2207,19396233963.398556,21127025043.334446,32015985030.49902
2208,19425346607.98181,21290194907.774937,32068063402.566113
2209,19570743246.57073,21729366281.214195,32140898812.27438
2210,19588996598.30175,21681309106.084038,32541929623.32684
2211,19482288476.23336,21700641614.389565,32507114174.637833
2212,19392541392.232475,21913471168.233063,32967899923.632526
2213,19334631129.11574,22017725219.282894,33129417977.199238
2214,19246943833.011932,22166302736.152912,33155090536.737556
2215,19359997478.09735,22344737690.00147,33205987586.335865
2216,19431991061.034817,22465944860.982822,33135902920.896294
2217,19414200922.46835,22638845238.121605,33445443728.411816
2218,19534953730.572693,22902824656.237026,33678810436.67174
2219,19584524767.00652,22902725502.039356,33625799179.158863
2220,19819002856.939316,23003570033.009502,33682391263.56556
2221,19698261246.53999,23167465572.305916,34020412133.661415
2222,19657275463.24662,23417251225.05712,33811715878.459732
2223,19429946786.61238,23602773779.42703,33765200160.263382
2224,19460165905.671284,23194465243.699757,33982772519.932743
2225,19562577058.325233,23117982490.488983,33771596994.298897
2226,19522239759.91409,23034492280.511948,34017232821.61005
2227,19311000512.486797,22936755013.592968,34150953132.650517
2228,19177442642.961422,22893734224.94602,34340298615.530212
2229,19352653369.674107,22825069946.163128,34382842946.76035
2230,19380671657.453148,23015828857.022465,34281215237.10759
2231,19568281125.535984,22710226089.647114,34445442624.04341
2232,19599884242.903164,22845147788.831036,34574769514.73042
2233,19658288274.12011,22943208720.13817,34619426637.09513
2234,19881275261.996716,22918976600.465378,34512573298.11357
2235,19995240617.37902,22962279802.416294,34468754194.87998
2236,19973203946.75553,23055031924.47255,34492686379.14962
2237,20119678530.21024,22872424952.539776,34351313324.97092
2238,20222067179.5145,22980918242.9669,34468785839.55757
2239,20233853846.367718,23198600440.80981,34199007487.871643
2240,20414964303.11973,23374737790.041553,33987807953.70981
2241,20271747880.88851,23295593733.91312,33836465975.77115
2242,20226366077.457485,23368544623.87286,34342170112.445427
2243,20137754217.649643,23781925194.77078,34279816968.515533
2244,20257697868.027214,23534423383.40081,34492265350.30325
2245,20664881698.056965,23221962070.637234,34207155285.96302
2246,20765266068.618763,23194303092.424534,33725827460.97726
2247,21038994654.6151,22938983045.65609,33603421579.908264
2248,21117658459.264236,22994940101.667263,33611370349.265175
2249,21193325639.18875,23033679270.614857,34085830935.240604
2250,21373454301.047874,23305081829.158623,33785892976.137928
2251,21427421601.29767,23356609489.438343,33893570509.41623
2252,21592697189.19239,23264161761.262753,33953161201.134197
2253,21745139217.952335,23034674224.771824,33746811069.881615
2254,21806530517.73676,22913371245.373623,33593865372.25273
2255,21826523980.199272,22829708172.559135,34018928523.738766
2256,21806650255.4553,22682256075.385345,33944648897.20663
2257,21835567748.678577,22819615740.913315,34214155141.596676
2258,21726498210.92768,22862883345.818474,34252823267.74549
2259,21670315331.655815,22798704810.20616,34135908487.662457
2260,21719196323.077923,22814193355.976223,34496896950.65611
2261,21742629163.024097,22798790200.546333,34840836483.00291
2262,21864821236.4306,22891909599.27504,34784970042.13417
2263,21895736833.455173,22612240590.430668,35403387197.41489
2264,21975682772.780106,22613448721.553116,35535562730.73981
2265,22002391187.2807,22733170330.755196,35509807249.48859
2266,21904123558.621376,22795626527.009575,35558205017.796455
2267,21801661562.16695,22893133541.78925,35746849104.92746
2268,21673025097.34352,22894577265.891487,35952663478.74949
2269,21867491039.23415,22748112645.47974,35834555086.55117
2270,21742534641.32736,22900367180.229805,36155003121.7943
2271,21738109327.81101,23167793582.041866,36550675603.00464
2272,22011503489.86915,23054487952.01758,36632978127.34484
2273,22005609907.158806,23209438894.349613,36686700613.512085
2274,22088861663.86216,23433459225.428246,36623735958.40209
2275,22221350034.667755,23543028974.393837,36551085292.13394
2276,22314122376.97851,23785345060.44542,36740575685.376045
2277,22322650782.808643,23733975121.414513,36354584186.86947
2278,22301534873.382645,23830414557.41494,36559925031.449875
2279,22246455048.062744,23618716802.38568,36760513929.96607
2280,22043228707.17233,23788661970.190014,36367677064.91124
2281,21776407024.770767,23717012650.339363,36095929852.38841
2282,21866746539.79534,23523682456.604576,36116800206.53362
2283,21959698718.55279,23800870320.727257,36446955145.92584
2284,21704366753.847813,23886758189.324783,36465888054.99818
2285,21620189302.114876,24050370326.800087,36564429147.536644
2286,21881231327.601387,24198388879.18476,37134544081.21651
2287,21675965197.12379,24326024120.3299,36800867359.671486
2288,21394936153.23352,24229865572.41939,36930252279.61517
2289,21547619765.270275,24784415711.19127,37340186628.52872
2290,21655271138.413128,24269999748.153267,37334473576.35261
2291,21605541497.28165,24199735586.882004,37151723867.29863
2292,21596745065.84595,23999869593.988335,37417428181.52011
2293,21705628459.897205,24153738853.78016,37566658309.61673
2294,22003919883.67235,23771436155.889015,37875637811.94525
2295,22504041180.63272,24036363695.359802,38105839011.1197
2296,22661024355.70545,24312763434.35972,37768376249.19986
2297,22469965083.923515,24674833016.51105,38355989635.385506
2298,22372267130.90446,24384987298.72377,38568801034.56529
2299,22555095712.29603,24368126751.733395,38743846229.8594
2300,22435119147.034588,24349236651.611397,38597227597.44163
