time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2133,2603311643.1307497,2025008682.7288263,3609171615.977796
2134,2559514887.530747,1959384980.2290297,3566388020.4326763
2135,2469410797.505886,1906793110.651655,3439182674.499977
2136,2387513772.330332,1784276599.4112542,3325839703.8124166
2137,2331384939.686889,1701478019.0019183,3238025349.7988157
2138,2229064848.7468386,1621504198.411139,3153958523.6611834
2139,2138722353.5681365,1494109954.3786373,3057897180.853822
2140,2108578746.8560855,1383277684.838791,2989740347.9406385
2141,2003403996.011581,1333447567.0367138,2827912881.2137322
2142,1992192934.553117,1285185125.6739988,2674343289.3679423
2143,1947879807.0157201,1213015507.193046,2577929248.2734885
2144,1892308510.2985215,1164755030.1113942,2546288390.771093
2145,1843822714.944559,1103560234.269322,2392283790.682902
2146,1795192154.5964868,1042910051.7791011,2326957606.2990227
2147,1723752183.0981708,1000459201.7711577,2186845890.358004
2148,1703588181.9880402,938773600.1336749,2099955646.6610022
2149,1637960827.8352642,894820098.9941659,2026529795.8109636
2150,1555516377.6092632,779422296.6579572,1913609576.8716686
2151,1507763416.3500607,708410596.9040138,1850827373.9219198
2152,1431194715.618707,670337205.0572191,1794777336.566376
2153,1404101892.3445852,604809612.220242,1766845586.3812163
2154,1356382921.7048297,542959963.0918812,1653960934.9415169
2155,1307161136.591043,474755341.7843741,1579022007.576213
2156,1243915218.1349294,450736797.2078631,1551385974.4441311
2157,1234703895.680191,426276846.50634265,1477837127.849196
2158,1197754435.7098522,394643763.9940701,1392840433.948841
2159,1162663980.3773873,371605282.8939232,1339214381.76174
2160,1137337869.2463858,348214023.6678775,1292127321.5147583
2161,1106261585.7772868,330780482.43360424,1224908637.041965
2162,1082160782.1843703,306888645.4016248,1160145568.623441
2163,1062344809.5575367,286158430.1683334,1083080144.6034822
2164,1033208428.2826662,264812375.71575418,1086743668.8861012
2165,1026223730.7763643,240986745.38688198,996672496.2610828
2166,991237538.4779395,224946579.2230774,921108258.2513808
2167,955177146.5809553,206188391.5022725,869127096.1121885
2168,927877519.4916326,184632204.43944293,827537594.0188679
2169,913374348.0915569,183469260.5030841,765148828.9850395
2170,875180376.4000083,172257935.92818162,725291705.3990607
2171,873019507.033058,161144989.15038812,685194652.7308602
2172,842928523.4343895,140262629.24949446,645091778.4277664
2173,813609838.7522192,124277610.93120341,606716935.2690845
2174,795479152.9919338,101708616.84922446,577946234.0306603
2175,752428817.9182253,92857421.3395947,550370531.4455338
2176,723730726.8010399,84486735.15914029,538601839.4604412
2177,699624003.2253282,73134785.11126554,515721990.61886334
2178,675777067.0254772,62120019.0374697,488940263.90589714
2179,664626918.356408,54137153.00214831,486423486.4995516
2180,649817547.3393911,46275144.038293146,469061743.9160301
2181,634486166.8453859,37142717.42629461,454985560.8984618
2182,617455091.1020834,28749243.336164493,441784934.1110843
2183,585675193.2342354,22518572.188022714,423452468.8280154
2184,555643074.1673561,15614582.27543223,393763953.34250563
2185,544674595.9245539,12651930.67927824,364243695.5746658
2186,527421431.40359706,9240069.851315824,361240764.78917015
2187,513315357.19710207,6437540.042629689,346288985.8010412
2188,497202217.61855996,4939103.360373437,341130860.5491475
2189,497231918.2330893,4890565.678114746,317307457.404998
2190,487976357.8458877,4626860.64222727,310154726.47953784
2191,483909066.9647668,4491558.828020756,290123157.36458796
2192,478213191.1977519,4401999.381441519,268561661.2151878
2193,463987463.7883158,4195483.045240955,251674858.6868158
2194,456011460.5832685,4156484.6061475943,238669912.63294026
2195,436925484.8712836,4020100.0466376683,223238269.94885707
2196,419897500.03246045,3996534.779130871,216027515.86516798
2197,410701995.6909887,3884604.1681157285,211297970.85857156
2198,386726406.2963404,3719362.4179965337,203487669.84613445
2199,373973191.0008778,3755191.5869538314,192714651.7728246
2200,368015887.08694804,3610117.1236795946,184252189.92593905
2201,363748366.04117835,3572713.897828717,174280713.3194465
2202,348014207.2384452,3518102.153277064,167597166.1490671
2203,344990771.2448649,3533523.613259163,159620232.48501527
2204,338790343.1908072,3393934.2930313204,152497145.39671555
2205,319512679.39360887,3369748.7161730495,150759830.8366404
2206,295592596.9016431,3142439.770154146,138941604.26036388
2207,282383556.8083689,2993679.1031792597,139779741.05816686
2208,276673265.7137527,3040299.923948346,136469635.58015066
2209,275061492.1716881,3071966.6787392334,126327760.95111148
2210,258059683.60481086,3046031.8952129916,112169060.12219377
2211,248255364.66913992,2991537.903366243,103064807.31774943
2212,239864632.07549694,2988207.0963856685,94896871.61056657
2213,233019972.82608923,2851014.108649341,83426738.97056884
2214,218238423.08591324,2882895.043636457,76300396.63380386
2215,212211800.8805386,2911137.236656296,74631859.78592673
2216,210816934.00141346,2880599.4061549027,67377401.54022178
2217,201345919.3304589,2876889.886031993,63513549.15866814
2218,194059945.03235635,2854857.2908412246,58372207.20414496
2219,191183937.7346612,2827504.9648236185,56459663.920494825
2220,184664264.79956046,2774691.107016841,49730273.27132541
2221,172985777.68266326,2724778.73277218,45986736.63675846
2222,160128440.70628366,2674692.6944362544,43041356.181552395
2223,154298654.1236964,2762026.089170951,38797052.44439203
2224,152653947.5007117,2790689.9493654943,33960402.538277835
2225,143854918.47092175,2699138.2955286657,28262788.257577617
2226,144149381.46464708,2676063.379487254,28224206.595267117
2227,131722910.17474437,2638184.115544085,27165202.5118433
2228,123116416.58395131,2647916.575702002,24352132.375601087
2229,117488356.17706458,2671387.955884864,23220606.9746882
2230,106407230.36605047,2627744.145335118,21868604.66842854
2231,104074612.4775415,2646315.352051318,21583593.34869868
2232,90253125.90031779,2631066.1940702917,20910297.255732734
2233,82424982.52632141,2623209.0815361007,19037616.655225128
2234,77761030.49463657,2588073.008615787,18065413.781752404
2235,76062842.27087274,2564686.501861159,17070072.99700347
2236,71173585.48384054,2523006.9406443797,15532616.52492655
2237,66018242.32716099,2535252.8018031027,13552509.91248722
2238,62142811.477498144,2550556.8637525677,12272396.206035377
2239,59288457.703472935,2580218.129443447,11240028.669975776
2240,55773917.78526766,2484047.703670016,10416007.009073766
2241,50753103.30753933,2363725.630590351,10051008.834879374
2242,45416055.39224158,2380555.821825603,9298070.544274041
2243,45656560.349409305,2323372.753759203,8950024.345530609
2244,42869869.402045354,2357209.8852128615,8699622.718482746
2245,41827208.22550919,2324300.320666993,8603904.825498993
2246,40149838.8844129,2271729.108863563,7473089.33430676
2247,37393810.23613013,2206069.3693174324,7723246.315075305
2248,35311130.07871851,2250261.618580514,7492654.962130972
2249,33136662.232632812,2289247.7168479133,7241013.6133457525
2250,30849036.537575897,2212687.195616199,7205681.979182486
2251,29308660.972586244,2288695.6963849445,7159799.348052278
2252,27906851.293370344,2272190.7143378938,7263697.161537883
2253,26753171.112351388,2315699.970020176,7065156.137760627
2254,25674508.974820513,2308090.806965258,7023162.2300075
2255,25251879.586396545,2319163.2470675055,6938189.487094573
2256,23801220.94763314,2356465.592808602,6698414.807278854
2257,21358888.297129918,2323287.548409849,6617116.0978198
2258,21393550.794869725,2198644.8208656074,6452736.875206779
2259,21416011.077156857,2218845.0489767687,5981279.313020246
2260,21375436.912877154,2287812.9496585457,5976979.046915595
2261,21620633.878435127,2300414.5131390607,6040528.557056482
2262,22100111.728416916,2284738.185093146,5830493.982953424
2263,19487921.401933264,2242528.2556995344,5910592.925237401
2264,18155323.14061766,2228218.8948632684,5730349.602199705
2265,17962477.78937355,2243081.317803803,5904520.3197561335
2266,16959427.20075932,2227572.762246569,5791003.19299103
2267,16684934.065850547,2262573.509901303,5709056.113936821
2268,16766462.224237228,2298147.859511405,5373893.432943523
2269,15983390.622893672,2322628.4665468363,5100344.661226305
2270,15218587.293510176,2303931.663320487,4989624.005774038
2271,13641259.749225682,2256153.993337705,4970691.204624205
2272,13271813.37480593,2186358.6295589646,5165700.759477786
2273,12951246.75145565,2217929.6079773065,5103891.38732631
2274,12710088.474924823,2300326.167482017,5109470.869490455
2275,12583160.43692978,2250451.04742003,5089494.613407956
2276,12355306.010852266,2235387.387650812,5235829.515579664
2277,11645450.125565631,2205744.871014905,5149031.957889882
2278,10815692.932307638,2251664.750484727,5221863.535966292
2279,10816796.667212352,2220604.883417734,5040736.629400253
2280,10330804.664882235,2207377.587129643,4936111.738519469
2281,9959658.929369705,2213002.9083665786,4989014.528260301
2282,9714721.229540812,2241058.0341890613,5000546.686500858
2283,9214171.307354534,2190496.044699604,5093280.892371513
2284,8760426.238609299,2207742.0269090296,5026765.738720361
2285,8421229.740257997,2203871.6192103405,5073920.199437804
2286,8744898.16819854,2222594.3877011663,5089465.276387277
2287,8687295.764223725,2196512.857882481,5160333.918927386
2288,8351813.329751095,2123770.968229116,5190262.129888124
2289,8290962.430221983,2142745.8518953077,5148918.155734526
2290,8345596.251629197,2166495.0770130493,5008414.006428194
2291,8885302.218226735,2094190.7949024446,5032549.509718157
2292,9073698.668227842,2116703.531957924,5020832.246361833
2293,8821524.7193185,2114314.21083873,5115240.3785469225
2294,8758528.291304544,2202071.4348412026,5119644.792984961
2295,9030205.458552517,2096097.3780881579,5199186.48250506
2296,8930606.486135101,2039337.7285096685,4918284.331705493
2297,8958021.341978844,1959142.129271112,4815150.706908459
2298,9069677.937491108,1950856.989554704,4722882.4819041155
2299,9618723.272460232,1921759.897767059,4795390.616950332
2300,8945211.533864355,1954941.9561045712,4684448.376556928
