time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2000,14985076761586.584,14985076761586.584,14985076761586.584,14985076761586.584
2001,14940069876253.49,14952066197914.852,14953139712836.371,14967309858171.07
2002,14911341630728.982,14915779013328.416,14921898089071.871,14901882133101.354
2003,14898068131716.84,14857850300907.617,14869630086974.408,14880546039369.402
2004,14862105594615.38,14790603873191.307,14828914988626.607,14832233426791.988
2005,14802382939950.729,14739637639199.133,14788918660368.398,14776803862792.168
2006,14731073665670.3,14689628640434.69,14758532987391.89,14733911186823.342
2007,14709476473641.656,14637689944999.455,14713425666455.28,14655468816375.059
2008,14677084817738.445,14621518362762.31,14651847631194.451,14616068497145.324
2009,14648858164905.934,14580909681436.832,14620091275120.389,14557380971343.76
2010,14577249901974.8,14544178838911.525,14576213683478.32,14516997471428.85
2011,14518451738476.365,14519385807987.062,14528964464369.512,14444820235544.684
2012,14476703839707.46,14472573019277.719,14497257402571.973,14385643924146.16
2013,14404492047624.365,14407599568200.182,14445986740441.316,14351639306744.57
2014,14362372738205.13,14369705044737.934,14397674211930.436,14326977477212.44
2015,14317562897823.035,14322403326771.654,14329353681243.533,14281874724189.465
2016,14245420671651.941,14280504440295.408,14282115373069.957,14255799713350.576
2017,14195262561537.906,14224214353251.11,14224093602562.336,14198325997191.305
2018,14160607854728.324,14177513979254.816,14172584876169.62,14155264374794.014
2019,14105579518327.703,14129113668759.7,14122743279961.938,14120173104903.236
2020,14060186838354.465,14094620514939.568,14079043307812.326,14089435014150.184
2021,14017661997958.338,14021278431835.408,14033884972499.791,14016219462169.285
2022,13950732772921.145,13971773757505.592,13973928697407.768,13970527323660.668
2023,13870714771658.656,13930476907672.059,13904953923298.426,13913577784163.475
2024,13768622496713.896,13890159650243.076,13860680317061.469,13806970774605.125
2025,13668231994130.945,13841837281704.037,13801252616598.52,13742768177179.822
2026,13573828204699.215,13774977046080.707,13754165953093.988,13653401854057.979
2027,13461854007120.463,13733056783591.32,13686169131573.373,13563910724152.986
2028,13370542499226.32,13708518042856.805,13629973622791.104,13536763581920.914
2029,13289096685428.982,13671139086644.254,13579523300171.027,13503968419566.197
2030,13154874080640.596,13661315232898.46,13484686950827.1,13420720111885.58
2031,13052165746586.756,13608698067855.113,13453337195962.05,13347702824290.908
2032,12962450614619.215,13579524127021.885,13397067572382.162,13290869249798.344
2033,12852099327895.871,13521309833876.809,13315991152421.361,13231353357592.746
2034,12747823208745.57,13438268291125.76,13251075917295.238,13211602146470.742
2035,12649960821285.922,13392172123020.273,13203776638935.158,13122324891963.816
2036,12534561341088.92,13325518208887.904,13138493899371.062,13071136918148.133
2037,12409251546501.996,13254373728914.256,13067568527202.719,12986187190600.615
2038,12300135742160.377,13213608233909.998,12992811811432.357,12874250207794.424
2039,12161403261279.678,13176435454772.627,12919422884817.139,12820472108657.46
2040,12048150650476.615,13114020194857.014,12841640069963.908,12723459493402.41
2041,11924884334201.56,13084086364505.482,12767278439648.273,12631242786145.107
2042,11808796386250.031,13016179003653.664,12691522636580.729,12577756188602.076
2043,11684148501591.19,12990024093302.777,12620129114815.582,12480933091591.434
2044,11558576824406.576,12947740383454.5,12556478521182.984,12384473397066.662
2045,11413320101760.836,12897714292227.94,12491450697994.291,12310857819446.688
2046,11284779438035.629,12838676292179.027,12418588769332.53,12201267430876.094
2047,11145409386129.58,12773628975228.635,12365498491129.838,12055168218836.455
2048,11016951762345.264,12658179770635.129,12285179371126.037,11987681111058.246
2049,10916041722554.19,12602346854404.639,12209252651324.7,11879180346004.674
2050,10822874485241.78,12590132475617.758,12147604542424.414,11755969298971.791
2051,10700996121590.941,12530574219174.654,12069479464704.19,11641999951839.29
2052,10579057646670.568,12483530408753.725,11979562224837.592,11535860493906.031
2053,10450459105095.287,12420837620115.66,11902816669521.99,11462686235925.674
2054,10322800883291.625,12376253420888.312,11823409435217.45,11360833109928.156
2055,10196822264262.656,12333945625399.037,11754199022982.535,11288150938686.82
2056,10033638194106.225,12258718690080.883,11656396797510.518,11229039870638.66
2057,9880525608702.078,12134480837849.967,11566913688592.277,11149002894012.264
2058,9785866548075.723,12096493114125.89,11481511132239.77,11049475536945.521
2059,9673070158783.752,12029114985251.904,11400534721136.764,10905774390274.732
2060,9547033386232.646,11970097452847.82,11297387069812.648,10859783615593.156
2061,9435737409157.836,11898667599413.475,11218204661055.104,10747581196840.844
2062,9314555292394.527,11842003542680.03,11159558637203.387,10656895682317.365
2063,9215774286770.146,11786260350946.854,11081640688193.162,10582271036188.828
2064,9071968622935.252,11744403541947.031,11005660931414.936,10457546396245.037
2065,8944166060904.094,11673438587487.402,10910150295730.383,10392324428618.076
2066,8829317789628.855,11589854165830.975,10857986304564.1,10291248393607.22
2067,8697007008934.427,11542180888167.682,10791978373689.04,10161427704848.365
2068,8563615567508.454,11501429592859.924,10702643201604.871,10088724675535.44
2069,8446785260720.041,11440984260546.223,10615058057924.404,9997284119289.35
2070,8357578632333.209,11399714845553.715,10544315851674.43,9886734117010.422
2071,8262200657870.332,11371927343688.867,10460383735945.816,9819118276378.576
2072,8167413825750.796,11344085447697.076,10382343729859.633,9740058878784.088
2073,8059395456740.35,11314196375071.37,10318474418277.055,9661314473342.06
2074,7956874744797.846,11272084287639.99,10237729432097.168,9586029711664.242
2075,7855461259366.845,11236319042829.434,10153462477711.209,9488050211911.086
2076,7760503987569.448,11165390241605.281,10068210663844.031,9389315838286.86
2077,7662126412917.82,11119271305431.223,9994921443238.73,9303870648412.078
2078,7530112958123.655,11059413508231.998,9890767082132.352,9211267246867.357
2079,7413028563634.121,10984471155481.982,9799773057342.068,9114181574960.271
2080,7278555417926.008,10904677059047.805,9732198398671.393,9054224665526.812
2081,7147375686809.301,10863225496960.533,9650187694457.459,8972863187451.375
2082,7023177803363.774,10818408536456.613,9580197265089.104,8910062191869.65
2083,6901489764812.079,10767484023899.219,9503887094975.521,8820224617719.545
2084,6777884413261.641,10693881582409.564,9415933003467.715,8715115841523.205
2085,6662112025834.005,10632652269978.707,9348558856644.775,8631201868581.223
2086,6574344400860.115,10585044462117.04,9278234786891.658,8557793275652.47
2087,6484474621198.15,10512764923122.654,9225824398012.89,8485781096835.701
2088,6372640492692.007,10444576186466.227,9165429395945.518,8406336968333.664
2089,6268815847558.619,10379658098384.9,9101001992824.482,8339352790196.273
2090,6170697501691.429,10325704069434.97,9045555481642.63,8239258418019.521
2091,6071237501632.436,10281386116686.12,8984569961390.195,8161640139768.834
2092,5973408863963.978,10227280490116.05,8913789384742.47,8081813246524.454
2093,5889605267258.753,10177032607282.2,8833344026381.518,7973789140174.607
2094,5776693907626.927,10112005621469.885,8772826713518.94,7912934105657.063
2095,5705481392666.105,10049891377410.828,8701523154702.476,7864796161453.51
2096,5632862027791.998,9999908306181.95,8644554986829.095,7791225880835.325
2097,5553690869806.266,9986146001712.111,8587321083461.844,7733049030613.336
2098,5484671207293.547,9956992411429.568,8516849876571.506,7655029343494.821
2099,5361204449177.059,9905459059994.262,8459153468601.398,7561783968176.417
2100,5270535914927.61,9863763589372.87,8412411861364.07,7511221459131.806
2101,5170389810097.653,9807264816665.883,8359703691901.297,7459305515303.583
2102,5107227995615.832,9754298616215.18,8288701410989.482,7378963525407.332
2103,5045673142779.141,9743630592128.146,8208362883447.865,7297337699449.442
2104,4970508348908.393,9696018857273.012,8147075677779.979,7221747725111.584
2105,4900415013447.571,9611418521477.47,8083675916094.766,7141024594149.009
2106,4821912380504.315,9572369773790.115,8025032801130.371,7087709617371.681
2107,4745698425519.634,9533630612748.404,7952161369575.723,6981143338552.618
2108,4671307251045.65,9524254636349.62,7895645957532.105,6910451136531.43
2109,4581116899430.769,9483347246252.148,7824110578792.598,6864618452699.339
2110,4495114301183.18,9450978166878.207,7760644510087.653,6789782377537.612
2111,4425222874046.422,9374527245648.127,7707871257541.368,6723653537217.4375
2112,4360226010999.437,9318285222643.463,7630322072348.871,6644763192250.663
2113,4305255276683.2812,9251338207116.355,7573650021632.687,6560894706855.224
2114,4215041256603.417,9188656170189.334,7502468200568.338,6482608305739.82
2115,4146916058310.4844,9148929974453.852,7434763019139.591,6433193281395.09
2116,4068761813727.6396,9079423246577.53,7372030659066.167,6398017843346.135
2117,4016874405112.4956,9025234141350.297,7331991658970.731,6367592415423.963
2118,3975107162260.8833,8983410978493.004,7277982865401.599,6297463707177.475
2119,3941209838766.2495,8945101640289.764,7212570441809.513,6218302107256.681
2120,3889021189846.767,8919266262294.477,7167172483679.594,6155821957819.198
2121,3854349099741.75,8861542543155.984,7102876353128.092,6067728495200.207
2122,3809594219289.086,8847387807088.64,7024439160338.6045,5990092743824.0625
2123,3747727810815.5176,8819644145546.186,6956324016802.755,5943758044014.824
2124,3689312436138.422,8763031261043.525,6903310748208.003,5877686719539.08
2125,3620491829339.782,8683180720011.743,6848281042701.503,5817096024950.982
2126,3557007029947.779,8640521263724.152,6804240586419.186,5744765723316.043
2127,3488321906982.18,8558770822996.84,6750399449198.391,5685608994449.965
2128,3435781820785.318,8522410430792.741,6691153658027.828,5641423097596.073
2129,3389180397028.7534,8476762889722.888,6640818093504.916,5596779482485.718
2130,3334961211115.883,8436261724924.315,6587317892992.107,5545915916067.955
2131,3288820976957.05,8399226097340.949,6530693457471.276,5488335994345.353
2132,3245128165043.4775,8343849460236.347,6476712993706.866,5420574143238.272
2133,3201159778887.508,8302692353911.459,6424780541479.514,5349654319879.922
2134,3159373647209.6772,8250548350725.64,6371221543824.808,5290307036874.692
2135,3118016621612.4385,8191259162238.793,6312031701970.769,5212940689277.13
2136,3068432826989.593,8141790481389.427,6247811611589.959,5155881314830.051
2137,3021866880757.171,8063815838218.804,6204391258478.705,5110028419980.34
2138,2976017198245.9043,8024940773400.211,6153462212040.3,5064399373346.703
2139,2926730887720.8013,7980841753411.458,6104524585946.687,5010371459502.602
2140,2879589163792.0527,7939470781611.16,6066849127255.205,4967249213979.055
2141,2842238042744.935,7913640810481.196,6022664089195.078,4925570585313.574
2142,2799612063535.437,7855672943529.127,5975524117996.707,4871992824198.01
2143,2767805938229.2095,7817980034782.859,5938552754251.797,4818232468720.662
2144,2720088510428.491,7769338630763.296,5900803668472.185,4761561054956.362
2145,2674452051543.6577,7743277327928.733,5860205901025.248,4720728981604.938
2146,2635487561703.328,7710455242581.485,5801592436052.537,4688431452906.042
2147,2602894544148.0156,7670960207790.513,5757169151936.833,4648357119873.602
2148,2559602182218.3896,7597133083329.574,5704048335019.548,4612955298553.57
2149,2515723752382.3203,7556120838646.427,5649690790485.901,4566091431791.959
2150,2476115019518.152,7511698951213.428,5602672489438.259,4516222868796.014
2151,2444097488721.392,7443681467723.301,5540144963780.338,4463152360376.556
2152,2417501520390.3,7399236715696.102,5504014580159.764,4433667833918.693
2153,2385747459815.165,7360045636622.363,5458523517588.1875,4403496119094.754
2154,2352784129952.6094,7348848215254.744,5418458357945.603,4364477976750.8813
2155,2327378737491.849,7299814983306.514,5373588978318.548,4313362693989.672
2156,2296881811589.9688,7238499357037.096,5327679627252.272,4266830380350.836
2157,2267518641872.8496,7212647556113.825,5289134921354.014,4225303601736.2456
2158,2237061999396.973,7163533354184.702,5237114182660.43,4190837479266.4644
2159,2200933183549.927,7140377437428.213,5194895483507.995,4164300215328.375
2160,2167080074787.6887,7106230479410.087,5162292150400.438,4129332365495.0605
2161,2128094007943.1086,7068958011891.09,5129065639588.1,4076221989399.727
2162,2097277232141.9722,7022884235311.322,5089424936527.824,4036491803508.0415
2163,2061441753595.0183,7000446893502.205,5053002798747.027,4011863679924.9487
2164,2035098230913.1113,6970045806328.672,5021765246964.648,3982452900169.879
2165,2003260391642.7083,6928380467869.483,4977085638994.08,3947251669843.194
2166,1970804081139.4512,6894300883350.359,4935564866366.194,3908275217781.6133
2167,1943029357654.859,6871135740608.53,4901380021091.389,3879782402031.6704
2168,1914727266620.9436,6846344878059.54,4864129148388.3545,3850515367993.33
2169,1881487909890.1553,6829831176669.533,4821336706637.46,3807325572325.958
2170,1849467729869.1746,6772703661354.711,4788744181772.047,3769270750001.315
2171,1818477549489.3835,6741309456567.624,4746380934945.585,3751288650270.932
2172,1793778433906.8726,6704645422704.766,4714098318590.793,3709846685488.3438
2173,1767053195912.1619,6637093504449.467,4681181955595.103,3682701029805.818
2174,1743921373319.9448,6597386593841.661,4644986747859.808,3649867383968.9463
2175,1727329806694.1292,6546681204258.63,4610810700068.43,3617523157309.7227
2176,1703113083611.4512,6512426160025.838,4578221918319.984,3597298788759.084
2177,1686249424703.3948,6493033712496.288,4544861211324.285,3570029764165.776
2178,1658923015663.4211,6462481923917.444,4512957140654.32,3537936900202.2163
2179,1627313298737.3584,6440852355226.247,4476956642882.73,3510199574775.8013
2180,1600053726045.93,6419368066841.153,4450306746630.276,3482063868031.969
2181,1570932587053.0078,6398849525884.666,4416220526930.916,3458619446992.0596
2182,1539655359745.3777,6375601388896.469,4385673431450.6343,3440269492413.1177
2183,1511677968348.1055,6338403812512.734,4356784649187.7617,3418774162509.711
2184,1492160605068.2415,6306604581854.178,4321770373792.1694,3392068592487.67
2185,1467064888054.9258,6277633320130.89,4302772527283.3926,3365535785549.4404
2186,1448247338070.0405,6266407104583.014,4282376047666.425,3349875378368.31
2187,1429228076996.4358,6233035962132.757,4246325381701.291,3333373446523.9487
