time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2094,8183189224245.894,8850164921259.615,7027454927844.279
2095,8039259550846.938,8753717494367.6,6924738598648.609
2096,7914819701487.236,8645496856036.291,6818550687473.26
2097,7823741412045.304,8553234504433.434,6707020063236.624
2098,7739300958971.168,8458051352053.894,6598413431987.457
2099,7625383026534.442,8387011163686.577,6500884183014.911
2100,7523842354905.704,8250827875421.868,6387381155755.437
2101,7443075473205.113,8073088999177.817,6297249093416.109
2102,7318843019369.808,7991900398796.274,6195572248928.023
2103,7226182738777.118,7867309679739.19,6100503508552.592
2104,7145015068765.099,7748529051162.857,6005971274539.168
2105,7049352228962.467,7641401425836.317,5908447908334.047
2106,6951625485399.129,7505463785588.954,5803935466698.849
2107,6844336191257.695,7390767383751.533,5713901300850.781
2108,6703335148965.366,7289443959614.449,5612613648223.267
2109,6590046528644.898,7164674093756.179,5531391546541.654
2110,6524522599553.537,7059727062317.281,5429877893907.3125
2111,6434984085541.414,6955450786925.259,5334188836738.283
2112,6332279503868.834,6780066933513.64,5244499293163.846
2113,6246622330738.245,6621040167810.257,5143445456196.711
2114,6162816397361.146,6436693075025.797,5059594458205.179
2115,6071398359676.249,6287123070210.443,4974878398075.187
2116,5984375608421.995,6153262100160.578,4893997442124.016
2117,5863419345782.411,6051193458360.089,4804303182654.151
2118,5788751251438.583,5963891299985.256,4727987224853.26
2119,5720412194130.5625,5857886010791.526,4644875365800.298
2120,5637157339078.865,5759024804291.261,4559816920248.59
2121,5567719480244.147,5665652160641.03,4487942589412.248
2122,5520698956585.942,5538204170619.242,4411701860382.772
2123,5440352647292.394,5468630269302.126,4333954877199.2837
2124,5375174719565.975,5378801602138.494,4258514234464.667
2125,5312366509162.833,5276760348222.419,4188127913132.2524
2126,5246855469408.969,5185557725836.366,4120132262525.1562
2127,5174054821004.332,5059714430321.56,4052252109877.3833
2128,5075445316925.72,4958077775767.901,3984591025359.858
2129,4997544260696.057,4809833168018.058,3916002194215.8887
2130,4935608921332.573,4682981014544.355,3848830135909.057
2131,4851232098600.056,4549904379472.957,3786598041030.666
2132,4797233796051.311,4477569199617.556,3721914949181.384
2133,4674669698872.662,4378895199282.6597,3657373874357.9937
2134,4610392325756.479,4290267229605.958,3591991634528.905
2135,4530758733800.5,4222152153089.0356,3532401009796.2427
2136,4399812420845.094,4146533565644.249,3473725286526.4077
2137,4300349465602.8896,4037962274368.213,3417190777669.7783
2138,4223445982357.327,3966004138456.2617,3356940071680.339
2139,4151100448655.723,3888020313497.4683,3304568592237.135
2140,4064681298077.7393,3808559093890.2207,3239187298176.63
2141,3986860194328.2725,3677895037316.4263,3175593806081.583
2142,3919071325905.9946,3578076093435.3877,3124580588526.9956
2143,3841879979421.558,3504108805269.9307,3067593290836.414
2144,3778212055959.0,3443093030570.934,3016727888584.678
2145,3667073879311.4644,3328417568160.4355,2965603074463.1304
2146,3575771790689.563,3235621993122.387,2915480466079.6987
2147,3499869440732.12,3166655707213.6104,2863590876552.3096
2148,3424196459127.579,3063780288651.309,2813388195571.741
2149,3363434578936.0376,2989701984194.016,2762148149779.1304
2150,3300654193799.991,2899180028658.24,2717672704865.343
2151,3216920603700.569,2794134149606.4766,2670384865831.644
2152,3160704334389.7524,2722126656023.805,2622435855739.777
2153,3108028392870.586,2649498741544.5713,2573377730297.594
2154,3004773896298.1035,2551837722428.5615,2530844493073.415
2155,2958147412187.6396,2470728243784.4863,2484099446790.6104
2156,2901512051375.5015,2400399737031.9683,2441901246440.4033
2157,2820199768921.924,2313373769132.3296,2400767308715.7666
2158,2761644486443.1855,2234892756952.555,2358395665256.968
2159,2703617053650.7,2155215846875.12,2312953947519.0864
2160,2645847875505.4097,2048488255723.9924,2271483199662.8906
2161,2600908042795.1274,1947171851607.9983,2233866184374.0034
2162,2555759532271.7173,1833296903012.8557,2193170822010.0544
2163,2506523162251.172,1738639417433.4138,2152196969777.3486
2164,2457738301191.8853,1642707334960.4229,2115224026542.0479
2165,2393048020052.956,1568147338756.4895,2079731481488.4648
2166,2347323134984.671,1482334878426.6084,2041374313369.192
2167,2313391545938.278,1392971087221.3972,2007102924109.996
2168,2250889492100.675,1325515728035.091,1972690578375.5254
2169,2194048104032.899,1253550562669.9382,1935616409109.7231
2170,2150598576654.944,1183140371365.092,1902259870239.069
2171,2093708879277.0244,1108345156724.4128,1870631084224.935
2172,2042046068276.9963,1039174194051.6287,1839243327782.7905
2173,2001626064542.9907,966823017253.6543,1807136558047.8616
2174,1953487420498.585,900809817383.113,1776364349301.7964
2175,1907705256609.127,827967480464.4653,1749628939952.161
2176,1869586552343.871,768270519142.7728,1720303898849.4172
2177,1832851701594.9724,707019584977.131,1692385496806.86
2178,1797748588911.2341,648529455109.1027,1664350639265.056
2179,1760940762123.654,591629597863.8672,1637471110205.1648
2180,1716618950131.154,535459606271.44183,1610253614915.6204
2181,1671280500299.3474,492881060228.7347,1586164736420.9253
2182,1623727079630.5828,440566371124.39197,1559120908898.919
2183,1585911938752.5269,398110261950.8488,1533497730236.0117
2184,1544984486192.6436,356197701545.69714,1507924803903.5898
2185,1504277632788.5415,324745544735.7138,1482068932361.9622
2186,1458340670023.7654,287187882997.72095,1456184083283.4275
2187,1411059770162.3955,256459716746.1564,1432049132092.556
2188,1373959443370.1833,232375877503.7438,1407589849336.2278
2189,1333484183963.4233,209875776136.39954,1386300574732.1675
2190,1291399436295.3513,188999638789.64883,1363587110101.3425
2191,1257834021069.1223,169144364315.18677,1340543761422.9492
2192,1215903893508.5623,148425960994.68567,1317993469258.5774
2193,1178416757372.307,128760758366.44969,1295782395484.0747
2194,1144491167255.8677,112532965155.35306,1274146019395.6025
2195,1095583290525.9724,98225966564.73526,1254221239482.0276
2196,1052366767665.9076,85711950152.66481,1233369495937.8223
2197,1010569121390.9575,75527194344.47119,1211806798086.0505
2198,977304142151.4332,65764466823.62697,1192089133458.5432
2199,945728884433.9492,57142767059.26565,1171580087693.447
2200,910199691327.4718,50793512536.13974,1152067231298.423
2201,883118156583.2064,46953196942.12984,1133828391852.183
2202,852232353980.6593,43129545716.44971,1113918782742.1926
2203,818080775729.8215,40006145813.23765,1095654253178.8998
2204,784173766265.9872,36868285113.3827,1077346837908.569
2205,748568429687.9156,33990192619.455784,1058290616483.1727
2206,720138312627.8928,31619774014.51928,1041228006654.6847
2207,687256063398.7699,29014982833.18174,1025376282760.9409
2208,657325621915.8306,27000051739.74469,1007548183448.872
2209,632411072577.1967,25051288231.28208,990650317039.9689
2210,611708428034.7128,23682454301.093975,975048739292.3337
2211,591331442656.8235,21832154549.42713,957847981903.8048
2212,570076875333.3016,20265824285.386864,941959255345.5107
2213,547625021883.05963,18967544181.09421,924672961966.11
2214,526587781770.27527,17661270058.743324,909360252448.7966
2215,504808304576.3528,16449051628.300047,893641413898.4419
2216,482675549060.34375,15281809945.469538,878346882855.8899
2217,463266431762.9503,14272049893.14593,862263739267.0062
2218,445140143033.95026,13411105533.236677,847081898544.3984
2219,423287066797.93567,12567003538.298628,831606366264.6355
2220,407668131435.568,11791147329.20669,816510193155.79
2221,390367310532.9481,10863190285.0448,801048337007.8385
2222,373748943108.6302,9967164407.902967,786460440440.8907
2223,359250587901.7713,9403666332.671167,772099743380.9323
2224,347056695499.61346,8970890168.949577,757995060367.1254
2225,334373103836.90875,8618897844.709444,744079768873.482
2226,320757343271.6442,8293405060.150374,729407357101.8691
2227,305461809121.1893,8003802710.458968,714576055775.0594
2228,292503609547.5961,7710735011.742253,700648306272.5648
2229,280517373649.64667,7552700074.453346,686794930480.1318
2230,268746986549.479,7494492949.024109,674787052150.999
2231,258503989992.47336,7494131131.607082,663573562466.732
2232,249964852476.49463,7495830907.047987,651730432978.9462
2233,240444152045.15063,7494894853.18532,640400664659.0453
2234,230538477180.99957,7492683543.717386,628862603900.3535
2235,220011161785.08887,7492820402.501758,617545924060.5773
2236,209564167784.04242,7492430465.89111,605541072950.795
2237,199464150898.273,7491571415.0365505,594260742423.8867
2238,192152506494.70218,7490667241.6229105,584510773000.3187
2239,184597168475.14426,7490014524.428089,574719022436.2726
2240,176028114625.79532,7489545444.868582,563636966536.6406
2241,168645855698.65402,7489688526.188981,552759251503.0577
2242,161493282049.2754,7421978033.463778,542418421346.9313
2243,153277197671.53723,7421847098.8813,532183611829.5662
2244,146849714897.06134,7211659641.544592,522435547407.153
2245,140348773186.40616,7211911508.704609,513302133005.99567
2246,135314049435.07455,7210402556.985297,505037419995.5358
2247,129226035784.82521,7210273537.359428,496197320382.38995
2248,123891631127.00906,7210158258.421659,487345826237.5797
2249,118762451878.734,7206777384.917955,479028280022.9103
2250,113839141695.9534,7207658510.48684,471189737009.6248
2251,109530086767.92148,7206712526.248948,463080457728.30597
2252,104362984950.75482,7207120627.009962,454455445779.0772
2253,100605861042.66391,7204824228.4672785,446255591395.0302
2254,96903799857.55507,7204438731.662112,438353456354.4807
2255,93716465458.4109,7204742308.8302965,430100676020.25726
2256,90569720156.88115,7204075515.040562,422431508057.8105
2257,88664131947.10661,7204242690.956821,414899707651.08826
2258,87142387795.6047,7206075267.190869,406985610759.05554
2259,84961280442.02985,7205064616.728355,399654741096.83514
2260,83433849554.44086,7203017692.020005,392632634679.42303
2261,82269655888.27887,7204241411.0108385,386872634833.0555
2262,80844940300.99161,7205160082.379787,380511909622.46857
2263,78987259323.58003,7205321183.168557,373568723922.98517
2264,77636153620.40762,7205012837.512284,367695197586.2083
2265,75860886288.9722,7204118833.803189,361761473359.03235
2266,74393476987.31517,7205280103.716405,356200480539.17456
2267,72640144257.7999,7205102932.881805,349254648516.13763
2268,71143261254.87454,7204546720.00553,343611769307.45795
2269,69716908494.92299,7205060285.233626,338604651960.1708
2270,68263569803.88788,7203931985.760382,334384217081.95233
2271,66564250179.96698,7199770208.457914,329425435123.653
2272,65180626115.53904,7198118573.583408,324199508650.44775
2273,63735095578.935196,7200394690.319926,319562937164.49316
2274,62752256556.3006,7200285471.3830385,314749225965.4395
2275,60717534186.29074,7200893906.446588,309754255883.3585
2276,59228210803.50516,7200424416.22614,304801725569.5116
2277,58085470137.519714,7196645868.991209,299864176804.0105
2278,57112638229.4416,7196268628.578165,294841413687.1856
2279,55797751928.648476,7195665494.630634,290126561751.8444
2280,54640542627.83752,7197398889.8165655,285841070849.9048
2281,53586366798.880165,7196932636.656027,281317254979.0875
2282,52394611336.599594,7196305788.662168,277148360478.98846
2283,51241087349.15065,7195324480.300001,272739950180.72345
2284,50238888898.74908,7195801049.20737,268194426526.97046
2285,48997928185.8872,7196209661.793777,263498301808.696
2286,47724224568.95332,7196486973.05862,259482328621.06424
2287,46644604708.13011,7194644359.453052,256125023976.77588
2288,45686447299.35598,7192380029.599384,251772722364.29858
2289,44692229096.61538,7191699277.820484,248006072963.22256
2290,43622046597.345215,7191031323.338243,244605169275.43823
2291,42746556488.43849,7081229333.092547,241151636116.08575
2292,41718710165.07953,7080601771.576944,238152257911.07318
2293,40966562329.84388,7080344111.265515,234635870209.79874
2294,40345566585.6305,7079909017.098395,231300190889.56183
2295,39686036132.797005,7081497609.30044,227374346177.97305
2296,38725190109.148315,7080746767.740228,224459633163.85126
2297,37737288517.0986,7080073662.935908,220632020618.04932
2298,36635560762.9762,7080481406.866479,217448764282.77063
2299,36030115077.5989,7080227527.689077,214481565660.79605
2300,35535068890.07307,7079155678.996283,211026415444.46793
