time,CCSM4,CESM1-CAM5
2000,14985076761586.584,14985076761586.584
2001,14928144614508.648,14942984047097.885
2002,14877803660750.336,14916993848151.055
2003,14779478026200.195,14904752594666.998
2004,14710443648086.354,14869598693337.584
2005,14640046118691.416,14813806944947.332
2006,14589261915080.662,14747947088300.365
2007,14557349379239.732,14729295410949.758
2008,14499221068043.035,14708798936019.604
2009,14435090981062.188,14691901975200.047
2010,14392266967682.236,14675040864813.832
2011,14368356032795.305,14625334279696.086
2012,14313533921268.55,14575936001142.146
2013,14273240079086.822,14549540799586.691
2014,14232844757957.777,14466808898308.135
2015,14200498059794.596,14417936799010.2
2016,14178209712144.486,14317097812765.264
2017,14146526013270.203,14250950444832.168
2018,14109968663950.936,14194016560727.117
2019,14074560473359.73,14141064206279.432
2020,14063190512913.373,14056367478169.408
2021,14022782335297.064,13958431518068.342
2022,13976944242655.514,13885150647073.502
2023,13944920688025.809,13805051717864.086
2024,13885994250844.117,13714042214151.094
2025,13842478090558.781,13604207218782.277
2026,13765925522227.133,13496196056692.16
2027,13729073507532.084,13423150418854.031
2028,13691153027368.705,13301232519924.357
2029,13626831123725.797,13192624408516.135
2030,13576066450803.467,13104214141366.357
2031,13545400234735.377,12982202787104.568
2032,13510652111316.918,12885952242931.559
2033,13482507256386.225,12802377151154.957
2034,13433597815590.592,12711155934098.96
2035,13391750151576.592,12603705597817.47
2036,13360541770672.123,12522173705483.467
2037,13303918813937.01,12403244574048.68
2038,13264972902501.66,12301787029761.398
2039,13171793887979.373,12187782153409.602
2040,13107106928203.58,12096652602105.03
2041,13068508230051.322,11991638821543.467
2042,12987683023374.629,11878483964797.566
2043,12916388628791.953,11781423204351.018
2044,12857256977567.29,11715615515660.543
2045,12783690804654.344,11657792555362.615
2046,12708339474757.252,11551773350334.43
2047,12688995220742.61,11421403981483.857
2048,12647038035577.242,11309974060562.332
2049,12589846751847.867,11235218431982.49
2050,12530686030446.59,11132001034340.426
2051,12476484451632.951,11005297603330.676
2052,12416063835843.861,10874979913805.525
2053,12327689746646.867,10736549735413.998
2054,12230550444174.975,10648808681914.725
2055,12152910289564.225,10530916842395.596
2056,12089879307250.559,10411550077700.805
2057,12012298653353.88,10269954600578.361
2058,11941931752251.383,10205138464112.178
2059,11875721996994.438,10092459177882.37
2060,11802014324378.533,9959812443079.268
2061,11720472539206.611,9855857117028.41
2062,11638378370664.938,9740202238804.283
2063,11549021928333.988,9593574928422.285
2064,11478571088677.016,9453194199717.285
2065,11381865425678.0,9303025603812.748
2066,11275946234840.307,9109379067244.31
2067,11203410619360.453,8958839303054.834
2068,11122748646074.504,8826932555046.863
2069,11053317671800.94,8685807469110.37
2070,10991187876253.596,8531108116455.054
2071,10901086642102.107,8411496308731.771
2072,10839647423541.648,8294404116484.121
2073,10751894219696.947,8211990651441.264
2074,10691449276532.627,8096745754732.958
2075,10624506126593.742,7961693602772.695
2076,10536543879621.195,7840708931017.083
2077,10445762056341.713,7708815543104.767
2078,10345802603315.592,7593376494291.017
2079,10282426422709.059,7475501560454.471
2080,10215298629419.102,7347837292386.931
2081,10163445190133.52,7233398403706.295
2082,10045868544783.82,7133951349637.403
2083,9960491136557.318,6986559272149.598
2084,9868844732636.756,6851447260058.371
2085,9768889606014.43,6705169341668.39
2086,9699867270885.441,6574634442273.816
2087,9609318173997.924,6437814651263.748
2088,9546391470902.318,6304079643923.502
2089,9505007587860.012,6172624719537.946
2090,9453985740198.916,6086661018617.631
2091,9377714139292.271,5974708419782.257
2092,9307844058522.02,5842713688852.667
2093,9243636310584.863,5721333058300.078
2094,9128951050228.89,5628702545837.183
2095,9063976704902.986,5526821892883.01
2096,8990378879467.238,5448737740668.598
2097,8925131240802.05,5347088187156.978
2098,8857799363149.605,5227693103587.95
2099,8792475426378.639,5109217703873.685
2100,8709017441846.916,4985555313840.47
2101,8646570765789.983,4878203661649.208
2102,8586722738407.389,4780963885028.172
2103,8506248104111.209,4702225839050.305
2104,8459668481735.896,4616892895200.676
2105,8384319641529.895,4512983321043.636
2106,8310142505986.283,4417504556944.433
2107,8235125639883.116,4327828396961.0024
2108,8167728092140.715,4242167032134.31
2109,8080546523029.418,4160620874920.219
2110,7989443719676.42,4070436643868.9004
2111,7916389082733.618,3993065128212.4043
2112,7865483122863.135,3924468312250.405
2113,7785624835201.204,3846137934655.8237
2114,7737023886766.234,3773160979825.3784
2115,7666621056686.09,3684797852088.366
2116,7605973017909.882,3625433008924.5176
2117,7577992339906.228,3575815125962.063
2118,7544442100081.618,3516468503847.7095
2119,7484409567420.905,3462165965045.06
2120,7430946672938.723,3408144411153.778
2121,7358106198057.962,3348434970660.171
2122,7303819373388.968,3284422967531.698
2123,7256316912643.925,3218618878272.307
2124,7176331130430.755,3166965643983.7734
2125,7120617628380.031,3109485217429.993
2126,7041615461458.753,3049216454227.2876
2127,6988881158153.309,2999434782848.1504
2128,6948494359216.997,2950629605955.1543
2129,6889396165969.705,2897057438527.1333
2130,6828480338420.582,2839428154485.7437
2131,6746415759820.595,2761600507098.6313
2132,6669544877878.718,2715327365189.1787
2133,6598506123241.889,2677154571575.976
2134,6509152280149.5,2641169477933.595
2135,6480088057221.167,2595621465731.1235
2136,6423388297089.07,2542765257069.7114
2137,6334737446397.069,2486169694638.457
2138,6259800963408.099,2441792539378.341
2139,6174014378352.751,2382203161399.833
2140,6119893447739.621,2321265296185.4307
2141,6075665174730.857,2280969685974.5107
2142,6006555778772.685,2237976864084.8457
2143,5936303512055.784,2198445019332.5176
2144,5891842593254.33,2150053199900.4634
2145,5855166820411.313,2107600995328.2183
2146,5799208178001.423,2076899373549.349
2147,5737359669515.499,2045604122702.929
2148,5675673620684.052,2011833863930.6438
2149,5607025151133.743,1981024862213.1877
2150,5548283126221.427,1955146738571.5044
2151,5499779203416.605,1917766476898.9878
2152,5463007535861.144,1890218539104.1265
2153,5433678699606.864,1862125748595.025
2154,5401311872799.587,1832849304891.2983
2155,5359095292635.565,1793963327087.4614
2156,5293966314842.614,1756832832520.9817
2157,5257159588785.959,1722495393073.6113
2158,5218955032408.629,1689941009342.1252
2159,5166858136173.602,1658262038039.6494
2160,5144058785163.293,1636056552865.9023
2161,5109770252622.86,1607934069729.08
2162,5055209521520.463,1576521488555.3608
2163,4981918723271.225,1554272812117.7969
2164,4933351655413.711,1521579323378.2705
2165,4881954812701.722,1497912045721.177
2166,4845133253842.179,1473674101618.4727
2167,4806466264430.71,1448684694004.8213
2168,4753538187769.558,1421610426741.3958
2169,4690900058606.982,1390051086780.766
2170,4630845812297.734,1358787999117.3774
2171,4590380022504.275,1337906436284.3704
2172,4561029527798.53,1321281883863.061
2173,4517115974518.034,1294039962595.7803
2174,4475392830775.568,1272722393972.3079
2175,4416656771437.531,1249396601116.7468
2176,4339817520985.991,1225687402647.7852
2177,4296113483838.138,1198295819376.2788
2178,4257491597485.8813,1173144459618.6497
2179,4211414569672.983,1152143552595.9854
2180,4160717047137.134,1132523468750.9011
2181,4138960447251.8438,1113567329133.0476
2182,4099112286572.806,1093886171345.7753
2183,4066844136785.198,1072350514905.7367
2184,4044294979649.4756,1052859336534.4065
2185,3995858509705.282,1032817741388.4941
2186,3962145286417.537,1014406535619.74
2187,3924363984655.773,995796572039.4432
2188,3906981577829.927,976666593550.9468
2189,3874123839952.1313,956399346786.7996
2190,3815807754472.595,936103274408.2147
2191,3780073124782.949,923424957148.39
2192,3760273635184.218,902413008714.0433
2193,3729918438736.674,883585495147.4735
2194,3708727486190.148,863215484041.9304
2195,3694563536858.6494,846562056970.3203
2196,3667039186320.99,829047456285.7286
2197,3641631947359.7827,807299515710.7529
2198,3630179291342.6943,795635706657.6251
2199,3604396811012.3545,777921595437.6494
2200,3582083214290.5884,763501756921.4578
2201,3554525735158.829,746611453017.6022
2202,3522573073116.5283,729293541097.6403
2203,3493584022454.349,715819254945.94
2204,3465353765380.8076,694891106151.0502
2205,3446779828295.599,678860530535.9329
2206,3427594252279.4727,659175756808.8439
2207,3410286918735.43,648471980668.8064
2208,3374382190511.7896,631444142732.5115
2209,3340885240537.0757,616303173100.1178
2210,3313993287194.7593,603019964848.8143
2211,3291750695244.102,590468605834.034
2212,3254547623949.7026,577674063677.4302
2213,3232837120843.1494,562997331270.8179
2214,3219554297104.205,548852915294.7729
2215,3193129540585.1177,535499464445.99097
2216,3177617536899.241,524547705871.28796
2217,3143350545264.2007,513762259303.9452
2218,3119254848223.6816,501466740339.61926
2219,3088561482780.449,490291863061.2713
2220,3068628222759.567,478492575390.5513
2221,3048449204969.166,466924428396.11285
2222,3027939374563.64,457280104065.5545
2223,3012416637808.1855,445692732305.3056
2224,3000382125298.287,432257872652.2252
2225,2990031209293.3516,420084536134.0101
2226,2974068379154.7837,407819154526.09644
2227,2950731545384.056,393781154970.60425
2228,2935164134676.9463,385988037504.18646
2229,2898947634960.2905,375296942900.2
2230,2878703021653.2505,363645279780.599
2231,2847983823073.09,355174210984.9573
2232,2838176321504.3716,344912445742.6711
2233,2803290811963.8228,334616364215.79517
2234,2778663033289.9673,324909456557.3157
2235,2764138027695.6987,316943545805.7388
2236,2737696646932.601,308099622328.7552
2237,2716431589687.044,299206763241.42596
2238,2694132177321.3936,288067450191.7648
2239,2671252335347.865,278191333231.709
2240,2656466485275.399,269208381449.79486
2241,2642008557031.0645,259567715328.00815
2242,2629097158330.0615,252687534015.14542
2243,2615115673367.392,244355013116.50967
2244,2603188106185.3433,237571428568.7905
2245,2591340370429.6606,230612517539.52704
2246,2570684039939.733,223167592619.6796
2247,2549455674628.3267,215189441692.27313
2248,2533872242644.575,208951731937.72003
2249,2519270053778.694,203563524185.6424
2250,2511976564872.499,196874412495.8536
2251,2498536282058.302,189292965651.062
2252,2487948124861.4634,182674278342.65985
2253,2470720803384.9277,178375900891.41815
2254,2449638849337.773,172813186576.85696
2255,2443324620144.7524,166992732141.4996
2256,2436753494466.5913,160977538953.96027
2257,2425385458061.858,154833950130.9775
2258,2402701924888.5327,148556485054.25748
2259,2382072258383.958,144342721918.83344
2260,2367565659768.9854,138798014597.0437
2261,2353216755085.919,133864368808.82405
2262,2332662174197.022,129359753804.97641
2263,2315544215814.5527,125359775353.93497
2264,2305048863119.435,120454059212.52982
2265,2293872784036.646,115763103286.84613
2266,2283532007367.4634,111264762897.7319
2267,2262561884665.222,106193579991.32784
2268,2249652433336.325,102453192856.92671
2269,2230150419897.802,97990673251.70366
2270,2210056507116.058,93616217508.47397
2271,2193356842256.627,89099776150.46664
2272,2175989444482.105,85048790388.16931
2273,2154354591581.5723,80892463116.83969
2274,2145033797588.213,78047880050.73337
2275,2133793091576.9917,75738002366.2843
2276,2115209806967.9902,73731221239.27182
2277,2089519396175.2556,70663596184.1787
2278,2077844347365.9854,67566968939.621796
2279,2063637222974.6807,64373790053.80948
2280,2052602356068.676,62127450601.45777
2281,2030250983876.085,60103921321.139244
2282,2014017192499.075,58040143545.61433
2283,2003470463919.2124,55456035477.49616
2284,2001605234043.7627,53380189227.612335
2285,1990428325632.9785,51654214883.91999
2286,1988817452535.1616,49755071630.52535
2287,1976822075038.2537,48312904566.27318
2288,1970901345522.5208,45901321009.43303
2289,1952154071950.564,43629840868.73937
2290,1931112307802.7307,42155640245.2355
2291,1919904273131.9456,40380239816.48715
2292,1912501777894.4973,38853009839.11085
2293,1894945656578.4937,37710361654.098755
2294,1881817082182.6086,36375197243.901
2295,1876684198457.3118,35450920134.69403
2296,1872197674699.4111,34222150010.299644
2297,1862524454160.904,33139578154.871025
2298,1843365989390.4766,31546873591.892452
2299,1832823733330.6062,30785359908.386017
2300,1821607556556.8086,30437598591.969563
