time,MRI-ESM2-0
2000.0,3304243600000.0
2001.0,3298406000000.0
2002.0,3286188200000.0
2003.0,3281301300000.0
2004.0,3292180300000.0
2005.0,3295315000000.0
2006.0,3288615400000.0
2007.0,3267074700000.0
2008.0,3246946500000.0
2009.0,3223646000000.0
2010.0,3209073000000.0
2011.0,3206808600000.0
2012.0,3186851600000.0
2013.0,3162704200000.0
2014.0,3150483300000.0
2015.0,3140227200000.0
2016.0,3128400500000.0
2017.0,3119231300000.0
2018.0,3112506000000.0
2019.0,3099222600000.0
2020.0,3086835000000.0
2021.0,3050742200000.0
2022.0,3014530700000.0
2023.0,2991894600000.0
2024.0,2960774400000.0
2025.0,2938562700000.0
2026.0,2902311800000.0
2027.0,2861640500000.0
2028.0,2829119700000.0
2029.0,2785800000000.0
2030.0,2746715000000.0
2031.0,2702307800000.0
2032.0,2670256000000.0
2033.0,2615352800000.0
2034.0,2566746300000.0
2035.0,2524281800000.0
2036.0,2478364000000.0
2037.0,2440968300000.0
2038.0,2402345800000.0
2039.0,2359516700000.0
2040.0,2323899000000.0
2041.0,2293121400000.0
2042.0,2247369400000.0
2043.0,2214554000000.0
2044.0,2178500300000.0
2045.0,2154944900000.0
2046.0,2119915800000.0
2047.0,2091892900000.0
2048.0,2046066300000.0
2049.0,1999417400000.0
2050.0,1963473000000.0
2051.0,1913798000000.0
2052.0,1866262600000.0
2053.0,1837138300000.0
2054.0,1809242000000.0
2055.0,1776653600000.0
2056.0,1744296500000.0
2057.0,1705761700000.0
2058.0,1674955000000.0
2059.0,1644384200000.0
2060.0,1617045700000.0
2061.0,1591333900000.0
2062.0,1551678300000.0
2063.0,1516012300000.0
2064.0,1483430300000.0
2065.0,1456622700000.0
2066.0,1432982100000.0
2067.0,1407009200000.0
2068.0,1380427100000.0
2069.0,1358969400000.0
2070.0,1338623100000.0
2071.0,1319684300000.0
2072.0,1294745000000.0
2073.0,1277278800000.0
2074.0,1255344600000.0
2075.0,1234815000000.0
2076.0,1217580200000.0
2077.0,1200484100000.0
2078.0,1185767800000.0
2079.0,1170687300000.0
2080.0,1155380400000.0
2081.0,1139340700000.0
2082.0,1123904000000.0
2083.0,1109768500000.0
2084.0,1097349330000.0
2085.0,1087459560000.0
2086.0,1078115100000.0
2087.0,1072110200000.0
2088.0,1070582600000.0
2089.0,1054569600000.0
2090.0,1041030050000.0
2091.0,1028381340000.0
2092.0,1015860100000.0
2093.0,1011243900000.0
2094.0,998692750000.0
2095.0,991952200000.0
2096.0,990244200000.0
2097.0,980671660000.0
2098.0,976859560000.0
2099.0,973014800000.0
2100.0,967606860000.0
