time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,1054271300000.0,1054271300000.0,1054271300000.0
1981.0,1054216000000.0,1054198500000.0,1054286500000.0
1982.0,1054077600000.0,1054108800000.0,1054185500000.0
1983.0,1054485300000.0,1054493600000.0,1054578500000.0
1984.0,1054709900000.0,1054719400000.0,1054845100000.0
1985.0,1055041000000.0,1055011600000.0,1055201600000.0
1986.0,1054810600000.0,1054647700000.0,1054933900000.0
1987.0,1055029000000.0,1054824600000.0,1055089800000.0
1988.0,1054054300000.0,1053887000000.0,1054079000000.0
1989.0,1053248100000.0,1053106200000.0,1053303700000.0
1990.0,1051939800000.0,1051808400000.0,1051995100000.0
1991.0,1051413900000.0,1051372700000.0,1051423200000.0
1992.0,1051793300000.0,1051816100000.0,1051822600000.0
1993.0,1051020200000.0,1051014700000.0,1050982000000.0
1994.0,1050274500000.0,1050355800000.0,1050351900000.0
1995.0,1048338100000.0,1048518900000.0,1048374400000.0
1996.0,1047614700000.0,1048040500000.0,1047769000000.0
1997.0,1048167100000.0,1048566900000.0,1048372300000.0
1998.0,1047932200000.0,1048470500000.0,1048169600000.0
1999.0,1046681000000.0,1047303400000.0,1046683800000.0
2000.0,1047154000000.0,1047720800000.0,1047189400000.0
2001.0,1047403500000.0,1047902700000.0,1047503300000.0
2002.0,1046360600000.0,1046793300000.0,1046398000000.0
2003.0,1046519200000.0,1046878800000.0,1046535100000.0
2004.0,1045695800000.0,1046028200000.0,1045593400000.0
2005.0,1044660000000.0,1045009200000.0,1044603000000.0
2006.0,1041626900000.0,1041678300000.0,1041882800000.0
2007.0,1025095200000.0,1024520500000.0,1024959400000.0
2008.0,1034762600000.0,1033089000000.0,1034720500000.0
2009.0,1033730200000.0,1032399400000.0,1034100900000.0
2010.0,1013219400000.0,1012236500000.0,1014029000000.0
2011.0,1011809500000.0,1010143900000.0,1012628400000.0
2012.0,1012803400000.0,1012005700000.0,1014388300000.0
2013.0,1009686800000.0,1010397200000.0,1011802800000.0
2014.0,989666900000.0,991662100000.0,992016500000.0
2015.0,959821600000.0,962854200000.0,962215500000.0
2016.0,945096400000.0,943741700000.0,945962100000.0
2017.0,926035400000.0,924466000000.0,927560300000.0
2018.0,911782500000.0,911951500000.0,913695800000.0
2019.0,901084200000.0,901128800000.0,903134200000.0
2020.0,885599900000.0,889199200000.0,869638500000.0
2021.0,864122600000.0,869513000000.0,857760100000.0
2022.0,812725300000.0,844799800000.0,854456600000.0
2023.0,790213400000.0,831271000000.0,839367200000.0
2024.0,771189800000.0,808884300000.0,809153300000.0
2025.0,738600700000.0,787009300000.0,768643800000.0
2026.0,714811800000.0,771247400000.0,749752600000.0
2027.0,697227700000.0,754911900000.0,740938700000.0
2028.0,675336200000.0,735520600000.0,728330400000.0
2029.0,651212300000.0,715111700000.0,712671600000.0
2030.0,614706200000.0,685307100000.0,695302900000.0
2031.0,604677800000.0,661968900000.0,670812900000.0
2032.0,592091100000.0,632865300000.0,649900600000.0
2033.0,574562100000.0,601651000000.0,618301800000.0
2034.0,552771200000.0,581868800000.0,613271600000.0
2035.0,525409900000.0,572768000000.0,618547800000.0
2036.0,508947500000.0,557747900000.0,605686700000.0
2037.0,485136200000.0,537723200000.0,597745200000.0
2038.0,470283500000.0,521400700000.0,577797100000.0
2039.0,455678500000.0,507872500000.0,563851100000.0
2040.0,453742100000.0,482672500000.0,541810000000.0
2041.0,440860500000.0,459267300000.0,522820500000.0
2042.0,420814500000.0,437029100000.0,495630700000.0
2043.0,407874200000.0,418665800000.0,483479900000.0
2044.0,394995400000.0,399377700000.0,472873600000.0
2045.0,379541600000.0,386219100000.0,454557700000.0
2046.0,369936000000.0,367585000000.0,433152300000.0
2047.0,354278100000.0,353098500000.0,422584500000.0
2048.0,332899300000.0,344725000000.0,405338500000.0
2049.0,315855500000.0,332319800000.0,391653100000.0
2050.0,301165900000.0,325725300000.0,374748500000.0
2051.0,287387300000.0,312066200000.0,360644800000.0
2052.0,270885900000.0,295165900000.0,353631300000.0
2053.0,263917100000.0,286867900000.0,334173600000.0
2054.0,250288400000.0,278375500000.0,324722200000.0
2055.0,241462900000.0,270183600000.0,314915900000.0
2056.0,225875200000.0,258794800000.0,301727500000.0
2057.0,207400700000.0,245443800000.0,297290000000.0
2058.0,194587600000.0,232608400000.0,292867500000.0
2059.0,183219100000.0,221393500000.0,283623700000.0
2060.0,176684300000.0,204477000000.0,274799200000.0
2061.0,171513600000.0,191478200000.0,269151600000.0
2062.0,159388800000.0,184575500000.0,264657400000.0
2063.0,149511800000.0,174390200000.0,256762300000.0
2064.0,141198100000.0,156437100000.0,248071000000.0
2065.0,132815700000.0,150612500000.0,244751200000.0
