time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,128198034878.4154,128198034878.4154,128198034878.4154,128198034878.4154,128198034878.4154,128198034878.4154
2001,123457662833.95103,126477654919.07733,127385264549.73186,126254863258.38472,127404385539.05533,125782382228.7234
2002,124057655934.18231,124166342915.83469,124126384197.17592,125475875564.85542,125782271944.62329,124468893041.48798
2003,121912796813.02473,123156205320.69353,124969877647.52193,123634328714.70273,124687826900.71576,124199538645.2262
2004,119118075397.18803,120959789851.77054,123640856290.97179,118009638739.28778,121006956388.52687,123358386403.78802
2005,117604342065.17525,119284226404.62375,123297502689.55867,116313990026.59178,120104825754.03134,124326838912.84471
2006,116409387034.7572,118180397184.8456,119728776105.15729,115592197824.1623,118265115613.11235,120718839699.05325
2007,115481577987.10527,117124818668.60509,118357726902.45149,114096510548.14243,116255919857.15562,115206187909.71442
2008,115714345892.44019,118909845717.28943,117361660062.89186,112149922619.00685,112716380451.00726,113318777191.97748
2009,112189330934.03511,119226739022.05397,116366870657.03087,111505525521.52019,113423303829.084,110764624365.20238
2010,109325671880.77158,117959734696.53038,112879698825.18169,112533056703.14395,111238228057.89978,110401849617.99574
2011,107528876194.47095,113968605918.42586,108808385484.62398,111401684151.60776,109707982333.23752,109689299400.76097
2012,106343827372.29541,107905365083.62213,107033508305.14401,109460236170.89995,106938478283.01888,108883331504.98888
2013,106111890425.49281,104766766346.49663,104647499387.79054,108519855013.27695,105798663857.09267,106549590513.67177
2014,104977534951.44234,103229633022.49121,100950237619.36879,104715422980.94571,101932863104.3295,104911876765.63467
2015,100309933511.97195,102532426655.41605,99598286630.43356,101233169240.59157,100112289091.87575,101496225459.46019
2016,97672083096.99152,99787914381.69316,96558898930.20392,98518001449.52228,96391066043.8025,96977528989.45738
2017,95437869143.80267,95399808403.5469,91811799821.9722,93130724107.95538,92991593031.09473,94508549086.82501
2018,92466628305.21127,92701684328.25197,89579335103.96385,89284734492.22784,88567483587.01805,92076974948.57022
2019,91359406670.16588,87361439305.75407,88089631227.63643,88908238699.4806,86123515977.84305,90068173005.69287
2020,87090001360.81119,85896905530.12401,87676245612.64127,86872229039.93616,85635791646.50012,86351458193.03435
2021,85878027778.10373,82234816459.49722,87283207978.43457,84210882185.82166,84578462007.0031,84075648587.16673
2022,81357423028.8824,78761249007.5903,85304937920.77193,80107109272.69116,79383408766.79872,80018910518.91835
2023,78632162835.71594,78514898177.52457,84781522188.16151,77565819853.60538,78615137661.66373,77889976216.24435
2024,75528546681.44981,74123391767.27812,81856331593.3934,77750642400.01208,74033948948.0937,75304240357.66216
2025,72658605395.34177,71068614667.70125,82292867606.92644,75670473550.12325,72769578237.61523,71351610232.0133
2026,72293047059.05188,69440179437.80444,79618964907.66524,72988815711.63051,70215535307.31448,67023696410.31034
2027,68348629090.92603,68192761116.319954,76234395174.5839,71427014479.45624,67062246786.63714,64425257417.646385
2028,65189937440.21411,66118000231.51683,69208174314.78557,68784743534.17049,65918786768.654854,60288375774.8465
2029,62549849858.56343,63487490925.95164,66123796137.760765,67119824573.95158,64472010473.43128,57300345619.83831
2030,59919281684.38292,62580593212.79792,64701849972.09897,64369249800.33377,62039637657.463165,54394602131.110275
2031,58397617235.267426,59408909408.553474,61720753985.25174,63455058332.981224,57858264348.09049,48934941427.10502
2032,55997823175.06413,56872244676.915596,56130144183.22015,62728802086.3433,58443072006.760574,45839209526.37147
2033,53003734253.11197,55654800994.93831,54071606436.56557,59537759305.97745,55460654552.73023,41946780822.873405
2034,52446944603.17515,52999412543.54113,52659382808.609665,55207692230.673996,51432180025.79397,40285211591.616394
2035,48873642066.03615,51643628001.20034,53060068661.42306,51079735213.66478,48859682548.312645,38746447794.68388
2036,47478957454.384575,48042201592.272156,51332978338.26899,48997814480.44606,46048924103.85351,36461884599.95922
2037,45096647275.26815,45195780144.67086,48883599738.11515,47511073532.084755,42633803779.31702,32790395144.187458
2038,41449804729.45247,42363161196.26029,45710583307.10499,44172443778.343185,40195778582.76349,30380144894.88026
2039,40047299784.02189,38540545501.57893,42566513240.10534,41290837104.190895,37568598960.74463,27781231956.352943
2040,38282251760.611084,35629674856.55086,40345300399.88973,39089418589.33908,35649176859.82816,25412070991.079407
2041,37040204842.901115,33582603821.037193,37311782424.607,35830681023.11267,33748983739.7924,24461128856.40302
2042,33549210738.09903,30666425029.230644,36534981596.86324,35286698186.57584,31795354286.069786,22635263913.765324
2043,31890563671.167557,28125155840.41791,34885694121.67205,32167949459.684853,30796238232.073925,21191129615.7611
2044,31184124828.51697,24891959337.491592,34326973952.870667,31397221691.24439,27603805272.212135,20147118787.797672
2045,29718200150.025383,21863301618.02278,32820875456.103474,30284743486.449005,25374775220.647655,18345159407.619637
2046,28930818392.181263,20357648718.24206,31359622533.09793,28677533740.052647,22794837429.235466,17561076493.884758
2047,28041585883.641487,18206796344.44202,29366655633.84856,26465576941.322617,20916982371.560097,15933174256.61826
2048,25629805087.24792,16177937604.672113,27557662267.3978,24704774502.53676,19734704158.282627,15635697531.302156
2049,23939294239.60528,14646460840.68768,25820809784.66435,22991234728.494076,18494637860.759045,14966277734.328691
2050,23114687485.36189,13334791959.789656,23375940472.738064,21875694308.118797,17437396925.910694,13950802865.543568
2051,21387234581.55719,11697797245.115238,21799977173.457005,19871986442.05845,16467542787.730206,13121548222.82785
2052,20765890237.376003,10646616789.707592,20845848113.69681,19086211498.016277,15750281646.035158,12194408477.669596
2053,19508938397.8052,10442329967.087399,19948220349.579758,17329040813.145264,14416724539.927515,11768897451.417444
2054,17785218962.3586,9829018738.701532,18233982074.315464,16184743861.887094,13181744848.42598,11158526396.167706
2055,15964570692.622059,9610459236.214203,17548301429.709274,15051344918.570623,12587387578.507286,10293236578.898916
2056,14215463025.072168,8648717525.408882,15932160599.019442,14486229098.816628,11668702967.280088,9872155233.203604
2057,13191413815.402885,8550306443.866326,14925176806.158365,13338073919.209461,10334411743.33976,9604589078.826855
2058,11411813559.92558,7847151186.099328,14020808697.182863,12695524241.009068,9143507385.781132,9664274989.570543
2059,10025857542.190083,6774052101.833789,13130581345.462633,11266368796.917091,8114759964.268387,8928628788.991266
2060,9529214012.23726,5713380722.989487,12856760056.765211,10097490008.178116,7409985889.117667,8902999142.9756
2061,8631847525.774317,5166750289.345831,11445361763.66801,9459288368.18605,6613562436.711811,8502247469.396605
2062,8017458696.492132,4837284301.181528,10241558913.20801,8544060160.162966,5997063673.956662,8086851300.904791
2063,7187970021.949433,4526675316.923234,9681712128.429981,7777613361.855359,5407964947.801237,7731057688.161833
2064,6432114235.087768,4484486440.982545,9105857127.680063,7238762770.309344,4893754972.173733,7451519262.361959
2065,5735923163.077881,4057489087.506075,7903653731.528932,6580397904.672419,4461598414.260852,7016224739.77077
2066,5618975431.476318,3637277011.513026,7588186921.974569,6293706813.413117,3930468404.154403,6539565600.370788
2067,5566615635.015934,3538484330.17499,7191330292.518839,5843744684.541362,3573399172.851431,6290351039.2523365
2068,5232733140.659004,3262863641.6565375,6764834609.286387,5497198480.946933,3446735221.158046,5802930529.292568
2069,5190448635.444357,3157129404.2953024,6388286889.371842,5053344561.362094,2993393375.3986278,5278490870.248482
2070,4507596750.452247,3293664215.552392,5925815687.940113,4529288488.364926,2639654102.659455,5076782982.208711
2071,4169366602.5881314,3094913319.7029796,5507432076.351817,4322651052.605947,2631238287.293055,5012740008.302735
2072,3796021999.0919027,2946676719.349155,4773738310.438212,3763278472.8321266,2462915840.272907,4847566564.42874
2073,3362873381.3684072,2628727396.0232434,4488481687.668203,3339483874.1723704,2193915783.3195243,4769290128.238297
2074,3111324590.655839,2494089446.9817114,4005633225.213638,2960190785.5867724,1894490505.10892,4511613519.180554
2075,2775151188.715248,2248749157.2247887,3700684924.207042,2814279334.326443,1732495222.2007658,4309848054.235641
2076,2579784860.5780587,1952245827.9209301,3284677208.9781504,2413489389.497169,1659295061.90839,3994628786.5425215
2077,2514523071.061248,1832428017.5286613,2955871012.9435782,2212168523.379098,1572483572.32995,3884169682.8277307
2078,2390821567.2293,1711589805.6853974,2816087308.5679073,1958830439.899398,1343133056.9942393,3770911910.531976
2079,2196497237.232681,1711105913.159333,2543551963.5898485,1841501734.5790644,1313963876.0416253,3691661056.4212427
2080,2075181366.1300607,1591354959.2126424,2372539199.616747,1776961922.4369774,1137533616.8521686,3629816800.7651787
2081,1879104602.817631,1454635159.6422477,1951929672.2291417,1670545422.4983306,1038955584.064772,3434019993.559811
2082,1664074598.9439282,1237316930.7668695,1741616691.3508928,1555519006.180432,974165956.793498,3009274009.3755
2083,1456693734.4723005,1122855273.9957716,1573722778.675185,1352911729.31887,925835577.7304554,2673097252.7794023
2084,1351049369.6041067,989555536.2980111,1543969266.745282,1316259632.5835867,801480160.2544675,2544203894.7972264
2085,1107873847.2601159,931909788.7143141,1556606692.8444734,1203337403.466536,770618637.2267288,2380810428.1259665
