time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,7956473700000.0,7956473700000.0,7956473700000.0
1981.0,7956332200000.0,7956431800000.0,7956246600000.0
1982.0,7956494500000.0,7956560900000.0,7956426000000.0
1983.0,7956356000000.0,7956418600000.0,7956293900000.0
1984.0,7956423200000.0,7956563000000.0,7956359000000.0
1985.0,7956129000000.0,7956026700000.0,7956123000000.0
1986.0,7956142100000.0,7955949100000.0,7956160500000.0
1987.0,7956741200000.0,7956552200000.0,7956739700000.0
1988.0,7956729300000.0,7956551000000.0,7956702300000.0
1989.0,7956477500000.0,7956223300000.0,7956451200000.0
1990.0,7956373200000.0,7956118600000.0,7956307300000.0
1991.0,7956396200000.0,7956088400000.0,7956327400000.0
1992.0,7956276500000.0,7955808400000.0,7956239500000.0
1993.0,7956443400000.0,7956005300000.0,7956401800000.0
1994.0,7956425000000.0,7955910300000.0,7956400600000.0
1995.0,7956406600000.0,7955927600000.0,7956318300000.0
1996.0,7956264800000.0,7955814600000.0,7956103100000.0
1997.0,7956692600000.0,7956274100000.0,7956527900000.0
1998.0,7956930100000.0,7956486800000.0,7956762900000.0
1999.0,7956335600000.0,7955761200000.0,7956138700000.0
2000.0,7956545000000.0,7955946900000.0,7956331200000.0
2001.0,7953676500000.0,7953361200000.0,7952881500000.0
2002.0,7942704700000.0,7941089900000.0,7941835100000.0
2003.0,7930630000000.0,7932687700000.0,7927998200000.0
2004.0,7910910600000.0,7907648200000.0,7907518000000.0
2005.0,7897589300000.0,7899156900000.0,7892237400000.0
2006.0,7887932600000.0,7891402400000.0,7882134800000.0
2007.0,7859837000000.0,7863231600000.0,7852335400000.0
2008.0,7823799900000.0,7828711600000.0,7813063500000.0
2009.0,7789493400000.0,7780834900000.0,7778444000000.0
2010.0,7751801900000.0,7732451900000.0,7742696500000.0
2011.0,7707749200000.0,7682116900000.0,7696128600000.0
2012.0,7674158000000.0,7644856800000.0,7661915300000.0
2013.0,7623579400000.0,7578434500000.0,7613379600000.0
2014.0,7614123800000.0,7571392200000.0,7603520100000.0
2015.0,7591124700000.0,7547421900000.0,7580943200000.0
2016.0,7577385300000.0,7529824700000.0,7569446600000.0
2017.0,7523769800000.0,7473226600000.0,7513293200000.0
2018.0,7511484000000.0,7466467200000.0,7496989500000.0
2019.0,7503443900000.0,7461144300000.0,7487739600000.0
2020.0,7445139400000.0,7420887000000.0,7473199100000.0
2021.0,7443369900000.0,7402639700000.0,7455610700000.0
2022.0,7423780500000.0,7364358000000.0,7438396000000.0
2023.0,7390358200000.0,7313237500000.0,7365901800000.0
2024.0,7380161200000.0,7256184400000.0,7317656300000.0
2025.0,7337073400000.0,7146864000000.0,7288226800000.0
2026.0,7272051700000.0,7121219000000.0,7243107200000.0
2027.0,7251102100000.0,7063721700000.0,7215892400000.0
2028.0,7223002200000.0,6991519700000.0,7190063100000.0
2029.0,7214488000000.0,6915331500000.0,7152956000000.0
2030.0,7193190100000.0,6884450900000.0,7131361300000.0
2031.0,7174967700000.0,6854048900000.0,7131692100000.0
2032.0,7165838600000.0,6814679600000.0,7091773000000.0
2033.0,7101678600000.0,6739038000000.0,7051919800000.0
2034.0,7063521400000.0,6683623800000.0,6986001500000.0
2035.0,7012284500000.0,6643715700000.0,6958501500000.0
2036.0,6937179800000.0,6573734800000.0,6946862800000.0
2037.0,6902981000000.0,6521341000000.0,6909252600000.0
2038.0,6850626000000.0,6457335600000.0,6842617600000.0
2039.0,6779861100000.0,6392827300000.0,6808142100000.0
2040.0,6698138700000.0,6343880000000.0,6794737200000.0
2041.0,6642309900000.0,6287697800000.0,6752125400000.0
2042.0,6605617100000.0,6195857100000.0,6710261300000.0
2043.0,6551322300000.0,6092967700000.0,6592753900000.0
