time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2096,2472812949852.678,353488063736.7359,2025289772087.1794,2028464325595.3782
2097,2472099016679.665,333996751896.60504,2001944391362.7532,2022187605014.0845
2098,2467645277172.533,315183688210.2374,1992874914469.5134,2019795549913.9353
2099,2471099394343.1426,298664011104.7605,1977709165016.1772,2021247922118.478
2100,2472169816953.265,286649061656.85974,1968150735965.5662,2021751601198.923
2101,2475777622912.943,274955643729.12897,1957188861373.1753,2025791791050.3342
2102,2472265202996.8286,263508541741.66266,1947435050607.7053,2032646738883.3289
2103,2475398529760.7583,252868839129.04233,1930064432975.1794,2036272948390.8625
2104,2478197113732.999,240814353251.2339,1919137140732.975,2045669417860.064
2105,2481216192652.9326,226609223664.06158,1905160267634.704,2050553351276.8335
2106,2484777359647.115,214723063750.746,1895419837281.232,2054332876495.2559
2107,2484022390145.253,204128430303.28064,1887749057458.2642,2059897344577.2395
2108,2481692909156.991,195368399436.34988,1881785008148.6838,2063038491266.914
2109,2481702401242.669,188472270478.97787,1871646926588.2734,2069046006526.839
2110,2485811945909.1387,177578296508.2302,1866104181977.9136,2071734919719.74
2111,2488637496716.457,168253137927.24872,1858623708570.5833,2074206844760.7053
2112,2492867837819.196,161285593027.75992,1849735293923.2441,2075999636268.0217
2113,2498625407592.266,155030941097.01425,1842370365733.6458,2080632169386.9897
2114,2507923816432.271,148212713308.73477,1835876788067.9553,2088372633343.1838
2115,2509729949233.134,143330947584.33777,1825428495152.7195,2094844975546.926
2116,2514656323711.8477,139159233414.84225,1818344787449.039,2101024463003.0586
2117,2520437236488.9116,133804601403.17636,1809240597837.6772,2100596093864.9182
2118,2525118754552.308,127014556365.86923,1804142909562.2012,2107790282500.5042
2119,2531147163286.2173,122389801490.20093,1795954532755.5037,2112702516797.9622
2120,2531323070775.8047,118608669781.31439,1788330381178.1855,2117716102427.2305
2121,2537817908075.102,113521737512.92926,1777163576409.2104,2120962119025.9539
2122,2543779396521.6587,110311141046.7064,1766241432870.8752,2126325825862.0845
2123,2549973789050.5117,107756193884.71771,1763308795054.574,2131232397135.7085
2124,2557286556469.142,105472294969.44133,1757026128304.4292,2137812231620.9993
2125,2564815889041.5376,102951760001.96848,1749498098929.2563,2141829658603.113
2126,2569602346671.3784,100046720171.8015,1743710823993.1292,2148155157345.667
2127,2578182100396.6494,95630326082.34212,1736117692298.44,2154331937133.494
2128,2585250603767.9946,91261067825.33585,1727937143075.756,2163008538948.3467
2129,2594014293569.134,88269986535.83095,1723939552091.1746,2173902512722.0342
2130,2603426388834.592,85260328988.18764,1716412281676.03,2180028595578.4373
2131,2607972428316.3765,81454030231.30174,1711120647167.5388,2185167599210.343
2132,2616198019633.0415,77517928403.05977,1709848849729.912,2190597058153.5962
2133,2630313818353.6924,73213862423.60747,1703341473732.0647,2197543291094.7798
2134,2639307689591.8193,70646159455.59126,1699559729120.8052,2204221180456.2373
2135,2644255596135.8765,67702557184.97533,1691414280085.9412,2211275971446.7905
2136,2648849186672.584,65260747485.65073,1686121357390.363,2220477256902.1235
2137,2659689562494.9844,64213575701.98528,1683576544305.224,2230888596200.328
2138,2667745848009.7627,62590997811.22974,1675499167236.6514,2240510896197.1094
2139,2676618614708.6187,61208870970.32878,1665707959583.7644,2248631538559.363
2140,2685568226250.8457,60041605824.73043,1656355118496.1084,2252856634075.0093
2141,2690873060293.892,58472591978.89967,1652596696256.3953,2259912756307.963
2142,2700509511380.7085,57397143232.74829,1644607231900.3088,2268774580973.965
2143,2706263490726.4087,56386584008.05092,1638652432727.3079,2279421385074.192
2144,2711184201236.6606,54817284751.47406,1626404902019.5068,2289561638917.9834
2145,2721425015461.4995,52823373192.00849,1620798893124.9429,2298879590495.914
2146,2730631568746.8945,50620092767.33621,1617469875493.102,2312112734839.4023
2147,2736402172240.9775,49393954952.366394,1615690799979.838,2320201993729.0376
2148,2742495097830.3916,48019757900.17908,1608292260432.5327,2330678854411.6465
2149,2748964401073.5205,47029405791.125084,1603248897860.6384,2338915787878.2437
2150,2758987873058.0483,46134585335.20843,1603587504789.7002,2347814330026.535
2151,2769508969761.644,45558545359.713905,1597919173322.53,2355862123010.3945
2152,2776817067351.3364,44491008980.823105,1595019855260.2795,2361793614827.9727
2153,2785374234223.0854,43582646283.14615,1588790279504.0928,2370576497406.9453
2154,2789077509489.4727,42860924714.87782,1585055360376.438,2379040761225.0454
2155,2793478148736.5234,42192653881.734024,1577995693495.7866,2390633239787.8633
2156,2797692355537.4824,41442448801.34658,1571541700230.5366,2400116857591.7993
2157,2806029269355.456,40992843055.22429,1566206861479.335,2410363812869.802
2158,2810973975458.757,39757641126.560936,1560462124004.2505,2420288462220.1187
2159,2817420813130.7324,39371759463.632576,1552285724039.0874,2423733419601.664
2160,2824009661557.375,39046324989.558754,1542819006816.8445,2431794512917.3745
2161,2827946487395.153,38675410404.4962,1531689372894.4065,2438528599715.5576
2162,2830853974508.1797,38474338230.5909,1520680105940.2878,2447260455044.8516
2163,2836404018727.5596,37685438805.759796,1516234388794.1636,2449189062515.676
2164,2846261873791.6665,37414162594.904,1507474598123.88,2456951154943.145
2165,2855940423034.4165,36957562143.2004,1502153065459.4783,2466397514164.3926
2166,2868737234329.368,36522168071.50087,1496953298289.6318,2475967918323.6924
2167,2875806859620.053,36216690997.082634,1492157701852.3865,2486130036568.0723
2168,2884422749411.434,35607162214.26262,1490532420829.459,2494463887342.801
2169,2892434813387.551,35184399385.10748,1485589034876.792,2501751376677.545
2170,2898755689433.1616,34691564180.32079,1478565558188.9753,2512002503171.8413
2171,2905103392709.7056,34198629445.91382,1475119145619.812,2520626789245.4805
2172,2915040508368.4307,33877758071.071606,1471769208267.98,2528901750081.668
2173,2921104174968.347,33751352254.219326,1467934570376.242,2537820338143.465
2174,2928666183672.2837,33971039751.510567,1459977875454.206,2551333940750.4946
2175,2938320310627.3516,33870730559.583,1456798141827.99,2556064648516.3765
2176,2944725566054.79,33699456735.692276,1452846968131.8088,2572533216889.6074
2177,2955425044571.7847,33561931677.11691,1448322394567.4612,2587099448361.656
2178,2966977220670.0024,33330537901.539352,1445494263251.89,2596815211094.3022
2179,2967457700769.3516,33141498688.63736,1440452489495.1387,2608643977189.281
2180,2972560554090.1934,32943936703.095287,1436760087430.0618,2615805681195.1704
2181,2977805527037.2754,32480022110.927692,1432949502866.796,2627527921320.128
2182,2987032963263.45,32267889133.05482,1432161512906.9683,2638785991097.7163
2183,2980043015053.457,32015904870.503338,1428076279165.6228,2650801443152.6333
2184,2979632273591.7617,31749841028.45943,1423517594384.2776,2658728591388.941
2185,2983143427340.9707,31651895634.218666,1420838571240.9177,2667222997317.6396
2186,2993127284850.442,31262191674.981987,1415287934254.8865,2676277370578.7676
2187,2996050737838.765,30560164230.44269,1414461776121.7856,2685688463484.39
2188,3004856169929.758,30073924268.253864,1407305184426.725,2696174352054.375
2189,3006654197370.247,29916834344.668858,1403234967708.6008,2705427130241.11
2190,3009805664100.557,29747608434.102707,1399164672338.5422,2716493725987.7104
2191,3013419594716.048,29424837535.214302,1391665397085.3398,2726424690945.682
2192,3023369614348.999,28992148282.76116,1386953027818.0193,2732165398494.258
2193,3024566047772.1,28701027380.049526,1385327235839.8274,2741794261863.1445
2194,3026722344060.3916,28483661059.425644,1380256737392.471,2753124139110.4985
2195,3033804136263.316,28254188159.836937,1377825522764.021,2764631168664.707
2196,3039273332600.926,28383354271.427044,1374037907873.676,2776324523410.7363
2197,3039679764266.0225,28330368594.257267,1369602154952.8071,2783417991569.449
2198,3047684817029.6245,28015059769.66958,1367184239822.338,2793937244587.4155
2199,3043223048468.9854,27710350787.106834,1360206942528.7222,2808864895949.3564
2200,3043607981757.882,27241795229.739567,1356763205814.8965,2817862853663.8374
2201,3047143528405.565,27240832152.551132,1352833618838.4417,2828032552844.6226
2202,3050350103815.66,27248813840.791107,1349711178774.7593,2836833808384.7026
2203,3049732282464.128,26993899092.318592,1344937612939.6353,2846689923079.6177
2204,3047691196296.8906,26652112756.70675,1338811100836.3281,2851813150640.835
2205,3046233861984.461,26720771115.242165,1333794784696.8794,2864436963940.95
2206,3046353723606.4834,26387241144.79911,1328738578795.291,2868084410183.6436
2207,3049820368613.9453,26151420090.96158,1326604769663.4983,2875535647595.414
2208,3048353075388.3926,25906887577.923428,1324191204689.764,2884315526205.008
2209,3049304792341.9565,25661704554.17451,1317291360440.3523,2891309798323.7676
2210,3048801203576.78,25472829070.97574,1316315786612.3093,2903642424367.656
2211,3046513635174.718,25157526375.015053,1317060627734.1458,2914156571805.092
2212,3048581825841.3823,24917426975.21143,1318704422478.8428,2922179882087.189
2213,3047299829395.161,24860535619.713806,1315950655872.334,2934063801031.225
2214,3044582393407.108,24441356127.259094,1312873829519.8992,2944341420708.7593
2215,3042812318687.5835,24622527623.102425,1313508877589.5586,2956892785696.656
2216,3044165291674.802,24618783242.15037,1310450136828.389,2969963062964.4814
2217,3045448404808.922,24375395193.161373,1307447807341.0825,2978054305974.584
2218,3047096026430.175,24256430817.872093,1301822154245.6475,2988167707490.918
2219,3041290333561.1025,23968879528.014572,1298876181030.9094,2999513201743.543
2220,3037855698961.9546,23788622277.932404,1295935356274.0083,3010636710479.2417
2221,3039329994131.3975,23573167234.75968,1289649665466.5906,3019142615373.6074
2222,3034819193432.305,23190662552.567158,1285792316312.802,3031472390814.854
2223,3035669571889.1196,22860282535.8946,1283322049597.6616,3040868762183.3276
2224,3028705261412.2114,22272256208.07683,1281312893918.1116,3042175635667.3027
2225,3018715409872.012,22073101247.967617,1277731003123.1829,3049892003967.558
2226,3017058681908.43,21910970247.60091,1277040912822.4502,3063378403644.618
2227,3014894864876.5093,21914981906.824783,1278715109832.0256,3070524547747.589
2228,3017120833231.113,21596847561.872078,1278063655144.708,3081629682752.4517
2229,3010279163829.3896,21250679959.388287,1277555276166.7017,3090291706904.9443
2230,3003836503847.6465,21048092068.619743,1274442917583.3413,3098244484852.8716
2231,3004744089000.2583,21194565381.18077,1268869206045.462,3107513771885.6475
2232,2990752860638.662,21232388855.875824,1264778744578.3552,3118497470802.044
2233,2988119376171.003,21042371849.48363,1263524778144.8806,3132867418485.1904
2234,2988688540721.7944,20984153924.177444,1261750786869.5215,3142392412715.7974
2235,2992422052114.739,20532968797.958134,1260891233900.1975,3150060742987.0713
2236,2987878084953.958,20329220298.976944,1257130027521.909,3162762178564.761
2237,2992470883591.0576,20062155350.111877,1256775027532.8896,3173846087251.922
2238,2982269426585.549,19675860868.549774,1253530269386.0164,3183545336318.4116
2239,2981238886078.2354,19394139696.395573,1250685670242.5518,3194599723195.549
2240,2981982823750.9785,19395972423.648388,1249866621843.1821,3211302833974.078
2241,2981013244524.2983,19250051650.104008,1249125024443.0771,3223149271137.459
2242,2979302478023.2046,19213042322.476723,1243710692765.3572,3231769942199.742
2243,2973343132668.6445,19296808474.384094,1240172312391.0789,3241891232668.096
2244,2976642520325.8994,19099810325.758076,1235602661792.6895,3253881226814.1934
2245,2972615336975.105,19266164008.212208,1233112906265.0125,3267506013960.495
2246,2975221484583.5186,19318675103.803677,1231087041365.5823,3279738178582.901
2247,2971863699542.792,19324750760.87747,1232408227804.6377,3289684987127.706
2248,2965621827430.7163,19352818929.00343,1228552737673.1836,3301276269676.0146
2249,2967461762838.019,19061205011.50368,1226389303277.2798,3311715040132.255
2250,2960299475236.1953,18971773266.550694,1223811912240.065,3319722149694.488
2251,2951294431184.8843,18830025936.791405,1221953731929.423,3332024548832.532
2252,2945945287867.796,18611662425.280247,1218522077692.5706,3340110891396.5923
2253,2947488251064.9243,18531465662.037968,1216792749536.125,3353339713796.0894
2254,2929776998543.959,18507545711.70794,1214917715761.3765,3360093332702.3784
2255,2922649461165.28,18457755676.624744,1212177280894.5496,3368263692747.372
2256,2917433722278.5527,18478748736.142757,1206309016829.703,3378336801278.722
2257,2910728390886.093,18376355306.33864,1201093824849.953,3392820406062.275
2258,2909238728954.37,18092131350.356575,1194658317564.9817,3403665660062.2046
2259,2900150211234.226,17985471181.01241,1187154941793.9846,3411505262227.124
2260,2891807826992.5137,17850211655.78206,1182492853861.7058,3423170585019.8843
2261,2884425237509.3994,17693209877.68641,1182879127436.856,3440695074699.963
2262,2878412641628.23,17668140740.17216,1178860152612.6523,3451476420628.4106
2263,2863827171287.3506,17419723846.79815,1176575622501.2397,3456310774127.5283
2264,2845736355106.082,17172430829.120916,1172812663502.3562,3466958159097.794
2265,2839354804540.5566,17030101360.12748,1170513936666.6348,3482809469963.007
2266,2823316619368.2007,16776485215.753231,1165189177735.8708,3488476865068.885
2267,2814670676993.503,16685742332.174622,1159262643474.6448,3501008531762.0137
2268,2803416303544.171,16786521310.465935,1157416695137.0498,3507740388551.4937
2269,2799660432864.3438,16539857586.244648,1152307187334.7847,3516811621535.036
2270,2791717358807.898,16513715292.756666,1147365039093.5679,3526670725779.3457
2271,2782884117103.7495,16429821449.786469,1141380817987.9783,3536094954291.126
2272,2769355130676.3877,16217699600.54587,1137664569633.2957,3548169155304.51
2273,2756196875007.95,16063764068.439169,1132408221739.4255,3559837364433.5015
2274,2748160341610.6562,16172649524.39618,1124577317216.7185,3571101083419.306
2275,2733381087231.375,16188480098.376884,1118996388538.5764,3580996017729.69
2276,2722154790137.0195,16294042307.319563,1114987843083.553,3589732414193.6465
2277,2710637064799.903,16201821043.89495,1111715285085.9565,3604461556368.0693
2278,2702789548161.7144,16109439105.897436,1107756398883.049,3618626758958.227
2279,2689438278151.6436,16099510436.231897,1104539460785.3872,3627590590724.521
2280,2685233655942.2915,16209846033.967884,1101283705909.5566,3637655193991.6616
2281,2672473195191.868,16223613411.268946,1096897601067.4607,3643037796106.069
2282,2667621924470.651,16265893168.098131,1094413104982.5586,3650032623225.1465
2283,2655819665305.973,16227315500.250177,1091330715103.9708,3662040010293.3022
2284,2647714479705.238,16263414913.972755,1088524967751.3734,3672565041691.98
2285,2634452464974.6133,16193261639.178799,1083975197602.9858,3682619991041.4873
2286,2628559006612.137,16219684810.14126,1079110405346.1843,3684711323911.0796
2287,2622791465976.92,16222410116.283375,1076397502776.4946,3696609598199.5156
2288,2617523274831.842,16116953760.300642,1074083204453.5846,3707994487333.4185
2289,2607192491023.3,15989327320.519495,1070747543638.7421,3723439697206.042
2290,2596091150878.1777,16000114889.140266,1066175173597.8859,3734419647468.2812
2291,2583886851324.836,16021026497.08805,1061021208640.4849,3743051700706.925
2292,2562947211305.689,16219350189.675583,1057953708088.7511,3745988006816.7656
2293,2552717542213.193,16192207173.258247,1056540900495.8508,3752898453623.105
2294,2540414237403.0195,16192151955.229275,1056062319918.5006,3764683122492.6475
2295,2522528420135.4824,16215722245.712257,1052858487769.0591,3773517293480.941
2296,2512218906452.3076,16139235599.922472,1049533094027.4717,3787190948750.6787
2297,2498218170806.758,16179501108.985907,1047640401858.8817,3802129682523.9717
2298,2489529947763.4844,16231590689.632574,1046762530768.5392,3810562551764.2617
2299,2478804796340.011,16040689437.195787,1044698278277.8135,3816573211047.0845
2300,2466094010884.157,16009873481.354477,1042160640118.782,3826038377955.3945
