time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,3965534973675.62,3965534973675.62,3965113000114.3345,3965534973675.62,3965534973675.62,3973337230666.412
2001,3957630815852.4263,3969017157897.919,3954931811915.9814,3954388351177.96,3944855526351.98,3969374504023.349
2002,3937703312579.1743,3962423786956.2,3945941047139.928,3954313704698.278,3926966111931.423,3959719950368.698
2003,3922755101907.6377,3950418653682.1772,3937155476006.4604,3953188160278.6104,3910278867913.168,3942709953784.0527
2004,3911419588599.3975,3934440354449.4395,3920073893026.8594,3951877571580.007,3900327951298.331,3935668377399.394
2005,3902997451864.442,3917477936242.169,3896994266058.8506,3943319889478.6743,3880680810828.685,3935084424690.563
2006,3885112335368.439,3885644030095.238,3879964126505.7637,3938625119049.2354,3872417601528.3555,3920233266652.83
2007,3879563242147.3706,3861237429771.774,3859490801881.246,3927888462869.5366,3862318545811.597,3917121164187.266
2008,3873939788410.578,3838551825211.8237,3840355907704.751,3914568418357.5645,3853501736856.487,3902673223739.468
2009,3869803555922.911,3838765691251.349,3822874124675.497,3908236818288.3096,3838668316192.1694,3888345895457.969
2010,3866396630247.1523,3825489789559.5737,3812375200259.673,3895687729183.33,3820691539045.915,3876359131977.271
2011,3840798333830.7046,3812140691651.4785,3791313705236.3257,3876666343205.245,3804527436773.6763,3858549252454.9004
2012,3814437890860.04,3801473943909.016,3788124707312.3467,3854304167652.901,3793073692318.9995,3841392547619.454
2013,3793120106441.918,3789057744828.954,3776142666613.27,3835158010703.291,3781019159324.926,3819561786232.9087
2014,3780855015260.2656,3776022957043.8687,3766762740081.6787,3821719493127.129,3766400995051.7153,3795430129262.9097
2015,3759022086158.2915,3751844160481.205,3760751767641.2627,3805411421857.3613,3753832873216.173,3778335688294.755
2016,3745811879328.417,3741653333329.2246,3746961599007.0312,3781354256709.5244,3746097169507.1924,3753524235969.5083
2017,3728604081029.997,3726505735984.485,3717587818651.3066,3766385118619.4546,3732082040338.0645,3740715829394.555
2018,3723816858567.4893,3712399120155.0034,3708232150231.0415,3736170310991.01,3716633885871.198,3730851369891.056
2019,3702217546204.351,3703230459731.914,3687063695661.7183,3713468255548.727,3693422840706.923,3710815512646.6426
2020,3687822888755.74,3695789525712.34,3676675751908.1436,3683018186002.292,3685783321448.2393,3689915422208.223
2021,3659017603731.2295,3698705267576.283,3659696980072.0977,3642652196840.6387,3670926363250.4478,3660073044350.6016
2022,3628632838669.428,3680732208769.984,3642162450071.2837,3597563573374.9473,3662084658239.318,3625267125709.892
2023,3605974112841.2686,3664581934827.6416,3619832015678.093,3552966701348.5,3654978237410.1777,3584809117296.815
2024,3578705860475.191,3637526949347.0063,3588983260001.342,3525527075049.497,3645585971014.0195,3572390309950.8
2025,3561787928609.7593,3612840822244.308,3562573761328.7935,3490386078318.963,3620892802016.629,3537445519454.944
2026,3550836708076.7593,3583211325741.7847,3539012004037.332,3463395584992.2305,3600235390624.011,3505569045432.8965
2027,3530469617049.7407,3572025829173.211,3510850907291.592,3419773997578.42,3585115361189.1377,3470710208745.255
2028,3514010410036.096,3558643246385.6777,3487914364665.219,3385392244964.9487,3565844865048.7812,3438873559283.829
