time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,13334070400000.0,13334070400000.0,13334070400000.0
1981.0,13334070400000.0,13334070400000.0,13334070400000.0
1982.0,13334070400000.0,13334070400000.0,13334070400000.0
1983.0,13334070400000.0,13334070400000.0,13334070400000.0
1984.0,13334070400000.0,13334070400000.0,13334070400000.0
1985.0,13334070400000.0,13334070400000.0,13334070400000.0
1986.0,13334070400000.0,13334070400000.0,13334070400000.0
1987.0,13334070400000.0,13334070400000.0,13334070400000.0
1988.0,13334070400000.0,13334070400000.0,13334070400000.0
1989.0,13334070400000.0,13334070400000.0,13334070400000.0
1990.0,13334070400000.0,13334070400000.0,13334070400000.0
1991.0,13334070400000.0,13334070400000.0,13334070400000.0
1992.0,13334070400000.0,13334070400000.0,13334070400000.0
1993.0,13334070400000.0,13334070400000.0,13334070400000.0
1994.0,13334070400000.0,13334070400000.0,13334070400000.0
1995.0,13334070400000.0,13334070400000.0,13334070400000.0
1996.0,13333836300000.0,13333785600000.0,13333798300000.0
1997.0,13334120000000.0,13334075200000.0,13334077600000.0
1998.0,13334222800000.0,13334130200000.0,13334185400000.0
1999.0,13334076500000.0,13333946600000.0,13334034100000.0
2000.0,13334206700000.0,13334091300000.0,13334161900000.0
2001.0,13334551400000.0,13334563300000.0,13334683400000.0
2002.0,13329452100000.0,13330108800000.0,13329541300000.0
2003.0,13297182800000.0,13301167900000.0,13295853700000.0
2004.0,13251953200000.0,13255883200000.0,13245214600000.0
2005.0,13222648000000.0,13228703800000.0,13212258500000.0
2006.0,13170376400000.0,13184295400000.0,13156582000000.0
2007.0,13144517500000.0,13153364500000.0,13130194400000.0
2008.0,13101527600000.0,13112983200000.0,13076997700000.0
2009.0,13023564500000.0,13038596500000.0,13009049800000.0
2010.0,12999369200000.0,13014227900000.0,12985252100000.0
2011.0,12922226600000.0,12938693100000.0,12899125900000.0
2012.0,12845860400000.0,12870832000000.0,12822144400000.0
2013.0,12735073600000.0,12754765800000.0,12714148800000.0
2014.0,12724336400000.0,12743119500000.0,12702087400000.0
2015.0,12693898000000.0,12711601200000.0,12670463000000.0
2016.0,12673884200000.0,12690420800000.0,12649135000000.0
2017.0,12592380800000.0,12614827100000.0,12567130800000.0
2018.0,12585838700000.0,12603166900000.0,12556749400000.0
2019.0,12600343800000.0,12619905000000.0,12572238000000.0
2020.0,12543907600000.0,12521735600000.0,12562109200000.0
2021.0,12520738300000.0,12479786900000.0,12531189600000.0
2022.0,12489802800000.0,12434718900000.0,12501246400000.0
2023.0,12441751500000.0,12384745000000.0,12419131100000.0
2024.0,12411568000000.0,12276153300000.0,12343810300000.0
2025.0,12344498700000.0,12153845500000.0,12286695900000.0
2026.0,12270010500000.0,12105396500000.0,12254360300000.0
2027.0,12251967200000.0,12047518100000.0,12208512700000.0
2028.0,12204356200000.0,11964818100000.0,12171867200000.0
2029.0,12130591500000.0,11872098000000.0,12148941100000.0
2030.0,12101554000000.0,11828759700000.0,12093634000000.0
2031.0,12038060100000.0,11747400000000.0,12043973500000.0
2032.0,12005900500000.0,11646730100000.0,11980997900000.0
2033.0,11943343200000.0,11554087700000.0,11952400700000.0
2034.0,11892392400000.0,11457299100000.0,11837013800000.0
2035.0,11816198300000.0,11380809800000.0,11793073200000.0
2036.0,11787622800000.0,11297257900000.0,11771578200000.0
2037.0,11747673700000.0,11208067100000.0,11720772300000.0
2038.0,11684805800000.0,11127426900000.0,11638460600000.0
2039.0,11592427200000.0,11053989000000.0,11589496200000.0
2040.0,11478153500000.0,10997806800000.0,11550208600000.0
2041.0,11424901400000.0,10911506700000.0,11496929500000.0
2042.0,11372907200000.0,10804938300000.0,11428009800000.0
2043.0,11316174800000.0,10653018600000.0,11317413500000.0
2044.0,11261651700000.0,10541250500000.0,11239349900000.0
2045.0,11168634800000.0,10452378600000.0,11128344200000.0
2046.0,11089980900000.0,10359568100000.0,11062432600000.0
2047.0,11041418000000.0,10247160500000.0,10955807200000.0
2048.0,10987199800000.0,10151521400000.0,10787773000000.0
2049.0,10950860900000.0,10037890800000.0,10725728500000.0
2050.0,10865763800000.0,9924590700000.0,10675930600000.0
2051.0,10797272200000.0,9827210100000.0,10567925600000.0
2052.0,10715384000000.0,9699796500000.0,10475573800000.0
2053.0,10623997100000.0,9589716500000.0,10319257400000.0
2054.0,10535323500000.0,9486238000000.0,10207665100000.0
2055.0,10455360900000.0,9315816000000.0,10170081000000.0
2056.0,10331231000000.0,9177286200000.0,10044021200000.0
2057.0,10215633800000.0,9088575800000.0,9996623800000.0
2058.0,10132376700000.0,8950636600000.0,9871873500000.0
2059.0,10061193500000.0,8862862600000.0,9788346300000.0
2060.0,9974366300000.0,8711324200000.0,9732707600000.0
2061.0,9892246000000.0,8636199000000.0,9633760400000.0
2062.0,9823357800000.0,8518507400000.0,9600592800000.0
2063.0,9755304700000.0,8389533700000.0,9555849100000.0
2064.0,9699458800000.0,8274571300000.0,9458408600000.0
2065.0,9615759000000.0,8169430400000.0,9398361200000.0
2066.0,9554897100000.0,8074143800000.0,9368213200000.0
2067.0,9511890300000.0,7956023600000.0,9330954700000.0
2068.0,9383895600000.0,7854901700000.0,9316982200000.0
2069.0,9303532500000.0,7773292400000.0,9312200400000.0
2070.0,9214806800000.0,7673681300000.0,9300242700000.0
2071.0,9163364800000.0,7594780400000.0,9282860200000.0
2072.0,9122801800000.0,7532236700000.0,9217734500000.0
2073.0,9097660400000.0,7417466300000.0,9139397000000.0
2074.0,9035162800000.0,7349574500000.0,9085537900000.0
2075.0,9005943300000.0,7253898600000.0,9053251500000.0
2076.0,8916072800000.0,7119267500000.0,8993984700000.0
2077.0,8867626600000.0,7039743200000.0,8867124400000.0
2078.0,8824139800000.0,6957880300000.0,8864002000000.0
2079.0,8777496800000.0,6873535200000.0,8832423700000.0
2080.0,8707560600000.0,6822086200000.0,8775140000000.0
2081.0,8678094500000.0,6742028000000.0,8670199600000.0
2082.0,8647051000000.0,6673317200000.0,8629319400000.0
2083.0,8603903000000.0,6609652300000.0,8565457100000.0
2084.0,8579318700000.0,6550131000000.0,8516685000000.0
2085.0,8550625900000.0,6473203400000.0,8499281400000.0
2086.0,8528777100000.0,6428272900000.0,8466840400000.0
2087.0,8502683400000.0,6370043300000.0,8473607200000.0
2088.0,8473475500000.0,6333038200000.0,8470228000000.0
2089.0,8429476900000.0,6263004100000.0,8479798500000.0
2090.0,8397920700000.0,6220879200000.0,8461074400000.0
2091.0,8384075100000.0,6161805800000.0,8451149700000.0
2092.0,8370161400000.0,6120792700000.0,8452106900000.0
2093.0,8361675600000.0,6088178900000.0,8449071600000.0
2094.0,8338942300000.0,6034787800000.0,8428192900000.0
2095.0,8307802700000.0,5969018400000.0,8425893900000.0
2096.0,8287180100000.0,5918306900000.0,8420915100000.0
2097.0,8256503200000.0,5873077300000.0,8424035000000.0
2098.0,8242835400000.0,5834717000000.0,8382254200000.0
2099.0,8219430000000.0,5810836500000.0,8356149500000.0
2100.0,8207418300000.0,5766582500000.0,8332377600000.0
2101.0,8198955900000.0,5736422800000.0,8314313800000.0
