time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2038,24906517072.88547,26367589103.123287,29574986608.417477
2039,23819261168.06268,24464085286.695473,28961351064.90374
2040,21955342085.408436,23833431729.484196,27726819329.31661
2041,20960101808.65099,21898387939.40188,26151973460.20054
2042,19526871170.858162,20017338058.928185,25311040177.884304
2043,18171908511.1845,18063301597.16381,24773018388.65965
2044,17053579034.10393,17709637036.29852,24255895513.962822
2045,16779371464.364697,17106306245.30122,23301991065.12664
2046,16217413939.78333,16907197766.480064,22207813488.540207
2047,14625407430.454327,16313681031.060892,21785054382.99861
2048,13929651195.578695,15639676437.14328,20638254115.93086
2049,13499986477.281092,15261339898.876217,19006439590.00034
2050,12930517578.561222,15062495780.461784,18334164397.07116
2051,11808563162.98954,14493697305.536293,17955733294.159866
2052,11587358739.284985,14371604109.681942,17634406053.32336
2053,10983336391.407984,14450067104.786007,16544899460.271997
2054,10603247646.025959,13833758434.354166,15530640614.511639
2055,10283063293.147017,13325876884.898638,15124703326.881144
2056,9557863216.939856,13145822770.54138,14686154718.143969
2057,9627108419.532904,12630389965.595755,14104511621.378809
2058,9204152844.359898,11908375717.245417,13190977396.48773
2059,8736220422.95256,11576448578.671803,12677518475.247372
2060,8657911050.772223,11243647745.254314,12013946646.505901
2061,8103897962.933348,11115584090.37823,11544830773.389418
2062,7459616015.511761,10610449397.486702,10958060740.800327
2063,7223274104.406175,10524133472.636618,10416671559.371704
2064,6856027248.890138,10131098572.125671,10370346104.553917
2065,6608305464.166998,9639060460.892496,9570254888.431282
2066,6322076393.708917,9457474862.61869,9177497618.466862
2067,6027644237.219643,9071577499.923225,8249038209.177349
2068,5783089554.224573,8784452059.441593,7996320835.106273
2069,5726839503.5235615,8049029737.058947,7782986410.477028
2070,5518049260.313123,7352997015.012005,7434614376.182182
2071,5461535418.60525,7208632082.2841215,6753297747.433345
2072,5076829716.522233,6838845854.761178,6040584218.895482
2073,4657136849.411872,6495894324.460053,5668705019.030186
2074,4500842819.994968,6158675902.82332,5788728210.290243
2075,4462834455.0550585,5978935217.4795265,5441673663.208336
2076,4331481753.459256,5893122724.87348,4797056930.237308
2077,4186101498.873139,5520129845.336333,4483318856.2602825
2078,3973430328.177921,5221426589.941664,4602440101.226701
2079,3850387987.5126476,4936336231.251486,4426132917.595813
2080,3742717157.2238774,4450654648.134922,4243840619.1396823
2081,3483434837.29813,4526666501.702876,3937350171.1404624
2082,3511877021.679665,4063853048.382994,3680503808.894706
2083,3662744484.428295,3832278633.283053,3509670286.835237
2084,3415831615.2921314,3493432107.6179943,3230047303.513555
2085,3400917592.1557226,3370313372.1610484,3221247053.1029897
2086,3097370964.290783,3164457467.902167,3119792715.041845
2087,2885708763.0027833,2994283922.85971,2876390100.184629
2088,2842796903.070384,2716086203.093795,2806957767.456255
2089,2772015889.299814,2540924736.5900683,2736755336.67768
2090,2597528553.8764834,2243572636.8483605,2657067411.8026714
2091,2388225558.0884666,2001460571.7576034,2482153165.147583
2092,2338815262.4407887,1880263218.3998802,2195273867.178054
2093,2259700065.132331,1830548147.0650907,2009089903.8571634
2094,2080796777.1530726,1668600567.2825274,1895815523.7833722
2095,1982839885.62314,1572665089.8426924,1779122501.7665915
2096,1898905124.6077294,1526177635.1940384,1569481597.2318807
2097,1870542079.6700149,1419711695.949244,1413468582.6905856
2098,1810733397.457181,1366276368.2563899,1368269994.2051911
2099,1784173883.044964,1352954567.0579684,1371976746.699729
2100,1662364948.1105242,1345239900.5712445,1294650109.4332721
2101,1491502431.9016886,1321115907.3961833,1213187845.2717144
2102,1347656959.9791517,1306474819.31854,1147328098.712986
2103,1265188270.8297899,1246523639.1245406,1150912843.3490295
2104,1208736872.0724754,1203161678.655586,1080780738.7909234
2105,1159597624.2208385,1148840503.7372594,1038911367.7059201
2106,1094746701.9021943,1079137227.0878072,1011055819.4977703
2107,976287111.0329616,988906021.920657,947160688.8586228
2108,930965431.7573054,932616030.4425879,954865001.5025494
2109,883758542.0597154,881504794.2745832,909717590.6517135
2110,860221573.2658175,833766166.5613043,867459488.3216057
2111,849169161.911052,765801496.135072,818834825.32625
2112,863649087.1143631,682804335.0140837,804943672.5980304
2113,837119122.7176964,621830079.4955683,804574882.2585392
2114,821960846.8506532,566091954.2294933,782730382.8031429
2115,802192656.8118595,538120061.6856548,753955123.4806352
2116,766912915.2187854,491593235.52495056,713938609.1932825
2117,755169583.3791193,470509489.7195184,649202338.2568014
2118,696257767.2907102,449383694.44487923,613788645.330448
2119,680067961.4332169,409135063.7028942,591103150.8962833
2120,664103531.8725072,396335629.81907415,538301911.9996201
2121,667472489.1473274,353717087.2256727,506898665.43791634
2122,657361661.0126461,324545117.8206429,477759079.204644
2123,620854198.0296109,303608515.34736973,457266543.2391264
2124,580761849.5803348,290163205.59334606,426121070.5033802
2125,565760042.5502487,254833214.414765,403224071.96202266
2126,557062969.9649516,248414849.3588435,356675989.2277364
2127,522222970.19930995,223848647.4023098,335560934.38022524
2128,509965812.5683481,218718011.1258328,308503182.7450219
2129,487725592.2713353,197955966.40321577,272840202.90064114
2130,464352126.169198,192230684.38380018,253100772.89688167
2131,460206664.7082166,176539341.11931586,229589959.96816936
2132,449209622.6030563,167946693.31995782,199406486.548253
2133,428390329.2822971,160863532.96566972,206039145.2807247
2134,390271775.1560799,157136956.18663394,197477547.2308717
2135,383447883.77622247,149574630.23246166,175630527.8963518
2136,392571168.607889,145851527.86363316,157460840.607308
2137,400301121.1015378,127737958.11466572,147562333.91545033
2138,371454439.14049494,115223383.66822344,138995682.38418204
2139,340901844.03767544,100446537.91205613,119382444.2027055
2140,335771009.4035639,91760307.42693879,110498122.74765179
2141,319121899.5772627,86625072.14639503,105108963.0184471
2142,310337894.9406867,79991626.10907833,105908419.5422604
2143,297618845.11566466,70837657.53313473,101995549.40956633
2144,284931616.7181413,65458372.65800844,100036719.19699758
2145,277085047.26014864,57157231.091056295,92845052.70525227
2146,270014460.5682704,50262547.60800107,86014261.09562732
2147,252147741.572791,46337265.70080187,79435547.08793862
2148,221618794.23945,39050423.41811444,73613765.99692817
2149,212657986.6169774,35333133.054745816,70547013.60231149
2150,209046448.01585138,30438302.88833767,64031872.41142989
2151,196711092.92871562,26345757.43621085,58928316.799026325
2152,180869580.09932944,23120570.5114729,54364012.08141252
2153,175797023.16840914,20501050.18536833,53623236.2978631
2154,161063173.38181856,17452836.269726872,51746037.625911534
2155,159434600.73331776,14630852.57244261,47132338.01845011
2156,149428803.48049584,13181482.38865095,46140211.827397324
2157,146419109.98229006,12569247.858051669,41626526.588042326
2158,141238529.45961004,10664532.898848068,39896623.710613176
2159,139783938.23125303,10069676.5643428,36327303.86222967
2160,133185058.2119357,8418077.948507728,32651289.479365245
2161,133852206.82061414,6576895.372214258,30042233.339148365
2162,129576699.16815792,6221500.603474253,27699439.69780014
2163,121095707.66835196,5962486.217273063,24394006.834293783
2164,119163145.57771309,5576971.135996221,21749875.254632648
2165,115514831.86696684,5181431.243954319,19961884.570920937
2166,114096968.23373914,5096287.046771383,17630874.24340231
2167,103116887.7951911,4690431.922117853,15994779.684914732
2168,94655889.61957733,4318146.3551110625,13584394.921391016
2169,91971051.9593911,3721696.807959275,12958130.852323752
2170,89260962.13384497,3325613.3667738717,11709932.980667971
2171,90089406.81801257,2956487.178180914,9723741.68681136
2172,85076988.58917165,2679045.779833989,8277364.8703033365
2173,78064410.91713907,2471467.713250828,8167696.154979385
2174,78030610.69996303,2225224.872250032,7270499.547333685
2175,76104632.90252191,2059389.9464634769,6535591.23820645
2176,74264306.624619,1892343.0118728427,6493254.194490701
2177,68551626.5081835,1687897.4711493503,5958198.534938948
2178,66674054.309682414,1493997.4369513688,5523229.658341703
2179,67130767.31086479,1351623.223190667,5101798.783680259
2180,65081341.05908665,1215431.6241513651,4818839.832568666
2181,64812562.036284305,1090853.0294330951,4476334.942470558
2182,65466193.874929,982269.8701435116,4180864.659668099
2183,61683283.12010699,835760.8895285109,4088890.45759034
2184,54765724.700982705,724390.1382144032,3850852.5914767105
2185,53888548.79017865,616566.0214448964,3569407.46820427
2186,50953858.8858236,459817.3512278503,3257338.7028299486
2187,45019805.44734508,307819.6330729649,3010613.084844182
2188,40942866.72617445,211317.48762526637,2756661.805404299
2189,40271426.69661879,98162.87203448087,2609744.593136669
2190,36987481.42000874,84974.57479365391,2548472.6663585403
2191,34577608.71235718,85894.99615875154,2479666.58498794
2192,30596244.400936127,86047.48454984196,2293754.010612458
2193,27503405.040718053,83932.8624024755,2296829.501661276
2194,25951399.622561704,83914.60619340983,2221178.7358294087
2195,25579000.15795782,83441.43644544904,2088684.1385026216
2196,23439316.331450783,83083.62896928817,1891432.8425601427
2197,22940942.38429829,83492.55123173556,1861046.1818020076
2198,22909055.940894503,84628.0634635255,1662913.183874403
2199,22456083.656702023,84319.50188086758,1515190.1472592156
2200,19922693.722704604,83362.9878207844,1389251.1098772364
2201,19081905.408896595,82949.7343396492,1359383.980640136
2202,17477450.946947414,82272.89658663321,1270285.8252635833
2203,16437516.622920496,83174.02434692498,1192496.3818155637
2204,15093525.667666927,84764.3479519055,1089704.415256722
2205,14349443.869319484,84613.83978596044,1024632.0376216715
2206,14102276.429597657,85718.61674401318,922885.0255747162
2207,13297582.174532335,83594.03738442747,852412.3343818228
2208,11847913.152186599,82809.38783448105,713295.2632257332
2209,10710102.617508523,82356.74793135095,637465.282887744
2210,10061584.79068824,83396.38472801738,501648.4442415409
2211,10001214.123687787,82245.96134309679,375975.10843639704
2212,8995165.903284298,84609.22529408812,276595.4401530937
2213,8718977.495600471,80671.51594129711,226276.42222499847
2214,7927472.656116654,80165.60918693354,124047.9785295127
2215,7874641.924090234,81011.78587784729,99628.49999775826
2216,7415149.840131527,80396.99014174275,104780.46750982125
2217,7360874.464298953,80376.32325462838,102036.54984369398
2218,7227024.539871472,78948.41745379959,99223.45264519463
2219,6720659.804147287,78824.02965129075,100504.9140798608
2220,6454534.527404403,79769.22154671718,98497.31530645778
2221,6260980.125051449,78934.26122558875,100416.9524167387
2222,5918431.661064082,79522.70034418348,98291.58227878327
2223,5639974.906184204,78355.29969014144,101326.74771684901
2224,5363692.676352863,78689.91464003414,102230.77244833187
2225,5121362.436627281,78772.71890726619,99540.51422782599
2226,4980090.678298235,79915.45023145614,103766.88969859807
2227,4942193.833654944,81088.17952495306,100500.58238588937
2228,4739611.641340423,81843.59036255656,100427.3978358482
2229,4523094.892636955,76942.39538577617,103539.30781719973
2230,4427862.148730635,80992.38733574469,100997.4228355539
2231,4356405.449763899,77994.3832196795,102174.86860727787
2232,3949692.3752877945,74772.37074554223,103221.15232637335
2233,3970804.7735157297,73073.82201863668,101345.61274883948
2234,3790673.783624931,75113.8490301036,100063.84540467928
2235,3634476.3616610602,77770.31289797489,97750.66443308571
2236,3652840.981910775,77939.54154724258,99041.53726898183
2237,3598526.368550338,76059.08496093884,94797.10878323606
2238,3572445.074473909,74770.96990700843,96296.44890445759
2239,3372281.3047707416,75156.24035955092,101386.3805610041
2240,3322168.80686572,75792.75550686881,102420.26352197834
2241,3283883.301289354,78885.86128612676,102226.11289042234
2242,3245772.5144783105,77870.48318330871,100951.93962145536
2243,3108283.651106086,77256.2982235976,99431.08596269472
2244,2964551.8777045063,75301.37560595214,101325.46011460535
2245,2881243.3069814336,77285.53025219397,98646.99861191958
2246,2800450.0014702724,73989.43344157646,97989.89945524577
2247,2734961.3492242643,72427.75648451867,98063.10437584581
2248,2552854.6988071213,76627.2969701568,97727.49207594333
2249,2557232.912812248,74411.94943628597,100025.66194917452
2250,2574671.995130815,74775.1313473396,98759.19876778086
2251,2459871.7482536696,73305.78290364357,97196.60699105411
2252,2270250.2698024656,74721.99096187789,96697.44176693902
2253,2318815.892664816,75583.7813048489,98205.48111390867
2254,2319965.472580486,72816.89862333839,94676.72445019957
2255,2267089.9255265794,72724.44728618198,91101.15093913102
2256,2283062.412676954,68913.51776336788,87746.51680938981
2257,2150816.2918175156,69712.53616555122,87384.73885705868
2258,2099125.682332552,67904.33894975105,88511.04728382852
2259,2022540.1123830902,66416.40737114075,85507.3519341666
2260,2067814.129068107,67433.50078737247,88323.97116364697
2261,1988928.0184950596,65950.86469447022,90345.0810651417
2262,1849512.4676968083,66207.28779464975,91282.36322175231
2263,1820375.6146628151,69540.77579994549,92695.61998817901
2264,1759909.4839712726,70517.99026363771,93535.44149328674
2265,1724633.4999937362,71050.86266814315,96460.55824437481
2266,1599580.3595919192,68987.51663015045,99201.78870900004
2267,1553237.9237312218,68337.97885962455,98367.501867226
2268,1478230.597777234,67435.66994377071,98105.8112290547
2269,1426703.3204592615,64744.63979431798,95692.50356823436
2270,1341766.435163699,65094.91604881317,91734.38255033607
2271,1254241.9867266857,65432.199645915374,94258.7273803612
2272,1240396.7930093312,66812.34937844657,94739.23191455855
2273,1207086.7358467306,70472.83224335243,91600.64024110635
2274,1174155.9594919842,69791.66767656972,91276.47532042055
2275,1154232.889991546,68791.4187794128,86477.17520810865
2276,1095563.504962314,68640.12075074017,85300.99048968042
2277,1057479.203315857,64825.826837839835,85045.11008814312
2278,1043303.5284132086,64546.57003855414,85990.08646729682
2279,1036409.6080618864,65018.4165484226,85513.9668232422
2280,1013928.8537193314,65002.804466817906,91554.99380288468
2281,1004500.6764797233,63802.30392402002,86019.4994349648
2282,986626.1102356393,64768.2799362179,86538.26359065622
2283,956625.5973211477,64727.988825712295,88438.13744675809
2284,906181.9926990015,63914.85916185706,88152.38581929737
2285,863242.1498622703,65059.90505725083,86769.83862911715
2286,851807.2871744982,64857.260108294635,87066.3358061949
2287,838901.5697835706,64539.48289512504,89063.8757075764
2288,799790.6864035927,63514.86042153479,91610.79214723896
2289,772708.3219694855,63836.782776021995,94008.68016198924
2290,721855.917727769,65013.536815674306,90486.55205392498
2291,700585.7244484094,64336.83610673121,86438.90298976708
2292,650060.51727763,64635.8428415496,87964.52660647828
2293,590415.097302815,65349.43677111843,89818.67700374124
2294,613516.7289381081,64278.201260554706,82348.84134656179
2295,577892.6201382712,62674.97454338659,86730.55808869092
2296,566710.8452275273,63792.57557624359,86471.5769377758
2297,545006.9238398707,64051.039113453946,88166.26888587372
2298,552964.8657652012,64952.76535437821,87053.36013051169
2299,535624.5544177173,63325.5033717429,84445.50016006625
2300,527323.0534234687,64381.02164599244,85960.51653427235
