time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2164,17408165778.970867,19154967131.77989,25667463333.76443
2165,17210194130.438007,20125889757.304726,25670258453.01155
2166,17517719720.50912,19781740735.63212,26356979153.354
2167,17609491094.045647,19408556811.49958,27079176110.081116
2168,17272109008.232243,19235197976.933037,28021891592.32577
2169,16827315087.815983,19646032139.64367,28240186455.99644
2170,17007155948.121939,20052821252.936245,28885390284.449867
2171,17086847268.560238,19817424877.499252,28706321653.643135
2172,17197745901.516376,19762680593.926685,28456399267.566006
2173,17166920177.240679,19548881098.87058,28534463624.51364
2174,17123098327.472204,19684665888.53088,28665555923.540947
2175,16514168430.715075,19727971990.856133,29477451836.714615
2176,16477914923.587782,19343992903.717514,29848286951.203903
2177,16758989588.586777,19887926625.06184,30138003797.10482
2178,16698799981.972136,19123429571.85932,30455477228.16047
2179,17180154837.70946,18473178575.705944,30962896260.580826
2180,17226820432.80399,18381237687.567867,31226140471.461323
2181,17281394784.408028,18403916432.335194,31997730007.58541
2182,16868301979.000505,18273706621.387825,32521815360.09524
2183,17095836223.861181,18436754012.916763,33268072311.882298
2184,16854500908.527262,18437366337.716816,32753060679.536182
2185,16629836097.637817,18497026528.18119,32003337531.984684
2186,16707428935.344606,18838524716.202,32687131065.08906
2187,16677313275.379782,18980513087.081917,32664189156.588074
2188,16527849156.448957,18764545350.029976,32687534126.496365
2189,16079239857.39885,18957832632.040123,33076848719.383488
2190,15755753722.59109,18731988330.968754,33467946928.06793
2191,16200218144.146856,18894240472.431255,33068465530.770256
2192,16616032552.760588,18788407107.313725,33709650666.98306
2193,17200297417.581394,18684562834.850685,33577887179.421204
2194,17534707107.343616,18411655165.223778,34103246771.13723
2195,17575052073.096592,18524632337.702557,34991393146.675224
2196,17194800483.035465,18469222964.501686,34548018147.63998
2197,17282946668.025433,18444155156.80698,34552982899.121635
2198,17474027921.82765,18116166307.966618,34948662583.00412
2199,17634541062.133408,17590033870.76505,33831522066.620083
2200,17582355628.718437,18340300486.748672,33473626536.61458
2201,17333189879.511627,18522930502.936337,33318180514.857433
2202,17285141612.142765,18387711312.004566,34047157710.436832
2203,17523917414.95316,18493187578.34891,33803519584.736137
2204,17771681328.848595,18242102796.83147,34587505297.94138
2205,17896953513.677822,18129538957.212643,35260192808.50179
2206,17863133738.960682,18699141162.569546,36219119276.64893
2207,18217073836.595264,18286411154.55351,35999432257.827705
2208,19077853293.112934,18038934821.39374,35714496907.860725
2209,19180997887.046856,18107767764.679844,36311879167.904396
2210,18767681203.107483,18542288309.844536,35728936998.01863
2211,18743212049.71385,18690249864.2323,37502366071.00281
2212,18683369697.654613,18586930580.87146,37153843652.0732
2213,19529302841.99882,18407832208.8649,37053423957.38896
2214,19632891194.577076,18298758136.884785,36958216815.561455
2215,19303376469.167515,18222596848.94584,36605916837.58619
2216,19535332990.033367,17996451344.322582,36661688885.95857
2217,19542350581.52816,18280482813.711304,36027694328.0466
2218,19037278467.54659,18513689767.603386,36137587087.72356
2219,19128630048.870846,18677272575.677193,36738636944.131096
2220,19182714215.053844,19270401154.476044,36958220051.55303
2221,18671193356.744102,19217172385.37369,37040306159.826775
2222,18782704642.908215,19226416890.774044,37483910665.566376
2223,18967988440.187325,19069034893.21797,37404973426.46821
2224,18904361361.59166,18449904179.545963,37109263157.30844
2225,18893783076.97508,18569931571.399033,37846365263.18455
2226,18884422112.989235,18979735982.38499,38932278616.30807
2227,19144475392.091602,19027524397.91181,37585074672.139046
2228,19518344551.421925,18458120740.228134,37832373552.50786
2229,19696916795.26137,18612627289.571533,37635520512.93388
2230,19532209386.095577,18159687318.84377,37876059936.09422
2231,19021814228.246304,18582134280.19974,37667097827.298874
2232,19056286774.462154,18487672211.158623,38973957468.19825
2233,19304591417.221275,18819477323.179012,39487862006.88184
2234,19207259232.588642,19236878370.000576,39870381044.707184
2235,19580388022.234432,19261159793.091232,38992586678.10245
2236,19582338764.52116,19270426372.15642,39795947472.45438
2237,19860170351.12261,19559859732.516632,39689204304.10371
2238,19992993069.992657,19914168518.962673,40365772849.27096
2239,19776628026.88679,20320375677.966423,40429708027.01298
2240,20115022377.77649,20080898034.254818,40926776145.63892
2241,20044941221.239285,19728563220.086227,41271965019.16389
2242,20295156809.823032,19983438128.78138,41696986114.0516
2243,20150725047.10192,20112487391.245476,41947158883.84943
2244,20211736573.714554,19918743077.11996,42840856839.69391
2245,20220239052.026417,20399862087.808784,41648150478.89785
2246,19412205386.511063,20728418777.75816,40903395578.64254
2247,18843547948.0141,20713050562.149002,41584899489.08667
2248,19095267698.388153,20980297393.8995,41424451273.53264
2249,18256175579.949528,21147444999.786285,41936233938.52348
2250,17824942295.384888,21401538307.113052,42528525904.91727
2251,17652129811.034367,21682351360.936333,42573469192.31799
2252,17614181273.743263,21691805655.208485,43700134788.39265
2253,17265704957.615585,21294289226.616943,43956483940.02708
2254,17098451362.89256,21901445651.31521,43527926266.75889
2255,17319646476.858494,22768416654.713764,42966694885.798386
2256,17623198419.33832,22439080160.294983,41053254988.06784
2257,18270351663.00497,22980712845.63091,39409499383.53445
2258,18335274908.23781,22758407279.583946,39887130500.92085
2259,17960591856.16546,22222887451.425457,39815660979.66509
2260,18079677682.45891,21681465169.84632,39242221266.07522
2261,18130097435.60864,21574018202.837173,38495294046.58894
2262,18484195287.07645,21263322811.802757,38440891948.32375
2263,18627984797.790707,21842442909.793045,37176803281.77042
2264,18406664189.792667,22230554440.104637,36389389258.26199
2265,18321490965.933037,22532057425.92873,36306937653.7689
2266,18205577412.154537,23068819909.633446,35672316207.003944
2267,18022381977.426384,22804230481.211014,36232128541.65548
2268,18035845372.73621,22504113743.41694,36125685175.4748
2269,18373907683.52976,22288348753.819675,35385170064.30833
2270,18478580649.378895,22266376152.231823,35170332887.011475
2271,19365563721.43097,22995072392.689713,35037711764.40866
2272,19167729801.075417,22589846196.883087,35442289455.55203
2273,19401969604.109562,22308799681.029823,34733362592.298996
2274,19486069743.104553,22886725757.743973,34135903779.620834
2275,19753173403.081123,23765672891.875557,33353016820.810013
2276,19472949201.641857,23969969642.91651,32727316046.233448
2277,19214708967.828793,24217601038.169556,32140189742.840023
2278,19274485780.51677,23700779326.83506,32243968242.06877
2279,18572211046.474003,23932297408.904663,31729629187.120823
2280,18813218685.57748,24080122638.78307,32153202039.429596
2281,18367736123.998714,24202985666.199734,32658342597.231
2282,18118263203.995193,24234496364.056046,31912225404.105537
2283,18286547284.00464,24498820572.271725,31900581496.191563
2284,18150920396.190823,24219143705.670444,30973917714.923107
2285,18643588734.388023,24796783500.030785,30386485821.629917
2286,18623154809.85685,24316442345.93435,30419793913.84513
2287,18637664129.33722,23890600175.004196,30442426401.482952
2288,18533182807.263664,23194547532.172543,30941454276.734703
2289,18422810438.41498,22460747688.43781,30696553514.16215
2290,18802458937.6936,22000072674.381924,31647505516.346573
2291,18917431626.974396,21557121864.61029,32203332643.377045
2292,19110455197.270218,21326475947.433727,33072508743.97618
2293,19208557163.924282,21124416433.270153,33574691645.402775
2294,19371662189.58347,21215045978.699768,33505269562.817017
2295,19222035411.691578,21281435265.518574,33518363636.056362
2296,19623757430.515087,21369135171.814667,33022987812.767536
2297,19620797758.447422,20917179487.78232,33077399991.127922
2298,19784978818.02948,20837985400.953648,33177683516.364517
2299,20072192946.877613,20703887816.354874,32977604662.994396
2300,20116838112.386414,20431669399.259186,33053615683.00368
