time,CESM2-WACCM,CanESM5,MRI-ESM2-0
1980.0,86889518000.0,86889518000.0,86889518000.0
1981.0,86889518000.0,86889518000.0,86889518000.0
1982.0,86889518000.0,86889518000.0,86889518000.0
1983.0,86889518000.0,86889518000.0,86889518000.0
1984.0,86889518000.0,86889518000.0,86889518000.0
1985.0,86889518000.0,86889518000.0,86889518000.0
1986.0,86889518000.0,86889518000.0,86889518000.0
1987.0,86889518000.0,86889518000.0,86889518000.0
1988.0,86889518000.0,86889518000.0,86889518000.0
1989.0,86889518000.0,86889518000.0,86889518000.0
1990.0,86889518000.0,86889518000.0,86889518000.0
1991.0,86889518000.0,86889518000.0,86889518000.0
1992.0,86889518000.0,86889518000.0,86889518000.0
1993.0,86889518000.0,86889518000.0,86889518000.0
1994.0,86889518000.0,86889518000.0,86889518000.0
1995.0,86889518000.0,86889518000.0,86889518000.0
1996.0,86886776000.0,86886174000.0,86886351000.0
1997.0,86892312000.0,86891830000.0,86891944000.0
1998.0,86891566000.0,86890258000.0,86891282000.0
1999.0,86890414000.0,86889099000.0,86890064000.0
2000.0,86893070000.0,86891839000.0,86892696000.0
2001.0,86905820000.0,86904686000.0,86905955000.0
2002.0,86891643000.0,86894141000.0,86890556000.0
2003.0,86750535000.0,86763279000.0,86734511000.0
2004.0,86640390000.0,86650398000.0,86580272000.0
2005.0,86495825000.0,86529066000.0,86426788000.0
2006.0,86249179000.0,86309052000.0,86159973000.0
2007.0,86191899000.0,86234783000.0,86105099000.0
2008.0,85934162000.0,85992748000.0,85805222000.0
2009.0,85646191000.0,85708793000.0,85540841000.0
2010.0,85625136000.0,85692308000.0,85522128000.0
2011.0,85037850000.0,85129441000.0,84857548000.0
2012.0,84826471000.0,84968243000.0,84653763000.0
2013.0,84155528000.0,84258255000.0,83999310000.0
2014.0,84329361000.0,84440274000.0,84168299000.0
2015.0,83990569000.0,84088124000.0,83818969000.0
2016.0,84017970000.0,84108741000.0,83837544000.0
2017.0,83430367000.0,83546616000.0,83241888000.0
2018.0,83635398000.0,83726381000.0,83417150000.0
2019.0,83675194000.0,83786749000.0,83476360000.0
2020.0,83204902000.0,82923905000.0,83384032000.0
