time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2041,3019755253351.5522,3228638384605.802,3301551598257.6743
2042,2976114425162.793,3201920442403.761,3281052851368.8813
2043,2946326158716.86,3170840916135.3394,3258697281404.8174
2044,2926061695545.1323,3139538197351.872,3241489963890.16
2045,2897654903666.7583,3118310180382.106,3225120463602.012
2046,2865259601780.7305,3096435495351.306,3206905458734.924
2047,2832126645938.206,3061419354972.608,3178745909321.3306
2048,2803559739670.7534,3028240144654.4746,3161848933925.0044
2049,2770841732442.7188,3006314004231.5806,3135425829750.3276
2050,2734246038671.033,2989594193268.7485,3110391565745.168
2051,2715934772906.1963,2968986853257.5894,3093101430197.7583
2052,2687669812748.6284,2945346880145.198,3064357438556.69
2053,2659748428701.6465,2913744849005.708,3047045330572.472
2054,2627555032698.892,2880163682926.152,3025474357260.456
2055,2603145071450.964,2839016217881.782,3002450851466.36
2056,2571242737002.608,2802345468458.935,2986377458908.4033
2057,2543857282049.2725,2769165812031.4272,2968690170130.993
2058,2506342079047.1953,2749744485374.565,2951166456111.302
2059,2474566236239.3784,2705520307585.6445,2936069977390.9717
2060,2434230787325.843,2678848962252.336,2923296045006.3306
2061,2394486582426.874,2646334618036.4565,2897295603375.926
2062,2361385409277.4077,2614455632846.808,2881423117524.8193
2063,2319776572381.334,2584197934470.919,2862690999891.6816
2064,2291736994695.3374,2545414294604.342,2852039706574.8394
2065,2263660396025.539,2524820822511.5576,2834352775477.1313
2066,2226213797088.274,2498670435298.294,2821539946116.984
2067,2195203846729.4128,2478063838135.0864,2806871728606.7715
2068,2162770179619.8774,2441631112374.3623,2779319290561.468
2069,2138652698485.1594,2425913234099.72,2758374073228.0337
2070,2108964160760.1318,2411498375498.175,2738596810306.305
2071,2075156155210.8608,2385427606341.855,2722099857065.672
2072,2052698578614.2683,2361738632196.739,2710158239988.9805
2073,2023106537381.6238,2342294501568.0386,2697369268221.0366
2074,1990287680568.7927,2308062258292.0835,2684413192533.9937
2075,1957335026897.7485,2278668525866.7666,2667652143304.8574
2076,1932267969658.0566,2254100918522.862,2651798367955.384
2077,1910257617905.1123,2213981409969.0933,2640725901838.2
2078,1886940677801.7468,2192546662278.7883,2632575693131.0093
2079,1863072332667.7932,2165288836991.5056,2618155478991.527
2080,1830121666305.341,2127680367506.566,2603380115558.657
2081,1815046217315.2004,2099483135108.696,2586706659961.876
2082,1794131561667.5342,2066731433824.1436,2569956436735.21
2083,1771768649103.764,2046939579910.9612,2552768435224.028
2084,1754110492655.9536,2033127038960.4722,2536509871270.743
2085,1735655319674.8586,2015523065343.8022,2523806102270.1724
2086,1720915090575.6204,1993621500399.8586,2514798692073.8584
2087,1707910672295.5308,1973111139593.416,2501262138702.314
2088,1689389670161.1147,1953120550670.8975,2492427259420.269
2089,1675958713609.7898,1931926366144.3545,2485938554445.147
2090,1668984187664.9436,1904566391052.3667,2470793799473.7266
2091,1655913941661.857,1888690876106.1013,2457110420523.041
2092,1641493457279.5242,1865912922439.4963,2446028273455.0537
2093,1628072415860.2456,1840625169210.5583,2437219557968.622
2094,1612750574527.176,1818858881333.3926,2421550722420.224
2095,1595378836515.3333,1801972639447.335,2411976493710.7524
2096,1582470833905.6287,1783866179897.159,2396037527888.0435
2097,1574992531111.0303,1766945643533.1375,2388900238398.998
2098,1560197469527.026,1746787260522.4585,2378725180694.1963
2099,1544748803134.058,1724827317961.4216,2365263415464.7524
2100,1528135339773.1106,1704510044475.3542,2356052631236.253
2101,1509229819379.9475,1688399324680.2432,2353360798511.177
2102,1492803998358.8535,1660023337681.1558,2341840914124.1914
2103,1480530291536.2588,1640159747168.8164,2333607116096.4663
2104,1465545059881.9358,1631495431369.406,2323048786532.319
2105,1444391511228.574,1614883695796.7437,2316119027634.577
2106,1422326880069.6191,1587000113056.771,2308414430003.293
2107,1398719382173.3606,1577878325160.5054,2297075037790.2305
2108,1381560712804.9412,1561089972550.6863,2287665471337.322
2109,1370618109146.5903,1532097627873.5325,2276624252569.6665
2110,1359555648848.5195,1511870523004.9946,2267248441395.63
2111,1342845763327.0273,1493085594756.0146,2257514398695.5117
2112,1331288325327.2178,1483060340985.0986,2249300813831.334
2113,1312841094291.3335,1467326546581.9333,2243970479084.175
2114,1294117607660.9453,1443512772872.673,2230829599622.06
2115,1281561925849.2498,1423539672243.2834,2221353837578.651
2116,1260889125424.6287,1409018706979.1606,2207221419827.8096
2117,1248377064422.5352,1387287392084.131,2199969676714.208
2118,1231790881008.7366,1375516429477.615,2187561190739.0024
2119,1222433990929.8884,1350413754448.0444,2181570580192.918
2120,1212892864759.9827,1327025624623.0007,2179852281352.5122
2121,1204904767141.2292,1306207379484.072,2174845232803.0825
2122,1187387751890.9595,1288443956742.8657,2166674792793.798
2123,1169013221265.0364,1270636229293.1274,2157190415567.283
2124,1147407427892.7776,1269893306705.1094,2152132344489.157
2125,1133471764605.984,1260934386554.0667,2144694901570.2063
2126,1114589172423.8308,1253662270669.8743,2139857364261.3635
2127,1097771623362.6346,1250440386506.6445,2131609368797.1868
2128,1082726921661.2955,1239905046299.0652,2125249995785.5427
2129,1069430317126.607,1230568164019.4785,2113947824939.2004
2130,1049939428455.4347,1220776937304.7698,2105438196523.8455
2131,1039086442268.2234,1208224669595.3389,2098782172633.68
2132,1024721778464.3309,1192850052327.157,2090524461915.4053
2133,1013425578253.0349,1184989276315.7595,2085271878273.1938
2134,997832631202.8242,1181801383909.095,2079864562833.1914
2135,980504018862.5848,1172924901336.47,2073789402943.2012
2136,964501653331.7416,1165091426845.5718,2062480234153.7773
2137,943927322058.2965,1151847289747.1194,2058542884060.5508
2138,926248376287.214,1132214317410.0076,2048357651908.3174
2139,919545351330.0143,1118211990024.6277,2039249277277.2566
2140,908333581669.4862,1107639743270.2346,2032936996749.2297
2141,897188454427.3396,1089860532613.162,2023082040596.3093
2142,884780288366.4097,1075373929885.6251,2015891028075.3125
2143,873155090387.9457,1061152120108.3641,2016179217159.3225
2144,860000836424.3414,1057024650375.1996,2009955485080.9922
2145,845698026727.0436,1041328481488.879,2002608402225.334
2146,832443488022.8824,1031733777552.3616,2001848732149.6555
2147,819296818613.5927,1023184893250.4015,1998444302047.8262
2148,806374683703.7502,1007347490173.0552,1998471193093.7764
2149,795408971792.8677,996824293741.4825,1990475812688.53
2150,782335523562.584,976078134196.2379,1989258405702.6235
2151,772856134140.0569,957277837529.2594,1981494960087.1057
2152,765193411517.1631,942814520625.2195,1976194916520.0444
2153,755911210689.1301,927277981963.5088,1969888147852.7683
2154,745073867904.7228,907541087697.0563,1968887233224.2522
2155,732634506208.7577,890597922942.8043,1964307272868.6472
2156,717853350474.8799,875756270564.4614,1959131724677.1943
2157,707115587747.1857,860460493226.8042,1947285430231.1602
2158,698735230768.0662,839375571651.4651,1943005580834.4993
2159,687304501417.7167,821656920912.2163,1938182366314.6255
2160,677788804987.4026,812180131885.3132,1932784853326.8933
2161,665918581942.1792,797902726668.2549,1927688694563.5432
2162,657755270425.3578,788101049533.1853,1922230419527.1003
2163,649907649750.5326,778220810452.3165,1916483274220.6746
2164,639004709278.0114,772325262662.8127,1909877905799.7927
2165,629625178024.9712,760951753030.5004,1902413840677.764
2166,621487090779.9281,751733933040.5328,1900802439056.4663
2167,614459394800.398,741493362646.8081,1895031964179.9302
2168,604709379474.8015,732547449921.8252,1892573342674.085
2169,599466353897.7455,720073602393.0004,1885748835869.6023
2170,587811219071.2135,705206146674.9833,1878345584320.8562
2171,579862658044.5295,695950809784.1672,1868788246835.647
2172,571030847394.34,687215271419.5846,1865981033282.411
2173,563327125950.2234,678702217400.2699,1864036871186.324
2174,558458741345.0518,671248486984.116,1856993765852.4778
2175,550888453063.6927,666273894618.2837,1849022262018.568
2176,542696693138.453,655680758455.918,1840280260625.071
2177,537621855016.2192,649774579382.5284,1835081378182.2466
2178,532625632829.8659,641253770604.7755,1830599406577.8298
2179,521952510017.9586,631521813589.0894,1818334981742.2644
2180,514640560272.9155,621349097313.6049,1810674875584.4138
2181,507698081498.5695,615764712013.562,1804468833609.9077
2182,499386982514.2352,606274089365.4932,1798547070253.8887
2183,490569132143.76465,595339327028.9342,1790584390093.8633
2184,482017902441.9648,586102609967.563,1788481122905.3179
2185,475048315150.4876,580637524639.0513,1786702162056.3713
2186,468188562431.3704,570928138801.5387,1781321384021.0068
2187,460392203612.86334,568683298699.5714,1779787973659.7515
2188,449714582794.7761,568734448182.2255,1781546374170.5542
2189,443036669111.7258,565148601450.1418,1776276213555.6206
2190,437221378271.8514,562764438907.7875,1769705305562.0503
2191,430068865616.4935,554619656093.2113,1769879565530.3577
2192,421271375680.2395,551260874739.7728,1764427118387.7996
2193,416052126381.7071,544192339214.21124,1762727505363.798
2194,404794977338.29596,541777457864.1598,1759566710159.7932
2195,397545685873.4853,538943216046.93115,1754587147406.7144
2196,392171637857.0252,535180690897.95905,1753415596441.6755
2197,386751518291.4523,528221594856.1974,1747382931802.1736
2198,380254995702.4224,527090526913.5162,1743272915767.771
2199,367390280042.02924,521058178225.0439,1737838534146.2117
2200,359186935589.71326,517979312923.0415,1734362756318.597
2201,354095360901.37744,513091832243.9,1728054999636.4075
2202,347309934934.4626,509487580913.32623,1721348407036.3
2203,343130165736.3826,504048941083.0495,1718681507434.6536
2204,337845638837.7509,500635541258.2256,1714982594287.0767
2205,331517244833.8192,497134803619.2129,1713675175485.4995
2206,328306112407.2194,493531803979.5317,1709416284318.4487
2207,323350009253.9011,491513008193.50836,1708901399195.3389
2208,312574146795.2809,490590925743.03217,1709260811802.8335
2209,308830353343.67615,486902269978.11646,1702339360416.785
2210,304502846970.0456,479715675256.4009,1698318311864.8862
2211,299271314589.3746,473432275736.4891,1689796852825.3145
2212,293919041519.01654,469115715346.72076,1685158075976.198
2213,287363113251.7653,464826138623.942,1680752121866.9644
2214,283575212910.43304,461518166594.0601,1676071350601.7415
2215,278599266814.75464,457308394543.69525,1673886607270.3022
2216,272016151267.21832,452181072073.09485,1669876295678.9756
2217,267007021046.1905,445097631148.206,1666109983307.5444
2218,263053994406.47485,440345054928.30914,1660504070552.7937
2219,260026317641.67566,436282241493.2189,1662339880678.9302
2220,256091557380.12726,429642061018.2591,1659218393887.7634
2221,253520539573.7303,425898615989.9941,1654779371928.9495
2222,250143646965.15622,422965788783.8675,1652457411561.9211
2223,247707764803.91385,419834261621.1306,1650862358876.9377
2224,244597318075.55865,415716634390.1727,1649621906131.8687
2225,242253799510.2246,413744094802.2529,1646725573204.365
2226,240040294615.7213,411367262405.6532,1641614799876.0889
2227,236517391533.9783,405405512041.91644,1642133090995.1892
2228,230938212115.2405,403949278235.79517,1638119929229.609
2229,224642072764.78006,401871993240.0045,1637130181678.755
2230,220412417240.39096,399978747276.22943,1632693220763.018
2231,217707559119.95068,396901032580.64777,1625809089816.1995
2232,214782895115.63077,394463824006.22314,1618983825010.3706
2233,211284825184.08728,391194356413.2723,1611516911007.232
2234,206576368024.71255,391049363170.7529,1606257833539.5137
2235,203632257062.77063,389637440420.74,1602306866310.2095
2236,200609011130.99594,389175677043.2226,1598197059232.6929
2237,195992632685.48886,384884554911.97437,1595773256004.4011
2238,193875921778.67975,382398750121.36145,1593604991019.4402
2239,192652278467.63086,379424451672.9804,1588151899668.9258
2240,190586738326.62338,376095720726.4934,1582401620033.1992
2241,187067578985.82437,376347395414.4863,1577284149070.6208
2242,183521985462.34177,375481374800.1118,1571035461753.21
2243,180549582102.40265,373304073829.60785,1566284675733.079
2244,178590375033.26285,370884583590.1949,1556839546785.742
2245,175821068259.71515,367610555578.5092,1556193935790.0315
2246,174030843681.79712,363874179346.16315,1554402079516.7104
2247,171725939241.7232,362022830970.68756,1555517555308.18
2248,170428519438.9662,361715135281.61005,1554657316985.4612
2249,167627698791.03848,359515716075.7124,1552327159694.127
2250,165190484795.58237,359108678804.76355,1548281760600.0894
2251,164392728713.0162,357364421003.8422,1540902436668.2559
2252,161605844055.23212,354920322447.6364,1536835259163.6716
2253,160297592637.79642,352912603117.3819,1535965952837.6575
2254,159464452782.57816,351669026817.9475,1535011363885.7693
2255,156264931652.2443,349686388306.54803,1534268083428.8914
2256,153458427698.0428,349912483371.6733,1534629409447.9558
2257,150227066002.555,351836748050.0669,1532183822797.797
2258,148692647913.5608,351536826333.4648,1528817047995.9602
2259,147371911947.49985,350053917203.3474,1522754704520.5605
2260,146030740315.19818,349429001396.3408,1518789405916.2708
2261,143410235074.92593,348708947424.74866,1513227077991.5913
2262,141206924271.0182,348249547398.1008,1511493227647.1294
2263,138380500733.35782,346403463606.1905,1508394845698.0444
2264,135771135586.29352,344899346415.05804,1507258401410.659
2265,134677228238.06241,344565775787.82764,1507926561023.852
2266,132751361333.81763,343336179238.4997,1504772408181.9302
2267,131818126439.87433,341345141664.56555,1501242523861.7786
2268,129830994889.63971,338279774372.0048,1498167509352.831
2269,128513890943.0292,335100819347.62756,1498156705540.8623
2270,127046571017.4254,335369360449.0903,1495382645826.9585
2271,125569562083.33897,333358383605.631,1493710063595.9902
2272,125575528072.89983,334808759537.1765,1489803376313.3164
2273,123744298693.43912,335587311335.5988,1487079761113.9836
2274,122797156707.38985,332546570007.3398,1483963317675.5747
2275,123013066611.89389,331820171173.96606,1477103457833.0732
2276,121377603798.732,330804341215.6971,1476899142071.0564
2277,120976245928.11311,329926336103.65393,1474320801583.2588
2278,119834918200.84663,331227787000.0874,1467540957008.5237
2279,118604954042.15956,330417004153.13257,1465107583587.4692
2280,116242295621.67966,328724805908.43756,1462697006066.913
2281,114832921810.50174,329560188271.1731,1460930974470.8147
2282,114359483497.22836,328689062605.0558,1457366141720.696
2283,112526360727.507,327853952798.81903,1459216816596.0461
2284,111249747260.43745,326305507652.17487,1460704875766.0437
2285,109606837300.41165,326038289796.1012,1458692029634.1064
2286,107730911542.0891,324952029600.7656,1455595454723.6265
2287,106248325354.04219,324277100815.4009,1460774097432.8733
2288,105456452420.39001,324340932634.09546,1456882538964.177
2289,103671501319.994,324684403589.03015,1454564104446.0508
2290,101574320041.41862,326003657680.627,1453468063256.1487
2291,100510296414.87912,325169447312.5559,1453384408560.4973
2292,98980857764.91566,323816805812.8273,1447438277307.3696
2293,97527203514.23058,322602123640.04236,1444361658122.987
2294,96174647956.57481,322738855647.7783,1443289536745.0
2295,95198013407.45282,322983531413.8061,1442286980218.1665
2296,93100065900.75844,322870589056.41125,1438443873285.5894
2297,91359384385.72502,323289765260.4615,1437290300341.8628
2298,89689555679.0525,322311737006.6143,1433190080045.6
2299,88017146812.01819,320406109954.1261,1432261644278.4307
2300,86630442359.82173,318904591437.24896,1432034903909.6304
