time,CCSM4,CESM1-CAM5
2000,3965534973675.62,3965534973675.62
2001,3959502873668.989,3953781262894.786
2002,3937370620413.6934,3948047744164.4185
2003,3922108173359.689,3941399260166.0654
2004,3917696670863.1387,3929693795593.0454
2005,3907705845057.61,3908945868827.866
2006,3898847336736.8296,3908442894636.35
2007,3887988084861.2944,3900152722792.892
2008,3872015539647.263,3892866232519.4463
2009,3863349208918.777,3879112565848.1777
2010,3852022485619.4937,3866582062598.0137
2011,3831029302626.3706,3842766529490.7847
2012,3812525678804.298,3836563370436.1436
2013,3797321018194.422,3813583121537.5767
2014,3771907700390.209,3793285402289.559
2015,3758224373333.7993,3766627105650.027
2016,3748202054546.7715,3751480700665.743
2017,3738664862017.2124,3738435440664.116
2018,3718913752817.3687,3718872077929.4307
2019,3695870004172.7793,3697599937084.277
2020,3682489201261.0674,3680006526553.2153
2021,3661974335330.3677,3658606670989.6084
2022,3633976997696.386,3625322537172.835
2023,3622818543387.6763,3601518827400.2275
2024,3607247226483.403,3576506166617.565
2025,3579092124157.852,3545776050208.674
2026,3555170678278.6035,3526823396403.72
2027,3530122916963.7915,3483656639841.4873
2028,3511221282964.129,3437379977237.2334
2029,3482418636138.265,3402337468274.6045
2030,3441568689366.3457,3361765534469.993
2031,3419734537572.431,3336710090635.602
2032,3398503920282.8022,3306623488257.4966
2033,3386337476758.4517,3269285857392.6772
2034,3359712663149.513,3244094771087.568
2035,3334535338745.362,3216516772837.2173
2036,3315481950879.45,3197805541023.199
2037,3277421217679.6543,3166959539938.8896
2038,3251925338685.9453,3139428946378.4565
2039,3234590342133.9805,3110072103214.255
2040,3200831149199.8213,3081760824540.917
2041,3158181753067.762,3052356188485.2017
2042,3145815807847.9805,3023922166176.4946
2043,3118872749717.0854,3002199156524.528
2044,3085289725248.338,2983660690116.863
2045,3064417696971.317,2947323894052.3633
2046,3043358306202.4663,2909347238989.21
2047,3021607991013.887,2879913997480.2188
2048,3003082679769.5244,2839083766349.292
2049,2986786398673.569,2793157745106.459
2050,2960536614442.879,2751323073940.402
2051,2939382339004.5107,2702368719831.7134
2052,2910764427748.5044,2672070165375.8364
2053,2886790217118.5312,2648706353409.3174
2054,2842842969479.568,2617284103135.7773
2055,2811300346797.4907,2584358908312.2725
2056,2791262079567.598,2553433532540.3013
2057,2755378763811.455,2518765478287.5015
2058,2719117109745.519,2487760025286.0225
2059,2696028776303.3823,2457642610920.533
2060,2670871036754.182,2417061477856.007
2061,2636426412204.9463,2390261011155.3438
2062,2607573524039.2773,2360729231858.322
2063,2582099117386.622,2329664286028.5713
2064,2547796985504.22,2305427664873.139
2065,2510429904959.899,2250750971259.993
2066,2478219768765.0615,2201324690123.231
2067,2443137827597.175,2165656705104.3179
2068,2407184466536.064,2128737713197.342
2069,2376586814483.114,2085483333854.8691
2070,2352418119467.011,2031817452473.1267
2071,2309028878362.556,1997264806309.3914
2072,2275948569412.562,1954564573154.854
2073,2237430545236.531,1914408236227.8352
2074,2193148385005.9053,1866124496479.3174
2075,2166127057631.1013,1829026124081.5488
2076,2120058030195.0078,1788361625938.7642
2077,2094566724916.2925,1743074092979.5708
2078,2072623411439.7139,1704306455442.812
2079,2044667099724.532,1674493866876.5427
2080,2018537366145.037,1653346925388.0916
2081,1990742579310.548,1612671621670.9316
2082,1954151777798.0688,1568946529419.1182
2083,1922487914224.5073,1522431658345.14
2084,1902039028243.433,1495958457621.6538
2085,1875436275729.5469,1464327025043.2698
2086,1840785120114.7542,1423893623328.6853
2087,1812509538025.9631,1380038078662.3389
2088,1784544046098.9575,1343180237191.2195
2089,1759629823158.1902,1307649682038.291
2090,1739115438479.3328,1273234074898.538
2091,1716249840888.505,1239396978021.4492
2092,1692254013881.5955,1193011376422.6777
2093,1672803702933.044,1155887379243.9854
2094,1644760967133.7817,1123719920099.6567
2095,1617135658330.4875,1095944162653.7305
2096,1586961683959.042,1070940260681.4335
2097,1559493113153.385,1040092252923.4729
2098,1520220459409.2075,1012193481260.9131
2099,1491750573699.036,983727376072.979
2100,1459644653801.6145,939818111114.5776
2101,1444948023883.0854,914433483067.374
2102,1422144380270.5007,889427458925.49
2103,1394686213181.6265,869019809193.88
2104,1369493514358.1538,841043633714.3234
2105,1348814131959.552,811133076845.6216
2106,1328818882115.8665,788449133026.0051
2107,1309203910797.1047,765868424408.1193
2108,1281649525442.333,750287679260.7476
2109,1249142509469.719,735627357946.9703
2110,1223069619198.6887,715290122747.9718
2111,1204587376658.6343,695678357447.7319
2112,1184431495867.312,680560879640.9586
2113,1160828167478.6443,660290905117.7378
2114,1138769586883.1826,646232173701.913
2115,1121874739545.8906,625006594024.939
2116,1105463322615.2488,607557560147.9307
2117,1094715835824.1696,589997492338.1646
2118,1071454376184.3864,572162685049.7722
2119,1051449802497.6271,557590682914.41
2120,1033923918512.532,534217419567.92944
2121,1016838387359.8762,509040214421.7434
2122,1000666700969.7556,488862161482.4919
2123,985196972051.8774,468677600460.4798
2124,966908686545.0243,457811794303.9496
2125,944651215283.4243,442196802750.9643
2126,922984011940.4661,429470776645.2155
2127,906147026738.8955,418623088777.635
2128,887028925341.7296,403857316348.0966
2129,868122790841.5597,385136254994.72943
2130,847408386213.31,372734486312.6526
2131,828126269559.7247,358809173406.6816
2132,814206882988.4293,349272347961.7298
2133,798036847392.3164,339676183807.3494
2134,782620788372.7579,331912310310.0342
2135,762658005809.4689,324706515453.17896
2136,744014279592.4103,313720678253.00824
2137,721313082752.9614,304576900368.0229
2138,705671365024.5377,297122404003.5536
2139,685535100255.3036,291692249638.8276
2140,665896427806.6321,281095851567.5425
2141,643232062109.6066,275042056590.8791
2142,624315043759.2504,266645737420.81897
2143,601676359962.402,258031805274.67197
2144,575789115607.8291,249854260424.37454
2145,554316464973.4502,242707439991.54565
2146,531785956839.8806,234083680769.5299
2147,515485533485.94147,229411870336.9059
2148,501448552066.83514,222274089885.92462
2149,485919476567.2274,215271218349.96164
2150,470904078728.39667,210232389725.16257
2151,457693043874.506,202576313402.34317
2152,440746945258.9657,195363989952.96933
2153,421089751705.9128,188741864072.2893
2154,410618873007.22876,180745761975.97086
2155,398911307845.1916,173142295173.23465
2156,384773619082.66,167114266433.47134
2157,371918023967.0858,161472490661.78525
2158,358723106805.6829,155429090086.26706
2159,343878631613.1346,146934830110.57388
2160,334392844356.22174,141917423939.01807
2161,326680616759.48114,136576550506.49863
2162,315400174004.1139,129312576533.22629
2163,303891418633.88947,124526276413.49423
2164,292995152617.9586,119369610928.555
2165,281814179503.26605,114267726263.93427
2166,272368891163.8664,109559511962.63675
2167,265438346789.64526,105252483192.16838
2168,256333186233.44794,101450852213.27423
2169,247316221243.1586,97418656256.20088
2170,237616115527.06567,92364987469.48096
2171,229311625297.43527,89537930045.0195
2172,222975798538.919,86151156268.21068
2173,214832359920.55762,82311231597.29012
2174,207503099743.33994,77666149372.24574
2175,200748723513.8965,73975850188.62132
2176,194309421939.93805,69174719918.75645
2177,187039537796.96133,65355936842.90079
2178,180030681875.71683,62957980532.48422
2179,174005786909.49536,59571499127.32596
2180,165927072953.74548,57332209834.45305
2181,159834367514.72403,55378352193.66319
2182,153776915649.5922,53651151693.31339
2183,146966527871.45264,51960113028.830315
2184,143355401435.95496,49887404071.08992
2185,137241214707.10373,47482141235.82361
2186,131820768461.23264,46150583050.24033
2187,127155536128.92255,44179829470.064705
2188,122399280629.37419,42701238907.30896
2189,117837504329.25288,41529876210.35066
2190,112847400209.64282,40472148682.42278
2191,109154242122.91473,39469697022.04539
2192,104808945597.19879,38429969320.36688
2193,99257132870.82082,36744563623.43958
2194,95396710041.23952,35846118489.31627
2195,91118261613.4073,35087214719.39448
2196,87152129064.16724,34120673049.28899
2197,83586876490.69917,33432245551.355827
2198,80365570573.89159,32766111102.645573
2199,76553676139.90779,31700750883.963276
2200,71904332810.78728,31064947183.80167
2201,68439063279.06841,29877966759.209625
2202,65382748200.709625,29102170055.70479
2203,63187910483.607185,28371304913.75706
2204,60842742721.799065,26992120720.741364
2205,57839856474.93689,26390228823.38808
2206,54040775184.967,25675370313.471935
2207,50986507079.60516,24912061465.006985
2208,48218505256.84103,24188057590.088974
2209,46259927485.649895,23178791585.521206
2210,44305629114.37959,22378438829.794163
2211,43010601400.46698,21655103658.66425
2212,41224950774.94469,21061417714.470856
2213,39461814636.92388,20038030926.16404
2214,38008404025.600075,19199765859.41402
2215,36699098345.75559,18443324044.576694
2216,36208857408.29139,17492674070.97657
2217,35180615246.92127,16578348860.818634
2218,34802529360.35908,15535821421.755808
2219,33405577371.64677,14845960162.607122
2220,32336890561.93311,14267687145.907112
2221,31385965183.8132,13700337878.081577
2222,30622243260.251896,13195880104.973442
2223,29470960167.384327,12726784572.742666
2224,28730801673.65623,11922798812.541122
2225,27962433241.05777,11518645823.119335
2226,27050360961.46135,10982865226.594885
2227,26292295329.332497,10471475057.751396
2228,25489024537.334312,10154665127.07394
2229,24798573317.35187,9817668902.562645
2230,24028903330.11539,9620122698.64483
2231,23579317389.971985,9470857820.732197
2232,23155004788.47126,9230946332.935244
2233,22630701896.55934,9092615759.278633
2234,22060661280.494682,8923954512.544596
2235,21621366244.44877,8874660652.53021
2236,21159510098.81226,8788359343.434853
2237,20424807430.480755,8660269118.68033
2238,20017602996.451622,8527144332.297008
2239,19667362126.57511,8437007479.786494
2240,19268328025.261353,8374783012.379167
2241,18889252311.34756,8268177156.024342
2242,18346620032.182056,8199484166.5711155
2243,17910490882.7954,8104418804.58018
2244,17572252293.428284,7971135229.77659
2245,17311234886.531498,7822173129.56374
2246,16912936173.94187,7738834300.008972
2247,16676824850.242302,7653247256.981165
2248,16351262129.51068,7615199922.307208
2249,15951840116.133657,7580717446.925039
2250,15614319825.987114,7532972646.537475
2251,15187368604.287376,7434731398.508515
2252,14916622397.938166,7295362454.674372
2253,14579598627.3643,7243096767.745684
2254,14153239149.804104,7197691984.198974
2255,13933096382.54253,7140302069.256854
2256,13689500547.763384,7050140332.075906
2257,13467626478.511612,6919478958.671491
2258,13394895729.741201,6867965285.067483
2259,13150995369.825556,6803278387.607369
2260,13040382348.79983,6742299795.9560795
2261,12888831894.870321,6679759095.052359
2262,12716010844.115551,6683146542.052812
2263,12509604036.178352,6613316070.472728
2264,12325463602.407278,6580743871.548045
2265,12103093886.590391,6525243768.314388
2266,11972461041.44895,6468861270.924146
2267,11741402258.448118,6330715211.784249
2268,11675088401.998484,6287720999.60287
2269,11355841726.543518,6246764389.352206
2270,11140526497.1246,6177095772.903022
2271,11073509172.169128,6118215990.564998
2272,11002126255.001257,6040400238.5453205
2273,10683453716.027386,5931036478.500945
2274,10546148560.687164,5846354799.238566
2275,10373844853.247065,5735770609.941459
2276,10225680481.312557,5692771428.760041
2277,10030062492.536564,5642207212.291497
2278,9855530317.999376,5570760069.872522
2279,9826788730.866405,5512789608.463791
2280,9760477666.180656,5445063948.16447
2281,9533589891.389868,5375166316.528863
2282,9469631232.505009,5356882406.274572
2283,9398296135.343794,5288937633.077879
2284,9312109713.678207,5228611061.802249
2285,9117199155.581146,5190093566.250773
2286,9064854187.220232,5089505911.345446
2287,9001047468.382515,5075565575.167929
2288,8975881766.405237,5018579748.663607
2289,8912458264.456717,4909883289.571603
2290,8771915585.751888,4841813002.861135
2291,8798738947.9618,4807163516.830229
2292,8728014372.145731,4708021721.841981
2293,8744241056.78074,4630221172.656893
2294,8746507286.434439,4524348245.654786
2295,8646152551.773865,4430399976.843031
2296,8603504941.559853,4362613567.824929
2297,8605392239.12641,4344762083.008122
2298,8580267005.079589,4264301702.004292
2299,8526189573.073913,4173700909.6667576
2300,8529899701.766153,4179847319.564048
