time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1981.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1982.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1983.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1984.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1985.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1986.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1987.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1988.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1989.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1990.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1991.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1992.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1993.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1994.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1995.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1996.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1997.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1998.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
1999.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0,62055647300000.0
2000.0,62055586500000.0,62055645400000.0,62055588400000.0,62055658700000.0,62055768900000.0,62055805000000.0
2001.0,62031089800000.0,62030884600000.0,62032064500000.0,62033347000000.0,62030390600000.0,62032100600000.0
2002.0,61950265700000.0,61952034600000.0,61946612000000.0,61951276500000.0,61919322300000.0,61944333900000.0
2003.0,61968150400000.0,61965420100000.0,61971969400000.0,61970544400000.0,61954432400000.0,61967620300000.0
2004.0,61897628100000.0,61910945200000.0,61902490200000.0,61907139500000.0,61896490000000.0,61910990800000.0
2005.0,61916814300000.0,61940756200000.0,61937653500000.0,61926719000000.0,61956404600000.0,61945164200000.0
2006.0,61813836200000.0,61851351700000.0,61831361800000.0,61827672000000.0,61829665100000.0,61843500900000.0
2007.0,61601648000000.0,61640497300000.0,61605045200000.0,61617915800000.0,61572427900000.0,61626070600000.0
2008.0,61380594400000.0,61437590600000.0,61388507900000.0,61427486400000.0,61334749300000.0,61439821200000.0
2009.0,60971980400000.0,61025516700000.0,60979333400000.0,60985162600000.0,60775917500000.0,61050258500000.0
2010.0,61012862700000.0,61063452100000.0,61059158100000.0,61004529300000.0,60904368900000.0,61116177100000.0
2011.0,60772900300000.0,60809344200000.0,60795470400000.0,60784374400000.0,60693315000000.0,60862701900000.0
2012.0,60482880500000.0,60546754700000.0,60533308400000.0,60377770600000.0,60433191700000.0,60623034000000.0
2013.0,60247204500000.0,60304972100000.0,60315486700000.0,60030699500000.0,60258965500000.0,60410625400000.0
2014.0,59661350900000.0,59701710700000.0,59722593600000.0,59445894700000.0,59695416000000.0,59868758700000.0
2015.0,59379389000000.0,59430335600000.0,59499887000000.0,58980280700000.0,59479374600000.0,59644397200000.0
2016.0,59136588000000.0,59186012700000.0,59253730600000.0,58451292200000.0,59136502500000.0,59394560500000.0
2017.0,58413571500000.0,58508328300000.0,58529845800000.0,57671707000000.0,58371435200000.0,58730079200000.0
2018.0,58093953500000.0,58179793600000.0,58199623900000.0,57110773800000.0,57984353900000.0,58395436000000.0
