time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2081,5507898311421.329,5177614527016.307,5676354338480.646
2082,5399879920923.52,5110369461124.211,5629290339808.171
2083,5300073565969.431,5026214440439.387,5580023907530.752
2084,5217648337251.01,4922588532882.368,5532447705399.974
2085,5152163578643.527,4852393234741.114,5475895061525.269
2086,5100612486555.882,4736596531024.89,5427026147998.272
2087,4960267010542.006,4643416141695.891,5381515961261.249
2088,4820611574956.477,4572748644726.312,5331636422040.888
2089,4709468146116.377,4497584393831.649,5288039050616.583
2090,4602495341915.074,4390874386722.2607,5239171852516.943
2091,4490773371180.065,4292429958057.8535,5200799282570.511
2092,4380671202199.0273,4142886754939.057,5154970057349.58
2093,4226620020575.9707,4025993035885.6733,5098277077092.492
2094,4118195322285.146,3939420210928.3394,5052633793404.797
2095,4051950270176.5396,3834723546475.4546,4998631215507.876
2096,3948348353009.056,3735744568635.739,4954298771826.196
2097,3840319017074.399,3656304328829.3613,4910016531026.155
2098,3758756973753.819,3582662982303.202,4862159709015.508
2099,3633703119702.238,3490756723827.567,4801620787542.59
2100,3514919955901.2783,3399803533162.682,4752594955928.705
2101,3422387077395.3413,3329111315739.08,4704197175017.953
2102,3367679563223.191,3212596781986.564,4646496045411.114
2103,3285897257249.3203,3107838456086.6187,4593776499613.3955
2104,3204091070196.251,2974922430800.917,4546182802726.715
2105,3130755966386.9707,2854961857185.293,4501078350154.544
2106,3026186558995.204,2754334227879.831,4447409760948.691
2107,2963401232402.808,2672126398724.281,4401509478098.371
2108,2890382214639.1377,2573267472917.6216,4350601716665.8877
2109,2803446239826.437,2440773350920.537,4303203300079.8335
2110,2728841931052.152,2332650957977.3574,4254598036532.4204
2111,2654366635471.3633,2185997510206.0276,4197554659118.2534
2112,2548119573925.18,2029924378297.5203,4146538246207.2886
2113,2477518252353.39,1919720274392.7336,4089765724360.536
2114,2386098601342.604,1806198563346.3186,4037548699540.9233
2115,2299543444823.91,1704807722178.3694,3976980425464.8384
2116,2206112898799.5435,1593369903334.0159,3930520194303.9585
2117,2153687383167.5813,1494259508510.0337,3885496037666.1133
2118,2085420428207.451,1375270500705.5583,3829386356345.737
2119,2014892569433.1812,1270383405613.0889,3779843137233.724
2120,1936521909610.3923,1167033276383.9854,3732040057760.0864
2121,1861357553557.2192,1102602854608.8704,3682269364775.5923
2122,1799596121377.9795,1006505602563.1829,3630771395895.348
2123,1758318808085.37,918599552608.3477,3587596884614.5195
2124,1709927882693.8584,846297257520.3358,3535218110748.5996
2125,1643679057045.177,778543736061.4658,3487848657143.8604
2126,1579112662349.39,708768295558.2289,3441312383409.301
2127,1543396537661.9912,647428147169.9016,3391669856235.315
2128,1497387722525.155,603384876668.534,3345482457986.1025
2129,1456901070263.8403,556332474471.5642,3293380065285.757
2130,1406903935779.3394,515251478397.4225,3238766106940.0483
2131,1363135107267.201,484230431007.2787,3186186054571.1733
2132,1301608299785.9534,445314899296.1571,3141942847767.8926
2133,1250899742542.6597,407992865193.9128,3102293106636.419
2134,1207605888752.7717,376345388751.7362,3062009571486.793
2135,1154426869260.9983,347943070438.0192,3022992034425.307
2136,1104882211003.4893,321701527592.53546,2978544719860.3555
2137,1061469874469.1742,299066024248.89886,2939621054278.936
2138,1022214061645.788,277941268495.3998,2900872933815.822
2139,982330813589.7107,253128065289.4612,2861259418429.441
2140,940335892219.4395,232566502946.41626,2825240617058.407
2141,905223952046.8693,211297842487.7787,2781980180368.069
2142,853778856031.1866,190936321308.05966,2741518849562.71
2143,808149153364.8464,173780673255.34897,2704623554886.017
2144,769204537671.2965,152231065400.08585,2664856384769.9272
2145,737698134334.3706,134055123945.5927,2630583236783.904
2146,710082710212.7811,119520060468.10507,2593793927859.704
2147,680290848683.6201,106213474701.87575,2556977469768.285
2148,646911455330.4893,94875131965.36089,2517729008596.9272
2149,618150489712.1812,84429194457.27168,2483493342597.271
2150,583107000879.3467,75925346908.75658,2451560866141.7837
2151,555184074414.1028,68463315623.65045,2421267317983.946
2152,529211378057.78467,61546154324.02066,2388304139729.8413
2153,506455684030.94604,55818563768.9952,2360406396198.265
2154,484993752016.68896,49907181609.20433,2333147867487.294
2155,463121691080.6785,44720063763.39466,2304642102150.5073
2156,445519913440.2506,40377573317.51321,2272197979539.35
2157,426208254197.9167,35986857517.15475,2240086282557.3696
2158,411958651485.7912,32372390296.02557,2204910884957.174
2159,396298272566.63135,29237654770.30504,2174644870004.912
2160,382320142285.3835,26184118106.27596,2145863940313.429
2161,366587104105.07916,23468936397.673836,2116641929900.0144
2162,351854017136.59454,21312133853.34004,2090625852027.229
2163,337945850578.68146,19730376395.954933,2067198098393.7612
2164,323398542076.3169,18440341558.359955,2044220208720.6887
2165,310063976906.5525,17265948742.134064,2021520092621.3167
2166,295859095792.0627,16327850718.574848,1998391469884.1365
2167,285631970874.2076,15408509452.305048,1976434325401.704
2168,276868518837.55896,14649943057.00695,1951991056707.1448
2169,267206563301.2746,13893553139.072498,1932046939484.3184
2170,257377169127.47223,13306955378.049946,1910553525964.2468
2171,244601202261.59882,12702690561.824987,1890539747455.1692
2172,235000677201.33032,12230932759.738438,1871068384986.447
2173,226614952440.64713,11782793803.277107,1853714763838.4644
2174,217241648763.96246,11588888914.038666,1834463126328.5183
2175,210047801609.21606,11586660616.938578,1813333375807.4883
2176,201349982899.84042,11584611462.432272,1792085696009.2563
2177,193337100806.13208,11489035671.78858,1773337669623.36
2178,186509548943.87503,11118763685.485577,1754351082469.9639
2179,179424066737.25897,11116825162.71204,1736231408277.5256
2180,173628133875.33725,11114728104.701979,1714313316674.2004
2181,166368826029.115,11112383380.033176,1696560204642.5618
2182,160209391493.19577,11109917664.725286,1679213369427.5984
2183,153944211452.0021,11108605908.372356,1658190355215.976
2184,147385288459.9402,11051030884.02232,1639275693130.9573
2185,140383185107.34485,11050922395.578886,1622229078343.2952
2186,134312859392.63496,11050914877.623594,1606116234699.3696
2187,128979535034.09981,11050914798.632198,1590454052205.552
2188,123650686596.82841,11050914721.40441,1576628440309.3474
2189,117735957934.64919,11050914645.36422,1562218133386.6194
2190,112530342498.98232,11050914566.2949,1547158603902.8013
2191,107006866074.74533,11050914486.206148,1532274930937.8516
2192,102740606826.99495,11050914402.768991,1519489886348.0945
2193,98582681855.55093,11036740389.829147,1505232023572.3413
2194,94982115907.81699,11036740306.865692,1488395139964.1062
2195,90992671155.0619,11036740226.184206,1473978937392.6606
2196,86977063103.4934,11036740146.650122,1460298144680.574
2197,83339498280.03879,11036740067.970495,1445026406414.485
2198,80024072141.2727,11036739988.42808,1432266561930.1736
2199,76783735326.48114,11036739905.387775,1417442106148.6172
2200,74340114047.44145,11036739825.571857,1403308175246.0764
2201,71100819584.02612,11036739746.69957,1388990353225.3965
2202,67969718528.66512,11036739662.94962,1375212080836.7498
2203,64586368973.76839,11036739576.202858,1358348017221.7815
2204,61585633876.07974,11036739490.077269,1345018024058.1978
2205,59125120659.36078,11036739405.277925,1329543807645.534
2206,56803569986.724594,11036739322.158916,1317345051173.199
2207,54261513126.5529,11036739239.616268,1304544933250.5105
2208,51937938287.282005,11036739158.39452,1291273314270.3535
2209,49639658811.75445,11036739076.865974,1280611797023.1633
2210,47742566108.14365,11036738992.81875,1268510163896.9246
2211,45817040256.993484,11036738914.175497,1258107520764.2878
2212,44109069886.34245,11036738835.926842,1245551376806.1267
2213,42441915895.20122,11036738756.130806,1235728765814.228
2214,40678486188.350494,11036738677.494871,1225174749281.3794
2215,38971334516.70069,11036738595.585777,1213371600076.603
2216,37387513140.56699,11036738511.399855,1202772145188.321
2217,35842570928.17484,11036738434.756662,1190635137256.3792
2218,34440743386.44681,11036738356.455933,1178583182488.663
2219,33261008041.752544,11036738275.7922,1167004693298.029
2220,31991239722.663906,11036738197.469837,1154257899639.8806
2221,30872994099.414852,11036738117.39063,1141601530432.0308
2222,29557427238.735516,11036738035.382717,1130491553259.5244
2223,28394670169.43311,11036737951.412062,1120532406968.1418
2224,27249378886.401222,11036737867.194815,1111419346430.7898
2225,26427781747.3754,11036737786.248257,1101145423226.3052
2226,25335689551.29472,11036737701.71006,1091331358691.4546
2227,24387635451.79361,11036737620.293413,1083172093442.2845
2228,23490115525.244324,11036737537.502964,1073118282379.7145
2229,22678105362.266567,11036737455.392693,1063891924122.3202
2230,21830725416.39932,11036737371.835276,1053196724034.8007
2231,20992404306.575348,11036737289.932064,1042485374855.6687
2232,20260598750.731003,11036737207.77186,1033122097958.895
2233,19553597103.97092,11036737128.523657,1025197993552.7487
2234,18870956353.503105,11036737049.947412,1015794527067.2932
2235,18197312200.483776,11036736964.208467,1005294477692.396
2236,17583098325.25973,11036736878.039867,997049591423.732
2237,17091369615.495846,11036736797.914284,988261164340.1893
2238,16747875310.701572,11036736715.50928,978537191457.7904
2239,16398343102.883629,11036736633.012392,969444817486.1156
2240,16086064355.312605,11036736552.008165,960675078667.9396
2241,15761044957.694,11036736466.730465,952536614279.736
2242,15391411110.176191,11036736378.28785,943272695979.9087
2243,15049159798.996862,11036736294.923195,934412626028.04
2244,14781346529.30436,11036736208.190498,926852513514.1578
2245,14513099953.351246,11036736119.033232,917490264441.1089
2246,14289485991.014946,11036736036.09479,910521981378.4354
2247,14031674626.70769,11036735951.853027,902769753681.9839
2248,13767529264.048405,11036735867.086487,894699644775.4781
2249,13484035100.480831,11036735777.412674,887185316002.6742
2250,13286047945.851725,11036735686.936789,878976372090.2755
2251,13108490694.542446,11036735594.481537,871377823281.9297
2252,12919474257.661846,11036735505.718922,865220099905.7637
2253,12736496367.511543,11036735415.761343,858477450453.208
2254,12524873224.166172,11036735326.913628,851231728835.0372
2255,12301988304.344942,11036735240.4556,844145267468.8102
2256,12261027239.12769,11036735154.318737,836372574441.7609
2257,12251307307.953886,11036735070.198263,829882794708.81
2258,12241331934.56803,11036734984.278032,823880419262.4172
2259,12232325384.195286,11036734897.271385,817676837306.1802
2260,12232303778.518055,11036734808.611507,811057152434.9341
2261,12230253818.82764,11036734719.977741,805846608292.6506
2262,12228957851.977339,11036734636.572815,799415734273.4232
2263,12225525558.749289,11036734550.276443,792786441482.0643
2264,12224368058.78474,11036734461.244387,785649696579.8738
2265,12223859026.250084,11036734372.81032,779432636476.908
2266,12221830190.091864,11036734286.105158,772550493623.9546
2267,12219927389.426912,11036734201.169659,766519778021.0497
2268,12218558257.794039,11036734109.306406,760221834636.7078
2269,12216048753.463451,11036734023.052917,754671524457.4044
2270,12213551658.216503,11036733938.167864,748012276016.1854
2271,12210830315.855185,11036733849.607292,742774881229.4688
2272,12209189812.163958,11036733760.802584,737034752679.6241
2273,12207025826.125677,11036733669.57954,731774672655.7633
2274,12205755896.514479,11036733580.76083,726856205933.2157
2275,12093348881.00444,11036733490.400293,722084548797.3021
2276,12090729307.284151,11036733400.675425,716495111353.828
2277,12089625657.82483,11036733310.660711,711262105164.6146
2278,12088528086.77281,11036733217.991695,706518189319.8325
2279,12086669012.042223,11036733124.575653,701111482356.1444
2280,12085567025.330399,11036733034.27073,695225573710.9385
2281,12084078529.614721,11036732941.56304,690517852327.9001
2282,12081335270.896746,11036732847.68616,685867871543.3196
2283,12079920566.306787,11036732753.045565,681049638969.7594
2284,12078266696.580091,11036732663.456226,676275504520.5978
2285,12077221830.801971,11036732569.625505,671346700595.7506
2286,12076503617.82019,11036732476.395378,666618871102.407
2287,12075260967.423916,11036732384.898336,661346995570.9215
2288,12073839684.134604,11036732288.199593,657107088778.4149
2289,12072535063.114729,11036732192.60841,653030415589.9458
2290,12071088653.812956,11036732096.540651,647872108572.1766
2291,12070839039.95751,11036731998.619106,643249981336.0873
2292,12070126244.228968,11036731906.53361,638149390648.2502
2293,12068902134.220985,11036731809.553503,634403465011.203
2294,12067499473.22165,11036731716.420511,630253762389.0632
2295,12066417166.310837,11036731620.367233,626262093341.1317
2296,12065400240.765564,11036731525.61746,622259028149.9216
2297,12064114367.504469,11036731426.271154,617643848230.1987
2298,12062966060.871277,11036731329.889885,613232281059.3754
2299,12062314401.241796,11036731236.299456,608839935773.8954
2300,12061710099.666412,11036731138.34372,604570163234.6763
