time,CCSM4,CESM1-CAM5
2000,8161364449270.23,8161364449270.23
2001,8144167823023.139,8154831270214.411
2002,8100998719963.491,8148802416871.132
2003,8080964349184.8545,8135460495570.516
2004,8073355472636.992,8120081295393.949
2005,8059173264427.426,8106627181408.252
2006,8036520442369.476,8095929534666.137
2007,8023654007456.382,8085809303103.638
2008,8008996616339.341,8061683256650.543
2009,7996305872580.783,8047813161481.41
2010,7982880563207.109,8037325195909.693
2011,7968746629124.914,8027691338082.57
2012,7953765557908.017,8013947992493.386
2013,7940606961479.153,7988088964840.685
2014,7914121615409.965,7957221979660.745
2015,7897839264641.298,7935058237367.908
2016,7876835014952.73,7918273365110.53
2017,7861797609009.539,7892533539644.661
2018,7852808322630.411,7867970664289.93
2019,7828692488138.796,7846617122145.571
2020,7810461284204.36,7824300357656.109
2021,7792812023753.107,7799700237292.223
2022,7765194939507.205,7776350940621.56
2023,7746976568780.247,7753370708275.935
2024,7735281413423.315,7727033118419.34
2025,7710464330630.62,7705412958699.172
2026,7692180616364.386,7691186325513.796
2027,7677506107400.574,7678604222769.3955
2028,7664771663958.4,7665620680698.82
2029,7651032867528.177,7645112303661.234
2030,7622925989057.205,7621390341926.731
2031,7577080561495.802,7604486532331.003
2032,7543069947293.046,7585179842269.696
2033,7510519013826.65,7561134541306.131
2034,7478343290270.171,7536352774906.191
2035,7448544804146.978,7506470352215.6
2036,7417793617234.332,7472313335708.024
2037,7404796684850.167,7451003612471.438
2038,7374016032606.411,7424052358123.938
2039,7350629781033.49,7397787955089.748
2040,7323190823099.652,7373808276953.414
2041,7297691610890.136,7355310860646.534
2042,7280917719131.132,7328549315953.122
2043,7264655668271.837,7301407528176.525
2044,7219517854510.6875,7243719199716.345
2045,7187777309329.969,7193148423930.926
2046,7164674267442.68,7138635319785.347
2047,7118793968809.287,7104761559800.293
2048,7100800227733.862,7083519851969.92
2049,7076681669425.885,7058596667229.555
2050,7049622073693.468,7026687991074.489
2051,7026273647555.089,6999221237118.802
2052,7001498154751.672,6947690648099.81
2053,6959726182027.836,6920318481899.348
2054,6911922605964.485,6872043319951.524
2055,6887829526547.248,6848157115258.599
2056,6859354942932.205,6826070239950.168
2057,6795718719699.374,6794602647404.591
2058,6766886835437.83,6755009194774.573
2059,6747256240121.231,6726364707766.839
2060,6722007944571.35,6672532815878.545
2061,6681606164631.815,6627239565002.602
2062,6646527269313.083,6580713325071.134
2063,6614128208892.132,6528430573622.595
2064,6575686728318.639,6487554131504.317
2065,6549189172598.501,6434519657510.237
2066,6530694106682.58,6391315651412.72
2067,6500748151587.741,6355511615785.542
2068,6428587670724.299,6314511569541.849
2069,6376805863310.479,6271588193324.509
2070,6307596081696.664,6199699330824.327
2071,6242691852734.634,6137436389565.031
