time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2118,1103670266411.2344,4865347435331.51,4983600782695.052,3509734627472.9136
2119,1073802037765.5262,4833921407011.022,4952861160397.062,3480175137938.1763
2120,1052934398805.1439,4797546783595.217,4921224689685.4795,3419264611205.1426
2121,1036321765478.7108,4774852832586.879,4895975915224.101,3380379454861.302
2122,1015408103661.8804,4748590651316.313,4870379454760.748,3359114517196.0107
2123,994281800723.0757,4726006027638.657,4844075872609.833,3315424830199.27
2124,972556240036.6228,4681401167808.958,4816306675905.441,3272590125669.3936
2125,931078978663.1953,4629747048550.295,4799674543154.24,3203225396302.735
2126,906529214073.6198,4598819320495.802,4783218111656.789,3159246669116.459
2127,891207189901.508,4576489060771.48,4754202702244.622,3112132796341.7837
2128,870031898756.823,4554243196063.708,4732103896003.514,3065977626146.4473
2129,853522453782.958,4540234666362.431,4705911248692.987,3023060745777.7046
2130,834991162959.1589,4512864583013.856,4674646097940.236,2961222542511.7705
2131,795243346943.6005,4502241578103.205,4640953191719.932,2914587683333.0566
2132,773442646482.6484,4489964222417.431,4619262889193.732,2873349989340.3027
2133,758353725596.2155,4467668859559.315,4593914853873.842,2803475939145.438
2134,731169914154.4423,4441765126109.821,4563950687664.456,2758415669878.142
2135,706042028284.7258,4414540929535.076,4529475852404.167,2727218429756.68
2136,686407572702.5955,4396250407409.5923,4496161989927.885,2678296307053.292
2137,653632842755.6154,4378674426663.129,4478329800417.372,2639872615144.3804
2138,635720981212.4305,4354869278061.745,4452523273394.514,2611618358212.3545
2139,613687400495.1362,4336050288678.4883,4439871452801.891,2587785651494.4146
2140,588232440903.6388,4324485948546.7705,4412477361630.949,2560738745131.941
2141,567907066313.3741,4309455742533.42,4382959881331.144,2538480678272.186
2142,558150235442.4231,4287110543616.7217,4353488126621.0757,2500348705840.79
2143,544621176161.56683,4268321914551.531,4330222960980.7354,2469021216040.5884
2144,521763423018.4109,4230659445934.5967,4315453746621.817,2441848634486.4453
2145,508915404186.10547,4169135142298.608,4293951845451.567,2409392810385.266
2146,495043013716.09845,4121729419363.7227,4276421973718.8994,2388060921849.085
2147,475747960289.7905,4085944507547.933,4258983354066.1963,2351960328682.3257
2148,449399014537.1378,4043685400012.1865,4237127186837.548,2330705462386.953
2149,426100622985.21014,4026288539515.1987,4211030940461.0225,2305762218630.725
2150,403916999245.47473,3998643614458.8623,4181287514072.9756,2282941461446.398
2151,389890208099.0351,3975316234736.7144,4146509945840.93,2241320663755.605
2152,380776129465.85254,3952499546181.836,4122619221090.3623,2209246425598.433
2153,365191593262.974,3935158996236.4585,4101725021342.3745,2181841966448.7822
2154,356357703292.7819,3911431296941.91,4075662484424.3335,2140797057761.909
2155,341982143205.18536,3882274026869.3706,4055411596058.02,2113421599487.3013
2156,328020450570.71924,3857688636491.1133,4037485293390.906,2074121422615.6758
2157,312671790095.05493,3844300204848.592,4016568758635.9834,2056811311625.3477
2158,298705971326.62305,3829961758058.917,3997566403451.5356,2041498305102.9456
2159,287938826701.24365,3824373920083.7935,3980380165325.12,2006936592800.3323
2160,278334607013.3456,3794118482867.876,3961032210958.351,1981546913352.6826
2161,272669958650.29224,3756278506067.182,3942901188182.9434,1942915186848.9783
2162,263395301489.57098,3742177190264.862,3917456579603.9067,1910386768318.067
2163,255671644623.6554,3722763625035.7524,3900328240420.461,1893291050747.036
2164,246694531539.5246,3702361196400.036,3881319738830.206,1878992968243.6492
2165,237543834582.38422,3691042418882.4307,3856712533792.2153,1859814321169.5234
2166,227537413283.03735,3652622664522.492,3829120026870.551,1837149628920.9966
2167,216738920805.90112,3629539848575.0815,3808780247531.198,1826425195480.5437
2168,211204527465.23514,3617930509166.979,3791628064566.322,1803893776378.4612
2169,202752562676.01154,3606003195753.106,3773699173039.8813,1779373917500.939
2170,195833007497.3412,3580864962509.1763,3758647593618.0723,1767415553756.1887
2171,188973620698.77393,3566278148229.204,3732285555209.223,1759027672232.781
2172,181756663891.27264,3533692437347.2866,3702433474650.2534,1721988022701.1355
2173,172258226032.57382,3516183125671.075,3687381235680.7134,1692753586136.1907
2174,165592905502.7542,3496269475338.4937,3668083650889.453,1684338456281.817
2175,160716285557.32074,3479251622704.1455,3647911907943.4663,1662648969058.4028
2176,155109046643.71866,3456550771701.9727,3629108666326.649,1643037554561.6035
2177,147511718579.38412,3420339427091.957,3614624221720.8594,1638671912977.4023
2178,141466985241.0345,3400580198554.4683,3597882035844.219,1621774254741.4429
2179,137326560278.39008,3384590471529.238,3578127851733.311,1607798394954.9468
2180,134462113110.21042,3362378973898.2407,3561225450821.3394,1596245928525.9167
2181,130065642404.59186,3350495455073.687,3537269464286.836,1587829067586.6797
2182,124838814836.69893,3325140503439.2876,3514635060754.1763,1584407691823.0154
2183,121232010809.83517,3299937526179.8,3501562062190.0063,1577858053056.355
2184,118460805192.36899,3284149116924.912,3483968910094.297,1553897798479.7305
2185,115948686893.02982,3271354341868.3945,3461111586249.072,1536879527341.246
2186,113335785594.69145,3232923644751.2324,3445873558337.9453,1524512483208.9534
2187,110485914620.14073,3210453367168.8276,3431768313384.2173,1516672918695.7744
2188,106668517166.30743,3194340681355.126,3415995749522.4834,1495582026386.1538
2189,101853678611.55063,3173581030668.167,3397522955315.5117,1492183615425.1047
2190,98211477466.65756,3154975089367.265,3381258348342.687,1487041411466.4736
2191,94785706472.44943,3134749138705.0195,3370027452599.87,1481558144553.0022
2192,90643670902.07268,3127896749049.7827,3350658063004.088,1459328734585.5598
2193,87068833890.19177,3109843626396.175,3337951214166.87,1446192443833.0798
2194,83790553972.65912,3093564527518.95,3324608467850.5547,1438044055748.7178
2195,80442337641.28943,3075818647954.49,3310318527785.634,1418405466264.5208
2196,78404650505.59933,3066407830472.2217,3297468715165.613,1397613453540.0364
2197,76296736135.09857,3047034408637.668,3285318878003.99,1383600545545.3708
2198,73735865557.4038,3032943889591.32,3269916732332.2163,1359388582452.2322
2199,71683028369.90979,3005778652320.7812,3258661946642.811,1338301393173.6484
2200,69647107473.66168,2984013389722.009,3252047762544.415,1328044212710.5933
2201,67230416033.037506,2967789290445.9106,3237832190371.517,1321424218545.342
2202,64854549677.70406,2947032188735.449,3224359603608.2275,1313624264752.9807
2203,62232703428.96397,2929131820601.22,3210670230619.385,1300462826435.675
2204,59717039013.761024,2922871123757.307,3198932881467.422,1281881404740.834
2205,58009642544.01122,2905250566259.905,3183072905098.028,1264561965879.3667
2206,56126893202.390686,2891282283353.4307,3165763119176.4854,1253861200135.0486
2207,54396596669.16715,2876807960041.176,3153867888717.279,1236947281992.6404
2208,52713538544.367134,2862544784279.5176,3145613368511.8145,1224720549271.8774
2209,51068093928.02047,2850477300427.209,3134745946085.204,1206042442909.6445
2210,49585553108.49946,2842083564656.6943,3121850639199.6133,1189011383054.1497
2211,48461147769.86265,2827711237353.362,3108502376194.4673,1183626498221.1418
2212,46942679071.59265,2789117508959.3784,3093516235441.7554,1167542110863.3254
2213,45240307722.026184,2772714107342.827,3077656292356.18,1150432960967.7568
2214,44178153807.5173,2734590153373.2637,3068222339229.3403,1141180118805.2825
2215,42750727952.3229,2710136585902.4473,3059325133296.6943,1126430758770.409
2216,41499161117.61135,2690150639728.5054,3050020263129.0923,1117680607964.3875
2217,40092637720.75894,2681209680358.471,3039700594727.4272,1105615586983.1963
2218,38943226643.81533,2668925997065.4966,3034226997140.262,1098114526887.3055
2219,37929708339.433334,2662449779284.043,3025794181327.5117,1088773314800.7638
2220,37051841438.17253,2649577687771.4854,3017275705853.025,1076986076516.7036
2221,36055709127.0822,2641090711109.8784,3007436257868.8926,1067310205727.1821
2222,35082106471.2584,2627335798711.1953,3004033902763.286,1054329038454.0377
2223,34095738725.72328,2615873621105.709,2997217030172.3516,1046608688742.6854
2224,33349802233.163643,2601878458570.76,2983977159973.5845,1037618530537.1426
2225,32358785807.419094,2580211552099.031,2967642024322.544,1030560338462.0994
2226,31767224532.41576,2569446930533.7573,2957341489548.6367,1021409205358.0416
2227,31119883043.94544,2559257276669.657,2947502218091.426,1004787193623.2137
2228,30529431703.318233,2553155458656.1885,2940619807064.3555,998233126500.0767
2229,29827500765.221703,2529150264287.745,2929859203531.8833,984644809777.6304
2230,29261238138.15175,2516217542925.3623,2924324538334.722,968946755651.3491
2231,28451442395.663513,2501538914040.9526,2909451545927.394,961499245986.9557
2232,27752302250.772663,2485850360791.39,2896215707018.2495,949861189624.1661
2233,27198024692.925465,2474013587627.794,2884436183824.4287,941511579642.8186
2234,26439752390.244873,2459147584715.615,2870695243381.526,925105983726.5023
2235,25789147483.042065,2444266021106.3135,2857981948120.4565,905770347322.3373
2236,25340920898.03986,2431471643408.425,2839779034335.9976,894143762703.3953
2237,24891372740.814938,2399474053228.2114,2826261261102.524,886377328934.0283
2238,24414889555.14056,2394578669622.449,2819311795301.8457,880443111531.2009
2239,23909167617.29762,2388803076929.391,2812709386706.318,873865466189.4004
2240,23398269709.954952,2380929099953.34,2800127248892.6694,865714372514.5795
2241,22998478808.715797,2370501689863.1357,2790496910066.25,856288977149.5294
2242,22581097706.82426,2353862895165.051,2779754761358.081,854570517038.3044
2243,22143351681.408398,2343412304075.9424,2771062512289.572,851121532909.3591
2244,21765922946.499752,2334911587661.633,2757036224809.363,843246932380.2815
2245,21160142047.8973,2331032561085.067,2745631320083.4766,837889837468.0071
2246,20805814526.146713,2321587184423.963,2741165926350.419,835463657366.1885
2247,20413164304.121277,2312448501424.1904,2732596324715.076,834730996256.3633
2248,20095019794.094215,2301362216461.2812,2726307465113.359,823867207736.0907
2249,19682866818.451828,2293714066163.108,2719123192943.544,815592053578.3475
2250,19286158750.970524,2284123143097.0845,2715343728209.6235,800560878176.9385
2251,18873397434.46,2272756528290.298,2707703876607.465,793831938711.5492
2252,18534577951.467194,2264286398135.0415,2699376200866.047,789510532376.5916
2253,18218717621.41366,2252980022434.11,2690870806905.229,781467355174.7421
2254,18058783898.84297,2247552449791.5186,2684829165683.1235,775641793551.5765
2255,17836204497.7941,2235905112380.595,2676783071478.281,764331312352.8435
2256,17578711702.01647,2225017062649.604,2667600585985.5117,754804208875.5012
2257,17281520035.412697,2216381612047.93,2660524963274.1235,744242173935.7317
2258,17022273535.37281,2205771872173.49,2655097150447.614,739942646729.2892
2259,16783126707.91786,2198825299865.8381,2649372510037.3735,735378470521.2407
2260,16545398900.561079,2170363642922.9822,2640350332754.6025,727886373799.8663
2261,16259955910.587996,2153292922617.6753,2630114754656.9805,720700644072.7925
2262,15985901748.627151,2142067472154.2693,2623845103215.285,715175407836.4375
2263,15704805324.785067,2121706913571.3164,2615570457545.204,702634098867.6311
2264,15514762558.631289,2114038009354.2708,2613529675695.5806,688071778721.2177
2265,15329742000.900663,2103957810946.8342,2604654297493.6226,678713213553.9042
2266,15187328512.500366,2099311352729.5042,2596708987254.5645,667369691144.2819
2267,15041002255.449827,2086059376989.1296,2587571948527.2905,656294379878.6196
2268,14845454759.881863,2080835586207.9417,2580438615391.6694,648578823211.9615
2269,14634085305.322237,2070902504629.1902,2574521456206.405,643877613704.4395
2270,14476380889.154255,2063935131330.3987,2570215396179.689,642027542839.3943
2271,14264215420.145134,2057813691884.627,2564014220868.06,635173582817.833
2272,14107944397.28291,2049042008727.345,2548995754857.9165,627639636825.205
2273,14001334675.11806,2040414347635.5234,2541363852013.2456,625322064275.6259
2274,13903819130.794327,2029853900394.0105,2532019508280.9604,618542834130.2258
2275,13775851573.727533,2019997319793.0095,2519120705807.972,615942406521.9937
2276,13676696141.204128,2017229619915.834,2509813645800.097,605031895423.6981
2277,13562936885.206413,2001711281939.1184,2506533196087.1816,601097994155.0579
2278,13466756756.401741,1988985916569.201,2501073998325.665,598295030344.2927
2279,13341302082.845428,1975471659411.1443,2492827727064.575,594073871435.9932
2280,13213968135.897919,1966854465725.6602,2487954987537.283,588944470224.78
2281,13101605669.602306,1952710846113.9282,2482265238596.9272,586376299715.4414
2282,13019675848.529013,1934027174001.1016,2476727623979.702,581861639891.05
2283,12915388251.275904,1922224579171.3564,2472823470768.8115,572311555330.2869
2284,12803930183.294209,1902512230718.9363,2465867927536.9155,567910618312.838
2285,12695773336.457546,1890532309190.688,2457653663329.6055,560720285588.5336
2286,12685067294.446682,1877137899310.0557,2453178812035.0903,555069937293.5842
2287,12677155037.401718,1859614662913.005,2448587630904.905,545008371915.35486
2288,12674316683.203644,1856326172513.0144,2444809549712.713,535569719431.4532
2289,12669628128.59026,1845417693661.6934,2436764843545.2397,529594779529.92194
2290,12666568674.121752,1837914740447.2573,2431741511728.7695,522698603512.0031
2291,12664095900.063704,1827418900085.0486,2423388192807.435,516908642716.39276
2292,12661957169.147385,1818542044094.159,2413590083438.3135,514826122375.73956
2293,12655367042.202291,1788485326148.014,2411623344619.164,511150804660.707
2294,12647330313.606909,1759296392612.7986,2407856879687.17,501923864164.676
2295,12637300017.954832,1738451702184.843,2403904324074.1157,501609876881.6852
2296,12631872819.75323,1719637158282.8645,2400612213267.0234,492616629156.18555
2297,12628725658.350416,1700445429661.211,2396581450666.2104,487223955789.8663
2298,12622470476.068865,1680027263168.5403,2392984634521.428,478475711259.7925
2299,12619965255.75648,1672405581866.3064,2385605092354.303,475179032201.4299
2300,12615945151.21117,1664508220602.8855,2380419267783.3394,467612666543.8807
