time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1981.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1982.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1983.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1984.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1985.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1986.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1987.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1988.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1989.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1990.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1991.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1992.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1993.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1994.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1995.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1996.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1997.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1998.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
1999.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
2000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
2001.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0,51306863000.0
2002.0,51276492000.0,51269701000.0,51263180000.0,51281589000.0,51184219000.0,51280160000.0
2003.0,51297819000.0,51293103000.0,51282958000.0,51305649000.0,51147443000.0,51306794000.0
