time,CCSM4,CESM1-CAM5
2000,17355628967951.596,17355628967951.596
2001,17317545516911.246,17331785903052.031
2002,17281684925036.908,17307534124570.77
2003,17255965017704.662,17273227468823.215
2004,17226357100941.35,17226002982480.127
2005,17194688480045.7,17204534563894.227
2006,17160138556568.613,17178851771024.248
2007,17125406327689.818,17154647514773.47
2008,17093009032328.9,17109742868994.129
2009,17053328369072.281,17078435735169.35
2010,17020666805875.76,17038811592500.04
2011,16994838951294.098,17012701611255.045
2012,16962769395839.861,16969481851856.19
2013,16931652895854.852,16939685414626.035
2014,16882281843666.65,16894216461761.158
2015,16852803419376.861,16855106467557.578
2016,16806552993131.861,16821823097976.887
2017,16749057142961.332,16780065729265.742
2018,16725677712439.69,16741931979758.57
2019,16693202810370.129,16694974812227.723
2020,16662861535593.416,16656779671767.58
2021,16605892708800.139,16610778162475.555
2022,16562473026686.078,16584395640893.953
2023,16488000159592.035,16540672293739.732
2024,16448500993483.738,16497571715204.205
2025,16406991034342.496,16465440923316.877
2026,16371196106696.63,16432132830819.082
2027,16338087642545.68,16392759461170.547
2028,16303076486312.0,16344688840248.922
2029,16265818076380.832,16308339125029.086
2030,16220243033932.004,16270450932479.793
2031,16144099243261.244,16226798520737.664
2032,16074768732689.623,16191800559174.26
2033,15957543263364.355,16149644629367.086
2034,15903980137426.355,16113795390395.979
2035,15822358972890.926,16066738053359.19
2036,15757733600858.338,16021097349620.309
2037,15713644307375.742,15988286890414.256
2038,15676282127178.576,15943917265837.26
2039,15635672880869.672,15876765967423.45
2040,15577999680207.576,15824026946762.434
2041,15545559651901.625,15791330955107.49
2042,15507148905702.883,15737036205278.955
2043,15484352011938.5,15687119175941.447
2044,15437212164095.812,15613656008903.37
2045,15390714066401.785,15542189657716.127
2046,15342306157114.207,15492131163060.021
2047,15286240562225.705,15451964475466.902
2048,15236313526842.422,15407906369264.396
2049,15168723623330.367,15362257891904.28
2050,15129366679126.715,15323660660424.078
2051,15060745465930.094,15286561758652.9
2052,15013005329829.742,15217009627568.006
2053,14958649916330.424,15153066710363.678
2054,14913198661691.225,15096497644203.34
2055,14863130316155.26,15046304167386.463
2056,14813639815081.512,15012575839535.305
2057,14766903233317.742,14980120141615.045
2058,14710749568620.646,14931355496449.926
2059,14679178545851.457,14867235221131.047
2060,14639320291625.658,14824321697908.57
2061,14600523882062.568,14772985163078.06
2062,14556436254763.996,14709657147462.043
2063,14529376456763.281,14630658576982.697
2064,14470385944578.375,14563137161375.6
2065,14446173789529.8,14504717601998.324
2066,14405275333511.191,14447302125929.13
2067,14382261996623.04,14378981842294.031
2068,14345741893347.027,14322103634818.787
2069,14262172706707.18,14264443381597.746
2070,14193113362740.223,14189033564026.754
2071,14145327544623.486,14095933073854.129
2072,14099956811053.01,13986853843889.695
2073,14054549695040.32,13909353569882.947
2074,14033334058032.592,13836832241546.963
2075,13994805728202.648,13735713952705.246
2076,13962030897284.354,13640840804315.158
2077,13885139010635.705,13525576316925.064
2078,13782544621982.574,13418518601003.729
2079,13714014061438.229,13325897246705.861
2080,13606635476609.441,13212975569237.195
2081,13536285038865.898,13111774281052.406
2082,13460242974236.988,12969159550730.324
2083,13353685096016.518,12820533007960.666
2084,13291344987850.643,12640264916547.861
2085,13264162288263.064,12447733096688.064
2086,13201167495229.697,12326159365464.28
2087,13158868618441.389,12201512229429.941
2088,13077991549060.24,12070625308934.635
2089,12906809370360.062,11958493518183.482
2090,12824349843564.594,11843165603036.004
2091,12732474527738.268,11744125224125.174
2092,12683157303273.965,11580189427029.705
2093,12630613303205.936,11492534691505.535
2094,12556572150508.852,11378433533591.678
2095,12495419671883.598,11231985087395.018
2096,12404709125591.389,11112462588643.31
2097,12296676830682.143,10996004487108.055
2098,12233027330920.406,10903880670698.447
2099,12171076201916.934,10765486134120.291
2100,12037851294366.441,10676467081327.51
2101,11919447514734.291,10585167498734.184
2102,11798279746866.518,10499716406580.84
2103,11709215701225.54,10389926323579.465
2104,11603451320407.164,10266102937453.969
2105,11500190721710.812,10178938124157.957
2106,11451400335098.074,10059569566651.371
2107,11363981716834.215,9939734750537.732
2108,11288459138332.322,9828753478646.72
2109,11197106696449.438,9703853579370.871
2110,11121522580223.326,9622464317681.723
2111,11077515311469.598,9512285120302.863
2112,10990902835196.506,9362332357846.79
2113,10934104251486.885,9255901878686.29
2114,10816694462789.26,9158288904307.969
2115,10755529678064.918,9048460498148.287
2116,10643159078421.988,8957393988898.473
2117,10476431295023.316,8826565720022.748
2118,10370817467791.78,8703432935228.273
2119,10250264750786.732,8620254623280.769
2120,10151710300609.842,8507208531292.609
2121,10097129406404.414,8415552422127.426
2122,9965713380921.422,8315726373992.453
2123,9867365012692.43,8214646614061.403
2124,9759942673944.74,8110716126492.34
2125,9647613016647.955,7983019679586.808
2126,9586787725539.855,7861335556704.095
2127,9491069490438.094,7730733513866.599
2128,9342368431047.785,7612880969990.606
2129,9236598609855.387,7509476850658.002
2130,9123947518639.66,7375088848495.066
2131,9034114105243.645,7295513696565.288
2132,8983875236359.457,7205537785065.083
2133,8908869102702.154,7100195334421.607
2134,8832368100584.414,6994643696681.281
2135,8702874306256.229,6866551997810.385
2136,8601479408227.314,6758934784874.942
2137,8530399726973.42,6676142341662.272
2138,8470209596880.612,6594811600383.596
2139,8402787546771.179,6497971378400.978
2140,8338951197523.098,6411307378224.952
2141,8237382484001.541,6326224287953.602
2142,8136974691327.687,6243910901026.387
2143,8094756669894.031,6151837062855.419
2144,8048738566839.659,6071695195860.229
2145,7953753317729.569,6010266633047.521
2146,7846954045605.954,5903426142232.458
2147,7730147160004.005,5787998929723.239
2148,7684554078618.804,5685714431019.354
2149,7633303791363.239,5617090692221.681
2150,7515583459970.363,5498786496901.735
2151,7429133871201.28,5408458435005.882
2152,7376720467476.565,5338462963617.316
2153,7307295958403.952,5264240593441.104
