time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2041,15944550813074.016,15927323826924.832,15746016765707.975
2042,15920177682383.117,15875131142566.059,15711771872521.27
2043,15891159104836.668,15839084503841.396,15667757884096.475
2044,15848180789934.633,15799776415305.49,15627916195632.178
2045,15810270212171.398,15770034899258.818,15569306237445.889
2046,15780117212172.352,15741581855267.22,15538596230575.824
2047,15746175540504.004,15688433125973.9,15495202117952.57
2048,15705048675757.4,15643817658375.842,15448504726689.842
2049,15667092214781.86,15600207088455.52,15373884761723.516
2050,15637224592125.56,15559320158607.133,15308953493637.71
2051,15587430230237.682,15517321195552.398,15260290743928.525
2052,15521438442599.115,15470838115177.398,15198612276384.99
2053,15469472361515.102,15409163626903.838,15124542737434.047
2054,15416106164112.125,15370601780638.732,15058237526752.516
2055,15369406813219.916,15320850526131.326,14998285952050.629
2056,15329754237662.324,15282203170228.645,14901906793787.223
2057,15255601890424.63,15243605897806.955,14835081382868.596
2058,15198738660393.26,15199561896734.76,14784239903193.494
2059,15127238780400.945,15160330578267.736,14705553193600.666
2060,15067695175013.754,15105547244228.916,14618215251508.826
2061,15029946256469.482,15058510682228.262,14549464903012.57
2062,14972360268462.455,15006759200716.06,14500265561611.994
2063,14898105787072.465,14975199033210.111,14431238312736.035
2064,14844419267896.643,14909898263467.06,14366473102061.277
2065,14769602524989.832,14856638844006.803,14291282361163.756
2066,14691081125861.758,14810597517614.604,14232313451944.957
2067,14613367991645.512,14762591040406.432,14176554715239.639
2068,14575436447828.693,14707305411559.744,14086837310018.94
2069,14489768448879.611,14644323379585.162,14001558456352.887
2070,14418568266821.098,14579427452330.271,13928281501842.916
2071,14369168352438.197,14512037198630.396,13854069159227.723
2072,14317543808647.736,14458497079973.27,13792833809879.748
2073,14231408979680.604,14390176369351.049,13712958179004.86
2074,14159310656810.127,14311500241361.82,13634974826814.764
2075,14083305979223.834,14229267646160.852,13561944843539.107
2076,14005749287882.305,14160926222370.336,13458501545264.145
2077,13912588253294.713,14105676033937.547,13378338932136.504
2078,13819400784236.164,14045898513343.893,13318864959513.66
2079,13728138766876.287,13982618109882.371,13245200284463.678
2080,13587776667896.209,13916291336056.006,13163519225360.453
2081,13476295820630.688,13812158258729.396,13099134746507.982
2082,13327451492105.854,13759683519102.465,13007308343829.254
2083,13199139511705.852,13692123496254.445,12897121133510.273
2084,13054790747541.207,13628751258477.44,12789759609797.273
2085,12962404787751.875,13552557317432.604,12675148417386.512
2086,12852136201332.867,13471412944135.203,12603411133757.13
2087,12720825214069.09,13378738290689.902,12492199483790.215
2088,12566366729257.248,13304660062745.219,12396292238542.625
2089,12419847177914.832,13228224773015.318,12324890186819.441
2090,12252007653212.94,13120042680978.857,12248832064864.271
2091,12111021729825.195,13041572623097.36,12172132313683.074
2092,11941854871820.582,12957072982521.271,12086388728622.664
2093,11745467444588.568,12878965461481.076,11996308107939.785
2094,11578012637474.984,12789134840765.715,11923681479854.36
2095,11475509682758.555,12720276102034.816,11818966406576.885
2096,11306853981937.242,12650310353378.816,11715617068995.932
2097,11119886736999.533,12558037813125.592,11632767126817.598
2098,10976663166131.205,12437126088588.367,11562185984586.676
2099,10785466083912.594,12320006522361.86,11464102941505.156
2100,10630482766420.562,12207179508627.188,11389450144070.39
2101,10473016563937.74,12114886021983.781,11305802053026.242
2102,10343312375254.156,11957556843195.965,11219515431256.674
2103,10216128583730.006,11836567865572.166,11105826178525.318
2104,10085461044940.232,11705321307733.855,11006402147381.07
2105,9962076688419.107,11594105119603.455,10888177156444.268
2106,9766641993817.547,11479192091058.55,10800314163392.469
2107,9659619557263.406,11330965811612.281,10694012565618.586
2108,9549127163270.262,11213838266517.055,10592594913492.424
2109,9435782683557.846,11059742329863.355,10466361275292.28
2110,9310175647083.44,10867254069852.986,10379088376353.55
2111,9145829517598.99,10699427192626.256,10282007851956.688
2112,8997623052358.006,10508515585939.182,10176431402462.26
2113,8853136535378.559,10355098482465.297,10045386679453.354
2114,8735936149099.059,10243947845586.365,9946205490547.031
2115,8594539184911.43,10118333601292.87,9832092020603.943
2116,8452275343517.114,9921640737416.438,9735996388969.459
2117,8340489895471.188,9743185616764.688,9637670008078.68
2118,8200331552433.247,9555892818915.697,9544253786071.018
2119,8070535150103.124,9394709528321.943,9459761558120.924
2120,7943896712241.338,9243116570072.035,9371929640895.37
2121,7818439406039.275,9100149123927.762,9290184208193.297
2122,7689657195720.045,8942263040576.818,9197806275980.744
2123,7597082103614.505,8799105454817.898,9097270763078.107
2124,7449626704146.577,8637590783405.742,9015922618710.674
2125,7294919453148.662,8427887939720.231,8938579829076.361
2126,7173474764473.002,8165662542544.223,8865301521306.117
2127,7071656835578.049,7871122615890.765,8780415499627.0625
2128,6967041005756.341,7686147926255.662,8669900507394.819
2129,6867653042960.219,7474121854640.788,8576693380485.903
2130,6766508750950.409,7300705034633.175,8461073618336.217
2131,6664086579288.802,7094807697510.981,8339769869040.251
2132,6525869142364.686,6868108091624.037,8246870567437.92
2133,6387853687689.145,6672741034892.831,8162338098687.729
2134,6279800263837.388,6486055532877.828,8076874014708.871
2135,6146286616987.468,6317885280521.396,7994954820442.679
2136,6019736979514.549,6179905446887.958,7922087284727.68
2137,5916725229375.481,6039831768926.406,7844072457395.4375
2138,5807793235347.59,5884789632257.299,7772286752423.467
2139,5687331842602.442,5735826197300.966,7688606756996.339
2140,5543230894477.6875,5538538044483.661,7606287632607.853
2141,5445564123024.119,5359222598161.759,7538728197199.429
2142,5326526957051.185,5203105427462.527,7468057303043.767
2143,5205280548487.25,5047313764593.589,7399984440426.23
2144,5087439657742.745,4864189759830.3125,7331204752014.978
2145,5007737155936.563,4716976621677.042,7259116329745.863
2146,4924055916162.771,4563011725928.846,7190646173820.324
2147,4833150092328.154,4352131938744.606,7134025842231.808
2148,4703595722127.605,4112538202740.8613,7067812298273.782
2149,4613272666969.686,3892819154492.4663,7003561705114.364
2150,4519620164453.301,3723802925163.2734,6946727006974.26
2151,4421515600043.99,3553558707923.575,6878901788119.287
2152,4319281206145.183,3370897522357.4116,6811445889300.251
2153,4223397466007.8735,3136800444400.625,6745004591420.219
2154,4158474403663.423,2937352152293.3,6682283021500.492
2155,4082578797875.662,2772949571080.932,6632819626647.304
2156,4018440084136.4717,2615364276610.779,6574871458409.308
2157,3960660321313.9434,2458747834824.01,6519684653909.611
2158,3889954881114.3516,2304102622815.665,6465923918431.668
2159,3821456535491.4,2143792969941.9497,6402414840966.698
2160,3756009449116.1436,2004491510845.526,6329868356211.766
2161,3677550732676.762,1881508171736.6858,6263938859073.292
2162,3588948458871.5,1747978343023.1812,6213458862933.861
2163,3518301703948.2563,1604922924784.7417,6159045430436.3545
2164,3450296509921.9146,1519638025628.3674,6102691507315.598
2165,3394769248339.944,1407501229320.8953,6048800959312.156
2166,3329031265797.6304,1324661042707.8955,5997691189569.613
2167,3279667668750.03,1246831808120.431,5952981276966.281
2168,3231011912744.0806,1164500202580.6777,5904526041306.848
2169,3170819554074.5405,1071920543449.6047,5862418190052.952
2170,3121666345464.096,982157467770.87,5816748148676.802
2171,3059148760542.2515,901720483445.3436,5773718244458.524
2172,3001310684366.6074,823289121337.5608,5731282568083.34
2173,2936368947216.118,757734903064.7842,5691426532660.519
2174,2875174100633.334,700786293739.2755,5648846536219.127
2175,2829103742782.9263,648933425226.4333,5603883467312.3955
2176,2766366719019.2856,606503500134.4266,5559685808657.21
2177,2713306679362.181,566717611512.1398,5519278873055.33
2178,2655645718791.025,528853463298.6329,5483340319696.255
2179,2588846191274.457,495450649239.9635,5441130311059.47
2180,2521685600011.699,462385289776.0383,5405327573135.8125
2181,2472572444433.9683,432665599498.6481,5364203098874.051
2182,2431036727391.5205,403794226941.3799,5328625803751.574
2183,2377396295932.363,376730350952.96857,5287835261512.06
2184,2316810071518.292,353047303006.7271,5244010754812.637
2185,2263467300823.437,329617886871.7202,5209833715959.603
2186,2207930276350.725,308898729861.92035,5173024259480.896
2187,2159900498313.4941,290201865275.0702,5136753829935.675
2188,2118391189187.951,273816783738.1102,5102202965950.057
2189,2070520268195.0337,258274374441.51764,5068846934707.609
2190,2022908377465.7988,242862700939.08847,5040079379039.272
2191,1968947122243.7837,228211250042.23984,5011852713949.677
2192,1918236408297.3313,213872437232.79663,4983563336497.38
2193,1878022029151.6519,202233801959.29727,4953312759400.256
2194,1839186693665.198,192984132334.55988,4923190243525.802
2195,1802678010577.6892,183496667302.3001,4894946355425.904
2196,1766550532085.5874,175665162995.128,4864082048883.104
2197,1737002616689.1006,168026113876.86188,4830155181531.968
2198,1702991936802.9478,161291458727.39902,4799396135658.496
2199,1673677375173.8691,154846598677.7047,4763282736302.55
2200,1644592557468.5974,147420933772.815,4730213233311.4375
2201,1606466351020.5166,141232717497.3027,4700950887800.758
2202,1568272433687.4856,135561315454.22705,4671697697566.348
2203,1522804767737.2588,130261249393.51399,4643230943142.265
2204,1484878801758.9985,125946909185.4486,4616386236128.967
2205,1455211867625.6196,121489400888.40463,4587567361047.151
2206,1427809658816.049,117794223171.2729,4556120560192.372
2207,1395403590196.4417,114094465387.13342,4528049904313.183
2208,1364420401978.6006,111150823479.63014,4503732986521.067
2209,1331325045423.5842,108471417299.1779,4479977176731.159
2210,1300193885906.737,106126304933.58627,4453501436810.825
2211,1269352046108.0686,104008806820.21902,4423277807344.821
2212,1244706776896.1157,102045946765.56392,4396681144750.714
2213,1215991034024.9548,100179080220.257,4374898514352.22
2214,1185305546186.3804,98296538176.57736,4350474243917.081
2215,1160647824677.4272,96547085204.82498,4326486998020.7437
2216,1128526693201.052,95087772046.21321,4303314675321.733
2217,1101909540018.4766,93839093411.33847,4278071584598.625
2218,1077542668218.0588,92626585589.69737,4255171106712.661
2219,1052021967153.707,91368846376.86555,4229832631935.1133
2220,1029985626464.2732,90377550691.4123,4204329306381.758
2221,1006743313385.3406,89382786206.91583,4179912049250.4067
2222,980325738839.538,88598142772.45169,4158329432224.25
2223,959123493811.2775,87846183976.00793,4137192008300.0317
2224,935258924001.6847,87199431867.2399,4114793421177.866
2225,914044106394.7258,86713082190.89667,4092444444829.122
2226,886052027203.1753,86276936839.75394,4069287907090.751
2227,865825309222.5762,85903231576.19933,4045773991346.1074
2228,843828116974.1045,85550727817.96313,4024291920110.6953
2229,823357636414.3932,85247795066.2029,4000604126139.457
2230,801819533289.1177,84942118912.57726,3981634534284.316
2231,780104883465.551,84643882439.70428,3962124110896.7324
2232,764446768037.2671,84372296643.08414,3940798063187.944
2233,746077978656.9271,84128702052.24252,3922820774498.9746
2234,725085583874.754,83881829101.23344,3901036575667.37
2235,706365420359.6714,83648564692.32906,3882830094263.8535
2236,685028102244.1597,83453472225.7099,3861439470171.6333
2237,668161506013.1,83256401360.04282,3841975019769.6787
2238,652823134634.3506,83067486113.70209,3824176036800.5073
2239,635807145972.9805,82930840691.51585,3804620928699.249
2240,621670224508.2872,82794434623.98174,3784718887362.1396
2241,608191173910.6726,82657611782.73994,3765923962821.642
2242,591414907022.4757,82509068788.22388,3744160337067.3984
2243,577402204373.0398,82418575902.05365,3724181936474.2715
2244,561676720840.6492,82332184923.87099,3707704614207.829
2245,549768637049.8926,82281893937.41064,3691384915793.331
2246,539439927037.9592,82248124961.62785,3673696414526.5605
2247,526236159398.76276,82215083730.82071,3656546179662.2974
2248,514352463518.6577,82182749293.88649,3639948938754.7476
2249,504155401939.98895,82151188500.64697,3621104146510.7954
2250,491092360142.5847,82120291739.68582,3605154055408.811
2251,480971956720.0469,82090040328.24475,3588731850961.5137
2252,471127680243.3845,82060426534.37703,3572482351856.3657
2253,460707078123.9678,82029174960.83894,3554651552550.6025
2254,449581546643.4536,81998516740.04588,3539837132821.6807
2255,438145287382.2681,81968435753.46838,3525614171335.9834
2256,425629976925.6882,81884250630.08832,3510370789952.394
2257,416096885856.1264,81846660241.7665,3494457695674.0913
2258,407806180093.0276,81809441435.07384,3478015183880.7407
2259,399369258628.8669,81772584322.38354,3464602411086.8564
2260,388781198355.27936,81736080386.40721,3448472109763.974
2261,380326269358.8051,81699919804.06781,3433573135589.685
2262,373394584776.7895,81664093153.27605,3419864701239.1445
2263,364517346080.5192,81628593095.33014,3403844911344.1343
2264,355025289595.3922,81593422041.7301,3391714446133.0938
2265,345100361626.04846,81558571318.89368,3377096607427.8975
2266,337438467141.11694,81524032478.40881,3361422520394.6685
2267,329855848710.4718,81486780236.253,3346112192973.6206
2268,321295140515.1618,81452891311.61452,3333611051818.07
2269,315022276463.15436,81419289778.89906,3320693754310.4937
2270,309039062841.9328,81385968297.43259,3306881851026.3315
2271,302408137837.7017,81352934141.75427,3294983281734.1016
2272,294932309194.36475,81320187234.63115,3281417871611.731
2273,288000406871.1029,81287720758.5369,3268798082531.0376
2274,280912577299.06726,81255528083.76093,3255569197183.6006
2275,272760484370.87704,81223612251.5591,3241853411169.3677
2276,265094500217.45667,81192038400.33665,3229822480799.912
2277,258206883844.8339,81160934409.88066,3216790330603.171
2278,252347597052.15262,81130291302.21283,3203905879493.749
2279,246417258181.41296,81100100351.62073,3190283456626.138
2280,240376157505.4048,81070353044.96095,3177492010157.204
2281,234469369725.91556,81026675038.94502,3163411082549.942
2282,229279129023.4583,80997803659.37636,3151189315867.257
2283,224371786791.3085,80969351280.94603,3140077507742.9805
2284,218624744488.24857,80941310231.70657,3130350502029.0225
2285,213894135087.1484,80913672959.20042,3118482324159.156
2286,208690115168.84625,80886432166.37428,3103915934452.0005
2287,204024460868.82596,80859580723.21446,3090609872035.3794
2288,200171750588.6099,80833111605.33488,3077400441872.9067
2289,195513490139.90326,80807018018.02888,3065901532065.1787
2290,191922587440.37338,80781293293.52374,3053711118645.2593
2291,187430533943.55588,80755930927.56468,3042562000433.451
2292,183765112115.9488,80730924591.33182,3031557005745.029
2293,180271650355.73898,80706268043.32436,3019665629697.227
2294,176808443639.10788,80681955269.34447,3009403016046.923
2295,173527596916.54282,80657980291.54889,2998506481125.6465
2296,170363918642.50513,80634337325.30988,2987613682513.747
2297,167060468401.2324,80611020698.5637,2975551257185.642
2298,164524523602.2853,80588024866.76826,2963600030809.2744
2299,161715013034.56787,80565344429.3613,2952876675335.1143
2300,159216126160.476,80542974037.12889,2942456458906.186
