time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118
2001,8212180806526.355,8205630923197.719,8213663215403.307,8220586673153.906,8194755715937.194,8210493001749.694
2002,8199112919742.894,8188424034339.242,8175527105716.822,8218432115537.082,8165835275747.018,8198155533462.306
2003,8165194391880.198,8159968697840.869,8136061741045.019,8193715378940.44,8151300821559.69,8159966225913.76
2004,8152927493860.509,8135679044107.491,8102049278043.537,8161885855935.176,8140297349494.963,8152130858437.734
2005,8141459818674.704,8108559867396.548,8096831751064.91,8140667218681.377,8117308735113.913,8121419476932.118
2006,8112229724724.336,8079358161270.159,8076971804553.263,8113168858728.612,8078867682630.435,8114415689188.341
2007,8060961871390.986,8054038308714.481,8061896050772.023,8058849074611.02,8036857232113.434,8089327237450.022
2008,8018170323153.824,8030242107532.821,8044202382453.1875,8035950662939.205,7985782471159.014,8068224049312.757
2009,7981475923919.792,8010918808802.138,8000377387440.018,8010723510561.724,7952279996598.441,8016300180877.256
2010,7954413217609.806,7954332996003.953,7927987752780.203,7975631263600.755,7925484215982.102,7975256213197.859
2011,7916240578129.46,7928602405398.549,7908201670641.859,7958768616542.532,7897696196509.466,7925356868632.686
2012,7877159338433.819,7904027674149.22,7869355919914.096,7936074739671.672,7885186801404.471,7886847452605.687
2013,7824334451316.023,7871699686577.739,7837298401226.313,7911898506888.853,7852206080984.309,7846453225546.285
2014,7788935376160.216,7844768237949.337,7809909462512.765,7896938824464.327,7815894934420.598,7812393611301.998
2015,7749595957810.224,7822427303749.89,7741183111875.98,7842127337035.001,7781723015502.336,7774933058047.854
2016,7717845014655.745,7770981485186.14,7724076580529.937,7823052766233.538,7739903713753.524,7747341538059.178
2017,7707753341756.615,7740448773147.387,7711985160171.693,7774287502583.078,7714577586521.717,7697923218410.767
2018,7681493874398.245,7699956392558.102,7707286807892.619,7721133854687.895,7666732685591.466,7628674801056.279
2019,7652072594170.938,7659687250008.62,7656186724888.936,7652392173245.74,7622730309943.449,7618912683758.955
2020,7610580099764.201,7614044608544.53,7599515992082.745,7613649291108.357,7611604404411.952,7597379178941.366
2021,7570205275060.405,7576740819806.408,7586463769942.129,7588873229214.139,7583058336837.857,7570536587976.591
2022,7482667189622.443,7554957781318.281,7555695844669.078,7550183360844.55,7531426468939.139,7545662050203.869
2023,7453317417934.82,7509821758465.048,7520484064024.774,7495956288834.526,7474395259373.506,7478905511751.28
2024,7423045180823.704,7469663003134.398,7497308666993.852,7435989567529.382,7442676515179.203,7422251793695.501
2025,7379144867227.328,7420720302892.126,7450031537653.163,7334087991709.422,7400091833575.918,7379847168796.015
2026,7356319559791.986,7376228837228.919,7397792176182.417,7296684519885.82,7341374480065.298,7333583767044.758
2027,7302672917101.349,7334726893620.137,7366080759621.695,7238780021950.509,7305478587835.426,7296926508956.603
2028,7252040327622.925,7287749391017.775,7332844528574.112,7156816701200.366,7262142724076.319,7266979039008.499
2029,7195377701457.695,7242517808732.587,7304274096194.531,7079188218200.11,7203307186096.756,7220088582129.926
2030,7133475472367.9375,7209492079547.092,7268345168410.839,7033105678485.234,7155924467060.442,7183376708090.075
2031,7090738584818.613,7183453489309.703,7238480282814.814,6992878976689.224,7119508941074.016,7168991277862.41
2032,7035579249750.768,7137818895080.022,7213514025777.51,6948785030386.619,7052626935648.948,7119454043095.485
2033,6991268252958.57,7094742691094.806,7138781897065.675,6861331069732.378,7018087136366.718,7070311961277.083
2034,6959489071971.37,7023010772478.574,7093644484086.848,6805826469187.163,6962054454132.77,6996747758926.486
2035,6890810833651.297,6989093944435.41,7033555265272.53,6754257592169.69,6930543310074.398,6956212885529.563
2036,6813128886863.166,6947621091044.521,6957058508236.288,6677844595806.169,6900976107083.695,6931005929180.489
