time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2064,4894570028216.467,4430409170818.019,5110812315527.862,4926752622943.027
2065,4802086984465.317,4383432476234.479,5027189612127.373,4831861702437.551
2066,4733749716751.467,4276617908783.713,4934558996050.196,4754218499999.269
2067,4664557826428.051,4220045964396.992,4821422154397.114,4709694212705.026
2068,4588228055172.867,4166529263375.7124,4710168858998.66,4664116226614.389
2069,4518048408412.919,4070335289158.922,4611062734963.542,4618423105049.388
2070,4447472317313.427,3998277235917.213,4511582372351.205,4558330118163.389
2071,4403828992898.568,3929804542278.8633,4377422498461.7573,4499970023893.123
2072,4349839638339.5967,3870169806178.5376,4305373478726.064,4413896914282.689
2073,4288988006929.245,3777168384629.4062,4234632177782.274,4366100620613.097
2074,4205058479362.6743,3738940878402.295,4153048978683.7476,4288889127767.1196
2075,4146742001377.5605,3674163662941.705,4085861678310.056,4211954205975.0435
2076,4056976499348.97,3602198076376.3677,3928021156771.399,4168416647730.31
2077,4026767142696.0083,3515793830521.28,3875718442136.8604,4102325751718.8037
2078,3954202679677.8135,3466577092763.0845,3781023896508.7544,4061719746232.528
2079,3893520757716.0024,3414281099971.9824,3672240875738.9453,4017669532129.8555
2080,3826092204362.8975,3345248084642.1616,3566634959754.0557,3964408211132.8037
2081,3760407521366.8223,3270921290081.7983,3499452860998.442,3891442699264.246
2082,3727007096735.237,3210299067978.5293,3450744575775.4946,3840485719376.8677
2083,3668953069613.6113,3140157960656.1855,3363228320786.37,3790875786767.871
2084,3606628670454.3076,3073068639040.941,3276385510457.951,3750006350993.655
2085,3547365582037.29,2998657062473.437,3123976347531.2905,3704146608707.345
2086,3515993454972.0903,2962215759014.104,3035902803153.555,3659311823054.3257
2087,3470696597189.9634,2910902717442.786,2962515095780.622,3635701873549.27
2088,3404073337047.363,2869813972563.0854,2890931785480.32,3609568075083.2886
2089,3331776465020.162,2817134900425.1455,2811492838736.489,3575086366797.8037
2090,3290886296073.4717,2758709567836.8804,2731785988520.9287,3538259216071.2354
2091,3246170474450.037,2711594594995.4546,2675785573830.6475,3490428821798.916
2092,3205047793145.468,2679739192772.6855,2595096949142.9756,3440325073565.875
2093,3164027550187.31,2635280768096.81,2536022617148.7217,3411906786866.279
2094,3100513604448.801,2587469374825.9463,2433738953125.1855,3360984641415.9404
2095,3061542509944.6636,2542226219014.973,2395699033454.786,3317844682445.29
2096,3015504652592.6865,2488738000277.017,2358667938549.127,3295140838217.545
2097,2977855557457.9585,2444795543169.3276,2310226325128.374,3289252076065.693
2098,2941439323515.806,2403870971278.6074,2242854262104.7944,3259759125020.4233
2099,2905437509785.42,2353081361088.735,2177225226016.8345,3228470538650.7256
2100,2882030219526.365,2310490331641.4004,2119240106735.9343,3203969332462.866
2101,2843377776690.4023,2267736515092.8906,2038572023370.61,3181327921306.015
2102,2794588455957.388,2214555779523.9404,1958945405432.2705,3166029729083.617
2103,2745800874294.6016,2178494272136.0784,1907825768956.947,3141801126802.1045
2104,2722227931221.5566,2157171310798.4658,1846147490444.4746,3123100334541.183
2105,2705220331165.4233,2129757217312.1714,1772799145986.6555,3106124232075.1016
2106,2680074237786.9805,2069136084000.0469,1720167191294.6538,3092915570896.1074
2107,2648012699113.9126,2035304076377.1445,1663833502013.5317,3071601148356.125
2108,2612242681720.0513,1997168768090.3958,1622284981603.1746,3049390681727.9688
2109,2580059863965.6436,1964047023224.9612,1581747199437.8005,3017292979926.0483
2110,2541101068508.3604,1931517096302.4834,1550658795043.875,2999211066664.918
2111,2520191337199.327,1890922004641.9805,1508528570497.6528,2991181615137.477
2112,2476840227439.831,1862669129189.7063,1469620386137.3845,2956629597572.7314
2113,2450794196524.776,1829786012754.2158,1423318863323.337,2940301274660.6895
2114,2424944364513.9966,1796210274297.488,1371101796731.7354,2928472057477.2993
2115,2396368248312.0317,1762398844566.4158,1321324723048.6328,2918066188165.112
2116,2363711044008.734,1730974904662.5364,1296316886750.7834,2889220112082.158
2117,2339179023291.539,1707330566636.8877,1261601951422.3896,2878251251746.791
2118,2316890813897.0957,1683357140105.7625,1223840065067.5793,2852913542291.995
2119,2280682642751.1245,1655059083539.7593,1179259847134.2317,2843209365418.97
2120,2248477494943.688,1626127417360.2275,1146905600690.6091,2822763262728.021
2121,2217548963354.7593,1602841344659.1296,1113552857768.6873,2783919374175.811
2122,2187044695851.9053,1581986771439.036,1081071219157.3518,2774630206281.7085
2123,2156755975190.407,1555944729455.5225,1053498917588.9133,2743780693120.1694
2124,2147284445378.0295,1521251159632.623,1023455933677.202,2717305455685.4233
2125,2131784960097.4563,1505993478639.8638,993078457105.3124,2696994757837.6763
2126,2112893381163.5967,1478732143497.3855,967399746774.113,2691458716974.81
2127,2097813182546.226,1447260217815.98,934235424054.4049,2672712827835.079
2128,2066839456659.0498,1417845856674.1228,910509295442.5889,2655793831432.5215
2129,2051350741122.3289,1388368683929.8206,879741818770.7648,2644390901410.6562
2130,2028556637371.5334,1355347931428.0066,858004736923.7134,2630121318924.445
2131,1996547174986.042,1314164111169.9167,836935656177.4197,2616862365619.54
2132,1978089255080.8772,1295962028972.7578,815588861212.5275,2606571090472.9946
2133,1970426829900.9038,1280496369903.7139,793631827481.6881,2586009816959.6973
2134,1945187942504.4165,1255508808687.1653,769161847672.945,2575573130984.0293
2135,1932263456641.3423,1238054025527.5208,755647580056.4203,2566722160137.61
2136,1925302113841.375,1213015904279.0032,740016388097.9141,2555738890361.322
2137,1906770228470.4153,1201057783164.0623,726368122581.9385,2536904738311.8433
2138,1885945992832.824,1183146390711.3674,711496886559.5991,2533280889369.8145
2139,1874018636824.9377,1166272081284.4272,698009923865.409,2522935088095.617
2140,1854221497537.4785,1135141214238.702,681538769078.2935,2511324261581.791
2141,1834255632029.6013,1107750876252.8738,661647378686.4102,2500832138533.283
2142,1819358146095.3157,1092533889470.3567,649338140714.3622,2488744156252.9546
2143,1802666057251.8008,1079656233187.9424,643851151098.8354,2484870858716.201
2144,1778564832578.1433,1062758786022.6783,635916528247.02,2482456453763.4004
2145,1760256704123.9167,1041284336118.8767,624494244987.3479,2480124636291.744
2146,1751959548978.9106,1019088666775.5929,609316595641.5854,2473787080837.9937
2147,1737972289960.0562,998274323864.6112,594775335120.266,2462457055358.97
2148,1720014959256.0369,978713940120.9126,582554054200.7603,2455454164223.8047
2149,1703542292515.9175,955363520034.6702,570048438882.7095,2442918383203.1953
2150,1689702370339.1892,939328666108.0292,552726840202.8632,2440831804383.5503
2151,1680211851310.6814,927495091290.8981,543504141230.1024,2430855743919.042
2152,1673864060510.2566,912314135209.4016,532597723424.0133,2420536137980.719
2153,1655608899094.0461,892216604610.9288,519167591021.6999,2419969272385.587
2154,1635052343621.395,872502926748.9628,504777135202.0415,2403694429315.4106
2155,1610741064439.9783,847614984066.2523,495294176454.5767,2388971113360.2246
2156,1591378603293.8916,830337738165.2124,485278747683.1087,2375552971938.988
2157,1584134679292.3909,812867612754.5386,475691066894.93805,2364900550991.187
2158,1559712693341.3652,804491508747.4879,470783151318.3486,2368824117298.4185
2159,1545606694509.8079,789899377179.3489,464480895590.7692,2365780657446.1953
2160,1531177927592.9202,773092563776.1603,458472472640.7802,2351103044206.7866
2161,1517266222843.3584,757990399831.7661,453923467248.6164,2344608822009.789
2162,1497428105813.339,744859581493.9988,448212514951.66583,2331265816771.753
2163,1478946636324.5364,728982199726.9667,440925432847.8225,2319787570808.6807
2164,1472644788812.2466,717250029594.9795,432007301530.56934,2312386177061.278
2165,1461303343809.1628,706175143427.9907,425879271795.2876,2305956251787.6836
2166,1447144208272.964,694157444686.6868,420808770048.4669,2302684867908.071
2167,1432551842461.7156,680745038926.1716,415190069460.9421,2302803478236.195
2168,1420471312168.621,659844018087.0989,410024566422.83673,2293248936766.9863
2169,1414280226749.521,638657049328.2659,404288284507.94995,2296480508553.951
2170,1396753522789.9785,625104814957.3335,395434818134.636,2298557455197.7383
2171,1381593735096.9128,615228222237.3187,388711495512.1369,2295521966979.128
2172,1366837277575.9468,607605037707.9833,383677411154.6682,2295805134482.036
2173,1354354963886.2068,598116793194.6837,379563847090.8142,2299647420520.914
2174,1341808181074.871,582692875795.1571,377547639410.41174,2289239043191.753
2175,1326999626369.5632,568849298252.4321,373295313035.10596,2283941174022.246
2176,1304826333940.4373,561591641458.4954,367805785732.5888,2295784649907.492
2177,1295599015709.4182,548903252285.3543,362283757368.4852,2294514925495.6055
2178,1286248029352.5854,535509875061.5202,355617558189.7102,2287121716790.6006
2179,1275290790623.427,523875028105.7438,351522710853.8399,2287698879512.147
2180,1255279842966.2048,514796283595.2213,348075304334.9864,2280063668457.104
2181,1243353391144.2468,503899513486.9713,343881965501.93463,2277651701565.4087
2182,1226947417395.005,493054071982.5782,340003305612.6517,2276839192114.0957
2183,1216181534541.0317,484284517362.6571,336415162632.7866,2278062543950.8936
2184,1183821115960.3494,469718811390.93805,332064155885.0546,2286789269747.3193
2185,1177591732560.8206,457683099360.31775,326851892406.58276,2286187743266.508
2186,1156517914168.2256,447265124914.6088,323208848362.01025,2281989353766.414
2187,1144298521392.3335,434988530316.33295,320172449977.69714,2268808413771.9727
2188,1132084804841.4116,426877379617.17194,316188323098.9031,2265704722840.5874
2189,1117787848644.0012,417168065552.29694,313221133202.9637,2256144260599.179
2190,1111851737231.2053,409723925903.1363,310417879228.35,2261184410628.813
2191,1105927474190.1548,404394953513.02704,307782520128.83966,2251024512458.9624
2192,1095241189291.7657,394364869949.5615,302655048733.4908,2252407752101.758
2193,1087392360468.0724,387413251146.6164,299713871739.635,2247884795431.5986
2194,1079285783187.9362,378485926889.04517,297409408588.1401,2253111810367.14
2195,1070814604393.625,373892591518.98016,295096401343.0452,2253103087525.5835
2196,1066040110620.5619,368048335137.8365,291193396459.0637,2243748065191.4453
2197,1053478701072.4506,362168587587.9276,288033639379.5455,2241819225993.8857
2198,1045583522251.2006,353150741352.46106,286890557049.5606,2242335949722.742
2199,1035039349509.8762,339286322059.53406,284731247459.7973,2245023100166.9546
2200,1018940106275.7532,329684615603.5882,282983880007.6196,2243799600556.1646
2201,1011865514357.9872,321580568944.00183,282075520158.26263,2237865231184.254
2202,1005567183643.5089,309795720675.7613,279746247832.0364,2230034006008.469
2203,991528968929.3616,302414388789.80914,278418772588.2189,2226308941862.672
2204,987900152551.1405,293372058156.24664,277504313659.1792,2233900811359.66
2205,972613361583.4216,287411503026.69696,275596492702.4576,2231935514050.7974
2206,957361956882.2661,279914491016.388,273182300031.94815,2235608140689.6636
2207,949408237556.6841,273865687546.3551,271432004955.03467,2239515618945.9004
2208,945444635177.0195,269615482307.44574,269655662621.14056,2238758181449.992
2209,937332187655.6296,263134275266.44373,268143496020.3691,2232483038019.7505
2210,932100809438.4164,253132600686.20947,266859277985.24677,2227763206591.7676
2211,921699599840.6825,246757848549.1086,265891179734.7682,2232045385086.126
2212,905596949239.7988,240626296711.53604,265076100951.34366,2224183843055.566
2213,897876951047.1125,231515089738.98102,263827479521.9892,2219698519823.7207
2214,889428402783.2842,224565731381.93155,262834037684.97336,2212961496421.345
2215,874778091738.7668,217475375441.5541,261778778276.60257,2214930210748.197
2216,869217132603.3512,216834252296.28802,260349907317.7319,2211185437001.403
2217,856969684263.384,210194134602.2868,259555215492.9417,2201114721845.09
2218,844674529547.0204,203182382211.5428,258802229271.04446,2191129876470.916
2219,831373111886.9922,199649762467.71176,257152248005.40985,2180275344811.4502
2220,820126820130.085,195623353752.55865,256189463378.11316,2175527182279.9307
2221,806073618802.8148,187566062663.6868,254480743751.2593,2173994234377.133
2222,799246785725.3208,181565606277.75333,253779023142.20706,2171271299836.2598
2223,791354850265.1123,177080868363.53195,253749546965.24002,2156946301603.5774
2224,777376622331.5702,170276739908.197,251541074185.3798,2158755855340.4556
2225,771486025981.9132,167431160305.06903,250054926069.2654,2145181620110.3328
2226,763905637283.0087,159027157922.50937,248692257695.31552,2141950876316.8755
2227,752767566879.1921,152394850411.83115,247519941875.35358,2135369997567.3267
2228,739475155952.6401,147200245867.58282,246054046127.76178,2129087198505.5159
2229,726771412049.7562,139349933766.28604,244677012989.45575,2129163728826.595
2230,717400807400.2745,137557793187.06723,244033578465.88733,2128429686431.8594
2231,710821203938.2463,134445790304.10709,243199533657.23877,2124816087374.0352
2232,696620513349.6721,132246768185.54295,242890401448.49902,2127025394175.1672
2233,692766275720.3671,124942681292.09106,241564770878.91455,2126083912859.4097
2234,680486218476.8168,119812380894.24907,240267030652.7351,2121733718322.7263
2235,673051583451.7035,115978598322.86069,239743947238.55588,2112493075330.4019
2236,659771794895.366,112555819556.48396,239376575923.52612,2115297206680.4648
2237,652041497038.8127,110365406322.28995,239896176966.8508,2096819962114.1963
2238,641171420146.56,104860623949.00182,238084400862.73376,2092543334525.2183
2239,638177972431.1089,101431277777.3638,236612210648.35532,2093240538861.0237
2240,634137332480.3047,99200485237.01051,235318323093.28723,2080710210899.8616
2241,627547493677.6631,96218277443.55038,234557930707.58502,2088003823667.1416
2242,622341575779.7012,90162513337.93117,233382153486.28763,2083102662714.5598
2243,617296736345.4801,87931349167.7647,233162035528.05276,2084588553647.8774
2244,612192434792.4341,84849676226.54321,231277421568.6795,2084382995238.9268
2245,601737752528.9592,81878226475.66196,230493539402.3796,2080120348438.9226
2246,592931975714.3107,79513701383.15158,229690666712.91122,2075754903915.2395
2247,580778539554.7069,76238002606.64053,228903878717.98608,2069624460233.6934
2248,572046817099.993,72428960566.40938,227234301971.92206,2071288392742.209
2249,564526676310.1006,71748605792.65044,226527924652.70453,2065981230028.83
2250,559818792179.6875,69437294310.36758,225276245610.23312,2071449032630.021
2251,551104145181.5261,65652028059.26644,224526240812.331,2063432408089.3867
2252,542720755768.314,61902034481.356926,223313620368.2402,2062390768693.9644
2253,533090531510.8257,60317220848.22676,222288520227.94458,2065569429152.0674
2254,527225710068.6201,58991147167.39892,221741927852.77673,2057140667927.9434
2255,519827708890.8361,58035392891.01751,221247574222.30975,2060117725726.177
2256,509671215804.08014,56562177254.19059,220608621920.7475,2057838017427.4456
2257,500373989020.2522,53853843221.7224,219841138699.39423,2057869107886.0928
2258,490617254784.5992,52614199693.40456,218767576694.8997,2052869085162.4146
2259,477025158698.08417,50624010648.92176,217545285958.4067,2044595718939.0479
2260,472296593359.3268,50302128057.00439,217262367630.39923,2051919148835.4822
2261,467708482936.3993,48701995934.43456,216176854593.7394,2047333427456.4138
2262,458263033643.06354,47383812726.83596,215446524977.28403,2040458789093.3877
2263,452772290737.52625,47784698901.00269,214634253964.01535,2034898818176.1135
2264,448781509257.5695,46279692670.87625,213919781347.91492,2025652984016.1667
2265,437429957661.10645,45445993871.65526,214199570755.77768,2026135480216.6006
2266,430564372970.7495,45424652853.254585,213300599628.22195,2022663580362.7324
2267,424422245926.6563,44741149719.31066,212474755916.0798,2020169999371.8816
2268,415810642223.7682,43085557163.088875,211814284747.3067,2024725291893.0967
2269,410216291663.9829,42399486770.34746,211223850128.83685,2023592972002.082
2270,404832636868.9257,40968460749.489845,210471759739.4285,2017075013775.995
2271,398731723789.3374,40644934434.05197,209715742914.8766,2016859632495.476
2272,393462337528.75397,40765256543.83392,208791923237.35822,2020623862797.7642
2273,387658532857.498,40728561073.04498,208127493192.7134,2017658443350.972
2274,381982195740.04205,40109976865.734566,207775981655.78885,2019853830834.6223
2275,376469027289.50134,39471494517.0077,207090989582.1711,2007235891190.9197
2276,371219216155.84375,39575405681.22225,206486364585.3004,2007279941249.6692
2277,368377934109.9744,38294411888.164894,205600111469.07883,2000495099435.724
2278,363824697559.1248,37361148165.1653,205010037079.07114,2000226893440.3164
2279,360135876701.28723,37104979736.452156,204661757292.05334,2001005439364.1716
2280,357917368617.06714,37453965427.332436,203850600798.57452,1999544981023.99
2281,351297571202.6342,37539315416.57455,203262980403.27115,2000266066799.0483
2282,346953690945.33075,36580001021.23581,202333076047.0366,2005077199601.4783
2283,342274080917.1296,36048766222.25411,202144121661.63177,2007400160610.8442
2284,338226974095.294,34608928647.23376,201587722026.23697,2001306640255.0688
2285,334615055446.5772,34670083261.21281,200811789799.99396,1993871548366.6812
2286,326345431443.78094,33703190231.94479,200817339853.1721,1979697679897.8516
2287,320672177166.1378,32264299078.176926,200915231210.97293,1964464226080.5818
2288,315345251357.9887,31387501314.134636,199822076484.7544,1963526423537.2742
2289,313233130167.6196,31138138410.34231,199414280533.36157,1955107494701.1033
2290,311101896483.42664,31377103184.038223,199895074359.8151,1937730345406.5288
2291,306183234874.24756,31160328173.27056,198732262376.59894,1927138414289.494
2292,301479130456.49084,30838985912.295013,198035808896.1767,1925982180201.3406
2293,295769118692.09674,31192784025.171368,197558029678.15002,1915161800670.488
2294,289125018886.8907,31023570080.61056,197041851480.61804,1906247645605.6755
2295,284973844439.7468,30523681807.822147,196651768198.48413,1899288032594.26
2296,281614252939.1616,30529713076.202766,196293707218.67047,1895511113648.907
2297,275190695919.9287,30339031785.140285,195514692607.36716,1893486912574.1086
2298,269079644770.08588,30235928481.586823,194860003986.4659,1886009528785.735
2299,265863555786.46674,30045468852.66986,194155362421.5647,1885947396290.5664
2300,262907818164.7588,29852483193.976177,193005740570.2391,1880678521592.5168
