time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118,8229625945162.118
2001,8214653604201.379,8202805160163.146,8218688709665.241,8218327350061.748,8195973325961.699,8212941348046.219
2002,8202998082770.374,8182796047363.946,8186303061965.193,8215577830083.03,8167821936684.409,8203562852936.8125
2003,8171198807104.622,8153665042505.845,8152405165668.062,8185188659232.234,8154957770320.43,8170515927465.348
2004,8159709769577.557,8127264758825.692,8123784174603.886,8147969880408.973,8145756046702.607,8166834720420.583
2005,8148798496382.081,8097445498018.602,8123683293594.116,8123283158309.558,8124268600744.797,8139543635727.732
2006,8121263387572.743,8064991828205.519,8107908682622.577,8091044680296.005,8085879985566.467,8136088198931.756
2007,8072888648668.443,8035754803609.782,8097077523079.978,8027671214694.681,8044241645983.499,8116268943587.761
2008,8033717741806.796,8012414447901.112,8084145292045.364,8001763343462.863,7992562098319.804,8099889998414.382
2009,8000256482115.872,7991723412131.31,8045608438514.711,7972055098549.591,7961254901923.353,8050585571288.459
2010,7974441785330.588,7933210458637.509,7977252538668.772,7928594685947.078,7937187260752.635,8014241022441.078
2011,7938437795878.084,7905144419468.007,7961602944314.502,7908968260203.103,7909428282406.684,7968049696187.241
2012,7901161331698.369,7879986925748.338,7927750693755.552,7881725352562.71,7897512276620.784,7934462290606.808
2013,7851146040322.111,7844813611635.844,7901220660085.751,7853271324100.257,7865609313709.581,7897515990973.382
2014,7818031217563.966,7816088763748.178,7878034970072.249,7836976257906.602,7828845535808.61,7865212983054.509
2015,7780683078426.406,7794662552552.459,7812904575464.8,7773186833018.041,7795145279050.099,7828655144859.828
2016,7747972269096.816,7775264572039.623,7784395298902.179,7739406889936.411,7762177961491.872,7778917025534.192
2017,7708839172574.086,7739134929123.18,7717557576978.962,7713259134812.289,7727832440974.082,7754357898647.44
2018,7671962997772.936,7691764031195.171,7670085505154.832,7670919528540.959,7690529596604.208,7692724957119.971
2019,7642890391557.007,7664943492918.525,7652592731807.797,7645257505729.328,7647986620327.369,7635041251615.967
2020,7608063053047.406,7625786443223.681,7613537181080.723,7614100161213.259,7617947691083.604,7595223760145.828
2021,7576421073032.59,7594236183682.866,7575711004844.152,7582089716611.273,7565025448680.467,7516454507430.009
2022,7530878779081.954,7564339846107.253,7526070129700.992,7544096429321.025,7536006631847.3125,7474415641880.178
2023,7485402241214.109,7514074503445.007,7509763315987.906,7465456499413.373,7480423757662.562,7414408261626.244
2024,7464249562394.266,7492174443084.917,7487904291275.607,7430374418930.148,7451448626998.72,7385179087053.22
2025,7442488564558.845,7465986423772.471,7446447310456.069,7362090162244.009,7409403144538.989,7323243138870.952
2026,7402736338807.429,7417828222077.659,7395360282183.745,7295777067177.487,7365095385982.151,7260170584134.693
2027,7368116363292.064,7352734082303.5,7317924883661.081,7272365723928.592,7319719192441.285,7176403958704.103
2028,7309775718958.364,7307481045536.258,7288877672843.765,7209805113626.787,7276394181698.323,7107510217359.077
2029,7258001508638.676,7274326436628.038,7271500430987.18,7166215105549.344,7233428230727.023,7034890827022.332
2030,7221203148215.985,7221072694231.313,7220566139085.216,7086623870134.398,7191786193672.329,6970569549616.1045
2031,7190619268259.082,7171418020929.731,7141738603557.397,7015848123481.552,7134890380760.266,6904989857200.199
2032,7124078370090.168,7117089322576.244,7060442119181.26,6960196075481.895,7112974872605.009,6857270251085.201
2033,7083585278547.548,7080546396281.084,7007415653918.207,6882278708100.178,7042544620496.466,6800584843814.624
2034,7016643076498.695,7058961129441.517,6961901299405.812,6836001896371.1455,6989405559741.635,6743429665637.07
2035,6973235172977.035,6966572779360.796,6910366961138.079,6770395396761.395,6899563102312.772,6688703078817.467
2036,6932870959091.372,6910184516774.176,6833724800475.752,6673275006132.099,6833397022691.387,6671743509345.495
2037,6906116450525.558,6889584920221.247,6728542104783.43,6535915768790.701,6805299277693.953,6639389231074.18
2038,6856529379006.193,6875534055326.79,6687610096729.118,6459892331121.897,6770791058897.123,6592123604696.597
2039,6811160187166.09,6842249369809.551,6638404298854.178,6397074757915.435,6731490099744.806,6521638012839.784
2040,6762287708279.146,6805522122481.744,6580972347544.622,6343297125743.725,6684649762208.309,6465487795774.342
2041,6719686653014.831,6726444999580.071,6500402679847.468,6266049372741.0,6630368146251.541,6423237336543.777
