time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2000,5340056990915.324,5340056990915.324,5340056990915.324
2001,5296543155101.866,5326195905942.604,5322821108240.467
2002,5256669438188.166,5306615535899.72,5309168691899.402
2003,5233222120206.586,5298197731201.506,5269193263677.923
2004,5215975952303.6875,5264813169806.815,5234019413600.868
2005,5165323565645.696,5205700613049.305,5201376890756.864
2006,5151518453565.752,5191125236856.846,5192035456042.346
2007,5118720802443.538,5105314635358.559,5165378732333.192
2008,5072131662501.352,5077236375732.579,5147479810819.35
2009,5048511108295.141,5047641934932.926,5141690853042.974
2010,5024096250321.982,5024665006590.177,5103822360787.126
2011,4969453911386.342,5017630890205.958,5067490238555.16
2012,4913061496496.004,4963676275389.193,5032235510145.33
2013,4901237543409.201,4916657109590.767,4959780164668.452
2014,4864367227049.168,4871751644379.984,4923820597750.031
2015,4787539898851.838,4850626400807.967,4873602318989.017
2016,4756787203911.328,4821128514475.272,4844496168860.9
2017,4742509752716.902,4807375698317.335,4812343933603.19
2018,4722235798538.156,4775320894792.143,4768274469946.501
2019,4710247438890.1045,4740560420260.232,4730287057024.574
2020,4692799477383.919,4697158416663.544,4705028231026.405
2021,4650108459537.689,4636318642932.198,4641846806353.699
2022,4613062907650.584,4606889383650.953,4598477287355.667
2023,4578943477004.969,4563845497909.404,4557108825735.251
2024,4566778521254.952,4500887449960.015,4522307232790.095
2025,4524665813090.971,4451724660209.683,4483356511182.551
2026,4432516772795.725,4408942772568.514,4454888191742.507
2027,4394836629258.94,4386735395566.3555,4445935628944.106
2028,4348025787125.508,4388155279825.774,4421590501808.552
2029,4289043859854.573,4356645512248.1772,4380613751992.4824
2030,4202551731256.249,4303815766044.9355,4363884119679.348
2031,4149158592479.37,4256658996399.981,4360279604122.273
2032,4097979974712.7104,4222929651029.301,4333646489098.331
2033,4057466420760.2383,4185077689988.2666,4291097158533.4927
2034,4008695933378.5293,4140943630395.511,4275508544902.269
