time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2089,2313842941965.5176,2373927114294.245,2832372765405.7754,2813868423161.2427
2090,2280290437001.4834,2343463831672.8643,2797142940049.6772,2782744685727.533
2091,2246648963632.211,2308697290748.2295,2783273075449.374,2759254650487.235
2092,2223357488111.0703,2292487111014.035,2780047622638.4106,2739696920137.8804
2093,2206004069697.6284,2265431024756.9287,2755965258392.16,2727187598329.965
2094,2186979323649.1438,2244094759700.5933,2732098280750.4297,2714459074355.098
2095,2170484398516.0388,2219788723417.115,2711617329565.401,2695650777110.9546
2096,2154167339533.508,2219013195884.4956,2686141433572.8237,2702717437568.168
2097,2139315490895.1467,2195664797360.4934,2690360530343.9224,2691259333720.4814
2098,2102866514575.3247,2158085878742.3718,2687373702938.0127,2684213367469.2515
2099,2081710173029.5657,2142422672469.4048,2673734324725.7227,2642818297325.676
2100,2063548060146.8389,2117261605284.167,2664790495347.4233,2623556528633.5547
2101,2038154587148.3206,2120702687621.4727,2656859100311.0557,2588585419651.8604
2102,2018191846085.9297,2122490503448.988,2632784706418.898,2570661392957.334
2103,1983189331559.9915,2106502385375.067,2592394963992.3306,2552974051219.557
2104,1975950066924.6243,2082731379775.0679,2580687855930.2334,2546991441388.644
2105,1957162926611.5122,2060828753264.842,2573412665431.602,2516265538282.6577
2106,1939984420038.2722,2011266942495.4832,2562564709203.1704,2491114657205.335
2107,1918448979058.1233,1974318541464.6082,2543826193403.6636,2483179424534.0225
2108,1890404513204.849,1945101981739.4517,2503222932824.227,2473915619284.771
2109,1863328070119.656,1919668977920.4932,2493541580114.9224,2470195255165.213
2110,1845514240739.3083,1917345678970.691,2477295904427.411,2447299206755.7666
2111,1834116103359.415,1901230512230.4194,2458716965151.035,2437405507474.5234
2112,1812336367503.0789,1888294434362.3477,2454079419215.9883,2414980499618.308
2113,1789895791187.1123,1879951096831.4873,2448110812524.2036,2405551917843.0596
2114,1782709899225.8254,1874242147174.9136,2436730823519.824,2399191314361.4824
2115,1748515558931.6184,1861253971438.2385,2418491648305.8843,2398103382183.101
2116,1731752345228.3198,1859073085040.2734,2413752436563.1763,2395662858479.458
2117,1722415283198.0085,1851935921991.7605,2403504483481.2734,2382917567360.8804
2118,1704182744966.1519,1851366348482.2866,2397701660898.604,2379900686965.433
2119,1679050517683.9363,1850835085083.012,2391169179283.8623,2356414518203.646
2120,1675654026018.3274,1852105026177.2034,2371595810615.451,2349962859673.4155
2121,1668495471283.2563,1853455174252.0276,2343661961665.991,2334943692165.7246
2122,1650333510731.2786,1864996219468.1123,2325980668617.7837,2323875414719.6045
2123,1626896203220.5098,1856253001820.9658,2309999763274.379,2321189573174.622
2124,1614575478680.2505,1847714668688.9016,2325489718110.9893,2312356786671.1367
2125,1613824344988.7427,1831592101994.9836,2309831786888.7446,2304029441204.796
2126,1583411799144.655,1818919976499.6235,2302955585927.7773,2283107522758.9043
2127,1563285274560.547,1801696375473.825,2291488247188.4053,2276925538514.091
2128,1543333035880.1023,1791808185297.5457,2285232155506.3633,2269840959111.991
2129,1523511791318.7915,1787307891337.3784,2269687663246.626,2268477822101.2207
2130,1500823317806.4548,1788129145028.2842,2251263205379.031,2250523464657.4893
2131,1484453066748.5698,1782783156357.7747,2233087391381.162,2240293402182.6255
2132,1471760851752.819,1772087459882.1318,2227087253709.3936,2222925600686.177
2133,1456161410856.668,1761266409784.8723,2214472502174.7656,2211981600304.577
2134,1453076012655.2783,1749422016791.4019,2204929250549.03,2178680386531.7502
2135,1428942079980.1274,1725468777476.2283,2196563312434.457,2154515141206.1953
2136,1411046473311.3872,1717801195927.1204,2200697412505.345,2143451274725.935
2137,1393189789847.7478,1700100193802.125,2203816254715.2285,2136538937144.417
2138,1388844962649.6467,1689054020601.563,2199381238035.6753,2125265057885.4277
2139,1384669096857.373,1676676532601.1892,2199714903772.4434,2126741299740.823
2140,1373972786187.3286,1663980068741.7693,2196613090290.091,2119864602895.7952
2141,1345377698783.2302,1634574588467.081,2196220194404.1702,2103471774036.3098
2142,1337237563753.6243,1619977028152.318,2175757931085.0867,2101832800834.2834
2143,1329925071294.0625,1598840352636.2307,2160946699731.7014,2106521834895.056
2144,1315407063333.801,1591737101497.2568,2148601062224.169,2113636970141.1997
2145,1296206640717.1113,1567831956462.6003,2141835261078.4714,2104947550385.1633
2146,1297973066109.203,1543269029283.7148,2128430165626.1309,2104311485085.919
2147,1297725646414.587,1533950611354.3462,2110030763642.6492,2103752627931.7883
2148,1287135405681.8762,1515374457756.1387,2105301476963.441,2077743735689.1997
2149,1275836513057.7227,1492792115823.125,2097789581412.6934,2066710408028.0247
2150,1267921874482.0854,1473803075052.52,2088904851724.3867,2053868594743.4478
2151,1263179154864.6726,1464356379817.5073,2080968431323.0442,2045629981983.5112
2152,1258445998118.2517,1456563014345.4216,2073618112103.853,2037219711147.7673
2153,1243450997475.2664,1449464850498.9006,2059321948513.1309,2030040809007.725
2154,1217586005064.3193,1437239780629.0222,2053485506152.8508,2015210488406.188
2155,1198547939374.5774,1411852756387.898,2053046429238.0547,2003465756481.3652
2156,1191017892382.0312,1397331807935.2817,2040286250253.4514,1999212531398.4268
2157,1195442529526.0498,1389172707557.8066,2041756448732.4456,2008329831836.0513
2158,1181002400287.6826,1380747597240.6174,2024602138074.0095,2007551517651.8079
2159,1169105785850.9888,1375190045163.6726,2019732301817.2405,2001443295502.9067
2160,1163156475183.1138,1363252400320.0261,1999537780343.1008,1988751678258.7683
2161,1150314583392.8093,1351811286540.5244,1977021140125.3655,1991342548883.8308
2162,1141251500238.8994,1339237253679.7715,1963898181247.5356,1983741856743.1116
2163,1137738209133.5154,1320852522063.658,1943322142783.8274,1984961647802.431
2164,1129423859627.9128,1317566578601.102,1933451693518.1658,1974426205226.5928
2165,1110965286057.5198,1312356264599.4612,1917700440039.903,1968275242290.6194
2166,1101155944055.197,1303370879197.6958,1920598770328.3596,1962563123622.5645
2167,1098499134647.8965,1286993801614.7527,1905561504293.2788,1957903218696.2605
2168,1087290382186.4574,1273353336485.7986,1900444725735.3586,1946097973718.1511
2169,1080829366849.7981,1262311126633.8423,1893358223623.0366,1934976991440.8284
2170,1070976265110.7537,1251510549221.796,1888334315454.7915,1924049885792.0269
2171,1063714760942.4482,1241895557385.1821,1868324359649.2407,1915603018212.145
2172,1055230053756.6792,1233361214511.7412,1857030130880.2512,1909648916238.9377
2173,1039116189351.3994,1220103019366.216,1847479654781.2517,1903926911497.419
2174,1035766808527.5845,1202374677396.9368,1839876931003.8904,1906794741300.77
2175,1037431367155.2809,1184002297872.5789,1841154837869.45,1902848160841.0066
2176,1031022853354.7842,1169939316256.1948,1843768728846.3284,1886270707280.0164
2177,1024567847667.2462,1159727169226.1897,1846133245404.3591,1879021758593.3489
2178,1018353152638.296,1146868794017.308,1838595710860.8984,1880488908938.6128
2179,1002989170010.1798,1131919544186.1467,1824308806808.666,1867920241494.1064
2180,996120412188.2834,1119018731964.49,1825690386075.1086,1859659239554.786
2181,987911256603.0703,1103535349502.5122,1826644708196.5662,1855379280833.2214
2182,975973717038.3555,1085264725186.5012,1814722066513.9597,1853285492714.1438
2183,949417787017.2572,1074684905570.5339,1807608332741.5007,1852183853453.2056
2184,942283073001.2654,1067468272633.4403,1811546468468.0225,1856981614335.0234
2185,938610279954.1554,1053545363354.9398,1808671508218.7966,1848199222644.0488
2186,927136799871.6902,1045468088519.0413,1791957621418.4258,1838682377678.9155
2187,919577090038.8792,1045934520754.1686,1787515500035.7441,1828896039217.951
2188,913720927399.2952,1032412779739.5078,1786150852861.8076,1822441067225.661
2189,902455261011.6162,1022304631167.9268,1780576601925.9873,1819340797227.8823
2190,897777456044.7529,1017995679648.3754,1770234997215.521,1815640757544.9958
2191,895203542718.8138,1012195057091.4603,1762289109825.6028,1807501080678.4207
2192,892359726865.4303,1003717275375.7913,1753209569902.863,1801860929614.8572
2193,877821157172.0356,996613186625.7435,1744562571080.8745,1786109287241.0137
2194,870478265102.2051,994057784417.6161,1729554189157.1514,1768388056886.0686
2195,870313455297.8103,991626590080.4962,1723994841019.3855,1757664347726.2876
2196,863753057872.7614,982101473380.6095,1707013487870.0728,1755669438521.252
2197,853437057402.6266,976330052356.4485,1699464860247.8767,1730289990094.3005
2198,855008814105.0742,973053366210.4805,1699925188344.6572,1728168521025.816
2199,856800219205.8988,963557773946.8638,1700486391481.4336,1728109303539.8179
2200,850676583394.9083,949182268516.0668,1702865604791.1023,1722797350192.8792
2201,852924565963.3932,942309994747.9187,1715708831641.006,1717450818329.6934
2202,840825249189.2277,936473422883.8931,1719531939610.397,1710309314606.9348
2203,834930698935.1473,933828640442.9034,1713344131653.92,1710207007391.1975
2204,828783483303.6722,927697779526.2018,1698431531530.1067,1705802449880.2253
2205,821926449887.2391,937258903270.714,1689171580824.2617,1707957369521.5044
2206,811217023003.1643,938400778483.4071,1683437960043.1829,1702431548315.7668
2207,808142992513.7172,935587216345.5632,1680073804557.4604,1703599725456.1658
2208,801460774579.9584,928337758365.0354,1671387783354.5532,1701399950208.304
2209,792626034237.2892,920444107234.5869,1664060216282.7314,1693900153469.4382
2210,786938225350.4768,909407908877.1934,1657412597986.8574,1683579404819.988
2211,784211001219.3159,902093316674.7974,1654622757950.9336,1686523897209.2412
2212,782709540101.2544,893429907911.1824,1652176952080.165,1688896031536.9878
2213,779058134169.7452,877726686048.1349,1658323784271.1611,1687276231008.4778
2214,765599288607.47,867870209955.1482,1656034240338.859,1679144463970.942
2215,759222102256.7751,863989158925.7764,1655665588736.3362,1672753206901.8977
2216,749748631346.9523,850739193195.4619,1656821465674.4202,1665784402361.415
2217,744177183181.3219,845997333617.8505,1654922246119.604,1661929332998.9573
2218,739104043649.0968,840547690705.5404,1639551713912.9775,1655261233600.2266
2219,734087831240.8688,827012856823.0149,1624799576977.1833,1652853923572.706
2220,729562029236.3011,827203000391.377,1634513618591.7297,1645299557657.3083
2221,723902139875.4164,821105497243.5658,1629381475561.3428,1639045426385.0693
2222,718744244344.6637,822011898196.2216,1624351813085.716,1641007913150.9482
2223,713060391190.653,815849798309.862,1615943951016.9602,1636339976259.4807
2224,708890847395.0525,803202171788.3905,1609471813664.4177,1639132289029.967
2225,711976146578.8923,797244306305.8632,1598302260442.8809,1641845973120.7976
2226,712247929474.6853,792233373136.0739,1571657014545.9448,1636906929284.255
2227,712777421941.2367,785770297095.9381,1569985072595.918,1628377819645.0088
2228,703433988590.0132,778406879733.5648,1563193779462.8481,1627556585214.4653
2229,706539722641.5746,774661483389.9236,1559667166529.6616,1620382495158.6392
2230,705690199663.039,772067055420.7738,1558246616701.7473,1609748764781.381
2231,698143048588.1206,757199571299.846,1557397403565.9294,1595044353475.805
2232,692285134503.9218,748088528341.6971,1541312206289.361,1597853132908.426
2233,687509762201.105,746735447684.8992,1540928293824.5693,1587055206669.3186
2234,687458137565.7396,743588147594.114,1535083344594.0022,1568023092033.2722
2235,687991274079.5084,747648470895.1178,1532251675007.0571,1555834996773.822
2236,683729563966.9858,746007981231.1549,1532813255305.8489,1546391720050.3494
2237,679628158520.2289,748093725377.1675,1525218665004.7227,1550166906938.4297
2238,676757175187.8058,744573626449.4081,1520786397676.328,1551864896014.8186
2239,668542705234.2665,736018740845.544,1512869088386.3572,1540069232296.053
2240,658551173413.4929,731471042567.1466,1505568000240.0767,1534639505993.8372
2241,657170396031.9222,725761515240.7662,1497952676092.6733,1534847863894.3452
2242,654692295445.2927,716493847642.7352,1496490122185.9673,1523086991773.445
2243,653351104559.5858,712435161057.8082,1486039794117.6404,1522313366427.0813
2244,649361238837.8357,716686801729.7496,1486436196918.1855,1516832320453.6028
2245,648626325523.3419,717518412540.2168,1479977838376.8274,1508423583050.0122
2246,646863586032.9994,718870727100.8683,1473782357967.168,1508081294187.5718
2247,646087774057.3611,715495200894.3875,1471110117209.9692,1492709331421.8083
2248,638600148111.2876,714930184230.3105,1458488618322.855,1492898866377.7236
2249,638888579166.123,716896565904.3833,1444348441011.3267,1483352699147.721
2250,637952472431.6171,710222310039.3988,1431084421177.1453,1484821076360.163
2251,630545819191.199,701474341719.158,1426662691026.1694,1480218564582.563
2252,624081345676.4055,698567376004.4429,1423317018106.2024,1473847763089.0752
2253,628016028159.7659,695685329821.6389,1418133063559.984,1465474069269.1084
2254,628166358502.3002,693374740747.028,1416000093320.8113,1450996930867.6763
2255,632933046882.621,694379599549.3972,1408049172786.584,1443058136337.1191
2256,631639523374.4347,693363829376.989,1394993552414.8853,1439147273659.6238
2257,633629041565.4528,699508772478.9679,1393124496372.3752,1430720005556.063
2258,631066946039.7836,691250522142.0245,1394421348260.0503,1423461903502.2234
2259,632100846743.8793,673805889152.2751,1394480100912.5166,1411625489853.0894
2260,634104323472.5002,669360414479.8954,1388978546846.23,1413744966569.7275
2261,631800666822.239,669114000206.7262,1391712438411.1538,1419148798132.7068
2262,633989853942.5879,667950363818.2163,1385187016396.8564,1419305022028.5032
2263,633997696192.1957,661890187304.776,1374474223573.2002,1422885318035.9858
2264,633109793631.1443,659752823651.5739,1376703640460.7942,1420863734938.8638
2265,637686679547.8651,658718813944.3818,1364688877378.2073,1433454280681.25
2266,637668373244.9426,658294713205.7716,1354974635718.2798,1437267553010.1406
2267,632238650177.6914,659568891114.6099,1350682840248.97,1428274884503.3381
2268,632173548007.3972,658603385325.7815,1346441740334.6062,1408971791468.847
2269,627929031200.7996,657681466980.1112,1334756007972.1487,1403961626307.3303
2270,618644265169.4656,653712112680.835,1326144824702.487,1405044646504.8984
2271,619246747560.533,657682373945.0017,1326210187408.237,1408031259484.54
2272,619307634081.1094,662300763681.4766,1317351091201.041,1410985055497.5208
2273,620658936375.9888,661497052752.0874,1311183140108.1917,1413533762656.5427
2274,619997174205.0569,656001064492.4425,1314206024315.5222,1411729813417.643
2275,623527784049.6641,655003183818.723,1307051547628.488,1422816106190.4973
2276,621282779727.146,654621856844.3899,1301775377358.2407,1423875536216.186
2277,623070302736.0758,656850737006.2008,1299234679916.4978,1415201688032.2441
2278,618562548882.7338,655777810344.3348,1300828426160.135,1414360638331.2998
2279,617503017725.1104,651667096298.8119,1306636573300.1829,1401243787828.063
2280,614249978841.6729,645049699952.5223,1307500559924.8435,1402824446301.8923
2281,616262787623.1251,639554250828.9532,1312863738496.0498,1393351821768.0486
2282,612125597779.7612,632654715161.9406,1321378749717.1309,1387066982685.6287
2283,611127015896.4594,628005212891.372,1318967040727.8643,1377581816726.663
2284,603229015893.6781,627991267134.5023,1304475117559.3916,1367545712566.7183
2285,601813420010.4109,632821719200.7549,1307015703341.6592,1351713851385.3567
2286,596082632724.9257,640739847513.8837,1308242453064.9841,1343419944596.3848
2287,597000434808.2993,639683306782.1414,1301626263733.1167,1340924144544.4622
2288,599287464000.9978,636253788416.4329,1303562115440.5186,1336363885177.913
2289,606204252945.5118,636364552517.7375,1307538600482.775,1327652855019.7417
2290,605029273331.2323,631329698166.7146,1303968649205.8118,1328483929306.4487
2291,603544371608.1744,628369951270.2882,1296487500147.1921,1324462860678.7302
2292,610487145089.5216,619822171978.8882,1302446712270.8914,1310858301676.0037
2293,604555253077.9996,612596960350.0437,1298852343621.6104,1310281864731.9297
2294,600405639911.8625,604681939941.6432,1298741422685.367,1311291354739.0479
2295,602185661590.2042,576477678385.1478,1290616717665.9907,1315422452062.4612
2296,603484340671.7225,569464040620.3281,1294940399536.3728,1311212020227.6384
2297,608134498911.5457,568342168173.4215,1298039117001.9343,1308099586241.2212
2298,605143013710.7065,566916829571.012,1300861494377.287,1310681172229.7048
2299,597645344157.0742,567392875280.8969,1298747661219.3066,1310010580512.4697
2300,596521262096.6716,567852075862.767,1297202905719.8352,1305989913946.8247
