time,CCSM4,CESM1-CAM5
2109,1928508195856.2693,1750226042474.3586
2110,1922274647358.422,1706545514967.638
2111,1905813938489.0442,1685768958894.5254
2112,1876511450249.0356,1660940904512.297
2113,1861839065200.6978,1642142873820.6074
2114,1838730217498.648,1619986878528.5688
2115,1816560327395.3914,1588397794585.688
2116,1786046223613.4453,1570262861145.4604
2117,1766842073546.9487,1541776509135.5134
2118,1751848685784.39,1511654260461.5305
2119,1719352527859.8643,1478681089947.2222
2120,1700826341514.1182,1461221262345.7134
2121,1680279787909.4055,1429952735707.2764
2122,1671379079409.0276,1411908509756.7866
2123,1654867444968.1958,1391668419488.6184
2124,1649630700690.3857,1364485780794.379
2125,1632845428184.9119,1327356829123.547
2126,1606664729418.1365,1310257118860.0222
2127,1583794243155.6692,1292342608779.2039
2128,1580191141449.9558,1267548177236.3188
2129,1570297389243.88,1242116145458.8538
2130,1551994000789.0964,1219417544631.1384
2131,1529088025790.5908,1200991946031.7407
2132,1505995910647.464,1182918207019.9138
2133,1493200908346.3948,1159572556068.2605
2134,1471328637653.004,1135463709924.255
2135,1441256316153.1667,1110002877789.9802
2136,1418990354433.58,1087431168193.1852
2137,1408819298568.3477,1073486690749.448
2138,1399621993038.29,1055948622911.2073
2139,1378774569965.193,1027229184074.9558
2140,1367392290907.4724,1000063029615.7106
2141,1340856874521.3062,992293172899.1713
2142,1304608907519.0237,975222944113.6509
2143,1282125997912.7673,953623786434.4153
2144,1260182817755.2666,936243346777.7029
2145,1245478475655.0056,919972121130.0208
2146,1231206467764.4094,910836722124.241
2147,1226276509411.3818,882544728008.3086
2148,1217798069915.2002,864524754205.5009
2149,1193525231168.2427,849594734146.7397
2150,1170594673084.5024,837149752366.6986
2151,1149339173335.5164,821637732639.3761
2152,1125807406774.5183,811331404087.4843
2153,1107094482338.5068,796295024563.6835
2154,1097852006248.4136,777450492144.2236
2155,1086063877721.5984,754460061176.9194
2156,1078169764824.1107,746470655002.3923
2157,1069094510629.5646,739548418221.8772
2158,1064562430713.2028,731371531999.5266
2159,1056498550660.2491,708009866402.3853
2160,1047672221435.4586,696822642594.4275
2161,1038385597466.1014,685943694086.5715
2162,1015091585126.9807,666283432992.3575
2163,998147075389.5911,652718463107.5173
2164,990848605979.5493,643486430069.6333
2165,967722195363.7847,634265005567.3855
2166,954664249739.0784,626017952718.165
2167,941563638901.3763,610033950739.1594
2168,924050431074.2377,604017824017.6519
2169,910794315164.3638,592280306571.9503
2170,900375089583.9866,586568175374.0278
2171,884216632832.4448,576115621111.8246
2172,869605918239.0115,570774361992.9171
2173,855392219427.6918,562006680183.9222
2174,833583095792.8384,549655530960.78925
2175,824594414229.9221,543390365688.49554
2176,807815105432.654,533581427903.02155
2177,802565101163.7909,526898209184.5532
2178,801664549315.4902,519951131431.06775
2179,795602233449.2533,510317326966.74274
2180,787524623774.2836,510890523370.6117
2181,780473843002.9305,507225547763.4908
2182,773969904746.9307,501432378901.30945
2183,771367799959.0023,489987750602.1877
2184,757582918354.7106,488015752931.1093
2185,750072845046.2166,485086429946.9119
2186,747002504341.219,482869339655.0016
2187,746333872658.9768,480897059141.4791
2188,743038449710.3052,472927399655.13666
2189,739624336735.6515,467923935960.7565
2190,731688991980.2024,466687196638.8232
2191,728177879741.1732,465869148898.56866
2192,724985188263.1025,461647567826.06714
2193,722282943518.8346,451969968735.58704
2194,716898268227.9879,449514237630.1708
2195,702009827488.7161,452520928920.89966
2196,689158275342.118,448002783665.39465
2197,684014047465.4288,439186060869.2363
2198,671806926015.7766,436562153697.1587
2199,670399030342.823,433704210796.13293
2200,660894622328.7609,433334166953.23376
2201,654943115078.291,429917037471.583
2202,648729214575.5463,423007139784.47833
2203,644249511084.036,413004066561.29736
2204,647611750243.4617,406388481773.0097
2205,639853229180.0326,403777237543.2052
2206,631194397648.6168,398353073807.5524
2207,621796612818.0205,391734528382.85535
2208,615346390111.3812,386141599355.20496
2209,616367398392.5536,381594346586.43066
2210,609165857207.9419,376673896074.2731
2211,596979593660.8698,370645428567.70593
2212,593447512352.1063,370734133995.64813
2213,592319849570.542,364089334003.3719
2214,590364830681.778,355898418061.2776
2215,592392082189.1105,355854507011.7627
2216,589762359862.7888,350668592288.96844
2217,584596748540.564,345830023608.03894
2218,577576397397.3704,340620324435.9419
2219,576877819967.3131,341562453157.5885
2220,571679068105.3208,337456535272.25555
2221,567308635256.2361,333883347941.28265
2222,565373300140.7714,331965807315.88727
2223,566722446139.1711,333053965127.4046
2224,569172043684.0818,329797874707.20496
2225,567931268898.4036,327361958780.30426
2226,562756228686.7532,325845614063.22156
2227,559620663484.4792,322056550200.70105
2228,549043845909.7565,320050176921.2067
2229,545544821691.9961,314581282117.01624
2230,548408093753.28577,311982110748.3355
2231,553087498167.1508,311074733565.83636
2232,550087264015.7065,307576333613.16223
2233,550623798419.3368,305741103778.7116
2234,548398952180.1894,303562470011.5399
2235,548805148194.63544,301237226041.25525
2236,544308687660.8935,302511709546.8567
2237,544727383978.503,301507606708.22485
2238,541756868085.30566,298759615968.40283
2239,535539612997.11487,297501107361.1763
2240,534287114873.9096,294413464064.79236
2241,533809001376.44604,292566166619.6914
2242,526949811035.9951,288714305210.6028
2243,524727348690.6016,288803932835.2516
2244,522439040205.9981,287835366854.6187
2245,519488734778.4642,285796664408.74207
2246,515289017513.21893,284997128374.26764
2247,516580467978.4769,286272026123.5353
2248,516043440260.3847,286605233710.19293
2249,514358497590.6001,284441434296.6718
2250,506494922917.85425,282912508229.1079
2251,506182723958.4928,282222475383.5824
2252,505658003523.74646,278949000126.9589
2253,499630507610.3014,280255436632.80743
2254,494118060540.80347,278983479454.7667
2255,490810468326.71136,281809476291.16785
2256,490303307509.1004,273670189238.76202
2257,487033260551.04974,266481623725.52713
2258,488009914099.2011,267441288325.93143
2259,485711956146.2325,265572389488.17935
2260,487668149197.8805,265131069113.16245
2261,487209854438.0806,263368411784.0133
2262,482818611470.9844,260182324056.78345
2263,482563140500.45044,257831688030.97003
2264,481120933561.133,257423980380.44006
2265,476077392696.7143,256872348905.82806
2266,474523427226.33765,254843878554.24646
2267,477404079418.67645,252461308463.98392
2268,475437097843.4365,251746395334.0247
2269,476768905324.4958,250959121030.38177
2270,474255041317.9931,248195103718.89178
2271,467906873671.5706,247372081471.77484
2272,464579928039.6153,246972239384.23618
2273,464029090229.90814,246114329049.99197
2274,464242968919.021,246202673718.1597
2275,457867573921.76685,246241055235.77063
2276,456493337335.7916,245248473130.39893
2277,458673072230.29675,243955825672.34265
2278,460051524842.689,239360537098.33673
2279,460770057707.27356,238122268610.38364
2280,456516175638.46,239349792470.09088
2281,455555792715.3867,239815468841.65692
2282,456991347424.9622,240637081938.98462
2283,456860568947.15814,240848694323.7541
2284,454781264329.31775,239602406742.7057
2285,446665294215.767,240330091068.67438
2286,445015177565.931,240945838093.89566
2287,445243828874.86694,238397288768.96902
2288,444108787559.7214,233729443868.36728
2289,440609064446.17847,233190075540.20724
2290,441215254827.44,235171991023.6396
2291,440824749043.2693,233686488820.88327
2292,435249347727.3599,230771700934.70435
2293,432174427162.74316,230511545110.1024
2294,430563736330.1657,232068649319.56366
2295,422881176193.9482,232278211031.9669
2296,424967188638.6537,232698797642.35403
2297,419751383816.1955,233220770926.35928
2298,420839851914.9316,233813463214.0622
2299,414892107287.32446,233275369316.224
2300,411087403090.6286,230638356503.24057
