time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2079,5427084019.034695,636957255.1835895,4733568182.524942
2080,5279507359.193619,632047321.756711,4559492718.308671
2081,4903485959.5576105,536692217.9436038,4386256695.202556
2082,4723129560.040367,514224549.22263867,4143324212.0445776
2083,4551189943.330767,486484891.69979715,3659733978.0387383
2084,4397604150.146379,497869917.51033574,3412742463.910947
2085,3866251615.7089486,449688829.64080036,3225473490.2993875
2086,3521780314.3797927,412404743.68896407,2722975095.5306635
2087,3437166593.313173,393623415.98541117,2253029720.2885866
2088,3241068660.927721,356599488.9611841,2000846447.5659044
2089,2995909483.735921,324146347.5905452,1731337149.9688466
2090,2806505374.9005785,314652130.55716157,1667966886.0455515
2091,2699039233.6125183,300507469.8195832,1433073625.5147195
2092,2469671634.0764475,282344836.18897843,1391072607.470544
2093,2298293217.325645,262919387.83234963,1236395345.5974154
2094,1991606249.1580193,250844300.920327,1175813995.047476
2095,1827326489.2468235,219179293.68825036,1100691297.449853
2096,1742545546.936559,196989207.13790187,1046151160.7206651
2097,1602521117.655412,189973460.90521976,1000406110.475468
2098,1520101974.7270708,169726942.26612157,936402742.4975111
2099,1523476362.4781864,148292468.30041882,847570330.9097731
2100,1450039989.885179,135007751.01571572,832443697.1829444
2101,1234596499.3563,132194118.31410205,787359595.9788208
2102,1159529315.3032546,114188550.20867245,719745453.8133543
2103,1057829530.3308762,99808432.01752113,637741719.6054678
2104,1013097296.6402138,92162985.06361163,585242909.6880635
2105,918645243.416857,91515770.02241944,493255158.9100184
2106,831653888.8760747,86768728.60220566,477215754.90921396
2107,812250878.9489439,79210326.0803835,443972552.4873777
2108,807353077.1617522,67787397.85535826,406910380.2455573
2109,802405968.114707,60022963.98543216,377544808.38578564
2110,774452838.4780014,55702648.43698023,344278048.4658922
2111,770986686.6354063,50803807.954103895,299439261.9505475
2112,774809502.6385134,47331944.94240224,273330962.66364735
2113,731457711.959114,44818827.0123196,269421521.34792054
2114,688597992.1558905,45273143.54204675,254993094.06663734
2115,663945444.0472367,44433901.09853523,234263638.928255
2116,598653933.8294048,43623223.62484081,229565014.68249458
2117,549016537.9711903,39140511.485431194,198421271.62890092
2118,514953269.9636953,34272557.90331432,183620731.03580818
2119,473680387.73405707,33598171.22099575,173727348.86813554
2120,457769627.6433099,33441664.47842866,170857398.55916655
2121,428920817.50467426,29865625.246364035,168635312.26516593
2122,403724139.0158506,30392847.70544231,162369438.28534657
2123,401844908.49798137,28027020.316692356,151506051.72765705
2124,336145205.53845245,25551248.297034867,141145483.03070444
2125,322608644.7262847,25300223.068499327,129185168.1584117
2126,313395946.68169457,24536635.706451997,122675626.90850231
2127,285562991.3437658,22504652.84360177,115990860.2016312
2128,299985134.6519211,21504266.72086513,104646901.6359839
2129,282269674.2706526,20959084.591010537,98883136.99840157
2130,262782804.3228052,20626628.389528017,92740805.26732379
2131,247578164.35429752,21086181.677713733,97442490.53608201
2132,228777429.74963266,19891613.95722826,86106837.21188597
2133,228711508.37019274,19173847.660108067,80823606.82089774
2134,216893507.31318876,19206931.40567616,72023634.40984777
2135,213061413.7393888,17638655.4041706,61493624.6193291
2136,202086890.3173848,16922196.897096843,53884714.92799273
2137,204768050.05879304,16989788.443023335,54602506.28586511
2138,201319206.8425823,16558471.791018767,51651841.53383766
2139,196240325.32570225,16051783.349034496,46369394.08911964
2140,184416828.0179698,15842733.291680787,47197088.64872325
2141,175591237.35803956,15624919.459743885,43952501.05977045
2142,167352312.6163999,16078505.32013992,41662686.2323187
2143,163777403.77599308,15933114.10364551,37083439.99698072
2144,152777173.73030412,15585055.570860846,34694220.89128317
2145,142122455.70942643,15781301.221103549,30319727.201746963
2146,137650009.8008999,15305000.2473637,30007922.270170182
2147,134302434.17951918,14938936.017632987,28529952.13309611
2148,134998129.2033046,14992604.724923043,29457327.9038831
2149,127708968.79975407,14793360.251416016,28973434.260419562
2150,119943760.15989904,14184477.663211018,27941907.07491023
2151,113354024.96150313,14337809.674256481,26565351.292596173
2152,114176050.87287846,13805916.448988033,25415874.126130126
2153,114093909.81554642,13760592.384416189,25517042.108262066
2154,120483206.86653703,13591526.434071405,24238075.068520203
2155,115241463.24646024,13504505.33713166,24269587.313459575
2156,115209196.81443416,13518409.418065563,23179835.96250529
2157,113477337.98777741,13125311.545783121,22135409.068957303
2158,107690426.30374666,13378349.456326276,20425660.570329394
2159,105824145.57993214,12821215.53439171,19964787.844612733
2160,105669842.00002562,12850683.398134526,18314050.345335986
2161,98578086.17395265,12846745.177289441,18253522.382703684
2162,92145743.15109527,12834429.13671476,18161245.376710236
2163,84297478.66096018,12813849.313990528,18088058.766630236
2164,82109911.16072631,12967702.39964676,17620401.992448002
2165,82693777.56835227,12779796.598076122,16577509.225098051
2166,81811811.81440024,12650276.09641907,16947141.046695594
2167,80469430.5130851,12693940.806165228,16522893.163036782
2168,79691259.47196446,12556114.2925779,16633156.44550422
2169,78749092.08997378,12656722.99478409,16500396.538689565
2170,74767248.85383204,12260926.476908462,16228418.179321032
2171,81487529.5631528,12290450.084101867,15695017.77927189
2172,73303478.31052978,12087753.25432877,15243787.879606003
2173,68899426.38160227,12151452.10427632,15464852.108787956
2174,64671764.083771735,12235050.620750641,15028122.621226335
2175,63488439.28227699,11961798.734832244,14780318.29115203
2176,59577282.02790981,11862419.118942354,14649820.565522557
2177,61395007.039906345,11879101.087646298,15397380.50831175
2178,57408537.27796056,11584827.39226249,15503371.540865242
2179,53374493.82838333,11453477.897442019,15092384.338988729
2180,49008961.53455431,11596993.758465871,14528379.02306749
2181,46489354.79604618,11316829.570142694,14218581.590865657
2182,46589498.511407964,11423584.327449778,14646918.011115707
2183,43825566.21303805,11451145.500851111,14925242.612773325
2184,42534901.789671026,11465790.720155869,14306655.874806795
2185,39923071.97757358,11588951.301098194,14578827.027949248
2186,35648962.26669752,11536059.487736596,14428428.6067411
2187,33793958.203769885,11437726.553578878,14359764.673421415
2188,33985571.42858763,11289976.27497984,14299155.390010506
2189,31809153.375610992,11122301.063651966,13856716.190051218
2190,31043983.50484392,10967093.605908705,13713752.046913527
2191,29009337.31193983,10904039.336877098,14069937.119061012
2192,28640390.187443137,10937724.160360688,14137674.37229862
2193,27701213.297009233,11175795.298612053,13762956.92584506
2194,30189618.644147236,11011153.016883362,13679379.74492313
2195,29889617.088124774,10975478.764977148,13884651.137934381
2196,28508146.40572354,10968869.317257218,14149914.135927645
2197,28547651.998040564,10900344.110217046,14167325.60120536
2198,27140003.192833625,11006603.321898509,13816066.336929476
2199,25445988.62751756,11033618.919360278,13497931.223981222
2200,24366993.945728075,10966616.942883631,13602585.470151499
2201,24042258.49077549,10892740.622953158,14372316.728965972
2202,22975061.77425713,10970944.830683736,14002947.834161831
2203,22438224.713750344,11221002.396200582,14179834.450887676
2204,21679414.396788932,11155707.48275432,14213109.76511194
2205,21670109.342740692,10932530.835070647,14086780.86601586
2206,20826709.40229783,10886502.565851271,13831814.050349882
2207,20679134.562694922,11160298.522137482,13932864.15541913
2208,21060150.01883152,11042366.948567959,14086153.568307452
2209,21021724.23404739,10753603.766799377,13724090.291279975
2210,20835469.579362616,10709746.058507113,13233231.659677215
2211,20116341.691910353,10917083.89922669,12881118.552618885
2212,19974495.657578025,10784627.186228942,13367240.104693735
2213,19730066.776978254,10732121.197435215,13451792.785375407
2214,19247143.500914637,10836815.013419576,13360487.596656535
2215,20575714.280707736,10615940.292330967,13414773.941298809
2216,19731200.861658268,10782382.263985014,13415107.069630034
2217,19069960.095967326,10854057.193544684,13517978.97758906
2218,18535893.52660311,10782343.018824572,13007577.962662576
2219,18818158.92749875,10778390.885029044,12705087.169487873
2220,18442083.364627134,10694107.322432214,13056080.7677878
2221,18675409.490588304,10540075.821217982,12729917.645428177
2222,18574430.30322342,10730348.166731311,12998284.497821864
2223,18409852.97607255,10760097.745826647,13379441.965329807
2224,18241011.112243537,10779521.265177717,12983175.679480165
2225,17600748.353918422,10690591.280780245,13412939.847201414
2226,17681485.75462859,10795590.823027026,13143150.597506123
2227,18228532.954556465,10640469.971895404,13265092.0801066
2228,18295282.7973434,10580891.229961986,13305081.57688132
2229,18158600.526505727,10697853.22888045,12981254.254600845
2230,17942641.102491904,10656391.938286157,12845215.17285966
2231,17661782.856358133,10699797.429366536,13030006.621458191
2232,17407940.09670083,10571802.883839915,13144938.539173407
2233,17062043.698355436,10508164.433666654,13018858.639788687
2234,17534636.35614134,10751007.98939886,12503910.339732341
2235,18189128.056421,10590420.982991066,12162835.982157754
2236,17450208.83300105,10646123.45065023,12570434.82618682
2237,17377013.092702515,10453988.085102793,12813012.972350301
2238,17327084.131665293,10501974.239016794,12892390.7779549
2239,17033304.190711293,10548655.866365053,12857639.91487386
2240,17117806.43090318,10694823.166771783,13320105.561956901
2241,17108071.153022517,10550761.478143409,13133626.804408645
2242,17299888.279797394,10595242.096859489,12752074.900597606
2243,17051713.268327802,10527114.215840466,12818127.038763229
2244,16885500.339722928,10404517.28364434,13188367.249293879
2245,16952982.909551643,10266670.868882967,12836487.029605355
2246,16832240.13873996,10379138.961115543,13248594.272662044
2247,16604558.073614577,10233116.823049298,12939160.681916112
2248,16869700.08362992,10347797.773490133,13125189.977024544
2249,16759564.4870438,10629768.891763078,13119904.818574155
2250,16753254.477820905,10340870.049098805,12710366.124674413
2251,16821676.86653616,10438803.372917095,12720355.450448886
2252,16610651.492168656,10458715.097597416,12708698.701945521
2253,16217105.320036435,10564674.05145553,12787805.303237703
2254,16265671.38683411,10405687.216887955,13175602.06858197
2255,16135246.134493086,10186046.196682636,13215098.632736279
2256,16282289.0448691,10170229.284083156,13499915.511518411
2257,16581367.862667518,10081011.257255198,12901340.645324072
2258,15852992.557484802,10087398.056868147,13021028.560522897
2259,16132027.894644454,10351794.402687037,13217403.794247253
2260,15518911.511255044,10436273.632124877,13035718.224968018
2261,15432627.489443542,10417205.39956335,13025873.260928657
2262,15023962.777305324,10316419.709885111,12850054.561761616
2263,15445528.962762037,10302443.393081222,12357862.243098075
2264,15352576.566954583,10390220.751851799,12724172.626943728
2265,15380872.593696792,10466362.065857667,12927929.199173024
2266,15735695.366788508,10473702.021663541,12777620.032503575
2267,15885090.718854237,10226379.842764102,12794263.623184478
2268,16100691.647149699,10058258.704399189,13035925.899881287
2269,16261288.929640155,10123898.760385297,12781722.890139433
2270,15904996.029641401,10258773.637934191,13019958.426163858
2271,16120321.468055189,10122921.5940781,12564236.872136466
2272,15956111.59548612,10304970.780680252,12900108.482361559
2273,16179755.346734598,10026607.25278225,12758691.23942426
2274,15924819.555262147,9871156.050542094,12659250.315201722
2275,15436285.85789414,9989700.849408856,12356921.384515373
2276,15392884.114650562,10078190.735105284,12247016.996050438
2277,15115833.878737746,10093627.391913338,12343412.67329991
2278,14676290.690427199,10046319.56515766,12273443.701568091
2279,14910989.317678409,9976344.32602627,12250437.81475513
2280,14729335.381034313,9679691.428887572,12516431.758437004
2281,14995555.649103852,9848477.035365721,12593433.662450977
2282,15066771.460613545,9823775.821497884,12796645.454910807
2283,15114800.49492278,9842494.0161735,12510400.08808934
2284,15090328.387605464,9743390.186610863,12182643.026495736
2285,15480745.665292673,9835520.421881123,12126328.419407243
2286,15602808.839162633,9832096.092136666,12101391.223420732
2287,15499151.984446403,9841070.387294555,12279370.944389222
2288,15440374.128217187,9860471.322845003,12005237.742246572
2289,15127613.491247714,9819009.109797318,12252844.136243986
2290,15588960.788572198,9710917.581966871,12462326.711741773
2291,15507816.641917437,9928564.256914262,12532244.0781023
2292,15379026.865227336,9952197.463000212,12514310.995847404
2293,15758050.483614568,9847499.348835532,12648763.972213365
2294,15280655.619065305,9699795.35641344,12589993.572215794
2295,15606203.18593934,9700814.798456747,12575612.54342702
2296,15830101.670420386,9791258.407206869,12554582.374742607
2297,15512576.94903606,9671490.946812656,12822747.359774988
2298,15519669.950827526,9676011.11063663,12925987.506240614
2299,15567381.296148269,9785640.57669603,12890707.410736222
2300,15309700.62745014,9722574.562163234,12726736.355714787
