time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2109,16308015353.240376,15201499753.122242,22078734634.10693
2110,16132200722.557323,15544118844.831259,22465861622.892975
2111,16633985825.407791,16442074138.900387,21684836472.030575
2112,17128408804.129143,16659168423.96813,21148818437.316113
2113,17219114315.443806,16724770318.260479,21361495945.345295
2114,17351819901.52883,16495723391.08435,21943338757.321716
2115,17232785416.06866,16589802219.59682,22449015489.289886
2116,17384703655.799892,17323861059.439934,21970144864.902378
2117,17091108378.76688,17549209666.554604,21937136587.09752
2118,17117753662.199768,17287863601.355442,22822581834.608833
2119,17143511176.778126,17040456324.374765,23052388293.707367
2120,16947156877.720371,16936181243.809458,22148822962.950172
2121,16982462718.57054,16956932836.866018,21916721993.817024
2122,16821240545.751831,16395400785.21317,21124064004.52687
2123,16906345224.08538,16780485351.607956,20383060941.60862
2124,16913921368.278053,16544666799.618284,20821752006.588383
2125,16937394664.098234,16260375491.858488,21946474539.688118
2126,17266306694.01952,15954785555.02374,21775010651.466324
2127,17076443654.881992,16101461715.496973,21407734152.935596
2128,17570773002.345642,16243050170.225658,21964825611.58023
2129,17463829691.809925,16099210629.612514,22203623835.696957
2130,17260636474.131447,16363814101.619236,21945530505.337383
2131,17100201969.50366,16015118931.497387,21328773037.662434
2132,16969832698.637005,16471311406.75095,21539215259.755966
2133,18297281227.279778,16727188507.415005,21453427169.444138
2134,17883721801.13082,16247639232.218897,21619671077.670288
2135,18104554643.953655,16173375548.850044,21592409999.823772
2136,18621182063.32563,16362644705.790321,21391379853.77262
2137,18775617740.44181,15725041618.322197,21534892094.228054
2138,18421316675.28409,16062814308.977703,21761096207.072147
2139,17414946581.119144,16212252385.536375,21977798125.815235
2140,16426156648.369509,16710465700.62047,21678938520.83064
2141,16442633893.334782,16681051853.856512,21978212845.984276
2142,16878885224.383099,16649928468.412529,22021838180.29883
2143,16441180886.219227,16516571607.247322,22087000154.714912
2144,16194202190.488503,16699148803.615885,21867990532.803093
2145,16390551892.578268,17259066975.358337,21984813375.130833
2146,16918824478.032759,17119931348.31502,22462270335.319706
2147,16388971710.721418,16708775586.2684,22208991442.6954
2148,16168583621.386467,17968439741.44417,22434477188.082024
2149,15849860834.455067,18224335233.934074,22397162980.893387
2150,15589469806.94953,18120170347.470543,22198684588.487522
2151,15426387294.559109,18237605063.850246,22425714529.59615
2152,14916232677.277344,18246126259.457855,21855071819.50787
2153,14770735231.076263,18172554182.31204,21562443091.456085
2154,15486766516.662525,18176442312.069912,21202861788.134407
2155,15784073018.696096,18965281127.339947,20762843202.67284
2156,15861642743.669249,19117964606.250145,20958247903.765823
2157,15877236683.8774,19326011941.22028,21612245151.122257
2158,15706386765.819113,19869334355.571484,21097287311.92747
2159,16093639829.88528,20217847334.94235,20638208154.211784
2160,16720276103.898705,20078808493.861572,21085999681.692924
2161,16606043234.509924,20236160921.493732,21604417519.774227
2162,16589078223.377018,20138863362.72953,21230000903.45625
2163,16566817521.4201,20465043815.933147,21049588450.172054
2164,16794282387.9396,20258122389.447384,21775331718.69479
2165,16698056803.579136,20374347137.593777,21662385330.228024
2166,16210756961.309565,20350403557.592976,21509866596.594097
2167,16237738922.77619,20719370184.89425,21719638500.507423
2168,15544094661.41759,21473881019.562023,22164304656.61636
2169,15507688879.476906,21722178342.264572,22519381431.910564
2170,14858900087.531704,22145887819.22751,22601310966.25846
2171,15118324902.533016,21646688083.58907,24100254137.95947
2172,15377641732.478275,21808331347.772102,24173928792.017075
2173,15522470045.457027,21352218981.756813,24541905476.971146
2174,15268077362.351845,21263370401.6602,24869008614.984806
2175,15373625053.721064,21670379456.31218,24521189841.343437
2176,15667758342.991922,21725474160.658676,24593194275.22442
2177,15770458397.286545,22285169189.88277,24388010611.81313
2178,15867249615.035128,22773441379.30459,24305353879.10404
2179,15568067009.166603,22751359223.850357,24140408259.652924
2180,15361548182.598192,22630064795.64759,24085203105.392918
2181,15391636240.91908,22684285247.28457,23801957428.34165
2182,15369146686.938156,23326856545.712296,23349061032.735428
2183,15866849837.038475,24057876164.63013,22594589106.231575
2184,15982303835.811016,24278474221.972065,22934557255.873386
2185,15504940843.369528,24363831810.767307,23363973593.676453
2186,15276462491.24956,24837971926.242283,23513655099.49409
2187,15331646768.776068,24927946630.19569,24366028026.477394
2188,15493203575.683147,25117848062.651863,24717859291.173927
2189,15646050836.932634,25225732626.400368,24694185609.94491
2190,15759187923.233944,24927489077.54043,25139143424.97839
2191,15640671030.709898,25778686392.88931,25478086005.338795
2192,15635452505.501509,25426365146.88474,25856783873.857727
2193,15642929473.199787,25661103909.575302,26093051025.619682
2194,16295781245.136366,25434467008.622913,25632524316.7999
2195,16175283583.433092,25067832543.871983,25119857482.35056
2196,16426294706.27264,25567455315.972015,25408208045.100338
2197,16735644015.274578,26163456327.225647,25263116016.114803
2198,17062120512.220146,25797251515.469498,25875985546.55932
2199,16842793927.648874,25538525538.67407,26052640660.946846
2200,17113437558.598612,25400431888.19159,26262688497.69125
2201,16746950300.313326,26543370091.802597,27686020679.574753
2202,16805066620.65383,26106949475.693226,27617945064.51838
2203,17093601259.465733,25497025424.033733,27590497019.994026
2204,17456577005.65618,25647700466.133408,27380508742.241028
2205,17515260160.871338,25544194749.505333,27093498458.89766
2206,17347575668.884068,25822109989.61803,26462107367.27582
2207,17160688482.248808,25432757566.851,26068927675.75106
2208,17090645852.752195,25187617344.64257,25863427180.837315
2209,16844459869.53724,24774171438.073532,26065695948.622894
2210,16886215317.853937,24552917316.07327,26482876529.1956
2211,17011240507.796686,24373172065.452938,25668165493.130684
2212,17238195521.981976,24080058503.951706,25193071806.51154
2213,16950532310.489563,23819556076.877296,25679665194.666885
2214,17162637513.684551,23642890684.687786,25514792681.88093
2215,17497559674.47693,23157334952.888542,24998881374.25854
2216,17586762917.186043,23421227032.340675,24137922676.879116
2217,17475147645.86765,23842995058.71592,24364830356.837543
2218,17245665272.28862,24311231137.71013,25409781025.417633
2219,17120042523.683702,24344915897.61652,25446688215.469845
2220,17547544249.66395,23846811811.418755,26026288650.308098
2221,17312742148.7822,24126522697.555634,26444759159.99051
2222,17319882141.40421,24219628964.339027,26924303158.68828
2223,16923936328.160315,24560360116.90086,26268929851.341965
2224,16537221324.46003,23836143669.352722,26554432987.662045
2225,16189167428.698517,23894059369.927685,26378666627.060524
2226,15575496289.523132,24329356197.937508,26886823352.21447
2227,15767395503.934423,24168255655.276436,28106455107.014236
2228,15742389058.353415,23826240586.95624,28571112401.172592
2229,15938702809.160439,23419212904.874123,28141993060.84722
2230,15998928885.4353,22569952890.274982,28568672831.0894
2231,15532358743.183926,22199027027.453648,29083375436.124332
2232,15244038738.46142,22374045859.8421,29336900337.137875
2233,15013809261.681793,21949848937.288033,29313265131.750244
2234,15126084231.024372,21176622032.895046,28559439842.953854
2235,15023626969.045504,20638192958.95989,28823898763.057438
2236,15182736612.90465,20050396319.40517,28044811262.129055
2237,15444400837.495752,20570846911.498558,28426116209.66163
2238,15110385921.688496,20364275633.666565,28935712812.91417
2239,15448182163.064875,20838628357.95876,29201917252.805954
2240,15164608288.622974,21286843251.675606,29449502204.872185
2241,15099053235.538492,21462599170.30654,29603379166.97138
2242,14324790867.09358,21180741663.81895,29202284623.89248
2243,13984535658.878626,21322857224.00822,29646418314.285473
2244,13967477045.238989,21317498459.50862,30154290851.619877
2245,14458859630.831514,20876321117.30983,29001301555.74977
2246,14231369770.806717,21586823909.69762,29280654135.41073
2247,14708807889.487934,21964568406.97885,28758232922.726067
2248,14403674816.186377,21969395018.58118,29183794115.711693
2249,14479243013.641602,22482487698.376698,29310812636.042206
2250,14884115162.55881,22662990149.665585,28929998826.99583
2251,15244864498.024506,22719183369.752308,29430907300.610294
2252,14846192774.424143,22857573791.564922,29606891847.897903
2253,14931178073.714468,23176652451.689384,29977223146.74793
2254,14632997507.400515,22967147598.164505,30231505655.324474
2255,14302215079.098545,22965866617.77067,30343240944.83596
2256,15238743315.757097,22548829638.8312,31015900827.977104
2257,15050066716.288506,22074871203.577652,31086760135.922745
2258,14848921796.127932,22127140419.661064,30960419949.79731
2259,14598597284.498596,22940686918.615498,31373246497.123924
2260,14528238305.597807,23336902827.511757,31052458825.30368
2261,14713471490.705862,23700253029.32907,30728167041.482876
2262,14796283955.695879,23527532539.131416,30528329371.070385
2263,14913523134.01938,22829972704.00087,30699762667.14517
2264,14676063015.907866,23121000427.915924,30534965128.93208
2265,15026245106.43583,22881053762.040176,30319141128.137257
2266,14851955990.33674,23307475636.27207,30174971409.941746
2267,15452433668.296476,23685591911.63493,30325492720.144466
2268,15713374371.861094,23568442671.144653,30727679209.696194
2269,15755356537.181246,24298326156.29962,30590652537.770496
2270,16177707603.91504,24297294141.652645,31541515244.765583
2271,16600353688.149527,24836612751.36204,31704228386.69486
2272,16516856515.377373,24843089162.93445,31569293975.708393
2273,16812155777.97953,25404186124.241913,30924724689.786427
2274,16868260501.672205,25918232413.719124,31300369969.581707
2275,16527935194.428331,25952847772.364956,31876354032.191277
2276,15965939799.841604,26710281198.242165,30471754023.493458
2277,15942386402.081522,27141626769.5405,30557397360.8293
2278,16915089791.83829,27042810678.96365,30588281187.79036
2279,16815513771.446178,27477221546.522022,30709445086.73897
2280,17004392139.963566,27159902322.6412,31081821335.72526
2281,17295810007.036057,26649152563.72082,30827181390.456707
2282,16853448656.425247,27539516145.30509,30396097098.04539
2283,16863671534.776316,27563241739.324093,30404438119.41012
2284,17107205047.344538,28135657391.5312,30741318639.34078
2285,17042009495.118073,27773661611.507202,31479695735.929825
2286,16850468512.28345,29357680721.561615,32251768682.86969
2287,16997468790.035131,28761926597.11618,32653408188.858208
2288,16886150586.248737,28984725265.895206,33256832844.754433
2289,17090730097.288006,28924491020.09622,33071318341.464653
2290,17193873161.63706,29320925854.754066,32854692342.732918
2291,16833984766.140106,29721273007.668736,32326695461.87672
2292,16838143387.889025,29850875354.642963,32843779617.57803
2293,17313174478.252277,30047390367.198307,33793486258.38285
2294,17447871568.16405,29773339498.19249,34933311321.04015
2295,17471287155.909462,29387989395.59234,34771622245.12461
2296,18231716678.55458,29208724051.91826,35036206689.354836
2297,18573673785.017715,28869893643.947357,35724462724.58041
2298,18696530471.888897,28511072856.358086,35661151539.68565
2299,19132171253.706295,29045754762.43732,37045352294.5086
2300,19365523175.058144,28893588363.052284,36153028133.23806
