time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,73774300000.0,73774300000.0,73774300000.0,73774300000.0,73774300000.0,73774300000.0
1981.0,74168500000.0,74136400000.0,74209100000.0,74701900000.0,74188600000.0,74179500000.0
1982.0,74633900000.0,74559800000.0,74466700000.0,74347500000.0,74649300000.0,74727700000.0
1983.0,72277500000.0,72338600000.0,72150200000.0,71113600000.0,72283100000.0,72503400000.0
1984.0,74874500000.0,75148700000.0,74843400000.0,75197800000.0,75037900000.0,75385500000.0
1985.0,76684900000.0,76874000000.0,76520200000.0,77082200000.0,76871700000.0,77241800000.0
1986.0,75272500000.0,75527200000.0,75207400000.0,74852700000.0,75516500000.0,75883500000.0
1987.0,71431800000.0,71672500000.0,71388800000.0,69845600000.0,71604100000.0,72140600000.0
1988.0,70227700000.0,70486900000.0,70122200000.0,68081700000.0,70343100000.0,70953000000.0
1989.0,69004900000.0,69324800000.0,68641700000.0,65961400000.0,68851900000.0,69632600000.0
1990.0,70586500000.0,70819200000.0,70331800000.0,67078800000.0,70435100000.0,71123000000.0
1991.0,65515300000.0,65553200000.0,65126800000.0,60760300000.0,65421700000.0,66227400000.0
1992.0,64894900000.0,64989400000.0,64491100000.0,60071300000.0,64915200000.0,65674400000.0
1993.0,67723500000.0,67654200000.0,67247800000.0,63097400000.0,67513800000.0,68311000000.0
1994.0,67904600000.0,67958100000.0,67597800000.0,63718600000.0,67605900000.0,68511600000.0
1995.0,68230600000.0,68181800000.0,67837700000.0,63956900000.0,67819600000.0,68803000000.0
1996.0,71025400000.0,70846500000.0,70550600000.0,67049200000.0,70609700000.0,71564500000.0
1997.0,71444900000.0,71278800000.0,70966100000.0,67450900000.0,71142200000.0,71954100000.0
1998.0,72507000000.0,72209900000.0,71967200000.0,68808200000.0,72225400000.0,73020600000.0
1999.0,73962100000.0,73511200000.0,73105700000.0,70448800000.0,73653700000.0,74499600000.0
2000.0,73819200000.0,73167000000.0,72782100000.0,69410600000.0,73368900000.0,74186500000.0
2001.0,69532600000.0,68641700000.0,68056700000.0,64212300000.0,68828700000.0,69843100000.0
2002.0,70355500000.0,69575600000.0,68835200000.0,64748800000.0,69696200000.0,70832500000.0
2003.0,66332400000.0,65341300000.0,64787600000.0,60365500000.0,65686300000.0,66786600000.0
2004.0,66678100000.0,65881900000.0,65246700000.0,60959900000.0,66217000000.0,67302900000.0
2005.0,67655400000.0,66832900000.0,66174300000.0,61956200000.0,67101100000.0,68259100000.0
2006.0,69339600000.0,68540300000.0,67777000000.0,64012200000.0,68957100000.0,69990700000.0
2007.0,66656100000.0,65771200000.0,65165600000.0,61091700000.0,66096700000.0,67244400000.0
2008.0,67342300000.0,66513600000.0,65830700000.0,62210700000.0,67067800000.0,68071000000.0
2009.0,65336200000.0,64532200000.0,63702300000.0,59665800000.0,64931100000.0,65938700000.0
2010.0,65097100000.0,64321500000.0,63576500000.0,59834300000.0,64761000000.0,65695100000.0
2011.0,65540100000.0,64776600000.0,64002900000.0,60532400000.0,65338400000.0,66099300000.0
2012.0,63284600000.0,62719700000.0,61872300000.0,58155300000.0,63101200000.0,63783900000.0
2013.0,61648300000.0,60923700000.0,60027500000.0,56200100000.0,61117400000.0,62067400000.0
2014.0,61505400000.0,60875400000.0,59923400000.0,56148400000.0,61090000000.0,61942400000.0
2015.0,61377900000.0,60941300000.0,59884700000.0,56094000000.0,60963100000.0,61870000000.0
2016.0,62546200000.0,62128900000.0,61148500000.0,57424900000.0,62085800000.0,63133600000.0
2017.0,63448500000.0,62921300000.0,62010700000.0,58468100000.0,62959700000.0,63954800000.0
2018.0,63498100000.0,63046200000.0,62043700000.0,58854200000.0,62965200000.0,64244200000.0
2019.0,58826700000.0,58237200000.0,57343700000.0,53554500000.0,58188400000.0,59292900000.0
2020.0,56885100000.0,57360200000.0,56038200000.0,52112100000.0,56495300000.0,58444300000.0
2021.0,56806800000.0,55626100000.0,54258000000.0,51964700000.0,54427300000.0,60732400000.0
2022.0,53698700000.0,56843100000.0,52854800000.0,50716100000.0,52689100000.0,61141900000.0
2023.0,54976500000.0,57250000000.0,52723600000.0,48496300000.0,50523500000.0,61494300000.0
2024.0,53764400000.0,55315400000.0,52702500000.0,45477500000.0,51146500000.0,61252400000.0
2025.0,53391000000.0,51146400000.0,51591200000.0,44946600000.0,51393200000.0,62098000000.0
2026.0,53297100000.0,48073500000.0,52620100000.0,44870500000.0,53391500000.0,60609200000.0
2027.0,50774100000.0,44841600000.0,51286600000.0,44775500000.0,52925800000.0,59695400000.0
2028.0,48116200000.0,43303000000.0,48946100000.0,44279400000.0,51057200000.0,58137100000.0
2029.0,46998400000.0,43782000000.0,47754200000.0,44221500000.0,49038200000.0,53790300000.0
2030.0,47174000000.0,42606700000.0,45385100000.0,42378800000.0,47779800000.0,53589000000.0
2031.0,46682700000.0,41906700000.0,45045600000.0,40442900000.0,45753700000.0,52115700000.0
2032.0,45827000000.0,41456400000.0,45085400000.0,40539300000.0,45286100000.0,52199000000.0
2033.0,44383400000.0,42847500000.0,42232600000.0,39845100000.0,44340700000.0,50731100000.0
2034.0,44805900000.0,45068700000.0,39759000000.0,39667300000.0,45565500000.0,49772100000.0
2035.0,44921500000.0,45682500000.0,39531000000.0,38761200000.0,45285500000.0,51009800000.0
2036.0,42681200000.0,46621300000.0,39853300000.0,37648400000.0,45051800000.0,52185700000.0
2037.0,39236300000.0,47406900000.0,39328400000.0,34928100000.0,44075600000.0,51762100000.0
2038.0,37819900000.0,46428200000.0,37633500000.0,33642100000.0,42528200000.0,53674500000.0
2039.0,36401700000.0,47957200000.0,36044700000.0,33435400000.0,42497600000.0,54080900000.0
2040.0,33259300000.0,48576900000.0,35577900000.0,34166200000.0,41590400000.0,53115200000.0
2041.0,32811700000.0,47969600000.0,35228100000.0,34028200000.0,42492400000.0,53433400000.0
2042.0,30770700000.0,47555500000.0,36100300000.0,33469900000.0,40067200000.0,51949400000.0
2043.0,30174100000.0,48075800000.0,36900100000.0,33807100000.0,38693800000.0,50876200000.0
2044.0,29049900000.0,47233800000.0,36887800000.0,34182500000.0,39042100000.0,51393100000.0
2045.0,28402500000.0,47992400000.0,37493100000.0,35040800000.0,37556500000.0,51329500000.0
2046.0,28429400000.0,48656100000.0,36085600000.0,34688200000.0,38269900000.0,53522200000.0
2047.0,28503400000.0,49220100000.0,35257900000.0,34793400000.0,37705800000.0,54294100000.0
2048.0,28795700000.0,47925900000.0,34877400000.0,33271600000.0,39146400000.0,51447900000.0
2049.0,29409800000.0,48176900000.0,34132300000.0,32077000000.0,38065800000.0,51219200000.0
2050.0,29238900000.0,47536100000.0,32901200000.0,31131000000.0,36610900000.0,49761300000.0
2051.0,28077700000.0,47566600000.0,32850400000.0,30914200000.0,35841100000.0,48763200000.0
2052.0,28017000000.0,48049900000.0,33384900000.0,30849800000.0,36210000000.0,46935600000.0
2053.0,28384100000.0,47980300000.0,32821900000.0,29523600000.0,36834100000.0,47361900000.0
2054.0,28864600000.0,45785800000.0,31971300000.0,29529000000.0,35941400000.0,48844200000.0
2055.0,29081300000.0,45954600000.0,33092900000.0,30287200000.0,34744600000.0,49065000000.0
2056.0,28466900000.0,45813200000.0,33492700000.0,30499200000.0,32809400000.0,49053100000.0
2057.0,29046700000.0,47110100000.0,33308800000.0,29544100000.0,32444700000.0,49545200000.0
2058.0,27796700000.0,46256200000.0,32302600000.0,30786800000.0,31573500000.0,49176500000.0
2059.0,26262400000.0,47268100000.0,32073600000.0,30889600000.0,31689900000.0,46594400000.0
2060.0,25581100000.0,48664700000.0,31293000000.0,31343000000.0,30604600000.0,43365700000.0
2061.0,25612200000.0,46836900000.0,30630700000.0,31275600000.0,29518800000.0,40698200000.0
2062.0,25489700000.0,43758700000.0,30359800000.0,31348700000.0,29376600000.0,39872800000.0
2063.0,25474900000.0,44017800000.0,29896400000.0,30487500000.0,28850400000.0,39429000000.0
2064.0,24840000000.0,42986500000.0,28778300000.0,30067400000.0,29511100000.0,37985200000.0
2065.0,25629100000.0,43940900000.0,28182800000.0,29371600000.0,29222900000.0,37536900000.0
2066.0,25541300000.0,42718600000.0,29110300000.0,29616100000.0,29174900000.0,38174300000.0
2067.0,24770300000.0,39928200000.0,28160200000.0,27968300000.0,29423800000.0,38082600000.0
2068.0,23821400000.0,40536200000.0,27775300000.0,25824400000.0,28242300000.0,36102400000.0
2069.0,23143600000.0,40158200000.0,27629900000.0,25530500000.0,28354400000.0,36618100000.0
2070.0,22678100000.0,39851900000.0,28553500000.0,24756200000.0,27062100000.0,36914400000.0
2071.0,21517900000.0,39071200000.0,28918500000.0,24627400000.0,26030100000.0,37234000000.0
2072.0,20597700000.0,38722900000.0,28715600000.0,24976700000.0,24857200000.0,36683400000.0
2073.0,19729500000.0,39336500000.0,28167800000.0,23055100000.0,23275300000.0,36090300000.0
2074.0,19084900000.0,38887400000.0,26730000000.0,22460200000.0,23909000000.0,37157700000.0
2075.0,19062400000.0,40233100000.0,25420500000.0,22424000000.0,23520800000.0,37221100000.0
2076.0,19008900000.0,39273000000.0,25316500000.0,22024700000.0,22886400000.0,37219700000.0
2077.0,18434700000.0,39403600000.0,24373200000.0,21871700000.0,23045800000.0,38148500000.0
2078.0,18067400000.0,37447100000.0,24715100000.0,21281600000.0,23015300000.0,37092800000.0
2079.0,18387500000.0,36809400000.0,22815400000.0,21778800000.0,22333800000.0,35673300000.0
2080.0,18956600000.0,36915500000.0,22576700000.0,22039800000.0,21954500000.0,34585500000.0
2081.0,18866800000.0,37763600000.0,22627600000.0,22010900000.0,22693200000.0,32917000000.0
2082.0,18764300000.0,36607000000.0,22802500000.0,22020400000.0,22861500000.0,32620600000.0
2083.0,19115800000.0,35982900000.0,22264900000.0,22319300000.0,23231800000.0,31147600000.0
2084.0,18704200000.0,33390600000.0,21815100000.0,22772500000.0,24807700000.0,29819600000.0
2085.0,19229800000.0,33686900000.0,21431100000.0,23364600000.0,25566500000.0,29074600000.0
2086.0,19344100000.0,32815500000.0,20922300000.0,22386000000.0,25978500000.0,29745400000.0
2087.0,20293800000.0,33193700000.0,20653300000.0,23014700000.0,25961300000.0,30602700000.0
2088.0,20385200000.0,33854300000.0,19942400000.0,22772000000.0,25269000000.0,30735600000.0
2089.0,19401700000.0,33127300000.0,19370600000.0,23061800000.0,26773000000.0,30038800000.0
2090.0,19292400000.0,33831400000.0,19750700000.0,22897000000.0,27995900000.0,30383600000.0
2091.0,20007900000.0,34156100000.0,19739200000.0,23608900000.0,28122100000.0,30623600000.0
2092.0,19785600000.0,32249000000.0,19804100000.0,23352900000.0,28395300000.0,29833600000.0
2093.0,19228800000.0,32373300000.0,19386700000.0,22430200000.0,28254100000.0,30209900000.0
2094.0,19923100000.0,32558700000.0,19386700000.0,22928600000.0,28866000000.0,29598900000.0
2095.0,20091000000.0,31868000000.0,19402200000.0,23044100000.0,29453900000.0,29184300000.0
2096.0,20360000000.0,32838500000.0,19174900000.0,23063300000.0,28931600000.0,30220100000.0
2097.0,20767900000.0,33580200000.0,19258400000.0,23993400000.0,27606900000.0,31384300000.0
2098.0,20088900000.0,34196600000.0,18720600000.0,23444200000.0,27758700000.0,31746200000.0
2099.0,20465500000.0,33976700000.0,17803400000.0,23606000000.0,28735800000.0,31060700000.0
2100.0,20373100000.0,33641600000.0,17103700000.0,24591600000.0,29696400000.0,31799700000.0
2101.0,20381300000.0,34059300000.0,17322000000.0,24633700000.0,30208300000.0,31962800000.0
2102.0,20148000000.0,33951300000.0,17367500000.0,24805700000.0,30302100000.0,31464100000.0
2103.0,19085700000.0,33232100000.0,17264300000.0,23815900000.0,30444900000.0,30495400000.0
2104.0,18504700000.0,32737100000.0,17651300000.0,23354400000.0,31071400000.0,30681400000.0
2105.0,17450600000.0,31165300000.0,17884200000.0,24048600000.0,31698000000.0,30235600000.0
2106.0,17208700000.0,30380400000.0,17311700000.0,24260600000.0,32347100000.0,29319200000.0
2107.0,16389700000.0,30295200000.0,16977300000.0,24545500000.0,32163600000.0,30055500000.0
2108.0,16292300000.0,29896300000.0,17681700000.0,23522400000.0,33265500000.0,29729500000.0
2109.0,15969400000.0,29929100000.0,18172500000.0,23702000000.0,33600100000.0,29902600000.0
2110.0,16496600000.0,29990100000.0,18059200000.0,23493600000.0,33123300000.0,29742800000.0
2111.0,16659800000.0,30670400000.0,17587600000.0,23649600000.0,33077300000.0,29625300000.0
2112.0,16082600000.0,30810000000.0,17393200000.0,23677700000.0,33353200000.0,29599700000.0
2113.0,16284400000.0,31557400000.0,17783200000.0,23847200000.0,33675700000.0,29538500000.0
2114.0,16666800000.0,31912100000.0,17951400000.0,24425000000.0,34997900000.0,29046000000.0
2115.0,16538200000.0,32885000000.0,17664200000.0,24706100000.0,35162200000.0,29152800000.0
2116.0,16830900000.0,31994200000.0,17440400000.0,24986500000.0,34777500000.0,28391300000.0
