time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2076,2030871897506.4087,2290934484253.823,2464567250695.36,3041116224523.7573
2077,2012211077259.1746,2265193842052.781,2440947106378.21,3029155000661.3706
2078,1975978945154.0432,2238466193781.0576,2407197181534.3857,2988306419395.4507
2079,1942940887906.1252,2215864391167.0425,2385818113472.3154,2943732600233.316
2080,1912466705313.1333,2198876106752.2837,2374126680824.1255,2931701188820.622
2081,1888003945522.8174,2180403655130.9783,2356414889786.4536,2908594836604.026
2082,1858245857399.4521,2165741118961.9175,2331221302507.3716,2882796589516.066
2083,1810938408987.716,2131039376464.7664,2309183133797.784,2856916139202.4326
2084,1785198626874.1523,2079220746635.6213,2283119932216.481,2837647791923.731
2085,1767448888655.832,2062721175456.1145,2254742172109.527,2803454814584.6543
2086,1747242625321.1345,2057706362439.88,2229898160961.626,2783850573971.785
2087,1709971282343.8403,2036688304210.8726,2205439425365.5225,2781641602505.1187
2088,1697294850385.4883,1995689824390.265,2194341278222.9895,2760825250960.2544
2089,1662020868171.6875,1980229404845.9128,2181423432812.8853,2752346516298.0728
2090,1648772245904.055,1966331556713.2605,2156423662247.695,2740518631899.932
2091,1619852870675.883,1937060792754.432,2140970771176.4478,2727724158301.3203
2092,1607468433191.0417,1919968644905.6892,2131077462243.043,2716245323714.8
2093,1585704388277.9727,1900608139859.3748,2123931660910.98,2701528288994.9097
2094,1553606155002.978,1884991641566.4255,2114863006321.7673,2693778119287.011
2095,1521651101563.9785,1862503686533.332,2103335170134.7888,2665785165391.916
2096,1481026264834.9583,1844630400098.6257,2093724090633.2976,2646890493402.6123
2097,1464546433155.227,1831515296757.615,2085441826701.8464,2631980476585.652
2098,1450152588802.3079,1813266882301.5283,2061161933432.67,2612808084500.9487
2099,1449423258994.8772,1797182924240.8362,2045263626545.0613,2599840282242.476
2100,1431511035777.9883,1779380261534.76,2039287757704.0537,2574626277568.414
2101,1410796512985.3433,1784748453477.555,2028650748995.299,2561103875187.4204
2102,1363587896403.4634,1769541751308.9873,2002052705610.0767,2560999538647.2715
2103,1356031725222.082,1765023519026.4973,1998723338123.3914,2548964700808.404
2104,1345343580297.5461,1754027343669.846,1989033309482.377,2516941019549.1484
2105,1329378736585.049,1740360912983.7366,1986636503602.0112,2492800137799.623
2106,1314003468063.7385,1728105335367.2607,1971580714903.4736,2480304160293.4995
2107,1309589404072.6736,1714220469714.5085,1962739600443.147,2466419543231.636
2108,1280513721414.2068,1694872480877.4282,1959224011534.4763,2457405512715.206
2109,1265748352792.4297,1689975698921.8213,1957108329800.1208,2435017913089.6616
2110,1255812725913.3289,1675476523987.9644,1945699736404.5945,2402036427300.889
2111,1249680626490.6443,1663584282447.888,1933210631555.1672,2371991635049.132
2112,1220346517617.3752,1648625579959.1218,1926502479379.1304,2355198382413.241
2113,1203985954140.695,1635425235550.844,1917220030016.077,2358427280410.4673
2114,1199013545814.8428,1624528647519.9927,1917419289316.4602,2357088844845.9863
2115,1194729252349.3752,1617074035376.5835,1922178565622.825,2322939305177.383
2116,1192189827718.323,1619950885631.4822,1918438266560.8728,2317319165400.2
2117,1177321962078.0505,1622850828120.3662,1918763017782.237,2294196548911.263
2118,1167489784250.8887,1628965252336.3696,1919725175611.6467,2271314648491.64
2119,1167596257632.4211,1626804351707.1763,1913263801120.8113,2260914046026.033
2120,1165810122987.457,1612025549123.5886,1907221897452.0686,2255666312382.4087
2121,1153336970941.1982,1604708974681.1895,1904348119636.3267,2238165096434.8594
2122,1143950820449.2803,1594963010404.7485,1891060240718.8147,2234094916467.9893
2123,1133965102078.6042,1588393921301.0645,1883456010565.6348,2230361325760.469
2124,1133852108320.3018,1582457261702.387,1879443208766.3162,2229633594126.444
2125,1133847440882.0632,1581093601831.5195,1873297892256.9524,2205588460841.226
2126,1129911847698.1865,1586211785521.2693,1856034454442.036,2197986003624.8247
2127,1127253542528.9402,1576957291685.1484,1848570184283.8184,2192954370889.5981
2128,1103519726066.587,1563406751215.6843,1842845474793.6292,2199298993844.3765
2129,1096129431835.8119,1555965520911.4336,1838503494430.8713,2204053555038.819
2130,1097247121332.046,1555997487818.0818,1840311882583.4539,2200406723509.859
2131,1088331538947.0167,1555804806303.2214,1837553635079.9414,2187676507310.6875
2132,1083498939057.2113,1560104471078.635,1823748438804.3542,2176781410336.625
2133,1076004087527.0535,1560471031516.6997,1824585752501.5222,2158234281633.531
2134,1070206734594.9954,1560449509599.3967,1822374293585.5154,2151780586366.5054
2135,1059606433321.5548,1564391982675.4258,1815070497712.188,2159279430734.099
2136,1048194437882.7145,1563169053410.1797,1814339103694.3738,2168191912153.2842
2137,1040302117921.2369,1567616266142.3398,1821170906571.1858,2163553586855.5215
2138,1035375763539.5865,1565400537288.254,1803474987738.191,2167536731286.665
2139,1034534340719.2552,1566442738097.5032,1799061917076.559,2167674506404.9053
2140,1034664665115.2792,1560355256203.6145,1795718263424.3516,2169166882651.2358
2141,1026160125023.2712,1552747621432.7944,1797933548171.667,2173832434249.5383
2142,1018680462268.5712,1557279891064.423,1794563464435.843,2172149423542.4028
2143,1000028142718.516,1558545982187.3188,1794291031092.525,2156339577280.248
2144,984613767243.8981,1570280284385.285,1796568909314.1833,2151133835146.9675
2145,963019336247.4812,1576797742942.2605,1803230789797.5923,2147173834465.0208
2146,962153366267.9817,1570856288378.5408,1800608093938.0847,2142143177374.9822
2147,954644147928.1682,1577222027689.298,1815154499912.9766,2132539094749.6519
2148,933271851815.4636,1560032224568.8496,1819136816690.0122,2117620039708.5403
2149,927140711848.3218,1555468104123.9734,1818157155909.7517,2110917910102.077
2150,926355061153.1261,1549189918651.9785,1820158483732.0288,2101625614029.5073
2151,925865219825.5735,1549638246495.2292,1824583448353.508,2108216104337.5447
2152,924769618346.8213,1550537538299.938,1837070134455.5508,2100786422697.7341
2153,928630428558.7644,1548638574653.44,1845060664132.2173,2099800508046.6328
2154,925921986648.7876,1545317811947.037,1833113952943.613,2096018025836.0771
2155,926234634883.3837,1556622591240.8198,1823220071065.9656,2070993731737.3052
2156,925254556747.1824,1563238114445.8198,1827578193653.3586,2052865286748.8123
2157,922858343880.8268,1558809287217.8887,1817180796371.1223,2053164674137.304
2158,915257183875.2743,1541676410118.7847,1822361354338.3892,2051481046170.4175
2159,899515338853.1819,1530437293523.8694,1819221295874.5513,2048431806951.2957
2160,901829985129.6587,1527440298997.3557,1818787960794.5613,2044785068548.506
2161,902602346483.5435,1531056947062.3167,1817661789804.9995,2049191922966.424
2162,901481959532.5632,1531527117743.327,1829745246338.5723,2025229557732.0303
2163,905602472480.8434,1540443559182.193,1838800276529.0242,2016843952875.8147
2164,903624072853.4703,1548380549182.0044,1841501843046.0557,2013809724737.9424
2165,903042579317.6422,1556486127147.0947,1842630974613.7231,2000356719513.6875
2166,898012578491.6483,1564678573810.0083,1834831956931.4482,1987645218856.0386
2167,901303077543.5929,1568007582443.9368,1845751465030.4348,1985726054874.7542
2168,894408429231.7488,1565675311203.4888,1849791576197.4155,1982735822898.7612
2169,892194501393.1079,1564265795462.92,1850283764875.1267,1962516298235.3953
2170,883615572333.9728,1562248422425.346,1859818958027.2734,1962488621984.2817
2171,886148244969.8032,1557190648664.1577,1863353088619.857,1962687464972.167
2172,884537036950.4607,1558128702651.9885,1871260113000.9578,1943978361455.6833
2173,880325803543.9302,1562593538736.2239,1877609491761.5195,1933796879739.881
2174,871627198052.2179,1563946203219.6753,1881338604683.5417,1930758735188.5842
2175,865911943357.6877,1566034560698.004,1869954082875.3906,1930258962618.0952
2176,866227523160.3287,1567216626070.9348,1873551605878.9802,1926228127190.2834
2177,857545935157.5039,1561595474355.5742,1871697250892.7566,1917902584679.1611
2178,864392993642.4675,1552247502651.292,1880641940046.7307,1905988694358.6265
2179,860333101449.0028,1550008259773.504,1874845495705.828,1896683666147.287
2180,851847202785.7483,1553984450081.9004,1863812190073.3003,1890554312164.1277
2181,840806852003.8821,1568511440582.8147,1859352427559.4636,1887652070233.7842
2182,837516062909.7881,1576273471451.2795,1856177941709.3293,1882044442937.427
2183,833072198335.0583,1577485070113.779,1858082590490.5205,1877543629246.7583
2184,824456874175.5762,1581342705208.133,1856735691010.546,1879312538740.3489
2185,822258169822.5295,1575299896567.6272,1850342535412.2808,1883599108456.0427
2186,823346182610.6602,1575354797862.719,1838345192243.0625,1872124153393.5427
2187,824079186195.8278,1587748589669.449,1834819350100.3271,1878858458765.9863
2188,826382230501.7869,1587091478612.828,1829091721988.7412,1876240268864.1633
2189,828234205932.1821,1598335997752.8328,1839825884272.212,1875832675816.7217
2190,826677201421.9271,1598274693272.5027,1841360791756.6606,1869578015239.3635
2191,834340788656.8727,1600951862549.6045,1841635986009.5417,1849442275898.4927
2192,837622128565.3809,1608859344486.695,1837597109485.4722,1853434883330.4846
2193,838830463331.0305,1611841879919.8728,1846586835261.3354,1850366871741.495
2194,830979242759.413,1619283194780.5095,1851863051854.5115,1851986714454.839
2195,829493426091.8176,1621116403039.218,1849611134638.0005,1843027878517.4246
2196,831095802681.7297,1616832152507.7295,1850074895542.3936,1823418781260.6719
2197,815132421723.2251,1614329168226.3918,1853226493448.6875,1795675781914.8745
2198,816331049936.1531,1609460812895.0605,1864429847653.9622,1788613836514.4321
2199,812059271679.047,1616328847616.273,1868081067487.635,1780776043970.9714
2200,801543119986.502,1619760477016.092,1872395131796.284,1764935625090.8037
2201,807744943200.1469,1606982793708.0432,1862110686418.661,1768491077526.8032
2202,813883688477.4618,1605499388410.91,1857033670660.395,1774041300296.1287
2203,810506946615.1523,1599208196922.532,1852639217571.2275,1775783717543.8384
2204,810601133848.0585,1600786130057.8528,1854978780482.7698,1775915337869.2124
2205,809761054486.0,1594793524854.468,1852143302282.2708,1778644348726.7124
2206,814083034609.6953,1594272460407.1653,1853964823317.488,1760484631372.5198
2207,824310795129.7849,1602323634780.875,1857938080307.9702,1751738779159.9958
2208,826430867518.5493,1605175647860.9297,1861746416087.0027,1738882771383.3694
2209,830226526160.5796,1614663620325.4602,1863143002862.675,1714133465465.3713
2210,826908246241.339,1621209138000.287,1863373147050.006,1702518607417.012
2211,827179680335.3881,1630287126147.7373,1873005967539.4888,1698513571230.9048
2212,825536962818.4728,1629641246170.3752,1874446384756.7646,1694025003674.303
2213,825672537352.6357,1629238053161.561,1870348494283.857,1681292152616.688
2214,827777583519.8754,1625994666368.1602,1870625329918.6748,1672460751936.9473
2215,806016552098.8643,1624374745017.877,1873958030377.085,1649287611693.605
2216,805606096179.0806,1626892552704.1812,1885814960486.375,1643943784218.3972
2217,804868084515.5504,1620150661092.2075,1894984101660.5784,1647927488332.8809
2218,798691784812.5702,1617590063236.3796,1890865686605.667,1648274260945.9973
2219,797481109413.0735,1617597067363.7864,1872738280830.8616,1647487830108.631
2220,797531156556.8971,1620169906256.6758,1867601165520.6113,1638975431800.0295
2221,795924652927.1333,1607956834425.2856,1863957646712.2334,1626347453338.1877
2222,794418809556.5402,1613331331904.6619,1875194869064.4604,1622214105046.822
2223,795192128279.9026,1609204699734.7253,1880672490275.6035,1616355970238.021
2224,790805116382.5919,1603189513236.7844,1885927562037.8406,1606088588395.2605
2225,793186148058.837,1608840251190.9858,1894356730525.5688,1603504689423.2666
2226,801585327106.8727,1621395910881.4656,1896527865935.5496,1597041125368.2795
2227,797649759347.6744,1626477325899.8647,1904972665059.4617,1600965904177.7637
2228,798089658178.3367,1625209052593.0881,1911596687976.1868,1596793196166.333
2229,801577685227.8728,1630982166778.8528,1913655845655.026,1586529887370.0786
2230,793835562634.256,1628022007307.1235,1914210653730.715,1579251249838.567
2231,797341465140.2316,1628002208180.6316,1910255114954.8767,1579937994521.4531
2232,797360821127.0143,1630361362457.4878,1918381445731.8945,1586193604796.8174
2233,787491978372.705,1624204988665.7505,1912608674672.078,1575500498311.684
2234,794582424339.3541,1617011843778.0955,1906788181047.7253,1575385083766.9644
2235,800790635217.9381,1615162122091.2053,1914334817858.68,1562963901908.7478
2236,798952468821.836,1606952840416.06,1918608044639.6375,1564316211407.3425
2237,793116444214.5787,1614338322668.9111,1918649880723.0708,1560684982331.1348
2238,784055267706.6593,1620487915320.5386,1919043380387.0981,1564850677518.8389
2239,783261613233.9534,1618657051052.9578,1926331607545.4578,1557482822155.7754
2240,785712390519.3345,1624588054704.0828,1928580081425.4226,1556564449141.946
2241,779601060987.1621,1631704243042.429,1926064400767.4397,1546443563137.1682
2242,775544228654.2587,1628010353168.7883,1933397280519.7275,1529368530217.1353
2243,767773864096.4568,1618708065093.0774,1940260759844.9353,1530028927250.6511
2244,764793096281.4236,1607327370847.3145,1929376374905.694,1521792294281.6763
2245,758229075736.6545,1595865701545.4155,1933296029268.7136,1518567001770.0034
2246,762997879541.3154,1581295953359.2866,1939026988273.9797,1528764948961.1555
2247,762036978439.497,1580922244371.2014,1942837150584.0396,1535811083478.8286
2248,753896904880.6852,1580744152699.8525,1943517149987.2554,1539928696532.2097
2249,758651666402.7448,1591904286353.7612,1934541389710.1277,1539589412005.718
2250,762352287373.2203,1599393429235.014,1921345145312.9907,1524567454412.9424
2251,763703727613.8198,1592668764868.1155,1929616266596.112,1509774064112.0198
2252,758493875304.337,1592156395303.159,1932416867050.9575,1506684490169.44
2253,765290368813.5292,1589947638131.0623,1929753890175.827,1496151875468.707
2254,769586049548.6344,1591034712567.194,1930326810229.0547,1501589341070.7244
2255,767739058984.7207,1602104724534.0508,1903554513131.317,1503691160998.1938
2256,764963244772.2866,1607415424656.082,1897567918432.5457,1497052518048.3145
2257,756231850084.0784,1619375347804.5425,1886107868398.58,1489179304384.3237
2258,753923639999.02,1621742049380.944,1888180625303.2056,1489337287735.1216
2259,750777349087.0123,1630563333887.1372,1880540702472.278,1490371816473.0205
2260,749272212707.5337,1639372104436.398,1882177003586.29,1500415668743.3525
2261,751125699809.9257,1637226920447.33,1888650919004.9814,1499162273098.0217
2262,739577902098.8469,1653254419645.145,1893453907398.107,1501540973937.1287
2263,740883770118.5306,1665680926404.742,1888339325134.2483,1476788347677.1448
2264,741076125036.0413,1659728002517.1223,1885907947342.5322,1469373995034.0754
2265,726477396096.0363,1652034706375.1492,1895890519751.294,1467417743422.6135
2266,718114760648.0668,1656639167057.969,1896560144677.092,1468991123941.197
2267,716573960026.5255,1661922857068.4177,1887560168976.0613,1478105839916.7996
2268,711674903700.3159,1662640275501.6606,1873658576383.8948,1467230559487.4106
2269,708093171371.8944,1672175772560.526,1870490745289.2388,1449173435264.4202
2270,705820906307.797,1672337232801.0488,1859606305251.4514,1452436649548.2134
2271,698285524933.3593,1663904001318.7332,1862932319820.6692,1437092734884.6013
2272,690640239831.0052,1658856002435.1553,1864938683102.8938,1431530411332.6523
2273,697629593947.4266,1664021114393.424,1859373450320.6162,1426032121191.6792
2274,698838262645.4393,1669396611152.8706,1863634911237.3691,1420627511105.806
2275,703086983443.3711,1671282649373.3298,1860579112901.6147,1414898326816.0557
2276,705899028894.2971,1675723770943.1262,1864544534609.7883,1419441752751.52
2277,711232420632.4818,1681660861040.6638,1876511867719.7166,1404172093006.7156
2278,707988269236.2823,1677138817278.2405,1887186498933.96,1402288899554.717
2279,711889071103.0302,1676767883799.9773,1892329182907.4111,1402217404571.254
2280,717275034684.9274,1677653243459.666,1891398848678.6355,1401859889815.313
2281,718317772103.1713,1676870765158.692,1885428274129.6047,1393713233054.5513
2282,721220329130.1934,1689092260359.2466,1885130378701.839,1389478088896.4045
2283,721836254615.9044,1682722233347.274,1897854854593.9558,1387361676990.414
2284,730866039602.241,1681523438003.7563,1911134636568.855,1387002516489.4136
2285,734299610322.3505,1676338137040.9653,1917767681630.3652,1388560703638.458
2286,745177251262.1873,1681097847256.2888,1925747378168.6196,1388913941481.5916
2287,748507927821.6091,1683958563889.0881,1925968693123.4248,1369776126854.5657
2288,755262397792.107,1692081655897.0923,1928382349022.1409,1374549729298.6675
2289,754980048060.2064,1697626676616.294,1937556428096.4631,1378109326989.8179
2290,751400960640.2375,1700726546788.2837,1946418326029.9883,1369555662219.756
2291,749904442717.8379,1700738385359.0562,1940163715314.8572,1361828089922.0288
2292,754255112495.6012,1696375874485.2195,1934241755719.672,1358555643638.0852
2293,755221580512.9664,1696183838732.662,1929670663131.464,1349895979106.6174
2294,755713124530.6932,1703598232317.9524,1942123675238.689,1357078317232.9487
2295,753719385788.185,1710497785814.0742,1954420656737.6248,1356082287511.197
2296,756566470818.6805,1706862900198.3071,1967643870165.3586,1353051144556.2778
2297,748736207108.3053,1708278997965.12,1977381228063.976,1348449901048.5933
2298,747902833089.1051,1718745820441.9531,1996465139929.272,1334722464442.438
2299,750211975202.0093,1721748200130.8076,1997896954075.6777,1334936289610.4558
2300,750063482183.8796,1734718484152.3645,1991028984635.4624,1322993643526.2583
