time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,5340056990915.324,5340056990915.324,5340056990915.324,5340056990915.324,5340056990915.324,5340056990915.324
2001,5293761150503.135,5282657583406.677,5316069854595.403,5308907199689.513,5307018694569.228,5297891895518.663
2002,5282324664582.234,5239581240112.686,5286451561692.359,5283202645828.185,5276704489959.19,5234697825725.537
2003,5263435273019.478,5217036863052.362,5267197683134.266,5240626766890.9,5240706581617.506,5191375201444.765
2004,5219837161426.521,5196052196835.323,5236973234464.816,5224723540515.827,5231579321045.198,5161047951652.695
2005,5188092766484.233,5162320818445.783,5198580111888.555,5189230112523.615,5212170063847.755,5145744192972.355
2006,5167229871814.922,5130017940475.005,5177039117197.229,5153407074528.6,5176475472795.727,5105547314175.387
2007,5117326880419.978,5109315641453.147,5163175344747.175,5131659877060.21,5130542429453.508,5090706096117.539
2008,5104532175170.616,5095429091572.919,5125870174419.435,5105006287370.304,5119489411144.467,5056273723098.026
2009,5080430589085.668,5079481921387.045,5092877195516.015,5083610573060.275,5088485851450.518,5026285982360.685
2010,5046637596497.362,5039291904907.981,5038514547740.973,5058401608253.96,5047298824064.24,4980499175009.173
2011,5008820022527.212,5014056576717.5,5023442364187.297,4989028616671.364,4995033971427.96,4977734023148.08
2012,4951338367142.199,4975322888857.494,5007413469789.89,4966452018840.746,4948540207623.414,4964982748128.763
2013,4909678064544.098,4904846073461.434,4972030656207.732,4928417667721.328,4923637943463.994,4942075111277.781
2014,4873061560447.067,4862253623716.683,4947750201117.294,4903916394111.013,4901113147834.757,4887166146084.425
2015,4856411991245.481,4822544770020.019,4921649010396.289,4879686921847.4375,4909930329331.219,4856293631606.858
2016,4843979183371.378,4821711015040.525,4886057322138.192,4865662565604.812,4894381657558.219,4845874760651.64
2017,4814223994536.973,4819115645736.222,4864169548081.44,4850308625380.02,4848345650412.865,4811353658529.272
2018,4782891285408.181,4798017971823.904,4810780420901.225,4813591351422.33,4792678786332.967,4768552316580.654
2019,4771391086492.863,4759040731559.632,4782910117914.006,4748683029071.911,4749448864372.65,4745159429689.182
2020,4715965090700.427,4721546796021.946,4727755165444.032,4715151601433.671,4705693454060.126,4706188954328.034
2021,4646496732941.56,4671281567016.084,4669286427727.371,4699723195976.123,4658816780505.129,4686004611636.226
2022,4582432394823.534,4635280848404.306,4605156254048.243,4648484102332.6455,4620130985147.555,4656337552305.44
2023,4552314266672.443,4617067627509.039,4545944884883.251,4611344309100.911,4585184552707.261,4630044681372.683
2024,4514299572384.042,4580828622483.881,4491087673712.876,4556938148115.778,4577304162826.07,4628670825760.577
2025,4484062022631.586,4538755319618.234,4426348458520.77,4523015223445.688,4541098028211.906,4600855629570.742
2026,4443364364457.056,4484440265167.105,4347340272996.8115,4500436278597.442,4477058988101.733,4573571261278.596
2027,4413540112796.101,4436715290872.556,4324480666429.1245,4444109431132.313,4438365425787.397,4554205217531.075
2028,4347789446806.294,4422795431575.292,4295785985748.7476,4378184782070.653,4410728768868.569,4495584334399.749
2029,4279884491115.0273,4402527237932.99,4251423459012.4424,4343953665394.3525,4368636447543.162,4472680541713.274
2030,4239480215383.7217,4347551631084.773,4222987220060.4683,4330177307044.5894,4299335991413.6104,4434515641647.16
2031,4203253587032.1,4291899497029.89,4198387845844.6416,4294304187222.845,4251112208724.9717,4388163332625.258
2032,4129717574420.457,4236414415635.3276,4152064009369.2812,4236324192059.1094,4192918406246.4956,4363758269884.559
2033,4059172220796.5156,4190905621806.8096,4119459862485.3975,4195762267736.528,4140909542652.368,4357785145879.0635
2034,3977333551665.197,4169139526047.604,4068056564732.8174,4165715925542.4385,4118665062213.987,4333977190659.8423
2035,3933820729912.81,4141568988332.4087,4039341146372.3823,4125617628203.1445,4079716325705.7153,4310947238792.6816
2036,3881619407860.964,4107933618377.3564,3981459337172.283,4085166874544.747,4038040837324.855,4289670925461.835
2037,3853701415124.9873,4096742392417.481,3923008768851.8223,4045616097345.041,4011867843470.2563,4263500964462.7476
2038,3813293829925.314,4062105287038.642,3844444382784.2505,3997546762092.6895,3968227491530.247,4230540886030.378
2039,3766409078311.852,4052374062444.394,3811324190257.6743,3945943052089.2812,3938736741007.759,4183344310306.5127
2040,3695499721361.465,3989699374235.882,3769515686101.504,3907166664283.0366,3908122613521.526,4136989717791.3613
2041,3663862285524.187,3945517751559.303,3728506067928.1333,3858486547784.648,3879636747932.866,4099614223852.8154
2042,3612492957723.858,3909003912180.9443,3668549365130.3774,3819913068722.313,3824506552566.9004,4013989997963.186
2043,3561004268194.9707,3857536607481.6777,3600224440983.8774,3770775611241.7466,3769107727063.7314,3949570752924.8
2044,3525651904783.4624,3812540418821.5283,3559944874544.368,3722206561126.846,3722191498742.126,3885153041287.801
2045,3454264171368.8906,3779820201169.88,3512928959504.5186,3634778874251.5396,3642048209419.945,3838695680251.8994
2046,3400441637578.3057,3744126854048.6235,3461026161216.839,3562448445070.8716,3584003835757.597,3781116853583.923
2047,3347095176367.1943,3689801913543.9155,3421854284822.6616,3501166222565.769,3547564953362.7637,3743509273963.7114
2048,3326910053594.1426,3667503382155.5225,3380214776032.2524,3439621306093.2573,3508097506880.0576,3685207525309.8545
2049,3302910420008.908,3663399383024.5034,3316855820094.235,3387962536881.899,3464030419757.4087,3627339600697.6807
2050,3288231565437.644,3649504576465.32,3242608746566.4604,3332252974636.9565,3434037469890.949,3570725188467.271
2051,3238124380180.948,3633563137468.278,3225805784088.904,3285663467487.0957,3410165405599.4106,3521176959430.526
2052,3203432977900.967,3621365841183.6543,3201790189423.07,3248247969698.44,3366767877833.4634,3504113443696.82
2053,3148992247435.214,3590677312899.22,3161248458663.823,3186304207763.024,3309061743314.741,3477525668484.48
2054,3084197897520.2466,3541695918184.4224,3128878803707.895,3149548546081.0513,3259707414319.1763,3421500016052.2627
2055,3024481995633.4727,3494246289627.683,3053253050143.029,3086941166440.044,3221644884632.475,3395926837548.35
2056,2967286986225.1606,3432496516791.18,3018940786422.22,3010821141149.5366,3171911558954.928,3362863310956.724
2057,2911514982497.4155,3404543495924.2974,2952630949262.155,2949015131054.495,3131474166889.18,3314719984611.241
2058,2871998470765.668,3375083731563.621,2891685124327.199,2883897594992.2026,3063144812813.4316,3278905628710.325
2059,2801295218685.364,3317970328843.3438,2863635764045.847,2843708928300.3413,3030126420209.3394,3238546680770.06
2060,2745505861372.3745,3255036668022.95,2826924122198.132,2786951423597.4585,2995572705983.3706,3195713096729.0854
2061,2692379629488.542,3226267206311.287,2763983354036.359,2731370319005.8374,2927975597438.655,3153891378991.6665
2062,2621590319072.1733,3165127567328.936,2699493372230.58,2682704320818.064,2900191763402.914,3133884183135.2896
2063,2554606157520.5093,3123709409191.9683,2635278414881.961,2620640095775.275,2846747780009.229,3104547019712.8916
2064,2498091763765.253,3079990111070.4097,2563453287748.203,2569064089040.3916,2805426296868.448,3072638929205.9116
2065,2422140137432.5156,3030400118940.1177,2511954789002.516,2517681948208.7617,2752794689542.0874,3035486679788.388
2066,2358842365154.2646,2973697049856.621,2413643722855.494,2472257229925.2153,2713311212250.3677,2959157036929.0093
2067,2299847395720.4385,2927609480596.6167,2355329846104.6685,2409125214953.328,2661408558661.825,2903551003871.109
2068,2237667050839.158,2902225064308.344,2311665183672.94,2341697837856.193,2605915610451.6357,2856725830032.415
2069,2188736290469.946,2837565740249.872,2247316063273.644,2276210509910.816,2564157344006.805,2794725347647.9316
2070,2132489949057.6833,2774034938628.867,2188961765060.3867,2232545598967.4927,2516448313357.031,2763832794419.812
2071,2060415249155.5247,2742638181148.6626,2118009872870.5225,2176047977675.7847,2472928778672.643,2729164848910.345
2072,1998171910761.072,2705677134926.267,2061663667348.9263,2118644424793.967,2416517496864.5176,2701131789728.0435
2073,1938594477462.0603,2665624468588.844,1975396754818.893,2057433204504.6306,2371168699701.8467,2661247831871.5015
2074,1892089122405.2212,2607368943542.5835,1919502489137.6921,2007065049256.025,2307265559943.788,2638150849452.0654
2075,1842088750306.189,2564167309303.1206,1869456152422.3286,1940475826552.1594,2260455074957.658,2595816222812.425
2076,1783860218631.1934,2529156964576.052,1787030536248.7178,1871134489793.471,2211424975234.837,2523624211374.597
2077,1720495304434.3574,2500076542574.7065,1723738601061.7178,1808110971906.766,2156996205069.0134,2480922571317.0737
2078,1679007154028.1497,2451817590688.0303,1654490821730.3843,1739804103246.787,2107862760914.0984,2434272618677.379
2079,1628992541441.6475,2409874374169.765,1616462317325.5103,1671348364235.8242,2063297050236.79,2409484060634.3696
2080,1579570072372.5806,2366763567573.9136,1563675958199.9675,1612804965039.5383,2018461066392.455,2360731313317.142
2081,1534237471976.3076,2319961168320.0054,1528005355233.3367,1559766901815.732,1966629593607.8687,2322141874385.3403
2082,1497163794530.9294,2272331159441.4297,1463791226346.5906,1508249048648.8513,1924370953179.552,2281110620676.308
2083,1448015311927.4746,2217147516652.052,1426516018239.9683,1449610649092.3489,1876789255763.6335,2239546608206.1797
2084,1399675557906.6333,2187814711612.586,1384974410835.214,1391886605130.6404,1827975587527.6387,2200552618513.16
2085,1359801317405.0845,2154251462821.281,1322497990950.8352,1329479586975.8562,1777974106340.2642,2165788641564.8525
2086,1310442629454.5408,2123992338787.9543,1266016653908.5208,1280932569437.8108,1737499135955.6296,2119453344833.9004
2087,1275159830461.8193,2067649798283.2585,1220636740817.2102,1234213600814.2505,1701145339595.869,2080009013354.0713
