time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2000,2694361307986.4595,2694361307986.4595,2694361307986.4595,2694361307986.4595,2694361307986.4595,2694361307986.4595
2001,2687914042278.286,2682757453246.7056,2698465714650.3735,2692524773374.775,2693378721533.0596,2692622181850.9355
2002,2687084339847.9688,2684934988100.5034,2683459099513.5933,2700877442873.641,2695315645132.1084,2683931959428.6865
2003,2679035366943.8584,2688706277239.67,2660201506545.387,2696368855303.1924,2692653925302.578,2658135549723.875
2004,2674564233315.8677,2658744343631.0347,2658445059818.997,2678599599554.15,2681626036548.069,2659025223608.552
2005,2660560164689.67,2634577844914.9785,2647382391832.4233,2666491011167.8105,2672882907838.677,2651695774197.681
2006,2663068697547.4165,2627782884845.436,2628208769289.625,2664073967660.7275,2669557928845.197,2648001118001.368
2007,2645685886837.1045,2628014952459.2524,2619372619543.1294,2658950128432.4717,2670030866715.531,2640435147206.2007
2008,2636157194013.767,2627379412200.5522,2612190557638.3335,2652826502563.08,2651193879405.2676,2642211348399.552
2009,2632775524046.911,2625115517216.652,2606967921645.3555,2648789086231.5767,2643280491951.184,2631841295189.6777
2010,2619969722164.427,2620268724095.2646,2596557976475.9976,2647631611079.404,2647169548030.5493,2636335162858.616
2011,2618799255641.402,2615676170835.39,2589003170147.746,2641920955420.8374,2645620166268.72,2626808739298.9995
2012,2627201191208.1343,2617265940067.01,2597124214529.6704,2629494916133.759,2633803872509.617,2614575464184.0273
2013,2621876749254.0513,2612821531704.6885,2589434348827.715,2621552455867.13,2631036811400.3,2615608903629.2593
2014,2598327482711.7314,2610009893658.825,2584069926008.735,2619550221117.0186,2612763772463.872,2615845958711.5654
2015,2585976492384.654,2595072759883.1357,2581631884365.5713,2611803571790.9004,2594844815287.581,2605315961372.101
2016,2585290140995.606,2589698472565.7827,2582124598563.297,2593492856185.0796,2588533626773.9688,2599740328930.2827
2017,2571266059486.683,2585223930048.129,2575577814551.6724,2572933335159.773,2578745298566.202,2593108024461.59
2018,2559268258325.0366,2579350145848.2666,2569469450948.3535,2564223936022.338,2563231911422.745,2575378752371.234
2019,2561730565991.9165,2566625593866.6313,2563054771042.569,2547297248858.99,2554381070856.164,2566005718119.7593
2020,2538015714021.204,2561218613039.262,2560164079480.339,2529655935637.0894,2539626607238.0317,2544431536440.9067
2021,2528530787956.7515,2533872014337.814,2537504700243.6294,2515342012324.6606,2532648289005.8857,2533719275679.822
2022,2506382785215.7896,2528044124699.511,2501312611577.0674,2490493024401.196,2526847011422.691,2527454567146.689
2023,2483914821221.6733,2500943897664.4893,2478202886473.1514,2465870350409.941,2525513483425.3315,2494125598675.673
2024,2464768557493.986,2495016315513.601,2452808356223.864,2442637267417.3193,2509753191928.213,2473445921293.2163
2025,2444839766374.056,2479315179246.0493,2435421138880.3096,2408991871644.6426,2503769355489.4585,2464717363984.283
2026,2438617022448.5444,2457956097408.987,2414054138006.9023,2382329038853.5137,2475775465672.308,2444618836731.0786
2027,2420963740884.0137,2439994213549.729,2396916355933.8896,2363345219032.0747,2456268038715.6323,2414103131425.3604
2028,2421246010640.2573,2408586791794.1934,2360444939100.179,2334072931834.69,2448041372000.208,2392203688229.4604
