time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,129427708000.0,129427708000.0,129427708000.0,129427708000.0,129427708000.0,129427708000.0
1981.0,128503610000.0,128429893000.0,128428444000.0,128517743000.0,128510847000.0,128457223000.0
1982.0,128415503000.0,128388110000.0,128372726000.0,128426987000.0,128420935000.0,128392136000.0
1983.0,128380705000.0,128357331000.0,128315247000.0,128405475000.0,128401863000.0,128348524000.0
1984.0,128405726000.0,128381860000.0,128286074000.0,128419838000.0,128425388000.0,128323361000.0
1985.0,128392265000.0,128238299000.0,128291208000.0,128369978000.0,128361954000.0,128297836000.0
1986.0,128142338000.0,127941005000.0,127956613000.0,128160876000.0,128156628000.0,128039319000.0
1987.0,128140050000.0,127960908000.0,127959409000.0,128172025000.0,127995972000.0,128059072000.0
1988.0,128141262000.0,127958435000.0,127966520000.0,128176432000.0,127999209000.0,127993873000.0
1989.0,127882249000.0,127881906000.0,127886611000.0,127975204000.0,127933134000.0,127919142000.0
1990.0,127793302000.0,127685644000.0,127741693000.0,127889735000.0,127848257000.0,127815837000.0
1991.0,127486125000.0,127376348000.0,127322778000.0,127686729000.0,127505280000.0,127410175000.0
1992.0,127324036000.0,127225133000.0,127278686000.0,127501999000.0,127417480000.0,127363358000.0
1993.0,127151377000.0,127055720000.0,127101014000.0,127379338000.0,127372855000.0,127239893000.0
1994.0,126958639000.0,126915699000.0,126939534000.0,127151566000.0,127053041000.0,126994565000.0
1995.0,126972659000.0,126833845000.0,126957713000.0,127166392000.0,127059088000.0,127006682000.0
1996.0,126654068000.0,126623888000.0,126733076000.0,126975194000.0,126931200000.0,126868496000.0
1997.0,126622391000.0,126610963000.0,126724964000.0,126901923000.0,126917623000.0,126816127000.0
1998.0,126485790000.0,126579510000.0,126522970000.0,126829325000.0,126822106000.0,126712066000.0
1999.0,126320295000.0,126295568000.0,126186464000.0,126672251000.0,126482076000.0,126332776000.0
2000.0,126239017000.0,126145463000.0,126157106000.0,126624739000.0,126419598000.0,126233438000.0
2001.0,125917507000.0,126045866000.0,125961473000.0,126405506000.0,126342871000.0,126200142000.0
2002.0,125850991000.0,125958542000.0,125904851000.0,126336359000.0,126280963000.0,126152876000.0
2003.0,125815329000.0,125915787000.0,125844712000.0,126258972000.0,126057874000.0,126141667000.0
2004.0,125616134000.0,125535051000.0,125484915000.0,126092010000.0,125818387000.0,125742681000.0
2005.0,125655746000.0,125573188000.0,125524903000.0,126030404000.0,125877415000.0,125773510000.0
2006.0,125474862000.0,125550248000.0,125458442000.0,126013861000.0,125843954000.0,125767303000.0
2007.0,125376499000.0,125470592000.0,125221942000.0,125935217000.0,125696142000.0,125544441000.0
2008.0,125199776000.0,125264650000.0,125100940000.0,125880280000.0,125617578000.0,125370562000.0
2009.0,125059823000.0,125112275000.0,124964299000.0,125883665000.0,125522767000.0,125299947000.0
2010.0,124973998000.0,124954839000.0,124897038000.0,125609305000.0,125371509000.0,125274903000.0
2011.0,124857380000.0,124918563000.0,124824686000.0,125532446000.0,125337322000.0,125214567000.0
2012.0,124807318000.0,124918301000.0,124634096000.0,125501809000.0,125313846000.0,125174600000.0
2013.0,124781962000.0,124867801000.0,124640424000.0,125498131000.0,125195388000.0,125140843000.0
2014.0,124538219000.0,124678792000.0,124371371000.0,125420544000.0,125032075000.0,124924313000.0
2015.0,124525104000.0,124667695000.0,124374203000.0,125351944000.0,125004982000.0,124924164000.0
2016.0,124524684000.0,124629762000.0,124373734000.0,125364387000.0,124979088000.0,124923169000.0
2017.0,124378852000.0,124583931000.0,124228631000.0,125371563000.0,124969878000.0,124871540000.0
2018.0,124272098000.0,124282522000.0,124068795000.0,125199681000.0,124640087000.0,124616673000.0
2019.0,124066525000.0,124244358000.0,123900541000.0,125044402000.0,124541789000.0,124516829000.0
2020.0,124036085000.0,124044773000.0,123918419000.0,124911498000.0,124570907000.0,124384063000.0
2021.0,123812337000.0,124045172000.0,123738833000.0,124692232000.0,124347302000.0,124221522000.0
2022.0,123540556000.0,123748621000.0,123663590000.0,124476723000.0,124280675000.0,124028170000.0
2023.0,123501131000.0,123446389000.0,123428938000.0,124347818000.0,124147468000.0,123872316000.0
2024.0,123474742000.0,123334219000.0,123196319000.0,124252963000.0,123799435000.0,123446547000.0
2025.0,123377861000.0,123229320000.0,122914023000.0,124167815000.0,123743023000.0,122842733000.0
2026.0,123321288000.0,123140567000.0,122813463000.0,123892327000.0,123491399000.0,122545874000.0
2027.0,123204323000.0,123100695000.0,122320262000.0,123721393000.0,123012225000.0,122370626000.0
2028.0,122959661000.0,123098446000.0,121778770000.0,123383327000.0,122893907000.0,122306556000.0
2029.0,122883408000.0,122925903000.0,121683527000.0,123263557000.0,122311582000.0,122204626000.0
2030.0,122737112000.0,122992863000.0,121452743000.0,123013474000.0,122326644000.0,121933022000.0
2031.0,122430861000.0,122843710000.0,121338859000.0,122775222000.0,122128668000.0,121751633000.0
2032.0,122331907000.0,122669829000.0,121164886000.0,122982396000.0,121495689000.0,121464847000.0
2033.0,122265934000.0,122566228000.0,120999937000.0,122659109000.0,121457844000.0,121162533000.0
2034.0,122100617000.0,122296432000.0,120645320000.0,122349299000.0,121138918000.0,121095349000.0
2035.0,121980496000.0,122342918000.0,120482619000.0,122089364000.0,120595506000.0,120800302000.0
2036.0,121866519000.0,121893023000.0,120092691000.0,121940039000.0,120500808000.0,120697968000.0
2037.0,121804075000.0,121612422000.0,119755915000.0,121816384000.0,120425333000.0,120594987000.0
2038.0,121774525000.0,121285666000.0,119407744000.0,121680986000.0,120303575000.0,120171854000.0
2039.0,121556047000.0,121141400000.0,119085423000.0,121663615000.0,120155447000.0,120187211000.0
2040.0,121461439000.0,121043506000.0,118731537000.0,121502166000.0,119939341000.0,120121726000.0
2041.0,121135905000.0,120978655000.0,118504264000.0,121359243000.0,119833606000.0,120038979000.0
2042.0,121040902000.0,120815798000.0,118214451000.0,121184701000.0,119665229000.0,119749071000.0
2043.0,120919026000.0,120747148000.0,117786942000.0,121064548000.0,119412705000.0,119705050000.0
2044.0,120628728000.0,120609268000.0,117360685000.0,120780402000.0,119195424000.0,119393008000.0
2045.0,120430951000.0,120420855000.0,117158668000.0,120728310000.0,118916620000.0,119314328000.0
2046.0,120214942000.0,120389506000.0,116802809000.0,120525575000.0,118502717000.0,119138970000.0
