time,CCSM4,CESM1-CAM5
2000.0,67995947000.0,67995947000.0
2001.0,68388170000.0,68388170000.0
2002.0,67276767000.0,67276767000.0
2003.0,67564410000.0,67564410000.0
2004.0,67666846000.0,67666846000.0
2005.0,68806850000.0,68806850000.0
2006.0,67142107000.0,67142107000.0
2007.0,67504070000.0,67504070000.0
2008.0,66514580000.0,66514580000.0
2009.0,65255637000.0,65255637000.0
2010.0,65240130000.0,65240130000.0
2011.0,63708094000.0,63708094000.0
2012.0,62427670000.0,62427670000.0
2013.0,61943680000.0,61943680000.0
2014.0,60535624000.0,60535624000.0
2015.0,60010750000.0,60010750000.0
2016.0,59624850000.0,59624850000.0
2017.0,58755260000.0,58755260000.0
2018.0,57641476000.0,57641476000.0
2019.0,56085684000.0,56085684000.0
2020.0,55447400000.0,55447400000.0
2021.0,55986300000.0,54709944000.0
2022.0,56486593000.0,53062595000.0
2023.0,56185414000.0,52046950000.0
2024.0,55321690000.0,52018434000.0
2025.0,54412358000.0,51786070000.0
2026.0,53015830000.0,50596516000.0
2027.0,52079923000.0,51350647000.0
2028.0,51423707000.0,51196560000.0
2029.0,50313360000.0,50429223000.0
2030.0,49288282000.0,50186146000.0
2031.0,48953960000.0,50359330000.0
2032.0,46956760000.0,50002490000.0
2033.0,45511967000.0,49546170000.0
2034.0,44477360000.0,48546190000.0
2035.0,44437627000.0,47527576000.0
2036.0,44745500000.0,47865987000.0
2037.0,43875800000.0,47915450000.0
2038.0,43373896000.0,46876926000.0
2039.0,42621293000.0,46733650000.0
2040.0,42430390000.0,45865296000.0
2041.0,41917665000.0,46141276000.0
2042.0,40595930000.0,45332820000.0
2043.0,40012812000.0,44368044000.0
2044.0,39294603000.0,43672617000.0
2045.0,38322967000.0,43329847000.0
2046.0,37519790000.0,41381140000.0
2047.0,36246286000.0,39376867000.0
2048.0,36190050000.0,38578827000.0
2049.0,35753570000.0,38524748000.0
2050.0,34965725000.0,38644277000.0
2051.0,34402054000.0,37927027000.0
2052.0,34177278000.0,36668520000.0
2053.0,33665307000.0,36581618000.0
2054.0,34027837000.0,35268145000.0
2055.0,35005330000.0,35823747000.0
2056.0,35088433000.0,35929555000.0
2057.0,35138620000.0,34616810000.0
2058.0,35291206000.0,33692422000.0
2059.0,34336573000.0,33568426000.0
2060.0,34514084000.0,33826960000.0
2061.0,34393424000.0,32894665000.0
2062.0,33778330000.0,31539925000.0
2063.0,34137469000.0,30779765000.0
2064.0,33522053000.0,31057656000.0
2065.0,33580065000.0,30657198000.0
2066.0,32709798000.0,30019949000.0
2067.0,32183552000.0,29421265000.0
2068.0,31535217000.0,28550339000.0
2069.0,31886719000.0,27949857000.0
2070.0,31246447000.0,26713498000.0
2071.0,30782616000.0,25726962000.0
2072.0,30165020000.0,25237746000.0
2073.0,30409525000.0,24873198000.0
2074.0,30498114000.0,23991532000.0
2075.0,30044983000.0,22613055000.0
2076.0,29270745000.0,22126041000.0
2077.0,28533830000.0,20751320000.0
2078.0,28058943000.0,19887063000.0
2079.0,27709694000.0,18902972000.0
2080.0,26574070000.0,18288685000.0
2081.0,25539748000.0,17676018000.0
2082.0,24555983000.0,17248584000.0
2083.0,23395572000.0,16947727000.0
2084.0,22484370000.0,16586008000.0
2085.0,21472810000.0,15888761000.0
2086.0,20978026000.0,15262664000.0
2087.0,20074877000.0,14803020000.0
2088.0,19680354000.0,14623375000.0
2089.0,19424707000.0,14365848000.0
2090.0,18574322000.0,13798062000.0
2091.0,18134110000.0,13664968000.0
2092.0,17746720000.0,13563400000.0
2093.0,17247834000.0,13166404000.0
2094.0,16644872000.0,12862277000.0
2095.0,16333343000.0,12323308000.0
2096.0,15740339000.0,11930977000.0
2097.0,15827744000.0,11732238000.0
2098.0,15864669000.0,11365837000.0
2099.0,15337674000.0,11593586000.0
2100.0,15145620000.0,11402516000.0
2101.0,14573776000.0,10932296000.0
2102.0,14602832000.0,10868655000.0
2103.0,14689563000.0,10818844000.0
2104.0,14611865000.0,10781003000.0
2105.0,14854490000.0,10498739000.0
2106.0,14696971000.0,10452650000.0
2107.0,14414530000.0,10383966000.0
2108.0,14068876000.0,10124312000.0
2109.0,13972262000.0,10060386000.0
2110.0,13717991000.0,9853530000.0
2111.0,13547165000.0,9573175000.0
2112.0,13115674000.0,9338273000.0
