time,CCSM4,CESM1-CAM5
2000,3171637371932.5337,3171637371932.5337
2001,3155583101779.597,3159296042261.559
2002,3137445845515.113,3139335456595.5024
2003,3124889443036.1436,3124674273966.2393
2004,3105004505993.734,3118638671550.417
2005,3099137161920.254,3110391044442.178
2006,3094626614045.822,3100827176608.896
2007,3086298230989.2866,3093347849592.333
2008,3082087815394.142,3077176287810.2593
2009,3071048810343.733,3058427437670.8037
2010,3047340248543.682,3053322222456.9893
2011,3030713618993.653,3045835828624.4194
2012,3019667591904.199,3037639453574.0396
2013,3012641949713.2456,3017487072193.5386
2014,2995358234848.706,3001451601066.355
2015,2983189599266.187,2985886839384.7373
2016,2959239647984.048,2974333694108.208
2017,2949839999370.582,2951744332265.73
2018,2931192579995.14,2927486652415.2734
2019,2919367203485.76,2916895252563.5737
2020,2906052597238.431,2906736391157.187
2021,2878873329881.391,2890994093716.9097
2022,2868700048291.91,2866337189434.2856
2023,2852281516446.278,2846142371013.8545
2024,2817447038030.637,2821124949586.7466
2025,2799356168146.7324,2805301381014.2407
2026,2780872245949.407,2787462226715.233
2027,2774073554247.7837,2771573610782.9404
2028,2751400910970.8794,2753371252379.1562
2029,2737684211586.1055,2727410089648.2246
2030,2724136689566.6157,2692927645819.138
2031,2716492800441.746,2673886340302.9917
2032,2703935806518.5894,2655410460273.177
2033,2681950079710.6484,2641220686241.485
2034,2654654065777.398,2611631277889.401
2035,2626922236937.6177,2581066630348.0767
2036,2608915139406.1304,2553875911099.1187
2037,2589718905955.9224,2524078306777.794
2038,2562821214163.3135,2503587624854.709
2039,2526026391818.283,2488755918850.93
2040,2494183245102.401,2467907969726.342
2041,2455565299824.1704,2455923257076.7803
2042,2435011357562.7207,2424227687499.9824
2043,2410339420717.561,2396618303815.7324
2044,2397994882969.9165,2358570048312.112
2045,2359980271029.1226,2329966851939.876
2046,2336105574431.0146,2316051906289.6313
2047,2316218296355.2036,2287930941879.167
2048,2290936897540.356,2261626586571.678
2049,2268937289214.2646,2235184700661.1255
2050,2231732585561.2646,2202788374211.617
2051,2207937822927.522,2179293481891.5637
2052,2189027385386.3635,2159474973123.3308
2053,2173543557572.828,2138502360512.3123
2054,2142527315572.3792,2108674530325.0552
2055,2115649647411.8752,2101270428341.8477
2056,2099545343199.8562,2098907257094.7727
2057,2068921470394.7644,2083863412242.2498
2058,2038131156251.8232,2057883034855.2153
2059,2016702799535.6895,2052035402713.6611
2060,1979128468688.4568,2037958596502.3809
2061,1953406336525.7058,2004207528619.7263
2062,1935043938059.8306,1959132688303.036
2063,1915983866343.0103,1939852446748.26
2064,1890395672791.905,1921662549302.3877
2065,1870587028983.2563,1894220380387.5334
2066,1841405584924.3916,1866748674718.7578
2067,1815218915692.604,1842441292036.4624
