time,CESM1-CAM5,CanESM2,MPI-ESM-LR
2066,19700964339.709343,18935530420.169327,23934110512.802753
2067,19194405048.87329,18089532447.676586,23673820887.218212
2068,19186314796.78735,17478170524.296036,22661934425.458134
2069,19114322285.123177,17799280862.59146,21840409869.1389
2070,18356553778.19473,18108229074.32141,22270491119.225124
2071,17912804971.387955,18004627647.80905,23208196544.34538
2072,17324944071.79786,17971923054.04662,23815239658.439175
2073,17725018287.987095,17894571462.713825,24131844614.99733
2074,17814358115.213066,17705687394.438423,23872144628.6183
2075,17389802940.176964,18076451212.687363,23274297935.01406
2076,16500775173.961452,18156176399.124588,23548147616.44074
2077,16910569279.262205,17951006736.358215,23845497177.250748
2078,17217683541.12143,18175246238.68584,24145429771.263863
2079,16826702961.703115,18211900334.04535,24256242139.78121
2080,15998972762.07836,17965876099.734592,23699907730.308838
2081,15996736217.209158,17858420225.12522,23213431587.136436
2082,16529640653.335398,18275569469.77293,22836274883.14256
2083,16768672539.141514,18094146346.210354,23338480407.040604
2084,16378215451.404806,17856574228.99234,24075099984.25762
2085,16500214282.960854,18107889986.17015,25000687215.74347
2086,16722628936.986357,18126634291.691048,25528688916.945442
2087,16532424513.557396,17978756561.50615,25703223306.200153
2088,15922792715.94623,18112627035.649574,25486605887.78636
2089,16270755689.919039,17921921443.541218,25435339993.23438
2090,16372926044.184765,17545246843.511456,25689722786.81407
2091,15834154126.901031,16937516219.97801,25927103263.115833
2092,15455661944.815184,17270345690.527805,25978915711.185303
2093,15732492257.194292,17686269669.478943,25402220629.705143
2094,15882478105.754704,17813052031.57832,25730004850.99249
2095,15497694332.802132,17515937855.065723,25914069358.40209
2096,15795074256.769032,17220165177.18857,26161595304.8876
2097,16062382222.607136,17248626936.837765,26381645395.55712
2098,15836419499.742174,16955502478.318014,25955009440.593243
2099,15508406096.141617,16746163220.806847,25511337149.198544
2100,15729744521.504137,16725460331.257593,25911273347.03857
2101,16017338935.80886,16938346343.249027,27298495894.60808
2102,15812230580.720407,17196996333.812393,27718484078.125713
2103,15518496727.994236,17557923325.767727,27702490326.46707
2104,15285111387.867048,17482640417.01396,27984360125.089
2105,15461215302.489117,17419654432.26761,28089913135.169044
2106,15868640221.90123,17144358801.600811,28281693382.346924
2107,16094201832.536924,17097468826.623604,28093508564.07106
2108,16225544762.440384,17341374675.445736,27282271100.42235
2109,16370027502.801006,17185312577.626537,27313116218.348515
2110,16103822079.316586,16660766197.938385,27643319113.504524
2111,15578697701.788132,16519900779.222218,28040650280.929646
2112,15703841978.905241,16838589927.650923,28239576337.010494
2113,16071554432.124931,16740712691.05044,27762968060.645134
2114,16300073779.025148,16353490034.352993,27044500303.969753
2115,16514688664.733583,16626972694.099134,26512267356.953407
2116,16459808216.30324,16664179410.593523,26012167465.413643
2117,15984464230.831713,16898348564.272882,26147739672.043106
2118,16154160648.467165,17272842372.800255,26529444451.989166
2119,16039108962.137747,17434206645.097496,27097048894.62842
2120,15477300146.043045,17716956925.22866,27709463373.864193
2121,15734558902.188381,17833231625.487236,27432182752.301407
2122,15944095026.596655,17820065761.237045,27451198195.002995
2123,15669478490.93968,17632543201.448532,27886421049.852604
2124,15642618989.297108,17696723868.504833,28453446425.558594
2125,16181941896.40723,17959017786.37816,28768792862.87762
2126,16381097655.014553,17716965840.731087,28726028149.527847
2127,16363420147.140242,17359209517.493774,28326546309.18987
2128,15818447911.77404,17101686539.556196,28256011835.173153
2129,15796720279.793446,16808654610.73063,27984075435.166042
2130,15681837556.746454,16485742574.737745,26817580697.947964
2131,15938937156.034016,16349952629.856255,27456754818.109028
2132,16207825997.047915,16569620867.992456,28782063805.361774
2133,16385643827.35557,16705078572.400337,29461340333.429993
2134,16288510874.32775,16624242008.437265,29571063796.17398
2135,16354720704.991013,16896093882.132174,28939397634.24559
2136,16642270676.73313,16763103211.89123,28942946194.62075
2137,16715923776.855583,16463875847.340368,29310874126.76959
2138,16074280570.924486,16819529263.743006,28614993541.885925
2139,15941722553.154373,17013297798.589653,28593428119.172703
2140,16190293303.20953,16707716770.187672,29924347525.203884
2141,16223192429.355019,16579478064.323772,30555216356.432453
2142,15753111653.672462,16478035911.113953,31355884337.735268
2143,15336786881.70665,16988872664.356653,31982301853.558365
2144,15515169402.648565,17228734024.061207,32548470288.41911
2145,15390761107.399183,16958489045.724762,32155963852.73506
2146,14917839734.35133,17107015090.852991,32348962398.66997
2147,15564689450.806358,17680383322.393913,33239121373.134014
2148,15782199607.373976,18140779017.64955,34138685487.26046
2149,15990618468.599815,18202520904.634094,34473614929.266685
2150,15688939204.50181,18105043306.242508,34908609927.089005
2151,15639353626.201689,18477506367.927223,34663548080.84245
2152,15581099117.951931,18916195534.52772,34272703216.44875
2153,15740897380.353662,19090487955.805187,33331449503.046528
2154,15647439690.924934,19213187030.928944,33302681918.422306
2155,15443509490.805223,19091859986.663185,33632243493.913494
2156,15531290194.88499,19447498506.073463,33677823436.896923
2157,15702351678.28168,19273542857.594936,33564204057.61595
2158,15788723065.845762,18971269185.71498,33231035466.93181
2159,15621124731.705648,19088760694.62474,33311877487.543972
2160,15729009763.373299,19667817609.792526,33944924693.852264
2161,15453974537.981483,20103140279.33682,34413405607.92532
2162,14878299099.439026,20069205805.005646,34281896885.44942
2163,15293906358.169487,19762525034.42103,33593669014.424572
2164,15837897334.413624,19714751923.16816,34619831451.40795
2165,16014464592.735243,19956413623.76043,35137823445.293076
2166,16291024649.17046,20362904202.225075,35609155373.79109
2167,16467296255.48389,20648337632.666477,34989168813.58284
2168,16412321144.799103,20553319763.037453,34792005287.620544
2169,16372979318.5898,20254001245.281322,34813444368.20096
2170,16184900817.648708,20024258788.166195,35867232310.013306
2171,16544165649.126513,20362929126.234535,36892147187.104294
2172,16759141316.07978,20303262834.37673,38159818694.51562
2173,16529585895.782265,20835168585.407806,38968421881.566
2174,16267404210.07801,20975408534.57328,39139880904.24793
2175,16593165287.348148,21392734949.27656,37476009336.29093
2176,17043010196.004023,20987477379.675396,36327972515.08517
2177,17277957529.294384,20395886003.206223,36457575940.44223
2178,17614710674.347355,20680288528.340855,37401181056.98416
2179,17044107353.247559,20551378403.613583,37275580338.924515
2180,16290000722.447952,20367858312.785904,36271240024.59913
2181,16699175862.625278,20495488135.486904,36309915001.74645
2182,17137299535.521711,20546794684.306736,37015486384.769104
2183,17261225364.59922,20287958172.16771,37239350698.32251
2184,17003857562.417608,20170359166.503307,36602449311.08166
2185,17032503023.763004,19643428622.92659,35688797043.39465
2186,17403845919.949665,19859165228.748013,34348368802.50112
2187,17540683731.46201,20269879519.565372,34810760093.45541
2188,17205905865.28374,20209178883.676266,35884701085.62317
2189,17176654563.916582,20169876717.03992,36200829178.5647
2190,16799194695.110767,20514131261.392662,37069737313.7881
2191,16185313919.959208,20788646372.610733,37822263111.045616
2192,16036099083.777012,20668914230.036438,38262669714.45882
2193,15828210379.95873,20439375974.808277,38290695212.11185
2194,15864468355.10547,21014703402.701736,37947657460.78148
2195,16243597612.368189,21550090513.529984,38134178495.07464
2196,16497870958.69634,21897285510.9069,38743782558.72324
2197,16590936685.080853,22071533604.360104,39602409688.54984
2198,16455052464.514585,22334093498.19607,40251768377.92223
2199,16014323783.327887,22078793277.98619,41438195793.50928
2200,15827826077.38027,22095481767.103527,42264670213.46503
2201,16331817606.715826,22305956759.84667,42977424690.424545
2202,16599377043.223143,21705159589.67628,43379619020.70636
2203,16474745394.647171,21979318358.207684,44115193204.22091
2204,16391878609.01361,22484417417.18058,44000695151.335915
2205,16505417264.612303,22880837444.430737,43267441081.104355
2206,16896446550.836676,22697533849.718742,43605605029.14749
2207,16963311102.199068,22422274190.582283,43955498376.35205
2208,16805261320.565943,22502059598.58258,44509849093.61499
2209,16784173012.69598,21872209379.164696,45336162315.627464
2210,17139347232.485985,21561885366.379158,45964431661.255424
2211,17223446747.69587,21751966317.6587,46913308429.650475
2212,17243710642.794815,22228982823.184765,47538358765.175514
2213,17427472172.79695,22570940290.71538,48263484355.49765
2214,17902364695.36204,22593743944.60221,48631735029.95487
2215,17678442295.425907,21981515300.02449,48650344343.20294
2216,17137497739.765724,21992069369.225685,48088722436.76247
2217,17711897907.736664,22772933469.48553,47168458950.84462
2218,18139339237.7257,22935353152.378044,46529378169.28497
2219,18463979221.92826,23160283959.39017,45056446729.90145
2220,18239670017.730827,23439660213.645004,44289736313.39971
2221,18376082192.48716,23585814899.669,45187982080.6715
2222,18513372382.65496,23214435013.89303,45240806930.12211
2223,18748420259.109734,23190037113.364838,44759002323.68812
2224,18435820258.426735,23459956079.8457,44309937787.077675
2225,18545539889.188435,23893256882.825603,43761708417.26764
2226,18851608156.71588,23772737777.394287,43010452056.47406
2227,18529372100.234303,23716754635.857384,43102948555.86255
2228,17994249231.077744,24006844104.143394,42709170967.99177
2229,18086087155.885605,23823435978.160152,43537646893.61465
2230,18205403282.24647,23937611507.51075,44982071599.29362
2231,18124470702.722492,24095048722.8225,45874657863.322395
2232,17391846792.419582,24592058752.921288,46345033703.6959
2233,17588425782.795532,24452893744.289356,46367145108.833405
2234,17644115648.67459,24448035540.301823,47029261701.54316
2235,17412775392.101555,24782535190.353832,47736171523.60632
2236,16589656096.83937,24512789723.97356,48138150817.87809
2237,16598580605.04719,24128325227.967735,48385260661.7619
2238,17175083692.16297,24447477946.80648,48616327323.229294
2239,17359709584.247597,24384675126.28414,48161415371.17097
2240,17167346641.98053,24527694900.629433,48713772693.21218
2241,17055225444.241625,24725727695.91924,49859679349.53667
2242,17227623602.8053,25168863493.808456,50377643917.5986
2243,17404843682.289192,25258595648.704983,50880671460.246666
2244,17372937216.36997,25301815217.31444,51169067396.90588
2245,17459422149.579945,25352264674.202118,53030960605.461006
2246,17623485100.476562,25399346370.524925,53937571134.83354
2247,17393532360.505756,25335049077.138607,54169055804.75278
2248,17500738368.28302,24995815104.701878,53582415074.38701
2249,17676484507.04977,25620588058.91129,53291021845.466156
2250,17724993829.78466,25966583355.832825,53251292901.502975
2251,17613858984.99423,25438915775.730846,53137284748.17413
2252,17961211544.196438,24684802242.341854,53565939971.542564
2253,18292403694.893723,25032035066.329163,53800602952.692245
2254,18591168616.00995,25834241259.448742,53703077489.61601
2255,18917178327.47903,25992224641.24266,54520548003.54058
2256,19181813748.034767,25841021280.125683,55325662855.58303
2257,18655320184.295036,25273590622.399353,55170075013.89931
2258,18722457002.278843,24899375831.899036,54504901597.14505
2259,19256365691.912884,25519379032.728947,54903098156.19886
2260,19444341990.434486,25880085709.043655,55040148558.70333
2261,19114106638.731262,25699487201.688107,55787358648.97744
2262,19035814282.95397,25106048767.8413,56543650751.545746
2263,19229753426.728695,25076122020.72143,55926734476.44116
2264,19086707098.14512,25834875220.03585,55339099276.981285
2265,18522372725.48931,26246081868.777008,55697979629.05627
2266,19119246139.87293,25590821948.379623,56393189959.67313
2267,19681710633.718967,24859500001.24443,56307998254.75542
2268,19873045976.345192,24965563799.62547,56318685588.08503
2269,19379502119.256924,25358259973.11789,57227794409.30121
2270,18752945371.66641,25623866679.16628,58321711572.32865
2271,18962914980.95876,25092106506.843426,57819538100.7173
2272,19039724220.361347,25094777709.406406,56985075187.88266
2273,18662041693.339287,24957413305.101017,57318971200.96274
2274,18938519051.375896,24423514897.420403,57405162392.08279
2275,19302468387.01039,24063350019.394566,57703431723.190605
2276,19486172519.21194,24105210704.508133,58504629105.26035
2277,19871162742.72893,24666701205.480145,58916863370.58812
2278,19968842534.920784,25163997989.153812,59061450614.47018
2279,19445355192.268448,25235446626.768394,59299752992.50947
2280,18946764124.00875,25675012744.76589,59323119730.51467
2281,19701342443.879322,26413479684.971603,58888716234.35759
2282,20200016777.904224,26772903112.888084,57952365594.144714
2283,20715201645.975132,27218495348.915977,57381686762.91872
2284,20736839625.74882,27345599168.20523,56970046464.313065
2285,20057728064.882366,26793407663.083218,57002134909.52275
2286,20095168952.3108,26941072613.675476,57773213561.48731
2287,20200175950.136883,26780883446.21986,58109715560.39559
2288,19616430603.90377,26516119067.68609,58350891919.43285
2289,19600138108.351276,26777102952.134983,58604288282.8845
2290,19854192151.909035,27013845098.709167,59075959494.28906
2291,19719128903.184204,26965757535.56224,58296104471.17061
2292,18949617901.607834,27018560457.327797,58794282806.892784
2293,18807429096.644657,27637004026.860233,59509853111.631424
2294,19026540724.39388,27941367227.251766,60243982863.95097
2295,19039140980.29478,28280295709.009552,60596216309.709465
2296,18470103151.7671,28436458132.250607,60196773161.25552
2297,18104283255.70945,28801945203.718098,60132995841.36891
2298,18894959923.71621,29195155143.24903,60132053886.92047
2299,19215689064.695312,29465723676.71546,60386928382.15273
2300,19332170610.34053,29451564566.19281,58544728076.822845
