time,CESM1-CAM5,CSIRO-Mk3-6-0,MPI-ESM-LR,NorESM1-M
2048,25229784737.09784,21599364462.085873,25696535991.212353,28948806463.948658
2049,24808441608.7717,20439254476.020897,25050874566.94226,28694194889.943726
2050,24465082530.359604,19192659960.309204,24187583546.164913,28379755387.4025
2051,23590858788.14348,17871951759.360306,23152530460.108788,27845172783.22147
2052,21943312135.149063,16533828454.155514,21705649366.683594,27215389021.687725
2053,21686125535.99996,15186592499.373053,19936383897.685104,25633062351.052597
2054,21099812307.23578,13962396685.925146,19255624776.76744,25150531043.024643
2055,20589071093.241367,12403651699.866278,18518958781.76226,24937973236.715168
2056,19252865083.5661,10880616444.169106,18229479470.735565,24191160061.775738
2057,19086545030.155884,10525052256.999636,18218491944.400883,23755474440.119774
2058,18638930095.569332,9843377589.040634,18238128407.985554,23232800822.64361
2059,18291645936.5326,8936381858.251554,17353718791.14203,22795978343.426304
2060,17569676667.088493,8358608440.824135,16468121180.200148,22823179413.61739
2061,16623216581.60726,7740245059.678024,16385366475.709393,22193141579.22127
2062,16266106849.45301,7395394974.722954,16225481452.489342,21396567368.036617
2063,16317162560.487194,7036385940.24171,15581547359.495653,20912995634.415478
2064,16104198439.14638,6879133654.346963,14511535062.823431,20338499769.850903
2065,15783712616.927933,6803157789.7136755,13975707022.334452,19985132879.92713
2066,15450046649.89629,6746997469.941337,14030563289.550657,19545834389.324993
2067,14972934383.232796,6451351932.292418,13976063210.757586,19321579658.32822
2068,14169255514.042953,6234561626.457309,14222246875.862314,18842127154.194675
2069,13642335570.706652,5949180515.337779,14126999977.295284,19085217937.196842
2070,12621943028.120804,5600879266.588553,13493675922.840775,18863713449.643463
2071,11818592964.448658,5344474544.859176,13109671516.294712,18679359043.93346
2072,11863897114.218792,5356092834.514772,13494670633.970865,18020351909.92407
2073,11985215140.767284,5030511902.420991,13737952825.487682,17731383573.383545
2074,11650216030.338106,4785958976.031935,13425797589.068012,17513818803.413815
2075,11385635595.874565,4806631430.355917,12723377706.889013,17028227501.226994
2076,11511021514.742271,4647142761.643479,12520583685.323692,16985907635.367323
2077,11475022689.466503,4447458584.478736,12449342876.42505,17062597355.703934
2078,11021648606.542185,4403330129.417857,12611697856.752079,17015243796.351028
2079,10487587374.219862,4190607420.843067,12558488689.501844,16944994506.716036
2080,10614767765.872147,3995739821.220169,12268275538.082994,16400947880.31943
2081,10676863909.713703,3769159908.0568895,11588017128.982676,16234455815.468327
2082,10345514417.840336,3747180985.5393686,10380027499.055473,16133609676.441637
2083,9796418883.368013,3572777782.3386955,10374203587.52692,16307360601.00439
2084,9535647868.25247,3572764528.751835,10643197749.354841,16216876653.853241
2085,9531846323.894943,3625669170.79451,10616328201.996391,15553000004.463705
2086,9239795664.299961,3579460523.288851,10364810841.778137,15051658586.858173
2087,8928715515.63059,3600641376.556349,10008147212.884342,15215884312.545202
2088,8963543824.505741,3598888875.1961803,9885720460.257107,15598797246.66096
2089,8899414594.725863,3468838264.3128166,9736154219.663671,15744248138.461605
2090,8467145982.245238,3371916720.2289133,9754548377.160973,15282974567.153997
2091,7913869389.107428,3336017834.317173,9600909179.988035,14864593778.46584
2092,7973404178.750096,3272404230.290349,9629083043.591925,14398071832.225866
2093,7813186534.303411,3209051526.3309326,9777355626.57663,14249932964.179337
2094,7563728953.766964,3188326983.1026373,9833566108.994398,14247576263.594507
2095,7600973959.633768,3218349121.224276,9788676480.406286,14146136739.037853
2096,7550825954.519726,3186967991.977639,9745750449.35605,13717350896.187899
2097,7392369891.147295,3151267808.751869,9632209038.676905,13248532576.805582
2098,7202538659.631965,3080551336.4352636,9776989535.331858,13263628345.890766
2099,6834042630.239275,3030708226.6695232,9858548765.66138,12960486186.578997
2100,6849536072.415548,2966504296.026669,9937222569.789766,12770227085.510738
2101,6827385305.987296,2999699924.059355,9359472622.64771,12626417200.291294
2102,6525073575.272233,3048121905.5250745,8881798706.906645,12393671960.264175
2103,6163461125.320974,3108136702.9614797,8836903335.630795,12702176147.67832
2104,6267017025.096876,3100079772.6833296,8866160194.266386,13017460874.957706
2105,6382472499.861612,3068103298.9377117,8823482661.377459,13115106467.129286
2106,6328352848.005428,3024063904.783659,8781493545.17109,12999345283.42755
2107,5905807795.224253,2989791111.7295113,8578999243.3966675,12582986576.39157
2108,5820576604.498158,2962371390.2680736,7960150375.530767,12826153286.115057
2109,5782630931.986798,2880397755.3980093,7648696929.277944,12825689604.07595
2110,5641827356.0671015,2838731818.954203,7857502735.71163,12207712112.411627
2111,5587041431.765442,2846398734.84293,7858551556.756526,11951795095.164087
2112,5632604212.229784,2856246661.5360665,7610784642.036315,11925996074.82819
2113,5733280999.156291,2818152003.7362657,7700775677.866615,11572052283.023462
2114,5598243106.458093,2751710872.1577706,7534746553.762483,11564833028.698763
2115,5361316539.714405,2709918501.410536,7275739937.829052,11751813025.591684
2116,5476669753.414103,2716343174.7292275,7203819907.954841,11605007523.07279
2117,5560721741.383106,2769961178.313653,7445503157.805097,11592257454.800806
2118,5509683549.962228,2727932542.7655425,7333559883.400279,11911512641.10588
2119,5292491631.05537,2687082558.0912566,7109805954.816598,11839997771.532309
2120,5402337011.611505,2631223626.9242926,6892222651.042668,11104003778.949774
2121,5548161717.171971,2694363051.48856,6725418319.726229,10877855591.92452
2122,5528883877.9362335,2681229141.514345,6704935023.211303,11033441242.343262
2123,5398557547.309028,2568214818.260671,6899116212.4179735,11156387706.89548
2124,5423336725.739184,2522508134.073755,7093765382.717051,11190314105.643621
2125,5343271192.838596,2517057468.2684484,7168837059.718417,11150245789.10055
2126,5120498591.6924515,2570443351.0026636,7157977831.075487,10986949742.7258
2127,5203190749.313492,2544565006.985487,7300096931.8489685,10856983653.829584
2128,5254835729.766405,2565379360.371327,7299777059.893594,10762415014.020424
2129,5144243075.071272,2563769487.6066475,7182945759.033085,10680193420.463552
2130,5006452070.235824,2685134523.295403,6667052724.633954,10656783099.360367
2131,4941956431.959152,2664264257.9283566,6351834813.586684,10805452420.623116
2132,4983592374.067153,2530492418.8019066,6484096579.002095,10754852693.026037
2133,5063236211.916719,2567700081.005249,6772562506.393049,10510193088.352785
2134,5098832863.652216,2515923565.609723,6826007064.102871,10166911102.92617
2135,4939904579.03881,2408152911.4425163,6444423337.991299,10296109604.45691
2136,4911690196.740542,2309252329.1221957,6239658190.908298,10211136800.314503
2137,4783885598.9248085,2227491452.270508,6679637488.761414,10118613817.730682
2138,4905011143.476856,2230896072.8612437,6829593112.557699,10178476756.474922
2139,4958588808.673877,2181640355.1275015,6819518403.854225,10618647697.740593
2140,4905950373.391378,2056030755.6375325,6768468945.456432,10696300258.0114
2141,4792154003.007097,1893392338.9316754,6903126956.836474,10260681547.578611
2142,4911829999.355138,1869908183.9940958,6850024556.192527,10191479008.362215
2143,4973550564.767423,1812147428.130343,6480080770.633967,10560134291.358114
2144,4914764145.444334,1743689208.021156,6480260440.820148,10657544741.747723
2145,4881242255.205396,1729044852.4637012,6817537899.216046,10408076045.482977
2146,4934081801.671378,1751377476.6136236,6847136233.153898,10510585124.313616
2147,4954209955.696544,1735854044.72433,6773948919.820538,10585973215.593922
2148,4928205794.1581135,1769636903.3142064,6850384775.344704,10579134936.279434
2149,4871194055.07881,1800673465.2340508,6888027310.9847975,10869622910.071236
2150,4760780569.480115,1798802635.6597621,6908636193.005041,11203643198.325222
2151,4834311368.108687,1754952469.704106,7024933646.33746,11340131191.460838
2152,4857773159.547459,1766477324.9434144,7223841338.763454,11160902148.095114
2153,4716906853.793978,1803974522.7564087,7217400835.456881,10986610821.125769
2154,4446042028.777466,1807034596.802617,7190137996.98936,10786029041.727066
2155,4493542360.025854,1698154736.68509,7264956134.13603,10619808719.18119
2156,4477169969.355656,1718456018.2260334,7359738792.808958,10636151940.906145
2157,4304420155.880253,1771184110.6121223,7102738297.445601,10716655650.54396
2158,4217925610.308841,1746307629.554797,6636371994.106305,10596200124.60416
2159,4200478498.1102095,1720064133.0669162,6650394644.277803,10239183639.859032
2160,4132211255.7286677,1727691331.184911,6684183860.689209,9890331324.029734
2161,3948016010.9881835,1660997615.4992664,6690452798.817611,9764696995.125376
2162,4048140129.382205,1624472513.1283474,6455717401.636581,9579276281.518526
2163,4108188037.7773776,1601321173.8989842,6423364625.398945,9777153007.626595
2164,4110646321.874054,1732686537.6642897,6311719875.187312,9782236840.229843
2165,3946084727.9232507,1727516040.9591107,6175482357.841599,9454379710.522074
2166,3805658564.7223144,1718051505.3610277,6115902660.059647,9218977085.616356
2167,3942224096.0337744,1730596448.7950325,5963633289.328741,9494642205.18529
2168,4036264464.9516525,1730167533.6658967,6062592928.732927,9422235159.306147
2169,4095326082.4662657,1749166521.3530762,5892909972.725442,9334040351.106764
2170,4079358164.9206223,1759327427.9795802,5819639128.37449,9469920429.188211
2171,3909406537.7194324,1780630507.9571545,5867059703.6216,9438716357.470594
2172,3886129661.114627,1788067543.5642164,5845473980.435294,9434332212.757113
2173,3913521497.45742,1773744175.365142,5844351006.04612,9393430782.903296
2174,3900984743.672512,1711335914.441617,5826453942.602493,9535876175.438553
2175,3942830418.007725,1608060213.9146628,5767472211.22238,9467836192.640263
2176,3996293381.814922,1617691868.4344585,5817602449.075281,9632412890.211884
2177,3995992902.177354,1638889390.2090595,5992615058.997173,9504511964.985334
2178,4000047986.163176,1622090247.6886344,5838288140.570801,9150336523.556599
2179,3850302696.818918,1581226032.8471076,5673203214.079951,9328316988.75918
2180,3913691750.3496695,1540041982.904107,5865339834.063664,9300170167.078903
2181,4006982784.573854,1484273330.6777442,5897909496.268628,9196158888.605598
2182,3936998954.7845764,1439490389.7758584,6013061374.523636,9811446179.616161
2183,3780266112.7329946,1449459083.2595038,6057302496.3053875,9827922556.072094
2184,3834251401.9216576,1463742422.201241,5997985110.170059,9701561231.598597
2185,3863326222.8540225,1500887945.570033,5922711341.748426,9366411677.512793
2186,3863216216.4246635,1494140178.1284273,5749089889.797552,9314302109.80336
2187,3801060389.6584053,1476014782.6960135,5860422375.593672,9299937944.23404
2188,3848739021.794888,1428082800.1103163,5939743304.842843,9261883820.038961
2189,3862187872.52037,1439019986.2531412,5821665657.266648,9241198891.330765
2190,3781869715.181283,1450424516.4210246,5636670188.958231,9596863003.650137
2191,3844115928.65407,1457828766.3104122,5687540630.6319685,9835574130.70828
2192,3850835549.0699005,1468658490.8137703,5782088017.476916,9983742844.69872
2193,3727435348.7971063,1478059482.873638,5683317832.66678,9881950028.168573
2194,3753029846.4238787,1498754044.459806,5633182275.000164,9780829851.746866
2195,3750764250.4384723,1467831219.2857082,5324935001.216221,9706282190.285202
2196,3619081032.717247,1427948968.5915294,5325112690.915304,9486326007.558626
2197,3475991006.7391768,1471885182.2338066,5520324526.193012,9220810227.219118
2198,3664432889.116561,1506561024.0942557,5787023577.670905,9160261007.240244
2199,3739890136.7949457,1450257488.398864,5929402409.765342,9179838831.854818
2200,3782872477.3098397,1399876796.7534509,5935725793.89257,9345548850.372011
2201,3808212588.1118803,1419405559.4155257,5632483909.035085,9470459585.582975
2202,3698407180.959021,1396394172.0391972,5847596794.303681,9372124393.483719
2203,3679380816.560213,1402135486.8780673,5792766326.1362,9292705903.032536
2204,3651712600.5159554,1390229124.4086921,5723768034.84082,9179431942.005623
2205,3553305452.348461,1409390893.1834478,5748918743.657402,8915732305.382715
2206,3430122285.1527457,1444331493.1790283,5794419095.345548,8699767520.91165
2207,3516463778.643142,1452556939.9851696,5870036293.72477,8872928377.052954
2208,3552432262.2001243,1427147715.7276323,5769588545.691108,9013618429.094494
2209,3436453852.340829,1395859793.3435,5609227872.007852,9177360429.589329
2210,3400411164.7657166,1436243140.310592,5523296803.392743,9190160699.630926
2211,3514562312.809234,1426202835.562529,5519979076.872423,9104365466.406828
2212,3596809681.080532,1414584013.5741,5642276303.301654,9097963827.456375
2213,3542917051.9617248,1361354413.8338764,5742646490.745982,9238031720.617674
2214,3390135650.068575,1235425840.2551525,5838141661.710773,9338663882.183329
2215,3417023607.215795,1249001743.7041886,5810988323.10325,9175813286.398676
2216,3478583942.0794563,1217478910.516956,5776699681.535324,8798903966.010454
2217,3534587120.0983047,1172475313.303562,5867344041.972853,8855774901.824593
2218,3503801209.576085,1161223575.199143,5761795569.022266,8814570924.679398
2219,3365420359.5610666,1174803643.1950223,5229200372.644738,8790257462.2606
2220,3401133233.9411983,1178950380.0929904,5074709887.874312,8867650347.503166
2221,3442283283.6586633,1195211959.7497292,5218043768.004407,8807165743.598982
2222,3458179137.0020003,1185778635.0527725,5325822666.395761,8733785954.09095
2223,3353468803.110802,1214990894.2807915,5478781748.807056,8645760016.340637
2224,3254895900.528028,1208628169.4952219,5565600723.789642,8768126818.549057
2225,3319088196.773397,1134192531.920285,5383149157.273809,9007797476.975672
2226,3390460682.7176623,1128690678.6858897,4962050339.917482,9104052926.118628
2227,3365502788.269694,1116316915.5528052,5007718248.016634,9076864569.58321
2228,3242359111.5850883,1152927515.2242634,5115531139.270105,9247622439.54167
2229,3282083525.4988112,1259898294.074694,5076646305.766441,9130292915.855997
2230,3312882979.0112844,1238850198.640369,5225189489.899687,8910267906.566015
2231,3268677963.927423,1176587427.9581165,5234268799.114572,8541059366.783066
2232,3149543341.252566,1163590489.9816377,4925056072.87848,8624196282.754028
2233,3226293376.804726,1165957063.385912,4887669455.602477,8715205178.00266
2234,3316303456.430054,1164906580.4721704,4979196023.986669,8441543711.94153
2235,3302647085.779786,1173220513.9441323,4849508495.938467,7954547659.22657
2236,3170166462.7439027,1206500183.758613,4554945941.16882,7722036248.918985
2237,3195414778.9506807,1243145074.9280462,4822546089.936541,7955472513.375259
2238,3247138629.4788938,1243541346.9950175,4926877194.047705,8080259209.202203
2239,3199913705.966402,1238702772.1322975,4637216059.35201,7929370450.536705
2240,3083179829.0202603,1245625013.703114,4434884534.416077,7819692931.026306
2241,3110042473.8922095,1218055135.0781345,4265620123.119151,7956186395.849197
2242,3216110207.3879614,1207916801.3889,4697839797.170091,8091008695.147982
2243,3253965454.0640936,1218637037.5585263,4682678257.662494,8280378457.82047
2244,3147599587.0789795,1216751112.784465,4628849874.252597,8494839994.469659
2245,3122766639.4260526,1209795082.7498236,4460853304.613258,8586081663.422864
2246,3168774799.4239826,1190147253.325374,4356523435.752242,8236163113.69459
2247,3130142438.3945084,1166550625.6842337,4418492164.26427,8029135074.750003
2248,3001798913.920257,1169095283.3796859,4390534514.138304,8227342783.469748
2249,3079770758.364544,1164365990.2423992,4320153224.334837,8492104944.983661
2250,3072105365.331744,1176286325.0946057,4062738779.8207445,8729323947.760126
2251,2972399618.364117,1186126663.587385,3953372285.4649134,8700849805.41809
2252,2863046271.914066,1114045529.2017617,4031525584.1257753,8395073137.800899
2253,3038193427.525476,1091750074.4574225,4253845186.4057937,8205026080.866494
2254,3057575045.370155,1088413854.6770205,4332382698.8559065,8124343913.76663
2255,3089434193.767174,1099114267.292681,4030898504.4021378,7983125968.536888
2256,3106344840.197143,1092089966.248265,3766174034.8337517,8045308607.792104
2257,3112692233.921951,1097203213.176902,3953330645.7774186,7970571616.356999
2258,3091043882.6412544,1051814313.4621532,4371709647.205958,7675278166.543515
2259,3122402555.9028425,969292960.4557275,4390423099.922836,7567116545.975682
2260,3111058083.7751727,980459422.155884,4466496284.761624,7680069650.88046
2261,3064872469.1444836,986601100.0333544,4541004271.29506,7709469984.470766
2262,3119921480.2673497,960853544.5666136,4502075945.540558,7669013623.898596
2263,3107187711.9677405,929162337.4603815,4570433204.6862755,7513351894.564466
2264,2981476809.793016,938464181.419275,4676314120.9649515,7576979511.487769
2265,3030105675.3273306,929246994.2990074,4681295376.581156,7717212085.406768
2266,3100818812.504568,938274666.8990428,4549453581.864693,7839884597.584278
2267,3107391816.627138,951590488.3848585,4336435537.033677,7776093657.709653
2268,3082066866.312989,977929257.4641713,4609638699.570843,7692068929.047973
2269,3059294616.0640507,982190689.119926,4761496375.990853,7595091052.963819
2270,2973957525.9409604,1010405862.5103652,4692476097.687194,7374656646.177779
2271,3098961192.516675,1060063538.372417,4677631146.902299,7259679844.168569
2272,3125412201.0383186,1071986873.8997341,4815034360.50485,7187760950.765144
2273,3149767095.813682,1063190654.3212273,4932205098.406209,7227706642.644006
2274,3106638950.5008044,1036659547.7148911,4996162493.4076185,7155282631.485861
2275,3022971706.5515003,1052164230.1393789,4877273602.909432,7417807128.134063
2276,3085866003.332058,1032441503.770867,4689535486.274766,7496199571.778756
2277,3104972384.0895925,1019061972.8887134,4750459633.149848,7472007312.487621
2278,3065830385.8119726,1027063071.0972548,4703869033.603129,7405263464.674243
2279,3006188470.827697,999652648.0704062,4806061118.234929,7326378917.017836
2280,2923791247.447169,948860184.1662334,4873934524.431104,7588995864.62794
2281,2905727964.170653,944968455.6034263,4950482948.36264,7688976663.49567
2282,2971858363.9529934,938944481.3513409,5052025635.091658,7692670926.923138
2283,3001941704.2668037,933007950.7470764,4994039211.146431,7513949915.330352
2284,2915547671.2282376,903712294.4481342,4675355940.465315,7359963290.248364
2285,2863882922.7778454,927799402.0887126,4877702737.705514,7106420149.272304
2286,2852892266.541584,992595044.2843299,4961583291.622197,7137075066.598961
2287,2868735695.223815,999391513.3808049,4991702754.760089,7159348364.8270445
2288,2905711751.0701003,1024210225.2652749,4938474756.27426,6974782842.441397
2289,2901887701.9581137,1010683850.8762306,5068175783.5498495,7004871951.035528
2290,2900256707.665447,960835965.3900758,5101334014.341231,7092328741.898476
2291,2994317505.9575,937909565.8910086,5021426020.7886715,7181989296.351032
2292,3043408962.440188,948440567.7743895,4804917855.75127,7158631156.687288
2293,2985859573.2943754,926849101.0876015,4880404545.743331,7198459157.082918
2294,2914395128.4778776,890308434.949099,4787235493.346983,7248234635.992462
2295,2987094448.4538274,807193238.0348619,4591570199.816951,7467397302.103942
2296,3047693183.557098,817213581.8030653,4659392030.690191,7578342180.127471
2297,3049900176.349762,849152338.2814325,4852486167.729448,7371485790.850426
2298,3037961789.6717052,835530069.2165548,4871887439.893958,7148026515.483895
2299,2955005251.819989,826021600.2171342,4905630263.859317,7169884284.735446
2300,3005467467.4112983,826119459.4180924,4573208277.05743,7456686995.486132
