time,CCSM4,CESM1-CAM5
2061,216718741199.07294,212559591610.40646
2062,213144611662.1764,205696743381.7988
2063,208186334707.81754,198736845372.99396
2064,201833910855.4119,190817624023.9543
2065,196496949404.41724,182680955747.52277
2066,192454723838.9121,176764943556.67935
2067,188006736186.02524,169098980627.76617
2068,182140697849.03656,162773681505.3286
2069,176976560915.53998,157934100279.02698
2070,173851199882.26227,153048954080.90088
2071,169550448036.36395,147885418840.69574
2072,166139827448.45782,142174381354.46603
2073,162074752148.22882,137911142147.0524
2074,157189603312.52496,131993502873.07742
2075,150558883275.3981,127956215054.65599
2076,146411910189.41663,122636113674.19662
2077,141592912999.08124,116803622065.07877
2078,137667066481.36716,110107449699.60643
2079,133353617908.48106,106455418722.43417
2080,130839857900.90991,101397823419.5964
2081,127994257005.9752,95162357724.50114
2082,122825486235.83401,91363089206.49188
2083,119274093073.97635,87490124539.81342
2084,117114667484.43846,85462890015.26537
2085,114343613657.66452,83559815921.36835
2086,109439423220.67787,81188283100.2831
2087,106281020618.15622,78475136571.7841
2088,104244444839.54987,76064416593.93896
2089,101925412864.391,73329088464.59207
2090,99242992049.23093,70854104270.90219
2091,96449777950.82187,68154536437.13159
2092,94303684794.07971,65832973268.96303
2093,92730700728.54199,64069240145.808174
2094,90925678940.15193,60952944462.398384
2095,88100253148.3007,59358029537.5969
2096,86248411497.89525,57389009183.70652
2097,84906774211.39789,54758185602.42314
2098,82709027495.87335,53396937468.5663
2099,81050747397.43288,51699240033.372406
2100,79835643412.48471,50369346033.98108
2101,78340850310.24895,49017033744.45044
2102,76934274015.66832,47889541035.154976
2103,75232577673.3113,45709291813.94693
2104,73934208288.97865,44944142431.63273
2105,72670457094.94234,44078241386.07207
2106,71575135103.47917,43405882708.36131
2107,70796927064.63904,42917652382.51062
2108,69822128363.0024,42388879572.57541
2109,68939975955.23409,41134390987.970146
2110,68070654647.64403,40510577417.496284
2111,67270271837.371864,40363316306.47558
2112,66862947277.394485,39472215905.37971
2113,66435959126.81683,38602602661.77692
2114,66365450284.741,37991194453.69604
2115,65872948260.49122,37544540374.0855
2116,64855621617.13384,36984438339.60149
2117,63804464522.74337,36209977473.71885
2118,62890642602.50705,35480348837.39219
2119,62137897080.83349,34980594843.21038
2120,61480667546.153,34791605776.15497
2121,61359057730.96321,34059021882.9967
2122,60729326259.04166,33338553197.88511
2123,60680427213.86396,32806283511.833267
2124,60214275155.7187,32335557422.69247
2125,59785795331.4609,32319484592.799847
2126,59910153054.64055,32234645376.041245
2127,59901849093.443726,31705524803.70492
2128,59641461987.01071,31515051998.162067
2129,59130869207.72794,31414673106.72733
2130,58373426010.55576,30751690177.570698
2131,58568788618.835754,30391305114.014744
2132,58008648439.99141,29710016169.498596
2133,57548428122.439125,29322836952.145382
2134,57091119647.29881,28875575029.333374
2135,55803635809.556625,28258722542.052937
2136,55343187858.74098,27886584879.74891
2137,55258285484.681725,27344239659.2476
2138,54343955545.14874,27061280548.61908
2139,54197829478.587006,26717585823.048317
2140,53237481888.84238,26977031613.351475
2141,52329683421.533905,27080762468.23779
2142,51495695088.393394,27142220913.423725
2143,51161919332.96139,27246775831.92073
2144,51229886754.313446,26969348618.9549
2145,50467041268.45337,26527297998.97943
2146,49821611817.565956,26449249901.873325
2147,49629798210.49927,26130717386.88653
2148,49419911405.92679,26084668312.923927
2149,48922863227.89321,25791274731.689228
2150,47512083220.43988,25715645555.39699
2151,47122796248.89374,25612971676.25276
2152,46467685349.43727,25223905971.46916
2153,46101984772.236176,24989090905.95127
2154,45996595057.66536,25067887589.5698
2155,45838735441.71701,24975347892.62604
2156,45635162169.29964,24819163507.835255
2157,45421548106.11234,24201014148.107708
2158,45081233769.7737,24013332183.891506
2159,44875050719.65356,23768847664.33795
2160,44589447779.80841,23837219326.19511
2161,44433934319.65396,23554394035.60626
2162,44308271299.37508,23458723982.97961
2163,44006920948.25468,23310178600.070812
2164,44062460193.82955,23002332264.99036
2165,43624590703.80676,22907751335.19297
2166,43240273777.98024,22775370471.949055
2167,43028918675.36083,22700001218.59859
2168,42747386918.19743,22483801334.624012
2169,42394853174.05525,22416297191.530758
2170,42297588249.999886,22030101159.10781
2171,42099341545.9132,21909935710.545353
2172,42026307179.779526,21593512832.15045
2173,41501066397.928215,21401352367.68022
2174,41532262700.38391,21180442996.81606
2175,41632971039.961845,21198886035.869747
2176,41656416034.395096,21286164730.603546
2177,41304833384.06875,21146372656.73435
2178,41338747399.76281,21040145215.402374
2179,41353964980.258484,20806421160.37476
2180,41027920198.63135,20452952907.008545
2181,40665059036.28289,20665674449.396896
2182,40440883775.75876,20397656721.74329
2183,40570976713.01668,20367067602.17643
2184,40496161374.032715,20182360988.1364
2185,40630100820.00135,20102611650.392998
2186,40957847038.576004,19828888142.00985
2187,40826256206.721664,19502893413.230476
2188,40911683099.44502,19564371156.94063
2189,40958307563.950356,19241703659.28309
2190,40935865093.51831,19588012333.879692
2191,40782548525.156494,19643136066.824993
2192,40831160922.58713,19586535052.896362
2193,40566652033.05375,19496730344.592594
2194,40058778279.12766,19592596169.766125
2195,40072476042.283195,19690695988.663475
2196,40072321744.60797,19542193662.433563
2197,40107983954.32459,19485203941.7023
2198,40011514074.327324,19459441365.053047
2199,40116894455.1482,19518997216.727047
2200,40128931888.01355,18855961083.169804
2201,39891480632.87125,18569424755.348766
2202,39387788636.463524,18209533479.02102
2203,39141191836.1218,18212371554.312576
2204,39126235426.995186,18401819980.065235
2205,38837564319.70422,18438512017.253155
2206,38256685490.51693,18503368406.738956
2207,37853418286.779594,18274337568.854828
2208,37948878488.292725,18433771953.325554
2209,37894384401.64852,18139548860.841846
2210,38022465285.62532,18027769294.96624
2211,37938582529.735374,17697709780.80659
2212,37933640290.97453,17669076102.552017
2213,37891927899.16272,17509962159.211998
2214,37853414013.23828,17548940803.183914
2215,37629449030.99084,17863968197.55457
2216,37444294776.01349,17604349907.57697
2217,37187389643.53235,17511249922.52784
2218,37222231085.86774,17428955355.51214
2219,37146182069.64233,17268881982.76177
2220,36832007198.965805,17333346263.844105
2221,36890051058.40899,17264829977.24187
2222,36779125661.813225,17215156553.665604
2223,36492858351.008385,17097584396.906311
2224,36172993526.64942,17248658373.439213
2225,35957322477.13015,17461903085.68844
2226,35901041988.87767,17135983332.297785
2227,35631321324.88042,17010121373.994326
2228,35476085646.45506,16764539201.780573
2229,35557191508.671196,16818959352.835558
2230,35589306636.82225,16720241559.961205
2231,35615650431.41768,16625746572.513258
2232,35651504022.61193,16460281500.187637
2233,35431210819.70603,16399509130.46018
2234,34905636342.40771,16312475868.345829
2235,34952140607.06017,16280926525.877167
2236,35007725455.90014,16096015843.565292
2237,34948150521.07829,16191349971.372227
2238,34972822777.83785,16342602400.89293
2239,34911129491.424904,16349376904.288527
2240,35067448306.05829,16418406237.128176
2241,35048030197.87446,16219664336.332245
2242,34916760307.35136,16415624567.870796
2243,34610416139.9938,16283642155.555202
2244,34955233167.75177,15955224693.793392
2245,35281838042.51078,15737208541.769777
2246,34950516773.25415,15733166275.967537
2247,35002377730.42626,15731340354.255579
2248,34945165212.68054,15799766012.776653
2249,34733701789.99727,15652590093.07231
2250,34997100258.01469,15591050741.945099
2251,35055938638.98162,15308723119.26
2252,34874364094.74475,15475687955.71274
2253,35021166236.518486,15657494213.683384
2254,34893312862.25631,15608850416.07192
2255,35035837267.191956,15407446386.403503
2256,34827253577.074005,15255767623.79116
2257,34715856743.78945,15314783128.543472
2258,34674620928.655045,15467522847.912619
2259,34898198298.86295,15470989905.447876
2260,35117745033.0751,15393045701.442553
2261,35174831405.89442,15442080703.118036
2262,34932196681.02719,15249869422.8951
2263,34631619283.82651,15200247113.228554
2264,34527062176.57354,15144014560.946299
2265,34629500566.570114,14870221369.031279
2266,34597906304.081276,14760920985.66691
2267,34607164244.41033,14789971606.205215
2268,34754328254.32365,14901090727.121817
2269,34838547065.04891,14587736488.706915
2270,34965742380.220955,14634829618.252926
2271,34978197787.19419,14635165650.32312
2272,34827237359.672554,14354948656.464828
2273,34745445248.67322,14379930615.267675
2274,34713966569.72727,14231164646.32799
2275,34534615976.257744,14104755869.005594
2276,34518255202.33318,14265830723.890072
2277,34326653174.609447,14348765954.994965
2278,34299674896.782387,14507488566.98934
2279,34073362768.61949,14386500518.131567
2280,33794528263.6676,14372991990.305506
2281,33461890493.37883,14210798109.228477
2282,33539616211.1839,13983474642.749352
2283,33411094645.9961,13925291455.015715
2284,33240408699.30102,13837601143.251465
2285,32898682522.087273,13826971185.453476
2286,32994441837.948208,13815718125.339329
2287,33111536279.520767,13748701948.654945
2288,32733713817.97202,13860859962.894505
2289,32219498460.28095,14021412023.846003
2290,32408963374.557137,14034312759.990465
2291,32417726495.897102,14128210054.758537
2292,32432793084.79401,14017165636.35768
2293,32485419803.331253,13992693900.594915
2294,32465100736.75812,13996097938.552938
2295,32758264093.292362,13930343048.599688
2296,32525969036.60949,13664457844.873112
2297,32356813919.301983,13564199046.107544
2298,32097660869.526592,13505832453.701223
2299,31808192515.571983,13473125169.46223
2300,31893210102.095966,13353370279.22808
