time,CCSM4,CSIRO-Mk3-6-0,MPI-ESM-LR
2074,84718796738.82729,70986537239.30623,72880384708.59024
2075,81257405658.8776,67308783088.21211,69495241848.01616
2076,77291287770.61052,64951166660.216064,67137785614.321396
2077,74645080656.518,61983457328.6819,64646231811.955444
2078,71070954845.56664,58568845311.31761,60608075424.408455
2079,68005177978.58312,56173925981.85337,57877101476.98897
2080,65526971267.1975,53274506433.33254,55292359856.39078
2081,62124928130.59021,50627593672.04359,53767124328.44457
2082,59768589284.676025,47834575473.493835,51202055322.80018
2083,57526121824.60266,45549112257.92345,48909805506.7761
2084,55713215456.59848,43634493139.73055,46421091455.44076
2085,53759315470.66446,42429510574.38886,44163293882.777336
2086,51557920661.14454,40369177628.17779,42062194587.85237
2087,49949180760.63459,38165416982.70222,40369318317.16815
2088,48781063314.01808,36507518709.43108,38806593949.315575
2089,47014997018.795296,35176567290.19785,36994093669.07692
2090,44953853541.707184,33414960788.691837,35213391968.26461
2091,43385152677.36872,32474419072.046757,33993052431.49023
2092,41856236668.37835,31003000656.06718,32780063043.249325
2093,40351381836.85665,30215443200.40129,31269982699.0264
2094,39148214312.728165,29166237264.028027,29654633504.961937
2095,37646621479.25575,27433143555.678776,27996063897.2213
2096,36305577762.3424,26270579687.527287,27029818303.76873
2097,35194941646.796936,25195935006.872444,26109276968.09459
2098,34759746528.550156,24104686722.213234,24907235193.431866
2099,33748175587.96309,23193449779.449787,23740624236.360268
2100,33194733270.603798,22337358055.992325,22735186468.936676
2101,31614546113.437225,21611175554.066525,21726352551.886883
2102,30688872941.277287,20412549980.203953,20674914596.359848
2103,29839005702.137608,19695163407.848133,19613252654.36309
2104,29125719536.034546,18992927735.260548,18725420582.653954
2105,28284275476.251194,18258297886.434788,18015500328.78521
2106,28203271074.258705,17497305658.933815,17512760890.54085
2107,27585536236.978798,16611157637.558922,16819081279.469181
2108,26774749370.795444,15879420081.666456,15885209800.847654
2109,26171959876.32188,15490725189.086945,15345422441.195961
2110,25394702310.853867,14906827500.11131,14934377498.111567
2111,24843108943.892536,14493768168.114902,14447331505.3847
2112,23952623656.48945,14179751951.846699,14085773045.13853
2113,23180093291.776653,13579357669.624468,13261791785.445559
2114,22318068854.27564,13393895749.155214,12753586648.152092
2115,21916467270.66645,12979008291.259201,12304854061.076878
2116,21406695444.037277,12484316711.394295,11723428660.185654
2117,21263523245.76421,12124355679.033175,11141334272.959108
2118,20600901031.940773,11763841233.124556,10769451497.587309
2119,20133974599.28062,11239363495.860157,10351781965.062235
2120,19620879420.994144,10908047847.17326,9836618344.379759
2121,19118791006.74265,10573679562.991549,9429541768.776352
2122,18792587091.89852,9956897918.321243,9053728685.394022
2123,18535537075.677086,9556253118.278292,8589699861.441744
2124,18213197812.837643,9037957462.13575,8402807068.328494
2125,17662940100.293762,8514258770.258134,8091539474.828348
2126,17423953219.078262,8127116070.637562,7731308192.558534
2127,17050571999.802486,7849126252.86011,7471000391.43231
2128,16692345880.932425,7634816604.537857,7276220904.204392
2129,16257213207.665344,7490163160.91905,7024489743.421778
2130,15884108919.779892,7230177852.56214,6746073218.368616
2131,15599384439.09666,6986165559.136374,6500694605.138042
2132,15148971756.726042,6796143871.388552,6241787068.377735
2133,14670764383.837526,6630962689.228448,5994806026.158438
2134,14271342166.142437,6414360339.764372,5728662984.058449
2135,13922698311.25377,6152841045.37509,5557279094.789748
2136,13540498632.895845,5996596066.072748,5394168814.60441
2137,13217651154.393879,5788662535.756318,5131493658.338473
2138,12817291751.167196,5571584549.882153,4948344108.193658
2139,12506743187.665447,5369403254.238274,4785949368.396145
2140,12212428019.26452,5285761608.900133,4562422318.980635
2141,12032202918.41891,5217598007.481641,4351198856.951988
2142,11717142668.035501,5050296148.978057,4192603497.3211656
2143,11424256401.79484,4795279462.502592,3970533906.4797845
2144,11236470295.646982,4655963690.339996,3848614394.5775037
2145,11097148933.790657,4520781858.149883,3725096514.9161534
2146,10800753055.558926,4402257083.627112,3588096440.362796
2147,10699559410.330328,4250327928.9559216,3480740086.0930176
2148,10605214170.979206,3983707279.259284,3346834202.0012045
2149,10455991288.504486,3867369384.173107,3174680898.0023603
2150,10091528240.278698,3717345515.1038823,3072594678.1935067
2151,9899220264.09563,3437830929.4654083,2963652702.4889107
2152,9804811060.23589,3281391939.112359,2865273990.579026
2153,9532999750.282686,3133400297.992774,2713074760.795291
2154,9410010511.713915,3043665563.362867,2674090452.6613574
2155,9213910896.424551,2934945282.341659,2640846183.5974884
2156,9024823767.38028,2854431380.599469,2562748144.3351293
2157,8833900466.957598,2753862013.1558213,2503126756.1984625
2158,8640333410.423796,2577884104.0325723,2388256501.6234107
2159,8436053600.016028,2495808640.7263107,2273484225.433988
2160,8126584221.158999,2398845545.624648,2242755175.225037
2161,7899258289.238668,2334908571.4545107,2181931141.60524
2162,7742759842.751057,2198279075.4268513,2128833616.0006328
2163,7519870712.278448,2116316763.5093603,2057283793.4513428
2164,7238828877.266553,2043959492.7571712,2004692169.3149273
2165,7145373293.872665,1933052631.7482047,1974640219.6978781
2166,7100105234.423838,1899875147.1883833,1903320252.5316687
2167,6963554033.688083,1825882482.5722322,1850129742.7180054
2168,6698118785.622091,1776362236.9374228,1806889337.0762088
2169,6539216622.715536,1732072903.6511784,1768077257.1036916
2170,6422091189.430081,1664168951.9338949,1740534596.985863
2171,6314331432.032831,1574834717.875492,1731113274.4886231
2172,6186198080.234944,1511225671.83144,1714756981.2486322
2173,6075121364.759881,1448279734.4048498,1656974774.5075758
2174,6015347608.2630625,1365267848.5810325,1644389440.6734657
2175,5903637809.470095,1309260341.6439493,1621423420.1915476
2176,5716780404.790802,1285790102.0281394,1592370800.4072042
2177,5588030129.97961,1231018521.8220959,1549853221.5547237
2178,5504377864.031644,1164550030.8672004,1516745220.707098
2179,5445070890.886222,1095481272.4689188,1477213198.1889355
2180,5419607801.149751,1032671921.2831215,1456479457.8708875
2181,5336119065.262594,1000881164.8201302,1445145824.8313427
2182,5286012038.827576,960206425.0179011,1416331130.316907
2183,5215114853.795086,917555372.8945628,1404820322.686249
2184,5150810180.155851,887016769.5384569,1387531195.9945498
2185,5086273423.588216,845828597.7966895,1377749091.931142
2186,4995852134.2555065,827159321.5962791,1345428309.253422
2187,4909088195.874727,785436311.003397,1321755260.8539512
2188,4889152902.128153,754597758.4464326,1297857186.6730087
2189,4840276736.949382,722708125.5825438,1279388173.3735101
2190,4730173195.723493,697411131.0475519,1270337813.6198354
2191,4654920455.824181,658623720.093937,1236941970.7099338
2192,4597651177.438453,636884370.4445132,1237379578.3320456
2193,4616291964.203287,626095482.8037239,1224319876.544668
2194,4559699741.193688,608699802.9861845,1210921662.84258
2195,4572215917.228123,592299484.9438396,1191689340.1018598
2196,4536781041.6912775,563663499.0846596,1158724873.1360183
2197,4546748389.363102,536918326.1269209,1149996012.1876721
2198,4496690695.302721,511802015.37925357,1139219179.821295
2199,4510812821.728853,481655693.6470787,1119075234.3383865
2200,4425725625.048154,462733911.21841794,1109651347.7883613
2201,4392779277.181832,442666229.7362773,1085619745.9534802
2202,4379613576.205573,423890422.3313826,1042166642.200156
2203,4278847730.936869,396315837.9097991,1023633118.988934
2204,4194778518.6858296,372548380.3988996,989092528.144337
2205,4141146557.080988,350999352.751435,984412983.3051289
2206,4103673709.7403474,331476156.8198059,971270300.2330111
2207,4069815635.111222,320252318.0545496,958077292.5289619
2208,4002472345.4910626,305293922.8137705,942937542.8732222
2209,3973636944.144859,284517965.19252896,917451964.5291226
2210,3952731724.008164,267701342.17437133,912336514.4448502
2211,3920641950.7109623,260908485.1625528,902009032.5363326
2212,3847464958.358887,246352736.89980075,874560351.2801087
2213,3812451147.876669,237198124.4059747,857792966.4399029
2214,3752180369.240909,229270014.6493961,857803930.4718106
2215,3747340330.6653814,221661009.8795036,836596209.1714813
2216,3689383547.2137966,214911049.13736278,817508300.8754106
2217,3657698229.7239957,207608552.29175484,810905392.748889
2218,3612805740.991976,194553629.65260887,803273542.6232375
2219,3546809308.2898602,188531904.73903632,778191194.2505652
2220,3533768578.7083015,184446474.50184706,752277365.0421134
2221,3510230632.6784744,180711727.4364898,741331834.267689
2222,3442513139.451665,173559654.51854995,721631713.1326773
2223,3400123843.304268,165621081.1925233,710702741.9725155
2224,3405310640.032765,161759413.84484756,705665552.8133295
2225,3373767254.5745854,159348246.58444285,685879545.391519
2226,3357943429.8450413,155888846.41005436,662529626.4061162
2227,3317858011.085414,152247754.45755333,648166919.6028075
2228,3276181069.297406,148865210.87785545,616670506.7853986
2229,3229400008.335838,146530101.0864332,606568582.8263441
2230,3208582299.1898046,145206389.55055574,605460094.7459389
2231,3221654406.0057535,139658284.4853483,589247707.3833187
2232,3154691763.1863112,136156835.0810104,571361322.1384827
2233,3111744490.3650565,132544704.89190604,565437280.0713571
2234,3068236730.4954367,131711790.58434102,555367047.5119183
2235,3002500069.1499033,129382116.31744647,536826366.7814914
2236,3002646898.7525806,125049771.37356827,530650192.2083434
2237,3019672583.098648,122889921.86227123,520400604.41870606
2238,3016076875.5797095,121522207.21737337,502935520.68532777
2239,3025185873.712926,120755308.7588135,487244779.7995378
2240,2987226213.2614026,119895280.16746518,466790915.62374586
2241,2969849808.3793135,116473860.11651388,445836113.09496135
2242,2951476306.7977333,113716753.46218197,439665344.729286
2243,2919467860.1933446,112736772.58129366,438989463.0926598
2244,2929669878.937568,110610587.93865317,425569209.348808
2245,2926175826.277777,108383050.46717076,426632011.8044747
2246,2913058449.8826756,104791276.36809781,419291289.6714118
2247,2907267141.537089,102017523.32000697,417752985.1815861
2248,2879552486.265865,101078732.50242208,403570109.2599632
2249,2843000692.5891895,100683031.91225597,394773529.4692744
2250,2889162661.560171,101259987.13875553,388980394.66684294
2251,2857890722.9526715,99052844.94186024,379363766.76695436
2252,2837498244.9937267,98968766.46414351,366826565.717328
2253,2806746075.894198,96412986.06271218,361470696.7983138
2254,2818675771.1957884,93787842.843685,347575793.3267462
2255,2794742879.216428,92977092.61118352,338897951.9937395
2256,2777150590.5515294,91346671.1245646,332561983.6274305
2257,2773058081.614407,90375699.0881207,332675372.59485054
2258,2758433626.0751143,88406937.65143918,326490429.09852993
2259,2741645686.9278455,88340895.0093861,326072615.58294207
2260,2717073363.9977055,88491831.58367486,322113864.3693794
2261,2714040078.3084435,88120864.92829198,314743325.67136425
2262,2723168183.4505467,86202994.52682152,310244879.9554765
2263,2733065652.0973716,86189340.91120926,306646545.9348849
2264,2672478773.071085,84732853.04890618,300960085.21758777
2265,2648230161.0035944,84896864.7678805,296665487.2608549
2266,2610279910.799835,81487656.0164285,294765807.95940614
2267,2618075076.746476,80616837.51263534,292516542.3455521
2268,2595991184.571835,78735644.03085187,291374236.696993
2269,2580100475.5455866,78286713.61585417,291225178.399481
2270,2545629008.2736225,77540590.45711762,292195799.6334397
2271,2528360486.244917,77041612.21113186,283754781.4410549
2272,2529131766.8257213,75955801.85867621,284047961.3481365
2273,2568615960.428091,75825987.12148784,282454197.3939105
2274,2568674822.255181,74494715.61866793,276865916.07197714
2275,2552277617.145892,72525638.19040193,276492961.85733044
2276,2551435120.742631,70289058.73296334,277998834.6328906
2277,2513124368.2171288,68835647.67990296,272932312.65046227
2278,2487854240.182843,68012751.60961227,269110357.31290907
2279,2519152296.640337,66160891.74564244,265633374.32516342
2280,2511836838.164682,64161463.101377696,261991549.5384157
2281,2498419420.428765,62909325.61855869,258138560.37515488
2282,2486879748.4433355,60427823.46642958,255881890.9820533
2283,2470427080.1208224,58799791.6771824,249916109.1138558
2284,2476418785.9905343,58722488.41405225,249196121.4841823
2285,2478084568.3343363,59102204.47566365,243230070.84869504
2286,2459019095.500575,57823686.33160538,241934612.7265098
2287,2447439101.1283536,56668452.845260665,236196571.30883157
2288,2412480361.8207946,55793828.307953335,235921162.63889787
2289,2400236887.616993,55306456.61717294,233318486.16367397
2290,2434511557.4278946,53672487.50521074,231137492.7567161
2291,2424777177.1781645,52846523.033239715,226318997.66678736
2292,2428701330.857261,52230121.57754376,223012823.8956464
2293,2417768644.215566,52023603.22052268,221503304.90150136
2294,2431513664.4796453,52177011.92367886,215335012.47196043
2295,2425535100.512644,51411795.5929531,210386229.83760148
2296,2419942457.470913,51875400.31593426,200963249.14294088
2297,2412487106.0353537,50793297.73761478,199400214.44267914
2298,2370947208.2317195,50717167.1920157,196881518.72557506
2299,2385636202.0796227,49868619.97829439,195836393.71421018
2300,2370880504.22824,49385237.94728354,193328854.31175402
