time,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
1980.0,47993519100000.0,47993519100000.0,47993519100000.0,47993519100000.0,47993519100000.0,47993519100000.0
1981.0,47660701500000.0,47609755300000.0,47613210300000.0,47668373300000.0,47662668100000.0,47630081800000.0
1982.0,47609919100000.0,47587480500000.0,47592294300000.0,47616106700000.0,47608901400000.0,47600707200000.0
1983.0,47595934000000.0,47574232500000.0,47567870100000.0,47605549600000.0,47600180500000.0,47581650900000.0
1984.0,47598566900000.0,47576305600000.0,47533122700000.0,47606077600000.0,47602790800000.0,47548042600000.0
1985.0,47605185500000.0,47506701700000.0,47545136600000.0,47579971100000.0,47571067600000.0,47547285700000.0
1986.0,47484333800000.0,47382925100000.0,47398465800000.0,47495031600000.0,47488330200000.0,47435723300000.0
1987.0,47487200300000.0,47390969200000.0,47401346200000.0,47503465400000.0,47422381800000.0,47446655200000.0
1988.0,47490742600000.0,47392797800000.0,47405757200000.0,47507577800000.0,47425250900000.0,47418937400000.0
1989.0,47384520900000.0,47360218900000.0,47370504500000.0,47417155900000.0,47397944000000.0,47385877900000.0
1990.0,47350955100000.0,47279602500000.0,47316998200000.0,47386724800000.0,47367520400000.0,47345471400000.0
1991.0,47237112200000.0,47133933600000.0,47142603300000.0,47302683100000.0,47217155600000.0,47170732600000.0
1992.0,47159054800000.0,47048719600000.0,47110672500000.0,47225316200000.0,47169717500000.0,47136995700000.0
1993.0,47080116300000.0,46989565000000.0,47017888700000.0,47165278600000.0,47150232100000.0,47093621000000.0
1994.0,47002207300000.0,46929721400000.0,46953214400000.0,47086405600000.0,47017781900000.0,46975651600000.0
1995.0,47009701100000.0,46879745300000.0,46958714400000.0,47091054300000.0,47020126700000.0,46981441900000.0
1996.0,46883278200000.0,46819621700000.0,46888020700000.0,47002903000000.0,46980677200000.0,46937441500000.0
1997.0,46853719600000.0,46799003000000.0,46862458900000.0,46966475300000.0,46964317300000.0,46902130800000.0
1998.0,46816997200000.0,46790049100000.0,46777118600000.0,46948004700000.0,46939816300000.0,46878405400000.0
1999.0,46728685700000.0,46638622000000.0,46630246000000.0,46876106300000.0,46791376600000.0,46709032000000.0
2000.0,46681084700000.0,46572659700000.0,46610002200000.0,46841336600000.0,46750600600000.0,46656424600000.0
2001.0,46563066400000.0,46536273400000.0,46506343600000.0,46751155000000.0,46722029600000.0,46642857000000.0
2002.0,46539947300000.0,46506003900000.0,46484675000000.0,46728391900000.0,46697888700000.0,46623543400000.0
2003.0,46523051100000.0,46485267700000.0,46460106600000.0,46699840500000.0,46585202300000.0,46610554400000.0
2004.0,46423476800000.0,46310792500000.0,46304234200000.0,46623263200000.0,46492967400000.0,46423509200000.0
2005.0,46428543900000.0,46314199900000.0,46311168800000.0,46559984400000.0,46502556700000.0,46423600600000.0
2006.0,46349766600000.0,46326011400000.0,46306542700000.0,46572592600000.0,46511394400000.0,46439695000000.0
2007.0,46310050300000.0,46288092900000.0,46195134800000.0,46543491900000.0,46429072900000.0,46336134200000.0
2008.0,46246940100000.0,46183451500000.0,46151781400000.0,46526275900000.0,46403128700000.0,46272101400000.0
2009.0,46180982100000.0,46119998000000.0,46087732100000.0,46517325100000.0,46354306600000.0,46230322600000.0
2010.0,46163152600000.0,46057442300000.0,46074339800000.0,46395214700000.0,46305365800000.0,46230429200000.0
