time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2142,7076721144.924358,10385178201.719418,12731143054.941795,16576810672.372831
2143,7050089149.111966,10482771063.176353,12936969993.016558,16384621224.929132
2144,7132568341.514385,10514440535.16143,13024865694.294024,16659153075.715075
2145,6986359043.405747,10656046237.177858,13087904806.71646,16547140971.530945
2146,7163346087.357124,10749178715.369862,13309952574.856236,16491537139.378815
2147,7228889158.788116,10920300400.41238,13724008165.356644,16555994795.736782
2148,7121166197.093789,11074146653.218006,13669012172.225496,16795490963.954905
2149,7282756287.014368,11349822543.79866,13886908744.938452,16949212365.402233
2150,7343499815.322367,11434783037.56009,14138725446.189707,16748089923.7049
2151,7364144714.393617,11549484621.343334,14338451877.843548,17195995758.227592
2152,7569822681.990466,11832352835.268028,14639762383.360655,17152646257.694914
2153,7833309558.040247,11830899276.090597,14797455557.593794,17238203310.266563
2154,7848043888.257675,12013781425.200623,14586476312.235493,17353894471.929195
2155,7969671455.505869,12322526054.01602,14200960795.672857,17139218948.024235
2156,7866493385.741789,12452598881.31353,14046684460.115671,17188715121.843742
2157,8004645543.477768,12717842198.034544,14344777376.114614,17623241067.356968
2158,8016626066.026745,12522506507.231686,14419108082.811293,17668919534.837547
2159,7767359813.562737,12551311453.112677,14531250010.517572,17783985656.310883
2160,8051369190.402601,12624103181.569452,14332619228.012878,17949221061.97997
2161,8006253870.909902,12773326033.495905,14260835170.684895,18371675277.309166
2162,7912241473.6191025,12685689776.537363,14489176710.515356,18244230147.69927
2163,8006820080.507306,12906958521.46306,14527547072.25709,17751966513.44758
2164,8233094482.391583,13264731715.94834,14540370360.111156,18265454509.94028
2165,8176126694.965332,13344295411.775925,14681445561.311007,18017990890.571564
2166,8353508492.398476,13398292643.842411,14716991092.465929,17895088317.527424
2167,8276849699.180445,13355808273.89295,14984423856.618702,18656173568.09579
2168,8231066435.488872,13417410172.687283,15323889800.728273,18974049960.418674
2169,8374548353.430616,13485572412.463943,15240869491.570229,18861913556.618706
2170,8107479697.230711,13099220058.41495,15067597452.862492,19227256887.096676
2171,8267157309.393572,12919028617.303757,15509631414.952536,19203702347.799335
2172,8741574974.360405,13142017256.407343,15907210709.9952,19054205040.350906
2173,8707517830.644869,13364702846.688965,15962883471.470337,19198104852.164562
2174,8337645388.002828,13642516039.13074,16063040382.931362,18944808682.36904
2175,8440978849.121618,13649869271.88038,16358311492.77926,19200941640.25756
2176,8430591278.398852,14063296617.235527,16384152620.592249,19511845220.35089
2177,8325427956.035403,13998305136.165983,16909779562.913586,19586262820.012203
2178,8622533704.678513,13994054045.327177,17172049893.95846,19623707514.998814
2179,8665207973.220423,13988041486.67076,17171391593.480722,19428031223.65205
2180,8423154321.71478,14321322522.333138,17275592998.317814,19401800037.615265
2181,8434466778.853973,14379831063.542892,17175552527.513247,19230859184.588734
2182,8555234219.300696,14601492081.248861,17532773498.760025,19242672397.331596
2183,8550994603.642707,14639339298.196024,17889194207.969227,19530744877.63946
2184,8226289404.394493,14801787300.872341,17940339331.773804,19577402804.566322
2185,8371040007.407693,14873916346.133087,17677764264.111065,19797748382.533024
2186,8496409480.80847,14977609339.445791,17308335253.51056,20279954507.83287
2187,8431163979.512048,15172479015.567245,16946736167.893553,20124557343.069805
2188,8572837277.612518,15050952736.682413,16693875685.575768,20250160300.78188
2189,8375894649.212599,15100995760.657417,17016677993.672876,20845280649.428516
2190,8304551762.728056,15165602609.4505,17393958236.18728,20872121297.144184
2191,8456900130.513076,15244457881.166084,17270214591.99984,20464712108.33822
2192,8660225684.279734,15421961998.47082,17359495451.66607,20726742741.575603
2193,8829842335.001364,15547452630.918234,17929485013.027824,20801290720.6834
2194,8558482244.73635,15605258141.938751,18137974932.40997,20674440576.91156
2195,8869662529.641594,15751263797.77023,17743128890.79435,20807202397.11044
2196,8733619591.811287,16026567319.810383,17517939527.277763,20753894241.871254
2197,8394911530.903595,16104630443.178343,17849788935.277134,20684344737.11836
2198,8476058420.185028,16092942206.909029,18043978799.465942,20580152119.07253
2199,8314158724.195576,16171347597.390316,18063761839.631557,20280062571.962273
2200,8050988420.787165,16146947271.77914,18505663217.464977,19750669232.67566
2201,8170612096.343505,16387390127.617266,18662140172.053505,20145183512.53632
2202,8295094323.192569,16561598270.888588,18297072115.146,20557125168.8757
2203,8228377323.169744,16790113754.311932,17994314544.765705,20730452459.906784
2204,8361368140.137624,16702874627.30053,17904524789.79724,20630124702.65946
2205,8193189984.2962475,16515540540.41069,18199966445.161053,20950613542.13312
2206,8345488481.641822,16122815710.502562,18347517992.19904,20719228807.55159
2207,8367984638.79169,16161236976.130608,17918591117.473373,20915390579.541744
2208,8314159868.945221,16232762655.08641,17897959498.86683,20763867518.46627
2209,8353768474.403838,16218070915.078499,18214108606.233295,20040860102.18639
2210,8231339563.523982,16166286161.127611,18330532147.420746,19891415968.0904
2211,8215311118.717855,16283727650.579775,18576689904.04525,20177639261.96942
2212,8192531706.229904,16548829398.265131,19041873739.389874,20243331823.267353
2213,8348727446.046191,16455314951.26362,18948033887.182835,20276839589.027054
2214,8341990856.325327,16550223364.641855,18426847038.151394,20138040873.58887
2215,8104749452.379029,16635314914.664276,18885509713.138252,19910417002.936596
2216,8250640888.600154,16563837418.931076,19185750435.041103,20294533345.186
2217,8270335387.149246,16667513663.166052,19611214798.960403,20526560077.85962
2218,8038515145.990618,16635760559.513157,19859915954.347347,20225665056.11811
2219,8249431158.152447,16383711926.226864,19527510300.87983,19926394197.1751
2220,8331655733.305316,16198918193.485992,19743445985.57828,19451595585.61387
2221,8399338934.169087,16273032799.76674,20073827635.218113,19174887790.841785
2222,8308874363.412414,16079722570.201931,20072328427.863815,19578106708.939304
2223,8459758587.327624,15725714519.414766,20070800950.507946,19688606071.866142
2224,8287665817.0249605,15485475263.647758,20411406217.25941,19458535587.858505
2225,8507504752.944923,15908648870.869518,20515632036.635532,19969870384.34708
2226,8609812709.839956,16282797043.035059,20125690991.710793,20149308142.07759
2227,8464102204.66806,16505112795.681059,20360910439.382015,19633279719.636604
2228,8654171739.471205,16600702058.138243,20676701914.682953,19618313137.014908
2229,8465989071.351697,16633106648.171494,21038382608.726215,19758816136.675716
2230,8301046918.967643,16940790093.704199,21186059970.659176,19256901298.828804
2231,8561849909.183769,16891382710.353676,21326041103.149635,19137827710.42162
2232,8454522204.289136,16588095579.240929,21220373683.413193,19152015005.496674
2233,8198344039.803588,16627080663.166548,20595902978.718666,18979308914.551083
2234,8346342662.888974,16607157869.83577,20462546324.954834,19165565624.756615
2235,8493725449.036371,16591667336.472683,20945886576.01466,19371000290.41722
2236,8471974911.316748,16431599820.55259,21177460243.54483,19350708882.548027
2237,8482412106.504867,16553438124.508842,21305518400.211292,19601651869.900696
2238,8269960528.063561,16583091841.208517,21288400857.221375,19263537137.878036
2239,8603047933.5958,16825976349.860458,21255325966.90923,19093662848.862137
2240,8333765029.430902,17153044258.041578,21673528094.424046,19422492466.540417
2241,8112597586.051698,17210564403.904697,21169727734.101364,18995135456.679165
2242,8196093311.457982,16887347489.589397,20867974791.1846,18593515324.786694
2243,7904187920.57283,17203683618.64988,20379559342.131855,18986497498.024387
2244,8096493105.417876,16874747218.425388,20576125462.78001,18723708130.459347
2245,7811826150.212323,16714493462.818363,20889156149.098392,18501294015.13133
2246,7811699233.817388,16827587964.668056,21468721111.343346,19127588496.007458
2247,7548503141.215578,16926633949.750336,21781132130.942795,19243342183.246838
2248,7305490850.395825,17235613323.392902,21707063662.93158,19032822642.447075
2249,7551124617.227419,17475903978.892086,21089645541.399654,19662639026.358406
2250,7741179758.692057,17430025195.22804,21164898923.876835,19542643583.45612
2251,7583066407.246973,17555296317.962563,21517894742.666172,19445291397.014244
2252,7485004725.670552,17633610150.442207,21502156657.2563,19858938602.290062
2253,7660980521.655464,17846294276.098972,20853089271.403343,19762663617.050232
2254,7533889455.727762,17721911456.29624,20985388342.21841,19728564835.08995
2255,7627468047.561235,17682933426.909317,21172284010.987946,20166142252.98462
2256,7482590463.194882,17970261346.398933,21219956055.311,19809974071.104443
2257,7317803358.988693,18090463406.894226,20652425558.142857,19518448271.062954
2258,7289312110.910745,17854566634.209007,20999351685.103947,19980746562.46732
2259,7038304558.310034,18023281163.26928,20628626241.77182,20307532868.352913
2260,7013528438.835348,18163373294.690575,20055363928.959152,20357221851.064606
2261,7066357200.913716,17968884146.042442,20220975072.910774,20571007087.76748
2262,6867609678.276629,18086583475.99618,20152665195.040077,20409563277.449505
2263,6968301243.139515,18603918930.36535,19671493483.362526,19804089299.898838
2264,7114506659.011661,18679535022.69422,19382503810.781136,20075399257.230858
2265,6908610705.363078,18703309009.149254,19839920346.26683,19953296456.808434
2266,6785702713.999363,18619172731.39397,20101284858.193077,19630859724.95085
2267,6910897495.116138,19018797743.21547,19942079366.47804,19880207897.125454
2268,6993027498.573716,19234793835.41516,20122067486.78126,19407901215.019833
2269,6895737405.893596,19430904419.14474,19701432031.688927,19139883604.81141
2270,7049257371.50671,19473969729.325092,19409057840.404102,19724067697.307713
2271,6839661191.82413,19579087083.964542,19614382747.19856,19658645138.227512
2272,6766124888.099757,19656017318.56037,19886947231.503857,19774366512.613983
2273,6892769418.513606,19472826343.50607,19708589086.14251,20026567279.212116
2274,6901835867.960285,19282339434.004425,19539739614.981094,19949501770.32622
2275,6856788902.9911785,19262927123.88756,19523754679.133953,20208218468.053345
2276,7270393378.367469,19365082697.568245,19481446339.776375,19915436970.508476
2277,7267694584.993306,19315136449.27059,19900390647.328793,19957017792.06079
2278,7109728978.685541,19379602120.211224,20342357467.510952,20129644802.86775
2279,7147775180.581512,19410186623.130547,20266083588.482548,19885305553.099533
2280,7154180258.98595,19567337563.00495,19754764169.555756,20236264185.804226
2281,7069806001.161293,19944515602.04414,19603936923.831554,20183857840.792713
2282,7046230982.199988,20019976810.66376,19869329569.847534,20064187342.23024
2283,6916099883.017969,19454547979.486805,20126091365.42014,20381003967.233784
2284,7017139125.266332,19352129380.18714,20630664779.022457,20491950293.007854
2285,7078328699.42921,19630872849.59652,20932376894.611507,20542684594.304382
2286,7163845520.367451,19871176695.002457,20929040272.69144,20421555886.335674
2287,7248490578.389108,19945230918.341778,20888017621.583057,20071203415.97655
2288,7571368561.095334,20187185367.07555,20756181985.21671,20264594984.84211
2289,7530546701.638612,20187995946.8525,20834290924.04738,20469913449.92651
2290,7388005035.168462,20486349274.59717,21151406924.1915,20590033401.757492
2291,7586659049.256981,20453956320.52334,21060616051.92814,20134030928.39137
2292,7468064442.47446,20280664641.568295,20879838452.53106,19929595545.013157
2293,7310814046.899445,19824532732.643276,20833005457.830185,20160730557.696194
2294,7284268543.319527,19884458347.18703,20740035192.904995,20205777743.758434
2295,7056732718.467524,19832708264.48133,21121730648.269287,19772779907.688446
2296,7199191900.660345,20044382329.263668,21563528249.115147,19405434452.761677
2297,7114848621.952147,20613719672.69952,21587578803.694878,19465584042.911995
2298,7051229997.114644,21039201474.34382,21922700972.37681,19469689456.800423
2299,7359922766.961522,20956156862.9374,22319487631.3918,19160663414.81431
2300,7297132255.115446,20944033352.451366,22285613769.849514,18897812923.586143
