time,CESM1-CAM5,CCSM4
2124.0,4046131500.0,8201185300.0
2125.0,3682667800.0,7945719000.0
2126.0,3826105900.0,7607785000.0
2127.0,3850943700.0,7750250500.0
2128.0,3756123100.0,7546308000.0
2129.0,3521132300.0,7360383000.0
2130.0,3489877000.0,7344938500.0
2131.0,3524469800.0,7494430700.0
2132.0,3542950400.0,7713699300.0
2133.0,3529110000.0,7423522300.0
2134.0,3491859500.0,7054665000.0
2135.0,3347277300.0,6522496000.0
2136.0,3192814800.0,6561550000.0
2137.0,3219858400.0,6850501600.0
2138.0,3279857700.0,6995354600.0
2139.0,3126258200.0,6953389000.0
2140.0,2889100800.0,7055442400.0
2141.0,3062388500.0,6848649000.0
2142.0,3102847200.0,6424404000.0
2143.0,2983864000.0,6116231000.0
2144.0,2954291500.0,6039471000.0
2145.0,3011020000.0,6236824000.0
2146.0,2915630600.0,6223684600.0
2147.0,2687178200.0,6269308400.0
2148.0,2788154400.0,6378082300.0
2149.0,2875807500.0,6314975700.0
2150.0,2879309600.0,6062189000.0
2151.0,2724979700.0,6085095400.0
2152.0,2848945200.0,5771825000.0
2153.0,2946783200.0,5619760600.0
2154.0,2758140200.0,5656439000.0
2155.0,2555935200.0,5700039700.0
2156.0,2674140000.0,5723728000.0
2157.0,2719007200.0,5663165000.0
2158.0,2651403300.0,5745583600.0
2159.0,2498003000.0,5828553000.0
2160.0,2671486500.0,6044173000.0
2161.0,2703827000.0,6318631000.0
2162.0,2538971400.0,6345048600.0
2163.0,2645381400.0,6310579000.0
2164.0,2704129300.0,6371783000.0
2165.0,2657741600.0,5997460000.0
2166.0,2536525800.0,5857807400.0
2167.0,2472736300.0,5736439300.0
2168.0,2432772000.0,5590551600.0
2169.0,2349301800.0,5475995000.0
2170.0,2360326100.0,5453581000.0
2171.0,2382577700.0,5361451500.0
2172.0,2477053000.0,5605613000.0
2173.0,2445363200.0,5590729700.0
2174.0,2255215600.0,5306152400.0
2175.0,2263630800.0,5409885700.0
2176.0,2384142800.0,5571923500.0
2177.0,2440586000.0,5577417000.0
2178.0,2379823900.0,5485002000.0
2179.0,2254235100.0,5560669700.0
2180.0,2348345000.0,5515375600.0
2181.0,2554041300.0,5477507600.0
2182.0,2575243800.0,5494779000.0
2183.0,2456811500.0,5453067300.0
2184.0,2405491200.0,5317363700.0
2185.0,2520243500.0,5368234500.0
2186.0,2556570000.0,5667096000.0
2187.0,2559373800.0,5698902500.0
2188.0,2377809200.0,5583071700.0
2189.0,2280121600.0,5543144400.0
2190.0,2392156000.0,5252234000.0
2191.0,2477170700.0,5202534000.0
2192.0,2406472700.0,5452997600.0
2193.0,2192914700.0,5575896600.0
2194.0,2310954000.0,5542110700.0
2195.0,2456980700.0,5453387000.0
2196.0,2429460500.0,5245377500.0
2197.0,2225370000.0,5196459000.0
2198.0,2257522400.0,5239570000.0
2199.0,2301107700.0,5323195000.0
2200.0,2362713000.0,5309954000.0
2201.0,2352071200.0,5251800600.0
2202.0,2299159300.0,5227654700.0
2203.0,2105171100.0,5168454000.0
2204.0,1953137300.0,5300332500.0
2205.0,2064333300.0,5311609300.0
2206.0,2138400800.0,5220901400.0
2207.0,2040477300.0,5148010000.0
2208.0,2033325600.0,5152011000.0
2209.0,1959773400.0,5226179600.0
2210.0,1907295100.0,5205092000.0
2211.0,1918145700.0,5015541000.0
2212.0,1978653400.0,5193827300.0
2213.0,1886783600.0,5304410600.0
2214.0,1776017200.0,5313875500.0
2215.0,1921845500.0,5302497000.0
2216.0,2041437300.0,5187054000.0
2217.0,2031375000.0,4958529500.0
2218.0,1911602200.0,4876628000.0
2219.0,1904318000.0,4922809300.0
2220.0,1939485700.0,4868599000.0
2221.0,1933908900.0,4907732000.0
2222.0,2008737300.0,4943352000.0
2223.0,1967966500.0,4859589600.0
2224.0,1911962200.0,4791782000.0
2225.0,2015389800.0,4777316400.0
2226.0,2069659800.0,4833022500.0
2227.0,1935285900.0,4740628000.0
2228.0,1924944600.0,4597961000.0
2229.0,1840182300.0,4562731500.0
2230.0,1886858000.0,4581097000.0
2231.0,1897987300.0,4699565600.0
2232.0,1782633900.0,4803022000.0
2233.0,1754205600.0,4878699500.0
2234.0,1728873700.0,4771082000.0
2235.0,1689782300.0,4760740400.0
2236.0,1735667800.0,4829756000.0
2237.0,1762303700.0,4843213300.0
2238.0,1690967800.0,4892458500.0
2239.0,1750370600.0,5012878300.0
2240.0,1826563300.0,5030505500.0
2241.0,1849560200.0,4863912400.0
2242.0,1818514700.0,4615335400.0
2243.0,1827755500.0,4569218000.0
2244.0,1793119100.0,4707664400.0
2245.0,1835984100.0,4829061000.0
2246.0,1888058200.0,4851611600.0
2247.0,1822023600.0,5011112000.0
2248.0,1809469300.0,5065139700.0
2249.0,1855271200.0,4948586500.0
2250.0,1850380500.0,4794407400.0
2251.0,1853048800.0,4873745400.0
2252.0,1826843000.0,4766433300.0
2253.0,1924844200.0,4714501600.0
2254.0,1949827800.0,4691684400.0
2255.0,1918634100.0,4534934500.0
2256.0,1707859200.0,4600671700.0
2257.0,1656944300.0,4599407000.0
2258.0,1709909100.0,4511145000.0
2259.0,1789232000.0,4673394000.0
2260.0,1828724000.0,4905625600.0
2261.0,1806403500.0,4787586000.0
2262.0,1777498000.0,4651830300.0
2263.0,1700087400.0,4647860000.0
2264.0,1757585200.0,4529395700.0
2265.0,1772867600.0,4424750600.0
2266.0,1729422700.0,4523784700.0
2267.0,1682629200.0,4552770600.0
2268.0,1738669200.0,4569708500.0
2269.0,1712878000.0,4581705000.0
2270.0,1634251600.0,4606080000.0
2271.0,1691512800.0,4683952600.0
2272.0,1699274800.0,4714931700.0
2273.0,1640491100.0,4636216300.0
2274.0,1602515700.0,4689290000.0
2275.0,1672809600.0,4633262000.0
2276.0,1769017900.0,4603343400.0
2277.0,1726486900.0,4703233500.0
2278.0,1604646000.0,4666499600.0
2279.0,1648689500.0,4711683600.0
2280.0,1653906600.0,4685363700.0
2281.0,1637468800.0,4709827600.0
2282.0,1643788000.0,4717435400.0
2283.0,1570088800.0,4848764400.0
2284.0,1563965600.0,4791609000.0
2285.0,1574889500.0,4402798600.0
2286.0,1639165000.0,4349629000.0
2287.0,1641542400.0,4523340300.0
2288.0,1496956800.0,4483200500.0
2289.0,1475340200.0,4338224600.0
2290.0,1589622300.0,4436682000.0
2291.0,1605017000.0,4598448000.0
2292.0,1601307800.0,4677854700.0
2293.0,1556353400.0,4747497500.0
2294.0,1581568400.0,4701597000.0
2295.0,1628404000.0,4451738600.0
2296.0,1611729900.0,4360691700.0
2297.0,1535851600.0,4436558000.0
2298.0,1526288300.0,4476702000.0
2299.0,1538127900.0,4481935400.0
2300.0,1589392600.0,4457486000.0
