time,CESM2-WACCM,CanESM5,IPSL-CM6A-LR,MRI-ESM2-0
2144,88853186410501.31,77067918470200.28,88164496862539.45,97258751010448.44
2145,88710466275026.1,76852236358544.88,87981991763861.16,97178379841108.56
2146,88500788557225.1,76600085019172.38,87753430582473.69,97097845749777.67
2147,88289658471525.81,76429257065268.62,87519692073107.4,96975437108667.44
2148,88020156210235.92,76230910223350.38,87258001572406.88,96922610693280.16
2149,87857888714565.4,76052377263901.89,87028814023989.97,96790562210947.1
2150,87714065782525.52,75892867260123.34,86662469123266.12,96683786846454.0
2151,87569630193511.3,75771010917678.62,86392061642840.0,96570364302962.4
2152,87402961631443.58,75617119593755.98,86141823899247.03,96447514803234.19
2153,87125565092218.64,75463953764753.34,85902871765545.25,96363299076783.27
2154,86927848118969.83,75290881071597.67,85688778751398.02,96273956186803.78
2155,86625853080247.16,75094061972406.36,85426288931348.19,96145773966538.03
2156,86399617901022.48,74949329798582.64,85213919350622.6,96047968275685.5
2157,86286561761451.08,74820920190837.48,84971438396635.47,95982985433790.16
2158,86001592122359.83,74695227065623.22,84827642292528.4,95951838431260.78
2159,85778417177050.12,74535233129717.56,84597328487902.64,95820610640436.0
2160,85601610349686.39,74411969019083.94,84394898493375.36,95740914678281.64
2161,85428291935756.75,74273021004816.0,84240470150530.19,95683508789877.6
2162,85219236632540.81,74138366700211.1,84114247483601.75,95559849563140.47
2163,85058174886183.42,73998449977156.53,83933057789276.38,95407163862232.34
2164,84955984948592.52,73865911742674.34,83695973790289.22,95380759368430.97
2165,84839490801697.69,73700320879560.31,83526916254158.44,95298887622433.84
2166,84723293543193.31,73563401966312.6,83328805766024.19,95209401703117.72
2167,84600784474304.56,73439649764154.6,83130816120439.12,95153247674891.19
2168,84454279642872.47,73206888512356.48,82920798617703.28,95073827869788.89
2169,84243308449476.94,73035117845731.81,82715380995707.62,95009446986041.66
2170,83981205168170.5,72885725135075.52,82432386777609.9,94980249524508.25
2171,83808579462198.25,72772136172282.19,82251456406937.12,94888754799292.17
2172,83634255471586.88,72685785318265.81,82079734504927.66,94780926337206.84
2173,83531111575336.2,72568692792100.0,81925147485261.17,94686738587245.25
2174,83311904530977.8,72404040698740.19,81768984885330.62,94650558809579.22
2175,83159101225275.86,72254198924941.23,81598687819399.19,94560009994342.31
2176,82895712849910.19,72165544873659.03,81396963298878.25,94609069460570.56
2177,82699383076610.12,71993259131749.47,81212808715474.47,94554128689526.36
2178,82590995465473.17,71834097657231.72,81047226569746.34,94502557598605.62
2179,82402782779060.08,71685641329824.34,80803544308040.25,94375675267823.3
2180,82128722364890.0,71507005681054.03,80678987866891.22,94294042769545.4
2181,81917801644053.44,71406543281245.77,80485266250904.11,94249592056652.06
2182,81663532463105.62,71318548955265.67,80352942167107.47,94211542882916.47
2183,81482131031404.03,71202532897613.56,80207979424511.5,94126623332939.06
2184,81067087907376.55,71036509885155.73,80042869414552.38,94083543589540.17
2185,80872664780703.08,70900943795960.2,79833582944333.56,94011367171054.27
2186,80672489717271.42,70776817840572.45,79626878346679.62,93922176574213.16
2187,80512889316819.31,70640290129111.66,79444811467042.78,93854608294729.4
2188,80396045046732.89,70526743395885.42,79338297671750.78,93786074832989.06
2189,80179967119604.31,70403950428726.16,79221118134347.83,93720215735880.27
2190,80046072515466.02,70299893776937.86,79086122215903.52,93670952276418.53
2191,79945864660824.17,70191128591877.03,78914441421163.97,93578029418285.78
2192,79845611588348.73,70095605401360.31,78712660837356.84,93560617526911.03
2193,79703556828428.28,70009086273997.59,78628783684408.06,93472800319654.12
2194,79543633537412.84,69931082607843.03,78496093423171.33,93432259716888.25
2195,79403853615975.5,69823010599817.27,78332532057477.12,93424537986438.81
2196,79287434370621.66,69689438782795.56,78171095005304.66,93414983236183.88
2197,79107486262789.12,69606821787757.81,78062044966602.98,93314191586926.25
2198,78983257994834.1,69481912234932.97,77929840523356.77,93240305989839.69
2199,78842661290481.86,69355575495395.45,77748385683689.28,93198496100786.16
2200,78632611242436.94,69282400022836.83,77646473713264.9,93100883848428.0
2201,78505323560766.7,69161808711012.7,77473145442241.11,93046688555331.89
2202,78437562556661.45,69004332601979.47,77314880666953.4,92949401123353.27
2203,78193401024467.16,68923407907202.56,77176256077123.12,92881877190375.0
2204,77976461721030.5,68818785788742.59,77084672328816.1,92823134103670.72
2205,77745638731064.06,68685887173004.07,76910893879357.05,92695939067569.05
2206,77544794844194.95,68545853887729.89,76784269695121.03,92584271927702.55
2207,77354064992103.9,68423089238008.234,76672821488988.22,92540879700067.22
2208,77216004435112.77,68331494463088.86,76594926420436.95,92448357714557.6
2209,77072475304539.94,68240085579956.305,76450540217277.53,92369267331745.88
2210,76927617103466.0,68090830095529.65,76287686448894.3,92238991559639.9
2211,76748060004336.28,67990699189938.41,76193786412392.5,92183369654194.22
2212,76516384228276.33,67940369189237.44,76138385418345.62,92137212138702.88
2213,76346891763031.95,67845472790055.55,76032053607841.75,92027557056996.5
2214,76133489784148.64,67753729341838.83,75900227760314.25,91954578229796.06
2215,75917221070665.2,67655007552968.95,75855687628363.72,91818256117075.94
2216,75775223426870.55,67597543181647.86,75779250793972.36,91742113086512.9
2217,75642020592079.31,67455860557552.31,75685209622679.27,91713355385985.08
2218,75384285859849.02,67353939947747.27,75576024934762.39,91570544909998.47
2219,75177349538768.62,67284343223340.39,75484260974344.84,91449660423670.12
2220,74927163330461.33,67208902880208.27,75412740531022.9,91318555080330.7
2221,74727755616311.31,67009637338943.516,75345978523245.62,91256843612441.03
2222,74566302977956.39,66916687207818.6,75302877220463.06,91222094091843.66
2223,74402142084264.05,66754420404407.11,75199944392145.73,91157564877031.38
2224,74049919752848.6,66538714988068.08,75092366770011.9,91031271394638.81
2225,73817099533025.45,66454149854312.97,75011319363161.61,91032688903798.36
2226,73605255163911.61,66314537148362.0,74881028108133.2,91052752235769.06
2227,73375810835435.22,66161370244455.766,74764217398245.75,90961987145539.38
2228,73161697097806.6,66060327198962.33,74692658853564.9,90895154134467.9
2229,72978521521246.06,65947020268360.36,74585122542678.75,90765491201602.06
2230,72735729787211.66,65845207847435.75,74539121061821.28,90704061999610.66
2231,72562789794042.2,65742250580983.68,74423209207472.39,90635245452929.47
2232,72343629518371.67,65665704731137.875,74371617451938.28,90585401803164.22
2233,72216565973785.52,65489083135609.55,74265193552656.69,90456141294423.72
2234,72020830043750.77,65405797648252.57,74181171762976.84,90434384280964.72
2235,71853010531639.2,65313823508336.586,74057097624965.38,90295955867108.47
2236,71630603680996.28,65214038276332.2,73981874436160.73,90215862376282.69
2237,71477253092772.88,65153752975101.3,73872966763025.38,90137203742155.77
2238,71256301308882.06,65082181553933.48,73721021242586.64,90100740499296.47
2239,71052607448115.2,65012912897637.97,73572525055227.42,90062020517279.47
2240,70894411975881.97,64961120812408.875,73376166174010.19,90003680956098.53
2241,70721363256644.06,64889796941269.055,73289949011666.78,89904979033286.16
2242,70520655914742.28,64764187011627.62,73146974542958.55,89818192585685.25
2243,70316106115167.34,64649486176140.69,73027926980689.72,89801609376332.53
2244,70123601823182.05,64530028464877.15,72840152400182.14,89788429281872.03
2245,69831209664014.23,64429088925309.56,72741253207164.28,89753877850441.38
2246,69624878061005.09,64278085985911.35,72653847604438.9,89781178604186.81
2247,69317567939074.516,64164702468292.85,72560511183755.9,89785043890218.9
2248,69017505968426.95,64049562533343.33,72354930763760.83,89771055612755.39
2249,68817644090078.8,63987490845458.37,72177560276214.58,89738941940352.78
2250,68654302091145.3,63950624126079.45,72064080943798.92,89665562615038.2
2251,68576745979808.234,63832335447037.56,72000561156091.62,89593792792109.33
2252,68364168444699.9,63744437739206.58,71899805767922.64,89563303610924.3
2253,68164750781740.22,63660823294778.25,71788265841426.66,89530620538680.5
2254,67960221150254.34,63578385364931.016,71653734117692.14,89441247532017.88
2255,67799510334226.7,63509323426239.53,71524743294033.31,89384608723975.97
2256,67582513505659.28,63417548467816.19,71462117191624.62,89267713644096.11
2257,67372455123526.66,63353108950403.625,71328640851228.45,89220629470267.16
2258,67119848455903.625,63280319615698.95,71229889683340.5,89150656079118.72
2259,66855238509876.74,63168528551180.8,71113342400677.08,89057321604816.9
2260,66650897419409.0,63121480690502.45,71027250331207.34,89077793553782.05
2261,66441167520625.805,63003440206471.48,70924407062531.23,89034249735832.73
2262,66264577668911.05,62935515116967.28,70824281056416.78,88966704949916.86
2263,66031939501327.04,62916491355670.87,70704932918639.98,88781101155860.5
2264,65797843600309.69,62843671900097.2,70525976664895.8,88639433992947.69
2265,65524758877050.45,62806077450135.7,70444041711246.9,88571451480168.42
2266,65264986154514.195,62711981476444.14,70360388774952.81,88485993860690.11
2267,65091806515689.41,62676920909215.66,70218656897691.35,88370391219931.28
2268,64853525161238.97,62576370569676.016,70085536544497.7,88195142906265.88
2269,64647728976177.38,62552414260425.91,69979379331772.89,88088744615844.72
2270,64494130807543.74,62459502688516.266,69758843366243.6,88038573847748.38
2271,64270483426788.414,62385023931346.8,69661689619348.84,87977226765045.61
2272,64084422866763.94,62326151060551.28,69577859657023.375,87942191885804.94
2273,63893666750838.24,62297626705161.14,69441457079537.28,87917261257187.6
2274,63681325143023.84,62210886492769.625,69343505110906.516,87922359296173.22
2275,63474342333238.375,62121306638520.56,69228047268271.84,87878542487380.08
2276,63277849634045.31,62055272342319.88,69074435912963.25,87840444328194.52
2277,63135717060248.97,61925722360033.875,68954211643775.875,87782834597520.5
2278,62971037823699.02,61850226728567.414,68895189425395.266,87714751755801.06
2279,62786515884302.42,61778428891422.3,68779490774219.68,87641235520720.95
2280,62669931578655.05,61694119141082.984,68646483437745.6,87580737488131.16
2281,62432241074605.63,61646266422094.195,68516205307758.82,87497579147801.72
2282,62264515300644.11,61562423446392.35,68389654804766.21,87426652752334.58
2283,62096849274388.83,61413320755855.03,68308229046056.516,87403171659383.44
2284,61963618468694.65,61312231854753.33,68236972884178.49,87364664139868.52
2285,61787976361233.7,61205636273151.23,68172196833691.22,87282914698502.44
2286,61543649391146.19,61108941164434.64,68103861318994.766,87172941920368.8
2287,61372673280630.44,60987060196942.914,68028501785370.25,87050793929658.34
2288,61198958140956.53,60909681525961.266,67908347378965.055,87006533847837.3
2289,61072548830143.47,60844198091290.8,67829816174786.65,86957637852750.73
2290,60878515025359.17,60806958425953.31,67808410463272.516,86822039699297.12
2291,60703250987125.34,60767506766879.5,67709416980853.8,86706167684389.31
2292,60530201567904.72,60676666562529.16,67665914638258.234,86619060339051.89
2293,60369001470794.805,60605823016733.17,67595370224365.92,86489045108568.81
2294,60207635371644.08,60542509371371.18,67541591899231.44,86459191491120.03
2295,59938684433784.85,60449721684233.42,67504255002145.06,86376519385891.31
2296,59795904183864.47,60385732521999.75,67480871968762.195,86297199993051.1
2297,59565764648248.555,60322110342392.89,67453729372858.54,86271224186598.19
2298,59304516868846.97,60304616188371.2,67419342691917.58,86145419985715.55
2299,59102087878372.266,60192584112044.984,67377066702653.05,86084903463428.19
2300,58926606035777.69,60159655567598.5,67245951425604.14,86015392272894.44
